,term,cosine_sim_with_core, closest_terms_from_core
19,mimetic,0.13962755,"[('mimetic', 1.0), ('cultural', 0.21312101185321808), ('ritual', 0.17719797790050507)]"
20,norm,0.24816813,"[('norm', 0.9999998807907104), ('norms', 0.715367317199707), ('normative', 0.543875515460968)]"
21,normative,0.30737707,"[('normative', 0.9999999403953552), ('norms', 0.6208094954490662), ('norm', 0.543875515460968)]"
22,norms,0.31674406,"[('norms', 0.9999999403953552), ('norm', 0.715367317199707), ('normative', 0.6208094954490662)]"
23,organizational_field,0.14493023,"[('organizational_field', 1.0), ('loosely_coupled', 0.24635088443756104), ('diffuse', 0.20876795053482056)]"
24,profession,0.22516201,"[('profession', 0.9999998211860657), ('professional', 0.7094353437423706), ('norms', 0.29033738374710083)]"
25,professional,0.23419015,"[('professional', 0.9999998807907104), ('profession', 0.7094353437423706), ('institutional', 0.3601323366165161)]"
26,rationalize,0.1618846,"[('rationalize', 1.0), ('rationalized', 0.32590043544769287), ('legitimate', 0.2585364878177643)]"
27,rationalized,0.22512464,"[('rationalized', 1.000000238418579), ('rationalize', 0.32590043544769287), ('institutional', 0.32517269253730774)]"
28,ritual,0.20414883,"[('ritual', 1.0), ('ceremonial', 0.5557830333709717), ('cultural', 0.24752920866012573)]"
29,socially_constructed,0.1843949,"[('socially_constructed', 0.9999998807907104), ('taken_granted', 0.4292909801006317), ('cultural', 0.26355040073394775)]"
30,taken_granted,0.21221945,"[('taken_granted', 1.0), ('socially_constructed', 0.4292910099029541), ('normative', 0.3242778778076172)]"
0,ceremonial,0.19558063,"[('ceremonial', 1.0), ('ritual', 0.5557830929756165), ('loosely_coupled', 0.3164962828159332)]"
1,coercion,0.20636836,"[('coercion', 1.0), ('coercive', 0.5829427242279053), ('legitimacy', 0.33202195167541504)]"
2,coercive,0.24105853,"[('coercive', 1.0), ('coercion', 0.5829427242279053), ('normative', 0.43328505754470825)]"
3,conception,0.23846643,"[('normative', 0.3818838596343994), ('norms', 0.3423880338668823), ('legitimate', 0.31631767749786377)]"
4,conceptions,0.2202005,"[('norms', 0.3895288109779358), ('normative', 0.3698318302631378), ('cultural', 0.33759260177612305)]"
5,conform,0.21482638,"[('conform', 0.9999998211860657), ('norms', 0.4450582265853882), ('norm', 0.4092656075954437)]"
6,conformity,0.23633677,"[('conformity', 1.000000238418579), ('norms', 0.5324293375015259), ('norm', 0.4442887604236603)]"
7,cultural,0.2618761,"[('cultural', 1.0), ('institutional', 0.4700193405151367), ('norms', 0.4476274847984314)]"
8,deviant,0.21327622,"[('legitimate', 0.3763429522514343), ('normative', 0.3512336313724518), ('norms', 0.33204394578933716)]"
9,diffuse,0.20872644,"[('diffuse', 1.0), ('legitimacy', 0.3344089984893799), ('norms', 0.33042728900909424)]"
10,diffusion,0.19102167,"[('diffusion', 1.0000001192092896), ('innovation', 0.5762572884559631), ('cultural', 0.3796851634979248)]"
11,ideological,0.249292,"[('cultural', 0.5428059101104736), ('legitimacy', 0.45332086086273193), ('normative', 0.4327322840690613)]"
12,ideologies,0.2377523,"[('cultural', 0.4673130512237549), ('norms', 0.4346087574958801), ('legitimacy', 0.3844124674797058)]"
13,ideology,0.24628939,"[('cultural', 0.4458751976490021), ('legitimacy', 0.44062021374702454), ('norms', 0.38887670636177063)]"
14,imitation,0.19186394,"[('imitation', 0.9999999403953552), ('imitate', 0.4182334542274475), ('diffusion', 0.3294990062713623)]"
15,imperative,0.19503354,"[('normative', 0.3856971263885498), ('norms', 0.3563435673713684), ('norm', 0.33673185110092163)]"
16,imperatives,0.21048963,"[('norms', 0.41428178548812866), ('normative', 0.35640445351600647), ('cultural', 0.3541773557662964)]"
17,innovation,0.21648762,"[('innovation', 1.0), ('diffusion', 0.5762572884559631), ('institutional', 0.34980666637420654)]"
18,institutional,0.26860863,"[('institutional', 1.0), ('cultural', 0.4700193405151367), ('institutionalization', 0.46535301208496094)]"
19,institutionalization,0.23698366,"[('institutionalization', 0.9999998211860657), ('institutional', 0.46535301208496094), ('legitimacy', 0.3289536237716675)]"
20,institutionalize,0.20669974,"[('institutionalize', 1.0), ('legitimate', 0.32053878903388977), ('legitimacy', 0.2966444492340088)]"
21,institutionalized,0.2807097,"[('institutionalization', 0.5371412038803101), ('legitimate', 0.508110523223877), ('institutional', 0.4989257752895355)]"
22,internalization,0.229735,"[('norms', 0.4363057017326355), ('conformity', 0.4226090908050537), ('normative', 0.39303040504455566)]"
23,internalized,0.25138664,"[('norms', 0.528261661529541), ('normative', 0.4581107795238495), ('norm', 0.45534762740135193)]"
24,legitimacy,0.2543173,"[('legitimacy', 1.0000001192092896), ('legitimate', 0.5667808651924133), ('norms', 0.38040870428085327)]"
25,legitimate,0.27821252,"[('legitimate', 1.0), ('legitimacy', 0.5667808651924133), ('coercive', 0.3997945785522461)]"
26,legitimated,0.23750438,"[('legitimate', 0.5183548927307129), ('legitimacy', 0.4820612967014313), ('taken_granted', 0.39357590675354004)]"
27,legitimates,0.18847905,"[('legitimate', 0.3344563841819763), ('legitimacy', 0.32764261960983276), ('coercive', 0.2611714005470276)]"
28,legitimating,0.22397442,"[('legitimacy', 0.43513453006744385), ('legitimate', 0.41235440969467163), ('rationalized', 0.37066954374313354)]"
29,legitimization,0.18833248,"[('legitimacy', 0.3818522095680237), ('legitimate', 0.37670764327049255), ('norms', 0.3151475489139557)]"
30,legitimize,0.21100713,"[('legitimate', 0.45226535201072693), ('rationalize', 0.39057809114456177), ('legitimacy', 0.37946319580078125)]"
31,legitimized,0.21016724,"[('legitimate', 0.40499383211135864), ('legitimacy', 0.3592095375061035), ('normative', 0.33425283432006836)]"
32,legitimizing,0.21958649,"[('legitimate', 0.4374181628227234), ('legitimacy', 0.37621068954467773), ('coercive', 0.31521904468536377)]"
33,loosely_coupled,0.16174367,"[('loosely_coupled', 0.9999998211860657), ('ceremonial', 0.3164962828159332), ('organizational_field', 0.24635088443756104)]"
34,norm,0.24816813,"[('norm', 0.9999998807907104), ('norms', 0.715367317199707), ('normative', 0.543875515460968)]"
35,normative,0.30737707,"[('normative', 0.9999999403953552), ('norms', 0.6208094954490662), ('norm', 0.543875515460968)]"
36,norms,0.31674406,"[('norms', 0.9999999403953552), ('norm', 0.715367317199707), ('normative', 0.6208094954490662)]"
37,prevailing,0.22411035,"[('norms', 0.455935537815094), ('cultural', 0.37919020652770996), ('normative', 0.3519795536994934)]"
38,profession,0.22516201,"[('profession', 0.9999998211860657), ('professional', 0.7094353437423706), ('norms', 0.29033738374710083)]"
39,professional,0.23419015,"[('professional', 0.9999998807907104), ('profession', 0.7094353437423706), ('institutional', 0.3601323366165161)]"
40,rationality,0.23571073,"[('rationalized', 0.44021597504615784), ('normative', 0.42638099193573), ('legitimacy', 0.41570478677749634)]"
41,rationalization,0.21170558,"[('rationalized', 0.4631631374359131), ('rationalize', 0.3924996554851532), ('institutionalization', 0.3057560920715332)]"
42,rationalize,0.1618846,"[('rationalize', 1.0), ('rationalized', 0.32590043544769287), ('legitimate', 0.2585364878177643)]"
43,rationalized,0.22512464,"[('rationalized', 1.000000238418579), ('rationalize', 0.32590043544769287), ('institutional', 0.32517269253730774)]"
44,ritual,0.20414883,"[('ritual', 1.0), ('ceremonial', 0.5557830333709717), ('cultural', 0.24752920866012573)]"
45,ritualistic,0.18700996,"[('ceremonial', 0.4289940297603607), ('ritual', 0.4066134989261627), ('legitimacy', 0.25329846143722534)]"
46,socially_constructed,0.1843949,"[('socially_constructed', 0.9999998807907104), ('taken_granted', 0.4292909801006317), ('cultural', 0.26355040073394775)]"
47,symbolic,0.22350071,"[('ritual', 0.47047093510627747), ('ceremonial', 0.449088990688324), ('normative', 0.36819005012512207)]"
48,symbols,0.2023728,"[('ritual', 0.39717742800712585), ('ceremonial', 0.35385510325431824), ('cultural', 0.3410360515117645)]"
49,taken_granted,0.21221945,"[('taken_granted', 1.0), ('socially_constructed', 0.4292910099029541), ('normative', 0.3242778778076172)]"
