,term,cosine_sim_with_core, closest_terms_from_core
25,legitimacy,0.33347997,"[('legitimacy', 0.9999998807907104), ('legitimate', 0.6174986362457275), ('institutionalization', 0.45792311429977417)]"
26,legitimate,0.3355064,"[('legitimate', 1.0000001192092896), ('legitimacy', 0.6174986362457275), ('normative', 0.4432445466518402)]"
27,legitimated,0.30146062,"[('legitimate', 0.5893756151199341), ('legitimacy', 0.5240378379821777), ('taken_granted', 0.41575881838798523)]"
28,legitimating,0.30462387,"[('legitimacy', 0.602770209312439), ('legitimate', 0.5340861082077026), ('normative', 0.42260444164276123)]"
29,logic,0.24840075,"[('rationalized', 0.3706822991371155), ('normative', 0.35307687520980835), ('legitimacy', 0.3472345471382141)]"
30,norm,0.24817143,"[('norm', 1.0), ('norms', 0.6755543947219849), ('normative', 0.4956464171409607)]"
31,normative,0.3338233,"[('normative', 1.0), ('norms', 0.6488364934921265), ('norm', 0.4956464171409607)]"
32,norms,0.34160826,"[('norms', 0.9999998807907104), ('norm', 0.6755543947219849), ('normative', 0.6488364934921265)]"
33,prevailing,0.2492829,"[('taken_granted', 0.4293161630630493), ('norms', 0.40047454833984375), ('norm', 0.3837692439556122)]"
34,profession,0.24541038,"[('profession', 1.0), ('professional', 0.6646021008491516), ('institutional', 0.362029492855072)]"
35,professional,0.2619695,"[('professional', 0.9999999403953552), ('profession', 0.6646021008491516), ('institutional', 0.3736021816730499)]"
36,professionalization,0.2520265,"[('professional', 0.5713134407997131), ('profession', 0.5474986433982849), ('institutionalization', 0.4386885464191437)]"
37,rational,0.29826942,"[('rationalized', 0.5678150057792664), ('normative', 0.5300475358963013), ('rationalize', 0.4228838384151459)]"
38,rationality,0.29202715,"[('rationalized', 0.5286247134208679), ('normative', 0.4937649071216583), ('legitimacy', 0.3976318836212158)]"
39,rationalization,0.2648174,"[('rationalized', 0.6607245206832886), ('institutionalization', 0.48067960143089294), ('rationalize', 0.4716988205909729)]"
40,rationalize,0.25229195,"[('rationalize', 1.0), ('rationalized', 0.5211572051048279), ('institutionalize', 0.4396842420101166)]"
41,rationalized,0.29371104,"[('rationalized', 1.0), ('rationalize', 0.5211572051048279), ('taken_granted', 0.356702983379364)]"
42,ritual,0.24470194,"[('ritual', 0.9999998807907104), ('ceremonial', 0.6461985111236572), ('taken_granted', 0.3592956066131592)]"
43,rituals,0.24367349,"[('ritual', 0.8256323337554932), ('ceremonial', 0.6339111328125), ('taken_granted', 0.3598199188709259)]"
44,socially_constructed,0.2507682,"[('socially_constructed', 1.000000238418579), ('taken_granted', 0.5048253536224365), ('legitimate', 0.3466838300228119)]"
45,societal,0.3069309,"[('institutional', 0.5518800020217896), ('cultural', 0.5398725867271423), ('normative', 0.5126253366470337)]"
46,symbolic,0.27489212,"[('ritual', 0.5910439491271973), ('cultural', 0.5044606924057007), ('socially_constructed', 0.4852822422981262)]"
47,symbols,0.25905094,"[('ritual', 0.5483023524284363), ('cultural', 0.4484383463859558), ('ceremonial', 0.4264451265335083)]"
48,taken_granted,0.29495218,"[('taken_granted', 0.9999998807907104), ('socially_constructed', 0.5048253536224365), ('legitimate', 0.42670321464538574)]"
49,understandings,0.26259094,"[('taken_granted', 0.5776256322860718), ('socially_constructed', 0.5305589437484741), ('norms', 0.4504929184913635)]"
