,term,cosine_sim_with_core, closest_terms_from_core
24,selection,0.25337678,"[('selection', 1.0000001192092896), ('evolution', 0.402752548456192), ('evolutionary', 0.3941987156867981)]"
25,specialism,0.20118581,"[('specialism', 0.9999999403953552), ('specialist', 0.3992462754249573), ('generalist', 0.3887483477592468)]"
26,specialist,0.24532668,"[('specialist', 1.0), ('generalist', 0.6531674861907959), ('niche', 0.44913363456726074)]"
27,structural_inertia,0.2826935,"[('structural_inertia', 1.0), ('inertia', 0.5089569091796875), ('inertial', 0.41533172130584717)]"
28,survival,0.3130363,"[('survival', 1.0000001192092896), ('evolution', 0.46420973539352417), ('organizational_form', 0.40813732147216797)]"
0,accountability,0.1712055,"[('accountability', 1.0), ('legitimacy', 0.4362875521183014), ('legitimate', 0.30974119901657104)]"
1,adaptation,0.25962582,"[('evolution', 0.46380457282066345), ('evolutionary', 0.4494505226612091), ('survival', 0.4281452000141144)]"
2,adaptive,0.23418255,"[('evolutionary', 0.5089213252067566), ('evolution', 0.46033939719200134), ('natural_selection', 0.41971755027770996)]"
3,carrying_capacity,0.28269014,"[('carrying_capacity', 0.9999998807907104), ('ecological', 0.46149447560310364), ('density', 0.4361685812473297)]"
4,competitive_intensity,0.23415744,"[('competition', 0.5201718211174011), ('niche', 0.3919427692890167), ('survival', 0.3897792398929596)]"
5,competitive_pressure,0.22784333,"[('competition', 0.5822110772132874), ('inertia', 0.3459266424179077), ('legitimacy', 0.33325859904289246)]"
6,competitive_pressures,0.25606775,"[('competition', 0.5939784646034241), ('niche', 0.39680224657058716), ('organizational_form', 0.3664747476577759)]"
7,death_rate,0.15555656,"[('death_rate', 1.0), ('population', 0.38298308849334717), ('survival', 0.2846720814704895)]"
8,death_rates,0.21153164,"[('death_rate', 0.6574625968933105), ('population', 0.3864860534667969), ('populations', 0.3850463330745697)]"
9,densities,0.18477751,"[('density', 0.6843947172164917), ('population', 0.35350239276885986), ('populations', 0.31710919737815857)]"
10,density,0.28919518,"[('density', 0.9999999403953552), ('failure_rate', 0.4653545618057251), ('population', 0.46336662769317627)]"
11,ecological,0.2855078,"[('ecological', 1.0000001192092896), ('ecology', 0.7464244365692139), ('carrying_capacity', 0.46149447560310364)]"
12,ecologists,0.23120269,"[('ecological', 0.46465814113616943), ('ecology', 0.4611446261405945), ('carrying_capacity', 0.37480616569519043)]"
13,ecology,0.3064207,"[('ecology', 0.9999999403953552), ('ecological', 0.7464244365692139), ('evolution', 0.5514137744903564)]"
14,entry_exit,0.23294064,"[('competition', 0.4490295648574829), ('survival', 0.43839144706726074), ('evolution', 0.42456865310668945)]"
15,evolution,0.3378062,"[('evolution', 0.9999999403953552), ('evolutionary', 0.7407130002975464), ('ecology', 0.5514137744903564)]"
16,evolutionary,0.29646328,"[('evolutionary', 0.9999996423721313), ('evolution', 0.7407130002975464), ('natural_selection', 0.6810648441314697)]"
17,expansion_contraction,0.16761906,"[('evolution', 0.3073238134384155), ('density', 0.2721063792705536), ('carrying_capacity', 0.2599540948867798)]"
18,failure,0.2708466,"[('failure_rate', 0.4824824333190918), ('survival', 0.45540010929107666), ('inertia', 0.39104700088500977)]"
19,fitness,0.2421011,"[('fitness', 0.9999998211860657), ('natural_selection', 0.42660170793533325), ('evolutionary', 0.3696904480457306)]"
20,founding,0.2812977,"[('organizational_form', 0.5167907476425171), ('survival', 0.47041070461273193), ('density', 0.43384844064712524)]"
21,generalist,0.23209329,"[('generalist', 1.0000001192092896), ('specialist', 0.6531674861907959), ('niche', 0.5266430974006653)]"
22,generalists,0.2510844,"[('generalist', 0.657939076423645), ('specialist', 0.5470908880233765), ('niche', 0.5310153961181641)]"
23,imprinting,0.2467905,"[('structural_inertia', 0.43344438076019287), ('organizational_form', 0.3845326900482178), ('survival', 0.370151162147522)]"
24,inertia,0.27704182,"[('inertia', 1.0), ('inertial', 0.5706964135169983), ('structural_inertia', 0.5089569091796875)]"
25,inertial,0.214255,"[('inertial', 1.0), ('inertia', 0.5706964135169983), ('structural_inertia', 0.41533172130584717)]"
26,legitimacy,0.3043794,"[('legitimacy', 1.0), ('legitimate', 0.6487448811531067), ('organizational_form', 0.47092199325561523)]"
27,liabilities_newness,0.2200831,"[('inertia', 0.41211748123168945), ('structural_inertia', 0.39175111055374146), ('survival', 0.3771321773529053)]"
28,liability_newness,0.24113093,"[('structural_inertia', 0.4969804286956787), ('survival', 0.423631489276886), ('inertia', 0.39865052700042725)]"
29,liability_smallness,0.18758754,"[('structural_inertia', 0.31911295652389526), ('survival', 0.29719018936157227), ('legitimacy', 0.2951282262802124)]"
30,localized_competition,0.21180438,"[('ecology', 0.38604703545570374), ('density', 0.3435080051422119), ('organizational_form', 0.3235073387622833)]"
31,market_share,0.23191066,"[('competition', 0.5524773001670837), ('niche', 0.4622412323951721), ('survival', 0.3756563067436218)]"
32,mortality,0.22561084,"[('death_rate', 0.507135808467865), ('survival', 0.4828183352947235), ('population', 0.3308108448982239)]"
33,niche,0.30686185,"[('niche', 0.9999998807907104), ('generalist', 0.5266430974006653), ('organizational_form', 0.4574597477912903)]"
34,niches,0.27856535,"[('niche', 0.7678525447845459), ('competition', 0.4586976170539856), ('generalist', 0.4560546576976776)]"
35,organizational_change,0.2542736,"[('resistance_change', 0.4650343060493469), ('structural_inertia', 0.4628552794456482), ('inertia', 0.4588449001312256)]"
36,organizational_form,0.32322466,"[('organizational_form', 0.9999998807907104), ('legitimacy', 0.47092199325561523), ('niche', 0.4574597477912903)]"
37,population,0.2675626,"[('population', 1.0), ('populations', 0.6617927551269531), ('density', 0.46336662769317627)]"
38,populations,0.2550247,"[('populations', 1.0000001192092896), ('population', 0.6617927551269531), ('ecological', 0.3775732219219208)]"
39,red_queen,0.23251368,"[('evolution', 0.44366979598999023), ('evolutionary', 0.41850802302360535), ('competition', 0.41426464915275574)]"
40,resistance_change,0.19364232,"[('resistance_change', 1.0), ('inertia', 0.4131544232368469), ('structural_inertia', 0.36112603545188904)]"
41,resource_partitioning,0.30518752,"[('niche', 0.5077488422393799), ('organizational_form', 0.4693225920200348), ('evolution', 0.4566299021244049)]"
42,selection,0.25337678,"[('selection', 1.0000001192092896), ('evolution', 0.402752548456192), ('evolutionary', 0.3941987156867981)]"
43,senescence,0.22368263,"[('evolutionary', 0.33695822954177856), ('organizational_form', 0.3357607424259186), ('natural_selection', 0.32609546184539795)]"
44,size_localized,0.21034373,"[('density', 0.4189690351486206), ('niche', 0.36169371008872986), ('competition', 0.3605235517024994)]"
45,specialism,0.20118581,"[('specialism', 0.9999999403953552), ('specialist', 0.3992462754249573), ('generalist', 0.3887483477592468)]"
46,specialist,0.24532668,"[('specialist', 1.0), ('generalist', 0.6531674861907959), ('niche', 0.44913363456726074)]"
47,specialization,0.22813734,"[('specialist', 0.42360299825668335), ('generalist', 0.4014093279838562), ('niche', 0.3853960633277893)]"
48,survival,0.3130363,"[('survival', 1.0000001192092896), ('evolution', 0.46420973539352417), ('organizational_form', 0.40813732147216797)]"
49,survive,0.24991712,"[('survival', 0.6224452257156372), ('legitimacy', 0.3661840856075287), ('niche', 0.3503528833389282)]"
