,term,cosine_sim_with_core, closest_terms_from_core
28,legitimating,0.30455342,"[('legitimate', 0.580224871635437), ('legitimacy', 0.527096152305603), ('institutionalization', 0.39992570877075195)]"
29,legitimize,0.30361563,"[('rationalize', 0.6138526797294617), ('legitimate', 0.611570417881012), ('institutionalize', 0.521896481513977)]"
30,legitimized,0.30584258,"[('legitimate', 0.6163495779037476), ('rationalize', 0.48922213912010193), ('legitimacy', 0.47729000449180603)]"
31,legitimizing,0.27538407,"[('legitimate', 0.5295045375823975), ('legitimacy', 0.4929223656654358), ('institutionalization', 0.4169481694698334)]"
32,logic,0.2901966,"[('institutional', 0.425275593996048), ('rationalized', 0.3947727680206299), ('organizational_field', 0.3611205220222473)]"
33,mimetic,0.289674,"[('mimetic', 1.0), ('imitation', 0.5589090585708618), ('imitate', 0.4602776765823364)]"
34,norm,0.2682666,"[('norm', 1.0), ('norms', 0.6725383996963501), ('normative', 0.5278701782226562)]"
35,normative,0.35364088,"[('normative', 0.9999999403953552), ('norms', 0.6282988786697388), ('norm', 0.5278701782226562)]"
36,norms,0.36154506,"[('norms', 1.0), ('norm', 0.6725383996963501), ('normative', 0.6282988786697388)]"
37,organizational_field,0.32865244,"[('organizational_field', 1.0000001192092896), ('institutional', 0.5380913615226746), ('isomorphic', 0.48465394973754883)]"
38,organizational_fields,0.30325603,"[('organizational_field', 0.6184844374656677), ('institutional', 0.5292000770568848), ('institutionalization', 0.4726726710796356)]"
39,prevailing,0.2681896,"[('norms', 0.48631322383880615), ('taken_granted', 0.44652628898620605), ('conform', 0.4123130738735199)]"
40,professional,0.26296872,"[('professional', 1.0), ('profession', 0.6883775591850281), ('organizational_field', 0.36208176612854004)]"
41,professionalization,0.2725778,"[('professional', 0.5893313884735107), ('profession', 0.5780863761901855), ('institutionalization', 0.5074011087417603)]"
42,rationalization,0.2649681,"[('rationalized', 0.5635507106781006), ('institutionalization', 0.43479543924331665), ('rationalize', 0.370486319065094)]"
43,rationalized,0.3028335,"[('rationalized', 1.0000001192092896), ('rationalize', 0.4303431510925293), ('decoupled', 0.38199400901794434)]"
44,regulative,0.2812625,"[('normative', 0.4474543333053589), ('institutional', 0.40575724840164185), ('norms', 0.3725048303604126)]"
45,socially_constructed,0.2648098,"[('socially_constructed', 1.0), ('taken_granted', 0.5214648246765137), ('norms', 0.37309545278549194)]"
46,symbolic,0.29023442,"[('ritual', 0.514141321182251), ('cultural', 0.4303598999977112), ('institutional', 0.4288613200187683)]"
47,symbols,0.26397592,"[('ritual', 0.4610974192619324), ('cultural', 0.38270798325538635), ('norms', 0.368242472410202)]"
48,taken_granted,0.3328058,"[('taken_granted', 0.9999998807907104), ('socially_constructed', 0.5214648246765137), ('legitimate', 0.4517948031425476)]"
49,understandings,0.27693066,"[('taken_granted', 0.5543570518493652), ('socially_constructed', 0.5033162832260132), ('norms', 0.49172860383987427)]"
