,term,cosine_sim_with_core, closest_terms_from_core
99,therefore,0.18335012,"[('population', 0.3064187169075012), ('legitimate', 0.28477412462234497), ('populations', 0.27029070258140564)]"
100,genetics,0.18321376,"[('evolution', 0.4723173975944519), ('natural_selection', 0.4258471131324768), ('ecology', 0.390308141708374)]"
101,mankind,0.1827107,"[('evolutionary', 0.48445820808410645), ('evolution', 0.4477359652519226), ('survival', 0.40149781107902527)]"
102,rapid,0.18262063,"[('population', 0.3937738239765167), ('evolution', 0.31290650367736816), ('death_rate', 0.28647804260253906)]"
103,framework,0.18259695,"[('evolutionary', 0.3610117435455322), ('evolution', 0.3393176794052124), ('ecological', 0.3241519629955292)]"
104,homo_sapiens,0.1825461,"[('natural_selection', 0.5080385208129883), ('evolutionary', 0.4296293556690216), ('evolution', 0.4193316400051117)]"
105,succession,0.182345,"[('evolution', 0.3844250440597534), ('evolutionary', 0.37952929735183716), ('ecological', 0.284329354763031)]"
106,innovation,0.18220489,"[('evolution', 0.32901275157928467), ('competition', 0.3086273968219757), ('resistance_change', 0.30269670486450195)]"
107,societies,0.18212889,"[('evolution', 0.43931224942207336), ('evolutionary', 0.43884438276290894), ('populations', 0.3647671043872833)]"
108,phenomenon,0.18197405,"[('evolution', 0.4047859311103821), ('evolutionary', 0.28850871324539185), ('ecological', 0.2617449164390564)]"
109,heterogeneity,0.18181725,"[('populations', 0.35151243209838867), ('population', 0.34338808059692383), ('density', 0.33052194118499756)]"
110,strategies,0.18173876,"[('survival', 0.30186522006988525), ('populations', 0.2852175831794739), ('selection', 0.28305596113204956)]"
111,invertebrate,0.18158081,"[('evolution', 0.35873109102249146), ('natural_selection', 0.34699004888534546), ('ecology', 0.3277989625930786)]"
112,interdependence,0.18155196,"[('competition', 0.408538818359375), ('ecological', 0.3090493083000183), ('survival', 0.308846116065979)]"
113,management,0.1813398,"[('selection', 0.350053995847702), ('specialist', 0.3270658850669861), ('accountability', 0.3094368577003479)]"
114,course,0.18127829,"[('selection', 0.33625414967536926), ('evolution', 0.2875066101551056), ('specialist', 0.2871036231517792)]"
115,finally,0.18123813,"[('legitimate', 0.280986487865448), ('competition', 0.26857849955558777), ('selection', 0.26431649923324585)]"
116,ecosystems,0.18101713,"[('ecological', 0.3507370352745056), ('evolution', 0.34340086579322815), ('carrying_capacity', 0.33213865756988525)]"
117,bureaucratic,0.18094312,"[('accountability', 0.383463978767395), ('legitimacy', 0.36502882838249207), ('organizational_form', 0.3122689723968506)]"
118,historically,0.18063265,"[('evolution', 0.37446528673171997), ('organizational_form', 0.3234281539916992), ('evolutionary', 0.2951401472091675)]"
119,tradition,0.18045226,"[('evolution', 0.39619773626327515), ('evolutionary', 0.39461052417755127), ('legitimate', 0.3211144804954529)]"
120,industrial,0.18028392,"[('competition', 0.3150523602962494), ('evolution', 0.30889618396759033), ('ecological', 0.28797364234924316)]"
121,biological_organisms,0.18020312,"[('natural_selection', 0.410081148147583), ('evolutionary', 0.3611563444137573), ('fitness', 0.3417310416698456)]"
122,organisms,0.18011968,"[('natural_selection', 0.5835044384002686), ('evolution', 0.5123867988586426), ('evolutionary', 0.48062074184417725)]"
123,however,0.18007512,"[('population', 0.29578134417533875), ('selection', 0.27706506848335266), ('reliability', 0.2578730583190918)]"
124,phenotype,0.17999548,"[('fitness', 0.5016790628433228), ('natural_selection', 0.49668601155281067), ('evolutionary', 0.35746726393699646)]"
125,hence,0.1799789,"[('population', 0.31208670139312744), ('legitimate', 0.2892725467681885), ('survival', 0.2773285508155823)]"
126,rather,0.17987089,"[('evolution', 0.2924373149871826), ('evolutionary', 0.2878001928329468), ('specialism', 0.2392556369304657)]"
127,some,0.1798475,"[('selection', 0.31841784715652466), ('population', 0.2598646283149719), ('specialist', 0.2520139217376709)]"
128,efficiency,0.17970335,"[('accountability', 0.3510435223579407), ('reliability', 0.2968640923500061), ('competition', 0.2871658205986023)]"
129,sustenance_organization,0.17964697,"[('ecological', 0.45467114448547363), ('population', 0.3502720892429352), ('carrying_capacity', 0.3052101731300354)]"
130,planetary,0.17964396,"[('evolutionary', 0.4404912292957306), ('evolution', 0.4395650029182434), ('natural_selection', 0.3359025716781616)]"
131,institutionalization,0.17958352,"[('evolution', 0.3347507119178772), ('organizational_form', 0.3316810131072998), ('legitimacy', 0.3289536237716675)]"
132,mortality,0.17952147,"[('death_rate', 0.6157354712486267), ('population', 0.4937438368797302), ('populations', 0.4253308176994324)]"
133,twentieth_century,0.17919694,"[('evolution', 0.4198681712150574), ('evolutionary', 0.30904197692871094), ('survival', 0.2510262429714203)]"
134,obviously,0.1791232,"[('survival', 0.2758227586746216), ('population', 0.26237785816192627), ('legitimate', 0.2614521384239197)]"
135,mass,0.17905891,"[('ecology', 0.34282535314559937), ('evolution', 0.3215577006340027), ('population', 0.2916693687438965)]"
136,fundamental,0.17903286,"[('evolution', 0.3851380944252014), ('legitimacy', 0.3183400630950928), ('evolutionary', 0.3070547878742218)]"
137,developed,0.1790097,"[('evolution', 0.32658183574676514), ('selection', 0.2623143196105957), ('evolutionary', 0.2619565725326538)]"
138,internal,0.1789421,"[('competition', 0.33178621530532837), ('reliability', 0.2866209149360657), ('survival', 0.2698044776916504)]"
139,universal,0.17883292,"[('evolution', 0.45061588287353516), ('evolutionary', 0.3905024528503418), ('legitimate', 0.31140080094337463)]"
140,firm,0.17875418,"[('specialist', 0.3329464793205261), ('niche', 0.3328215479850769), ('competition', 0.31232720613479614)]"
141,control,0.17874816,"[('accountability', 0.3355182111263275), ('competition', 0.2997114658355713), ('selection', 0.29506635665893555)]"
142,size,0.178683,"[('population', 0.44939756393432617), ('density', 0.40529143810272217), ('populations', 0.3140883445739746)]"
143,administrative,0.17862499,"[('accountability', 0.36008358001708984), ('specialist', 0.33207595348358154), ('selection', 0.282158225774765)]"
144,consequently,0.17854957,"[('populations', 0.33780819177627563), ('population', 0.3113161325454712), ('legitimate', 0.2986847758293152)]"
145,organizational_ecology,0.17853531,"[('ecological', 0.3644821345806122), ('ecology', 0.3600026071071625), ('carrying_capacity', 0.3571917414665222)]"
146,evolve,0.17825451,"[('evolution', 0.46182137727737427), ('evolutionary', 0.3571670651435852), ('survival', 0.2950610816478729)]"
147,knowledge,0.17823015,"[('specialist', 0.3155606985092163), ('legitimate', 0.297893762588501), ('evolution', 0.28268006443977356)]"
148,institutional,0.1782146,"[('legitimacy', 0.32282504439353943), ('legitimate', 0.3159678280353546), ('resistance_change', 0.29356318712234497)]"
149,certain,0.1780332,"[('legitimate', 0.34336093068122864), ('evolution', 0.28849104046821594), ('selection', 0.28691551089286804)]"
150,adapting,0.17799237,"[('survival', 0.3538272976875305), ('evolution', 0.29598769545555115), ('niche', 0.27691879868507385)]"
151,vertebrate,0.17795329,"[('natural_selection', 0.410658597946167), ('evolutionary', 0.3839106559753418), ('evolution', 0.3551907539367676)]"
152,technologies,0.17784439,"[('competition', 0.2757206857204437), ('ecology', 0.25770509243011475), ('carrying_capacity', 0.2521260976791382)]"
153,latter,0.17767356,"[('legitimate', 0.2744062542915344), ('competition', 0.25623631477355957), ('population', 0.23748333752155304)]"
154,specialization,0.17760144,"[('specialist', 0.35717421770095825), ('competition', 0.3052949905395508), ('generalist', 0.28594374656677246)]"
155,population_density,0.17759132,"[('density', 0.6681751012802124), ('population', 0.45127663016319275), ('ecological', 0.4132724404335022)]"
156,short_run,0.17755285,"[('survival', 0.32197362184524536), ('ecological', 0.2640784680843353), ('structural_inertia', 0.26044774055480957)]"
157,well,0.17740653,"[('selection', 0.29099297523498535), ('competition', 0.2479432076215744), ('population', 0.24168340861797333)]"
158,increasingly,0.1773935,"[('competition', 0.3179051876068115), ('generalist', 0.27715200185775757), ('legitimacy', 0.2744846045970917)]"
159,advance,0.17739108,"[('evolution', 0.386436402797699), ('evolutionary', 0.3615645170211792), ('selection', 0.2793293595314026)]"
160,technical,0.17737636,"[('specialist', 0.4058016538619995), ('generalist', 0.34167447686195374), ('selection', 0.303259015083313)]"
161,biological_evolution,0.17725125,"[('evolutionary', 0.5538171529769897), ('evolution', 0.5524969100952148), ('natural_selection', 0.45186346769332886)]"
162,advancement,0.17722966,"[('competition', 0.32467833161354065), ('evolutionary', 0.2799825072288513), ('survival', 0.27876508235931396)]"
163,demography,0.17713405,"[('population', 0.4680787920951843), ('ecology', 0.3930148482322693), ('ecological', 0.38037583231925964)]"
164,community,0.17704222,"[('population', 0.35606226325035095), ('ecological', 0.33698076009750366), ('populations', 0.33278733491897583)]"
165,sciences,0.17703149,"[('ecology', 0.3807046413421631), ('evolution', 0.3683481216430664), ('evolutionary', 0.3091673254966736)]"
166,character,0.17684518,"[('evolution', 0.37798893451690674), ('legitimacy', 0.31620699167251587), ('evolutionary', 0.2804969847202301)]"
167,seems,0.17682002,"[('evolutionary', 0.27627038955688477), ('evolution', 0.25380751490592957), ('legitimate', 0.24717068672180176)]"
168,strategic,0.17676698,"[('survival', 0.3253611922264099), ('evolutionary', 0.2876913249492645), ('selection', 0.2751724123954773)]"
169,mechanisms,0.17671776,"[('selection', 0.30553334951400757), ('competition', 0.2981340289115906), ('legitimate', 0.2752172648906708)]"
170,which,0.1767169,"[('selection', 0.3271409273147583), ('competition', 0.2595740556716919), ('organizational_form', 0.24577480554580688)]"
171,tinkle_eds,0.17650828,"[('evolution', 0.4112992286682129), ('ecology', 0.3868623375892639), ('natural_selection', 0.35852721333503723)]"
172,established,0.17648402,"[('legitimate', 0.3554265797138214), ('legitimacy', 0.2959578335285187), ('organizational_form', 0.29246535897254944)]"
173,patterns,0.17640221,"[('ecology', 0.3453902304172516), ('populations', 0.3446241617202759), ('ecological', 0.3337765336036682)]"
174,developments,0.17637962,"[('evolution', 0.4383794963359833), ('ecology', 0.2708650231361389), ('evolutionary', 0.2648143172264099)]"
175,concentration,0.17636311,"[('competition', 0.42996710538864136), ('population', 0.35458695888519287), ('density', 0.30280905961990356)]"
176,equilibrium,0.1762857,"[('inertia', 0.334822416305542), ('competition', 0.3275260031223297), ('carrying_capacity', 0.31598562002182007)]"
177,world,0.17612483,"[('evolution', 0.3206130862236023), ('population', 0.31815463304519653), ('competition', 0.2772120237350464)]"
178,perhaps,0.17608252,"[('evolutionary', 0.29448866844177246), ('evolution', 0.27031460404396057), ('legitimate', 0.2559368312358856)]"
179,specialized,0.17608055,"[('specialist', 0.47948113083839417), ('generalist', 0.4350787401199341), ('organizational_form', 0.2770727276802063)]"
180,especially,0.17590171,"[('competition', 0.28510481119155884), ('populations', 0.2674696445465088), ('selection', 0.2643367648124695)]"
181,socioeconomic,0.17588206,"[('ecological', 0.4159361720085144), ('population', 0.37676531076431274), ('populations', 0.3487212657928467)]"
182,example,0.17573105,"[('population', 0.3232664167881012), ('selection', 0.31214916706085205), ('specialist', 0.2549557089805603)]"
183,evolved,0.17569354,"[('evolution', 0.47296249866485596), ('evolutionary', 0.3664851784706116), ('natural_selection', 0.3208186626434326)]"
184,still,0.17553222,"[('population', 0.28584781289100647), ('chance_survival', 0.264009952545166), ('survival', 0.25404345989227295)]"
185,develop,0.1754615,"[('evolution', 0.3267757296562195), ('niche', 0.2847769856452942), ('evolutionary', 0.2692703604698181)]"
186,overpopulation,0.17540137,"[('population', 0.32769131660461426), ('carrying_capacity', 0.3266644775867462), ('ecology', 0.28267088532447815)]"
187,institution,0.17537022,"[('legitimate', 0.3292703628540039), ('legitimacy', 0.3211157023906708), ('specialist', 0.2827770411968231)]"
