,term,cosine_sim_with_core, closest_terms_from_core
25,merger,0.26119718,"[('merger', 0.9999998807907104), ('merged', 0.5675815343856812), ('merge', 0.49434980750083923)]"
26,resource_dependence,0.28709868,"[('resource_dependence', 0.9999998807907104), ('external', 0.4480305016040802), ('dependence', 0.4197292923927307)]"
27,sanction,0.15939356,"[('sanction', 0.9999998807907104), ('cooperate', 0.3296361565589905), ('constrain', 0.26243579387664795)]"
28,vertical,0.28476512,"[('vertical', 0.9999998211860657), ('horizontal', 0.8157655000686646), ('interdependence', 0.4362127482891083)]"
0,relationships,0.3053293,"[('exchange', 0.5478605628013611), ('interdependence', 0.5434327125549316), ('influence', 0.5211807489395142)]"
1,inter,0.30174232,"[('cooperation', 0.5468187928199768), ('interdependence', 0.46874797344207764), ('external', 0.43968212604522705)]"
2,alliances,0.29981795,"[('joint_venture', 0.5962423086166382), ('cooperation', 0.4836565852165222), ('director_interlocks', 0.47899556159973145)]"
3,partners,0.29818565,"[('joint_venture', 0.5388199687004089), ('cooperation', 0.5124273300170898), ('exchange', 0.47116243839263916)]"
4,governance,0.29764992,"[('cooperation', 0.47385695576667786), ('control', 0.4687913656234741), ('board_directors', 0.4677233397960663)]"
5,structure,0.29684246,"[('control', 0.48596593737602234), ('influence', 0.45815959572792053), ('interdependence', 0.43902507424354553)]"
6,firm,0.29273838,"[('diversification', 0.5623096227645874), ('external', 0.49678608775138855), ('control', 0.4840678572654724)]"
7,power,0.29265958,"[('influence', 0.5499494075775146), ('dominance', 0.5162322521209717), ('control', 0.5009723901748657)]"
8,ties,0.2924547,"[('director_interlocks', 0.46253496408462524), ('interlock', 0.429385244846344), ('interdependence', 0.4249798655509949)]"
9,alliance,0.29235542,"[('joint_venture', 0.6263477206230164), ('cooperation', 0.4663424491882324), ('coalition', 0.4625268578529358)]"
10,com,0.29233608,"[('control', 0.42569318413734436), ('external', 0.4055086672306061), ('cooperation', 0.39772701263427734)]"
11,coordination,0.29208255,"[('interdependence', 0.6045335531234741), ('cooperation', 0.6009515523910522), ('vertical', 0.47585365176200867)]"
12,networks,0.29070967,"[('cooperation', 0.4546174108982086), ('interdependence', 0.4449712932109833), ('interdependent', 0.40859127044677734)]"
13,network,0.28994903,"[('interdependence', 0.41729944944381714), ('influence', 0.41651809215545654), ('constraint', 0.3913898468017578)]"
14,competition,0.28904337,"[('cooperation', 0.5248966217041016), ('interdependence', 0.4290674924850464), ('dominance', 0.41774770617485046)]"
15,structures,0.28842437,"[('constrain', 0.4921198785305023), ('interdependent', 0.43031033873558044), ('interdependence', 0.4295022189617157)]"
16,relations,0.2862073,"[('exchange', 0.5071995258331299), ('interdependence', 0.4684809148311615), ('influence', 0.4627438187599182)]"
17,collaboration,0.28589544,"[('cooperation', 0.6523699760437012), ('interdependence', 0.5336370468139648), ('cooperate', 0.4299411475658417)]"
18,strategic,0.2853753,"[('influence', 0.4874671995639801), ('diversification', 0.4677911400794983), ('control', 0.44931474328041077)]"
19,integration,0.2853492,"[('interdependence', 0.5402165651321411), ('cooperation', 0.48569679260253906), ('diversification', 0.4432898163795471)]"
20,con,0.2852794,"[('control', 0.4866664409637451), ('constraint', 0.44643330574035645), ('external', 0.3997025787830353)]"
21,firms,0.2831599,"[('diversification', 0.518657386302948), ('external', 0.4414931833744049), ('control', 0.41960418224334717)]"
22,other,0.28276816,"[('influence', 0.5065996646881104), ('external', 0.4788127541542053), ('control', 0.46965551376342773)]"
23,manage,0.28180897,"[('control', 0.47552812099456787), ('influence', 0.44345423579216003), ('external', 0.3972885012626648)]"
24,formation,0.28154463,"[('influence', 0.45216116309165955), ('cooperation', 0.43144312500953674), ('director_interlocks', 0.3866770267486572)]"
25,internal,0.2796746,"[('external', 0.8414474725723267), ('control', 0.45742663741111755), ('vertical', 0.4085978865623474)]"
26,relational,0.27961576,"[('interdependence', 0.5349693298339844), ('exchange', 0.48573142290115356), ('interdependent', 0.4671711325645447)]"
27,complementary,0.2770662,"[('interdependent', 0.4370477795600891), ('interdependence', 0.4013320803642273), ('merge', 0.3589440882205963)]"
28,relationship,0.27666396,"[('influence', 0.5244329571723938), ('exchange', 0.5175877809524536), ('interdependence', 0.429583877325058)]"
29,embedded,0.2762823,"[('interdependent', 0.5064005255699158), ('interlocking', 0.4427696466445923), ('interdependence', 0.41565918922424316)]"
30,joint,0.27617824,"[('interdependence', 0.4886198937892914), ('cooperation', 0.46633461117744446), ('interdependent', 0.43996134400367737)]"
31,within,0.2758296,"[('influence', 0.4759064316749573), ('control', 0.43999916315078735), ('external', 0.4290817975997925)]"
32,thus,0.27579904,"[('external', 0.4878154993057251), ('influence', 0.4829138219356537), ('control', 0.4735201597213745)]"
33,independent,0.27510917,"[('dependent', 0.5763276815414429), ('control', 0.42559874057769775), ('interdependent', 0.419650137424469)]"
34,form,0.27445772,"[('influence', 0.4142839014530182), ('exchange', 0.36115315556526184), ('control', 0.3583928048610687)]"
35,institutional,0.27353624,"[('external', 0.4731530547142029), ('resource_dependence', 0.46947145462036133), ('influence', 0.46702486276626587)]"
36,organizations,0.27228326,"[('external', 0.4791417121887207), ('influence', 0.45950862765312195), ('resource_dependence', 0.4124031960964203)]"
37,mutual,0.2720214,"[('cooperation', 0.5557459592819214), ('interdependence', 0.5451050400733948), ('interdependent', 0.443864643573761)]"
38,strategic_alliances,0.27149877,"[('joint_venture', 0.6422699093818665), ('cooperation', 0.5450048446655273), ('director_interlocks', 0.40847456455230713)]"
39,partner,0.27125823,"[('joint_venture', 0.5983405113220215), ('cooperation', 0.45425570011138916), ('exchange', 0.42349445819854736)]"
40,which,0.27121028,"[('control', 0.4759502708911896), ('influence', 0.4579812288284302), ('external', 0.43834131956100464)]"
41,organization,0.27120125,"[('external', 0.475162535905838), ('influence', 0.46583300828933716), ('control', 0.43255627155303955)]"
42,cooperative,0.2711744,"[('cooperation', 0.694539487361908), ('cooperate', 0.499614953994751), ('interdependence', 0.4681299924850464)]"
43,also,0.26889,"[('control', 0.5075736045837402), ('influence', 0.4987742006778717), ('external', 0.4692210555076599)]"
44,operations,0.26871842,"[('diversification', 0.4380289316177368), ('joint_venture', 0.4176449179649353), ('control', 0.4086996018886566)]"
45,influences,0.2686763,"[('influence', 0.7744286060333252), ('external', 0.42314574122428894), ('constrain', 0.413671612739563)]"
46,resource,0.26864454,"[('resource_dependence', 0.5278565883636475), ('diversification', 0.46283775568008423), ('external', 0.4152883291244507)]"
47,dynamics,0.26840106,"[('interdependence', 0.46660739183425903), ('influence', 0.4562888741493225), ('cooperation', 0.3864539861679077)]"
48,resources,0.26728934,"[('external', 0.4771741032600403), ('control', 0.43160176277160645), ('influence', 0.4099245071411133)]"
49,operate,0.26711917,"[('constrain', 0.44868767261505127), ('influence', 0.40510106086730957), ('interlocking', 0.37702226638793945)]"
50,both,0.26684296,"[('influence', 0.45249003171920776), ('control', 0.45008575916290283), ('external', 0.4377332925796509)]"
51,value_creation,0.26672214,"[('interdependence', 0.41604381799697876), ('diversification', 0.4140998125076294), ('cooperation', 0.40238136053085327)]"
52,joint_ventures,0.26616472,"[('joint_venture', 0.8325466513633728), ('cooperation', 0.4738852381706238), ('merger', 0.3780921697616577)]"
53,mutual_dependence,0.2653887,"[('interdependence', 0.5424144864082336), ('dependence', 0.5185426473617554), ('resource_dependence', 0.4775737524032593)]"
54,foreign,0.26504856,"[('joint_venture', 0.582546591758728), ('diversification', 0.44566547870635986), ('external', 0.436085045337677)]"
55,coordinate,0.26489714,"[('cooperate', 0.4959728717803955), ('interdependent', 0.43467164039611816), ('cooperation', 0.3903392553329468)]"
56,alliance_partners,0.26480034,"[('joint_venture', 0.4798840284347534), ('director_interlocks', 0.39908504486083984), ('external', 0.3958324193954468)]"
57,political,0.26471227,"[('influence', 0.48249030113220215), ('control', 0.4140438735485077), ('external', 0.4081982970237732)]"
58,industry,0.26445636,"[('diversification', 0.48920005559921265), ('external', 0.41414862871170044), ('control', 0.4096253216266632)]"
59,acquisition,0.26442152,"[('merger', 0.532925546169281), ('joint_venture', 0.5023214817047119), ('diversification', 0.468630850315094)]"
60,addition,0.26388183,"[('control', 0.4962851107120514), ('influence', 0.48732441663742065), ('external', 0.45975053310394287)]"
61,multinational,0.26387084,"[('joint_venture', 0.5615880489349365), ('diversification', 0.47690194845199585), ('interdependence', 0.3714295029640198)]"
62,context,0.26381436,"[('influence', 0.5630172491073608), ('external', 0.41459134221076965), ('interdependence', 0.4135855436325073)]"
63,operating,0.26357725,"[('control', 0.41427502036094666), ('external', 0.3826630115509033), ('diversification', 0.3821723163127899)]"
64,leverage,0.26346758,"[('diversification', 0.4452534317970276), ('external', 0.4166012406349182), ('influence', 0.4158487319946289)]"
65,perspective,0.26346081,"[('resource_dependence', 0.5051381587982178), ('influence', 0.47759392857551575), ('external', 0.4327683746814728)]"
66,dyadic,0.26339394,"[('interdependence', 0.5224689245223999), ('exchange', 0.446675181388855), ('interdependent', 0.3969957232475281)]"
67,profitability,0.26291317,"[('diversification', 0.5713958740234375), ('control', 0.4228099584579468), ('merger', 0.37503722310066223)]"
68,therefore,0.2626473,"[('influence', 0.4673175513744354), ('external', 0.4668734669685364), ('control', 0.45155107975006104)]"
69,agency,0.26255018,"[('board_directors', 0.46349674463272095), ('resource_dependence', 0.426778644323349), ('control', 0.4070521593093872)]"
70,ownership,0.262327,"[('control', 0.5333391427993774), ('diversification', 0.49443554878234863), ('joint_venture', 0.4822646975517273)]"
71,corporate,0.2620997,"[('diversification', 0.49499619007110596), ('external', 0.45316699147224426), ('influence', 0.4330400824546814)]"
72,local,0.2619895,"[('external', 0.47705525159835815), ('cooperation', 0.4222014844417572), ('influence', 0.40119877457618713)]"
73,bargaining_power,0.2618164,"[('joint_venture', 0.45833542943000793), ('dependence', 0.439109206199646), ('control', 0.3792915642261505)]"
74,governance_mechanisms,0.26156163,"[('control', 0.4195435047149658), ('board_directors', 0.38270115852355957), ('cooperation', 0.38006365299224854)]"
75,instance,0.26140612,"[('influence', 0.4348108768463135), ('external', 0.4050602316856384), ('constrain', 0.3819999098777771)]"
76,market,0.261337,"[('diversification', 0.5015703439712524), ('joint_venture', 0.4241655468940735), ('external', 0.405904084444046)]"
77,structural,0.26094693,"[('interdependence', 0.4564031660556793), ('external', 0.4421417713165283), ('influence', 0.4125286936759949)]"
78,linkages,0.26046523,"[('interdependence', 0.522668719291687), ('interdependent', 0.44922131299972534), ('influence', 0.39795035123825073)]"
79,accordingly,0.26036605,"[('external', 0.4354105293750763), ('influence', 0.3924587368965149), ('constrain', 0.3901422619819641)]"
80,markets,0.26012886,"[('diversification', 0.4970301389694214), ('diversify', 0.4020233750343323), ('external', 0.39965009689331055)]"
81,diversified,0.26003692,"[('diversification', 0.5921744704246521), ('diversify', 0.5772531032562256), ('merged', 0.35888874530792236)]"
82,mechanisms,0.2599883,"[('external', 0.45874395966529846), ('control', 0.4446060061454773), ('influence', 0.43585044145584106)]"
83,established,0.2590098,"[('external', 0.4128507971763611), ('merged', 0.3383934199810028), ('influence', 0.33716171979904175)]"
84,social,0.25868094,"[('influence', 0.500216007232666), ('external', 0.46071529388427734), ('cooperation', 0.4453628659248352)]"
85,hence,0.25865933,"[('constraint', 0.4671252965927124), ('external', 0.41857922077178955), ('dependent', 0.38001641631126404)]"
86,embed,0.25849095,"[('interdependent', 0.4007023572921753), ('interdependence', 0.38361451029777527), ('constrain', 0.35514068603515625)]"
87,performance,0.25838834,"[('diversification', 0.5017407536506653), ('control', 0.49608591198921204), ('influence', 0.47296565771102905)]"
88,partnering,0.25825047,"[('joint_venture', 0.4949339032173157), ('cooperation', 0.3839808702468872), ('interdependence', 0.33957546949386597)]"
89,competing,0.25825045,"[('interdependent', 0.3581302762031555), ('dominance', 0.3548543453216553), ('interdependence', 0.3545435070991516)]"
90,effects,0.25821394,"[('influence', 0.6639470458030701), ('control', 0.5383104681968689), ('diversification', 0.36118125915527344)]"
91,among,0.25814778,"[('influence', 0.47625428438186646), ('interdependence', 0.42319533228874207), ('cooperation', 0.4048757553100586)]"
92,strategy,0.25792482,"[('diversification', 0.5315362811088562), ('influence', 0.40871065855026245), ('control', 0.39945536851882935)]"
93,interact,0.257735,"[('cooperate', 0.5072339177131653), ('influence', 0.48935914039611816), ('interdependent', 0.4808729887008667)]"
94,hierarchical,0.2575073,"[('vertical', 0.49187302589416504), ('interdependence', 0.45592567324638367), ('horizontal', 0.4464462399482727)]"
95,banks,0.2574913,"[('merger', 0.43032747507095337), ('board_directors', 0.3761337995529175), ('joint_venture', 0.3390049934387207)]"
96,synergy,0.25732106,"[('merger', 0.4985794723033905), ('diversification', 0.4665708541870117), ('interdependence', 0.41157928109169006)]"
97,create,0.2572572,"[('constrain', 0.4571586847305298), ('merge', 0.4079267382621765), ('external', 0.3757592737674713)]"
98,incentives,0.25711802,"[('cooperation', 0.4215441346168518), ('control', 0.4046343266963959), ('influence', 0.3772509694099426)]"
99,subsidiaries,0.25690126,"[('joint_venture', 0.5275719165802002), ('diversification', 0.4129524827003479), ('external', 0.38289326429367065)]"
100,relation_ships,0.25665838,"[('interdependence', 0.5026940703392029), ('exchange', 0.447334349155426), ('interdependent', 0.43502306938171387)]"
101,financial,0.25664777,"[('diversification', 0.4755849540233612), ('external', 0.4364161491394043), ('control', 0.3948974013328552)]"
102,govern,0.25608078,"[('constrain', 0.46397310495376587), ('influence', 0.3782990574836731), ('cooperate', 0.36093124747276306)]"
103,trust,0.25602475,"[('cooperation', 0.6061409711837769), ('exchange', 0.4936057925224304), ('cooperate', 0.43455541133880615)]"
104,economic,0.25540984,"[('cooperation', 0.47169286012649536), ('diversification', 0.41755878925323486), ('exchange', 0.3982413411140442)]"
105,managing,0.25511795,"[('interdependence', 0.454752653837204), ('control', 0.44546663761138916), ('cooperation', 0.3954528570175171)]"
106,moreover,0.25504297,"[('external', 0.4307372570037842), ('influence', 0.3994080126285553), ('control', 0.35900840163230896)]"
107,corporations,0.25494152,"[('board_directors', 0.3927481174468994), ('diversification', 0.38862746953964233), ('external', 0.3305695652961731)]"
108,collaborate,0.25483415,"[('cooperate', 0.6407368779182434), ('cooperation', 0.43868371844291687), ('merge', 0.38433706760406494)]"
109,choice,0.2546178,"[('influence', 0.4597644507884979), ('constraint', 0.43604910373687744), ('control', 0.41931191086769104)]"
110,strategies,0.25458008,"[('diversification', 0.4630570411682129), ('influence', 0.44209492206573486), ('external', 0.39499756693840027)]"
111,through,0.25443056,"[('influence', 0.49415308237075806), ('external', 0.43574395775794983), ('control', 0.43283867835998535)]"
112,investment,0.25422397,"[('diversification', 0.518964946269989), ('joint_venture', 0.4332042336463928), ('cooperation', 0.3937407433986664)]"
113,particular,0.25418186,"[('influence', 0.5020915269851685), ('external', 0.41738420724868774), ('control', 0.3741607666015625)]"
114,equity_ownership,0.25408047,"[('joint_venture', 0.5220751762390137), ('diversification', 0.48002976179122925), ('board_directors', 0.46440941095352173)]"
115,collaborative,0.25397724,"[('cooperation', 0.5288938879966736), ('interdependence', 0.4786190688610077), ('interdependent', 0.40571582317352295)]"
116,cross_border,0.25379407,"[('joint_venture', 0.46579670906066895), ('merger', 0.4108503460884094), ('cooperation', 0.40932556986808777)]"
117,managers,0.2535768,"[('influence', 0.4459289312362671), ('external', 0.4198837876319885), ('board_directors', 0.40540599822998047)]"
118,however,0.25347048,"[('influence', 0.46628338098526), ('control', 0.45488202571868896), ('external', 0.4192829728126526)]"
119,activities,0.25337467,"[('external', 0.44951730966567993), ('diversification', 0.40470394492149353), ('influence', 0.3864838480949402)]"
120,corporation,0.25332376,"[('board_directors', 0.4531509578227997), ('joint_venture', 0.4396214485168457), ('merger', 0.360917329788208)]"
121,managerial,0.2532739,"[('influence', 0.47525036334991455), ('control', 0.46610236167907715), ('diversification', 0.4254198670387268)]"
122,members,0.2528765,"[('board_directors', 0.45435744524002075), ('influence', 0.40517234802246094), ('external', 0.37419456243515015)]"
123,capabilities,0.25280812,"[('external', 0.46434056758880615), ('diversification', 0.41960063576698303), ('interdependence', 0.39198166131973267)]"
124,asymmetric,0.25257292,"[('vertical', 0.4083946943283081), ('interdependence', 0.404058575630188), ('dependence', 0.39492639899253845)]"
125,cal,0.2525555,"[('diversification', 0.3405173718929291), ('dependence', 0.3359030485153198), ('control', 0.3330455422401428)]"
126,develop,0.25254726,"[('influence', 0.40689513087272644), ('diversify', 0.3944029211997986), ('external', 0.3627315163612366)]"
127,international,0.25247756,"[('joint_venture', 0.518543004989624), ('diversification', 0.49241453409194946), ('cooperation', 0.42032039165496826)]"
128,consequently,0.2519202,"[('external', 0.38512468338012695), ('dependent', 0.37971603870391846), ('constrain', 0.36906784772872925)]"
129,contrast,0.25185287,"[('external', 0.44716355204582214), ('control', 0.37247025966644287), ('influence', 0.36658090353012085)]"
130,internal_external,0.25180224,"[('external', 0.7921500205993652), ('influence', 0.39435887336730957), ('vertical', 0.3819965124130249)]"
131,scope,0.25175008,"[('diversification', 0.4473070502281189), ('influence', 0.3692738115787506), ('cooperation', 0.3589560389518738)]"
132,contractual,0.25146425,"[('joint_venture', 0.4592326283454895), ('cooperation', 0.4340314269065857), ('exchange', 0.41904765367507935)]"
133,organizational,0.2514461,"[('influence', 0.4938510060310364), ('external', 0.4608768820762634), ('control', 0.414579302072525)]"
134,alliance_formation,0.25137374,"[('director_interlocks', 0.4409571886062622), ('interlock', 0.4206583499908447), ('cooperation', 0.3865041732788086)]"
135,transactions,0.25135714,"[('exchange', 0.5268722176551819), ('cooperation', 0.36004140973091125), ('interdependence', 0.34184378385543823)]"
136,opportunism,0.25132817,"[('cooperation', 0.4874551594257355), ('joint_venture', 0.44033756852149963), ('exchange', 0.40052902698516846)]"
137,governing,0.25130296,"[('cooperation', 0.3787747621536255), ('interdependent', 0.3588747978210449), ('control', 0.35319483280181885)]"
138,partnerships,0.2511896,"[('cooperation', 0.4542786777019501), ('joint_venture', 0.4048188030719757), ('coalition', 0.3671436905860901)]"
139,furthermore,0.2511165,"[('external', 0.4135925769805908), ('influence', 0.3904052972793579), ('dependent', 0.3593278229236603)]"
140,interlocking_directorates,0.25078648,"[('director_interlocks', 0.551671028137207), ('interlock', 0.4583221673965454), ('board_directors', 0.40432003140449524)]"
141,effectively,0.25076637,"[('constrain', 0.4000226557254791), ('cooperate', 0.3774532675743103), ('external', 0.37627625465393066)]"
142,coalitions,0.25058076,"[('coalition', 0.7720577716827393), ('cooperation', 0.4305763840675354), ('cooperate', 0.42038416862487793)]"
143,alignment,0.25057214,"[('interdependence', 0.4245344400405884), ('vertical', 0.35932421684265137), ('influence', 0.33438000082969666)]"
144,governance_structures,0.25049272,"[('board_directors', 0.38259777426719666), ('vertical', 0.34012705087661743), ('resource_dependence', 0.3293299973011017)]"
145,operational,0.25041813,"[('control', 0.44928842782974243), ('external', 0.3992079496383667), ('vertical', 0.37124040722846985)]"
146,mergers_acquisitions,0.25030202,"[('merger', 0.6494360566139221), ('joint_venture', 0.44901180267333984), ('diversification', 0.43438947200775146)]"
147,presence,0.25019825,"[('influence', 0.4282107353210449), ('control', 0.3737892508506775), ('dependence', 0.3502872884273529)]"
148,focus,0.25019413,"[('influence', 0.461322546005249), ('external', 0.42223259806632996), ('control', 0.40743523836135864)]"
149,capital,0.24988195,"[('control', 0.4210042953491211), ('exchange', 0.3977692425251007), ('external', 0.3922862410545349)]"
150,competitive,0.24979964,"[('cooperation', 0.40823981165885925), ('external', 0.4005216360092163), ('dominance', 0.3736349940299988)]"
151,processes,0.24976571,"[('influence', 0.49485185742378235), ('external', 0.44699856638908386), ('interdependent', 0.4099026620388031)]"
152,either,0.24956031,"[('external', 0.4077167212963104), ('influence', 0.3744444251060486), ('control', 0.35848480463027954)]"
153,uncertainty,0.24950491,"[('dependence', 0.41241276264190674), ('interdependence', 0.4078061282634735), ('control', 0.399478018283844)]"
154,operation,0.24950123,"[('joint_venture', 0.4012031555175781), ('control', 0.3740227222442627), ('merger', 0.35386741161346436)]"
155,integrated,0.24948698,"[('interdependent', 0.4723193049430847), ('interdependence', 0.38058149814605713), ('vertical', 0.36965763568878174)]"
156,integrating,0.2494682,"[('interdependent', 0.4027147889137268), ('interdependence', 0.3772549033164978), ('control', 0.3527835011482239)]"
157,reciprocal,0.24922249,"[('interdependence', 0.5144197344779968), ('interdependent', 0.510714054107666), ('exchange', 0.48088783025741577)]"
158,dynamic,0.24921589,"[('interdependent', 0.48316454887390137), ('dependent', 0.4475000500679016), ('interdependence', 0.413257360458374)]"
159,expansion,0.24906814,"[('diversification', 0.601293683052063), ('diversify', 0.40196284651756287), ('horizontal', 0.34002891182899475)]"
160,innovation,0.24892771,"[('diversification', 0.47492218017578125), ('external', 0.47300606966018677), ('cooperation', 0.4236709773540497)]"
161,technology,0.24890377,"[('external', 0.4563523530960083), ('diversification', 0.4168241024017334), ('control', 0.40872639417648315)]"
162,board,0.24887751,"[('board_directors', 0.7937781810760498), ('interlock', 0.36754828691482544), ('influence', 0.3591856360435486)]"
163,rivalry,0.24860853,"[('cooperation', 0.4460737705230713), ('dominance', 0.4275946021080017), ('interdependence', 0.40730059146881104)]"
164,suppliers_customers,0.24856953,"[('external', 0.47926023602485657), ('influence', 0.3587239980697632), ('resource_dependence', 0.33648303151130676)]"
165,restructuring,0.24840042,"[('diversification', 0.5002228617668152), ('merger', 0.45472976565361023), ('control', 0.34806349873542786)]"
166,industrial,0.24825412,"[('diversification', 0.38974258303642273), ('control', 0.33687177300453186), ('joint_venture', 0.33636605739593506)]"
167,logic,0.24816014,"[('interdependence', 0.37535059452056885), ('diversification', 0.3698332905769348), ('resource_dependence', 0.3689733147621155)]"
168,focal_firm,0.2480863,"[('external', 0.48645901679992676), ('interlock', 0.39101141691207886), ('resource_dependence', 0.36940693855285645)]"
169,combined,0.2480028,"[('merged', 0.4959571659564972), ('merge', 0.4382781386375427), ('external', 0.3423045575618744)]"
170,organizational_form,0.24796674,"[('diversification', 0.3762323260307312), ('resource_dependence', 0.34755659103393555), ('joint_venture', 0.3292171061038971)]"
171,while,0.24794988,"[('control', 0.4564584493637085), ('influence', 0.4427166283130646), ('external', 0.424740731716156)]"
172,dominant,0.24788128,"[('dominance', 0.5534895062446594), ('interlocking', 0.3194403350353241), ('merger', 0.2905396819114685)]"
173,man,0.24785165,"[('control', 0.37152165174484253), ('diversification', 0.35233598947525024), ('interdependence', 0.3400847315788269)]"
174,asymmetry,0.24780719,"[('dependence', 0.48864442110061646), ('interdependence', 0.4769938588142395), ('dominance', 0.4340543746948242)]"
175,configuration,0.24768098,"[('interdependence', 0.3953767418861389), ('vertical', 0.358020156621933), ('interdependent', 0.3552437126636505)]"
176,view,0.247602,"[('resource_dependence', 0.41781795024871826), ('external', 0.39013993740081787), ('influence', 0.36757126450538635)]"
177,decision_making,0.24747758,"[('influence', 0.5035817623138428), ('control', 0.4417079985141754), ('interdependence', 0.40638822317123413)]"
178,between,0.24745336,"[('control', 0.43341442942619324), ('vertical', 0.4107286334037781), ('influence', 0.4077271819114685)]"
179,specific,0.24741462,"[('influence', 0.4727975130081177), ('control', 0.447510302066803), ('external', 0.44471943378448486)]"
180,strong,0.24739888,"[('influence', 0.4168287217617035), ('external', 0.40592461824417114), ('control', 0.31970179080963135)]"
181,actors,0.24721031,"[('interdependent', 0.3902260959148407), ('constrain', 0.3793107867240906), ('influence', 0.37901461124420166)]"
182,key,0.24709494,"[('influence', 0.42461007833480835), ('control', 0.411266952753067), ('external', 0.40421515703201294)]"
183,relation,0.24687721,"[('influence', 0.4528217315673828), ('dependent', 0.4052209258079529), ('dependence', 0.38532283902168274)]"
184,impact,0.24680276,"[('influence', 0.755636990070343), ('control', 0.44413328170776367), ('external', 0.3977436423301697)]"
185,example,0.24677166,"[('influence', 0.4508036673069), ('control', 0.3834596276283264), ('external', 0.3793218731880188)]"
186,effect,0.24658407,"[('influence', 0.648485541343689), ('control', 0.4929217994213104), ('external', 0.3599678575992584)]"
187,another,0.24643022,"[('influence', 0.37098097801208496), ('control', 0.3581204414367676), ('external', 0.3296493589878082)]"
188,formal,0.24635874,"[('external', 0.4224053621292114), ('control', 0.39022746682167053), ('cooperation', 0.35649213194847107)]"
189,vertical_integration,0.24596642,"[('diversification', 0.5080591440200806), ('vertical', 0.48971134424209595), ('interdependence', 0.3844233751296997)]"
190,subsidiary,0.24592796,"[('joint_venture', 0.5421477556228638), ('diversification', 0.40170249342918396), ('external', 0.39884161949157715)]"
191,potential,0.2458641,"[('external', 0.46486884355545044), ('influence', 0.443329781293869), ('control', 0.38663628697395325)]"
