,term,cosine_sim_with_core, closest_terms_from_core
16,horizontal,0.2550241,"[('horizontal', 1.0000001192092896), ('vertical', 0.8096565008163452), ('interdependence', 0.35589268803596497)]"
17,influence,0.26864296,"[('influence', 0.9999998807907104), ('control', 0.4983532428741455), ('constrain', 0.4065665900707245)]"
18,interdependence,0.32007757,"[('interdependence', 1.0), ('interdependent', 0.6268453598022461), ('cooperation', 0.5235845446586609)]"
19,interdependent,0.2848116,"[('interdependent', 1.0), ('interdependence', 0.6268453598022461), ('interlocking', 0.4371211528778076)]"
20,interlock,0.23649956,"[('interlock', 1.0), ('interlocking', 0.5410715341567993), ('director_interlocks', 0.44794726371765137)]"
21,interlocking,0.29029274,"[('interlocking', 1.0000001192092896), ('interlock', 0.5410715341567993), ('interdependent', 0.4371211528778076)]"
22,joint_venture,0.2532201,"[('joint_venture', 0.9999998807907104), ('merger', 0.3683885931968689), ('cooperation', 0.3674764633178711)]"
23,merge,0.21620165,"[('merge', 0.9999998807907104), ('merged', 0.45469459891319275), ('merger', 0.3647112250328064)]"
24,merged,0.19590954,"[('merged', 1.0000001192092896), ('merger', 0.46390849351882935), ('merge', 0.45469459891319275)]"
25,merger,0.24023913,"[('merger', 1.0), ('diversification', 0.4806649088859558), ('merged', 0.46390849351882935)]"
26,resource_dependence,0.27805623,"[('resource_dependence', 1.0000001192092896), ('external', 0.5138654708862305), ('director_interlocks', 0.45688503980636597)]"
27,sanction,0.16762564,"[('sanction', 1.0), ('cooperate', 0.30425095558166504), ('cooperation', 0.2875043451786041)]"
28,vertical,0.26808196,"[('vertical', 1.0), ('horizontal', 0.8096565008163452), ('diversification', 0.354740172624588)]"
0,structure,0.3054319,"[('control', 0.4894442558288574), ('influence', 0.43324655294418335), ('diversification', 0.42457136511802673)]"
1,coordination,0.30235,"[('interdependence', 0.5395565032958984), ('cooperation', 0.4998036026954651), ('control', 0.4859520196914673)]"
2,linkages,0.2973805,"[('interdependence', 0.5268866419792175), ('interlocking', 0.4690251350402832), ('resource_dependence', 0.4248350262641907)]"
3,corporations,0.28803653,"[('board_directors', 0.4844067692756653), ('interlock', 0.47364336252212524), ('director_interlocks', 0.4734993577003479)]"
4,corporate,0.28744614,"[('diversification', 0.5324926376342773), ('board_directors', 0.4664227068424225), ('control', 0.4551047086715698)]"
5,power,0.28560236,"[('influence', 0.5586655735969543), ('control', 0.5359982848167419), ('dominance', 0.4916457235813141)]"
6,firm,0.28319752,"[('diversification', 0.5318625569343567), ('joint_venture', 0.4500358998775482), ('merger', 0.42665737867355347)]"
7,organization,0.28255484,"[('control', 0.4881017208099365), ('external', 0.459866464138031), ('resource_dependence', 0.4468810260295868)]"
8,financial,0.27667356,"[('diversification', 0.5031980276107788), ('control', 0.44031018018722534), ('merger', 0.4225107431411743)]"
9,firms,0.2748948,"[('diversification', 0.541252076625824), ('joint_venture', 0.4630553126335144), ('merger', 0.4256625473499298)]"
10,dominant,0.27038985,"[('dominance', 0.5546250343322754), ('vertical', 0.3687428832054138), ('merge', 0.3661612868309021)]"
11,joint_ventures,0.2695645,"[('joint_venture', 0.8398683071136475), ('diversification', 0.3994206190109253), ('cooperation', 0.3645249307155609)]"
12,other,0.26898423,"[('control', 0.47548189759254456), ('external', 0.4305543899536133), ('influence', 0.4007512032985687)]"
13,relationships,0.268321,"[('interdependence', 0.48372748494148254), ('influence', 0.4401722848415375), ('interdependent', 0.4072059988975525)]"
14,structures,0.26735365,"[('interdependent', 0.4079057276248932), ('constrain', 0.38976019620895386), ('interdependence', 0.38536208868026733)]"
15,strategy,0.26734617,"[('diversification', 0.5674080848693848), ('control', 0.39932069182395935), ('resource_dependence', 0.3733181357383728)]"
16,business,0.26681545,"[('diversification', 0.5384094715118408), ('joint_venture', 0.4338451027870178), ('diversify', 0.3832000494003296)]"
17,thus,0.26651922,"[('control', 0.46919092535972595), ('constraint', 0.4344467520713806), ('external', 0.38077881932258606)]"
18,internal,0.2661043,"[('external', 0.8202297687530518), ('control', 0.4669000506401062), ('resource_dependence', 0.4000069499015808)]"
19,finally,0.2658629,"[('control', 0.4102673828601837), ('influence', 0.39865225553512573), ('external', 0.36289316415786743)]"
20,competition,0.26558945,"[('interdependence', 0.5050015449523926), ('cooperation', 0.4420367479324341), ('dominance', 0.3611881732940674)]"
21,strategic,0.26432902,"[('diversification', 0.4893772602081299), ('control', 0.38829702138900757), ('external', 0.3724853992462158)]"
22,which,0.2634552,"[('control', 0.46648168563842773), ('constraint', 0.39807796478271484), ('external', 0.36763903498649597)]"
23,coalitions,0.26325247,"[('coalition', 0.7389717102050781), ('cooperation', 0.3717469274997711), ('cooperate', 0.3321552574634552)]"
24,economic,0.2629675,"[('diversification', 0.4529479742050171), ('exchange', 0.4225007891654968), ('control', 0.41196104884147644)]"
25,vertical_integration,0.26177934,"[('diversification', 0.6122852563858032), ('vertical', 0.5142027139663696), ('diversify', 0.43827226758003235)]"
26,also,0.26175436,"[('control', 0.4894639849662781), ('influence', 0.3842928409576416), ('external', 0.37697267532348633)]"
27,alliances,0.26168063,"[('coalition', 0.5201313495635986), ('cooperation', 0.4283459186553955), ('interdependence', 0.35558784008026123)]"
28,industry,0.2611632,"[('diversification', 0.5438685417175293), ('joint_venture', 0.3731572926044464), ('diversify', 0.3454500138759613)]"
29,subsidiaries,0.26022393,"[('joint_venture', 0.49838879704475403), ('diversification', 0.450074702501297), ('diversify', 0.3786793649196625)]"
30,corporation,0.26017228,"[('board_directors', 0.517591118812561), ('joint_venture', 0.4016820192337036), ('merger', 0.35740184783935547)]"
31,resource,0.25960815,"[('resource_dependence', 0.410338819026947), ('exchange', 0.39473241567611694), ('control', 0.3824414014816284)]"
32,multinational,0.25887433,"[('joint_venture', 0.47520244121551514), ('diversification', 0.470725417137146), ('director_interlocks', 0.3494170904159546)]"
33,structural,0.2584574,"[('interdependence', 0.4200667142868042), ('external', 0.39656704664230347), ('influence', 0.37896132469177246)]"
34,governance,0.25749007,"[('resource_dependence', 0.39842328429222107), ('joint_venture', 0.3469812870025635), ('control', 0.3462464213371277)]"
35,diversified,0.2574009,"[('diversification', 0.6533492803573608), ('diversify', 0.5788856148719788), ('merger', 0.3394993543624878)]"
36,market,0.2573753,"[('diversification', 0.5196685791015625), ('exchange', 0.43235623836517334), ('joint_venture', 0.40621328353881836)]"
37,relationship,0.25671288,"[('influence', 0.4600352942943573), ('dependence', 0.4207637906074524), ('interdependence', 0.41359835863113403)]"
38,integration,0.25640658,"[('interdependence', 0.5308103561401367), ('diversification', 0.40643876791000366), ('control', 0.4047850966453552)]"
39,transactions,0.25624874,"[('exchange', 0.5783565044403076), ('external', 0.3577258884906769), ('vertical', 0.3462349772453308)]"
40,coordinate,0.25622246,"[('cooperate', 0.4142877757549286), ('interdependent', 0.4126024544239044), ('control', 0.3609839975833893)]"
41,dependencies,0.2556753,"[('dependence', 0.5103352665901184), ('interdependence', 0.4737757742404938), ('exchange', 0.41203975677490234)]"
42,international,0.25566033,"[('joint_venture', 0.4124292731285095), ('exchange', 0.41036152839660645), ('diversification', 0.4084598422050476)]"
43,ownership,0.25558406,"[('control', 0.4765819311141968), ('joint_venture', 0.4703682065010071), ('board_directors', 0.43931329250335693)]"
44,finance,0.25509557,"[('diversification', 0.47231027483940125), ('exchange', 0.3845168352127075), ('merger', 0.3746054172515869)]"
45,organizations,0.2548711,"[('resource_dependence', 0.5441015958786011), ('external', 0.43247413635253906), ('control', 0.3838111460208893)]"
46,relations,0.2548381,"[('interdependence', 0.4466142952442169), ('exchange', 0.40730786323547363), ('cooperation', 0.40489327907562256)]"
47,large_corporations,0.25468755,"[('board_directors', 0.45488202571868896), ('interlocking', 0.4386826455593109), ('resource_dependence', 0.4259161949157715)]"
48,ties,0.25440127,"[('interlock', 0.5121563673019409), ('interlocking', 0.4688120484352112), ('interdependence', 0.3606959283351898)]"
49,interlocks,0.25347286,"[('interlock', 0.7780416011810303), ('interlocking', 0.6110222935676575), ('director_interlocks', 0.5746163129806519)]"
50,companies,0.25336507,"[('joint_venture', 0.46349358558654785), ('board_directors', 0.4382888972759247), ('diversification', 0.42996424436569214)]"
51,interlocking_directorates,0.25328305,"[('interlocking', 0.591142475605011), ('interlock', 0.5888376235961914), ('resource_dependence', 0.46240055561065674)]"
52,operations,0.25313064,"[('control', 0.4378940463066101), ('diversification', 0.40375176072120667), ('diversify', 0.3688015937805176)]"
53,competitive,0.25303498,"[('interdependence', 0.4035258889198303), ('cooperation', 0.3830219805240631), ('external', 0.3568868935108185)]"
54,vertically_integrated,0.2529148,"[('diversification', 0.502779483795166), ('vertical', 0.4406887888908386), ('diversify', 0.41333526372909546)]"
55,markets,0.25240463,"[('diversification', 0.49094444513320923), ('exchange', 0.44980064034461975), ('diversify', 0.4307737648487091)]"
56,cooperative,0.25146744,"[('cooperation', 0.6779811978340149), ('cooperate', 0.5373855829238892), ('joint_venture', 0.4051746726036072)]"
57,leverage,0.25053653,"[('diversification', 0.4844086468219757), ('diversify', 0.3858039379119873), ('control', 0.36598700284957886)]"
58,therefore,0.2505119,"[('control', 0.39814528822898865), ('external', 0.3438883423805237), ('influence', 0.3421287536621094)]"
59,enterprise,0.25029668,"[('joint_venture', 0.43560001254081726), ('board_directors', 0.42094916105270386), ('diversification', 0.3937431573867798)]"
60,flows,0.25028446,"[('exchange', 0.44027236104011536), ('vertical', 0.3599812388420105), ('dependence', 0.3477823734283447)]"
61,form,0.24993715,"[('control', 0.37882575392723083), ('constraint', 0.3571266233921051), ('interdependent', 0.32596319913864136)]"
62,resources,0.24962845,"[('control', 0.4356578588485718), ('external', 0.3614056706428528), ('influence', 0.36001431941986084)]"
63,within,0.2495852,"[('interdependent', 0.3725559115409851), ('external', 0.37031346559524536), ('influence', 0.37011218070983887)]"
64,strategies,0.24933009,"[('diversification', 0.47154146432876587), ('control', 0.3642604351043701), ('cooperation', 0.34867143630981445)]"
65,activities,0.24922484,"[('control', 0.3717365860939026), ('diversify', 0.3583299219608307), ('interdependent', 0.3459416627883911)]"
66,indirect_interlocks,0.24908978,"[('director_interlocks', 0.49913638830184937), ('interlock', 0.4693060517311096), ('interlocking', 0.466768741607666)]"
67,its,0.24828932,"[('control', 0.4175747036933899), ('joint_venture', 0.3621219992637634), ('external', 0.35646599531173706)]"
68,profitability,0.24822806,"[('diversification', 0.6410070061683655), ('director_interlocks', 0.36822032928466797), ('diversify', 0.36054372787475586)]"
69,boards_directors,0.24751492,"[('board_directors', 0.6655275821685791), ('resource_dependence', 0.48576322197914124), ('interlock', 0.4333287179470062)]"
70,conglomerate,0.24741729,"[('diversification', 0.6544054746627808), ('merger', 0.5393122434616089), ('diversify', 0.4599502682685852)]"
71,investment,0.24667041,"[('diversification', 0.4752446413040161), ('joint_venture', 0.39320194721221924), ('diversify', 0.3894737660884857)]"
72,institutional,0.24617106,"[('resource_dependence', 0.4503172039985657), ('external', 0.4487670958042145), ('influence', 0.37515512108802795)]"
73,strategic_alliances,0.24614382,"[('joint_venture', 0.4698610007762909), ('cooperation', 0.3986722230911255), ('diversify', 0.32013702392578125)]"
74,manage,0.2458237,"[('control', 0.4220080077648163), ('diversify', 0.3930593430995941), ('cooperate', 0.3589273691177368)]"
75,similarly,0.24574746,"[('influence', 0.338870644569397), ('external', 0.3324122428894043), ('control', 0.3292105197906494)]"
76,ventures,0.24545151,"[('joint_venture', 0.5706815719604492), ('diversification', 0.45302337408065796), ('diversify', 0.4180881679058075)]"
77,both,0.24498238,"[('control', 0.45795318484306335), ('external', 0.3540073335170746), ('influence', 0.35313987731933594)]"
78,addition,0.24470091,"[('control', 0.4327293038368225), ('influence', 0.38137340545654297), ('external', 0.3789823651313782)]"
79,links,0.24441157,"[('interlocking', 0.4262467622756958), ('interdependence', 0.4113003611564636), ('influence', 0.36549535393714905)]"
80,divisions,0.24440536,"[('interdependence', 0.37556740641593933), ('vertical', 0.3719401955604553), ('diversification', 0.3624538779258728)]"
81,operating,0.24397278,"[('control', 0.42440053820610046), ('external', 0.37172049283981323), ('diversification', 0.36628907918930054)]"
82,upstream_downstream,0.24365526,"[('diversify', 0.40122824907302856), ('interdependent', 0.38889360427856445), ('interdependence', 0.3872160017490387)]"
83,capital,0.24338055,"[('exchange', 0.42593979835510254), ('diversification', 0.4153198003768921), ('control', 0.3856700658798218)]"
84,exchanges,0.24321446,"[('exchange', 0.6353271007537842), ('cooperation', 0.4218391180038452), ('interdependence', 0.39664143323898315)]"
85,consequently,0.24319266,"[('dependent', 0.3605394959449768), ('external', 0.3482465147972107), ('influence', 0.3353511691093445)]"
86,government,0.24308862,"[('joint_venture', 0.3813845217227936), ('control', 0.37062907218933105), ('external', 0.3638266623020172)]"
87,political,0.24276309,"[('influence', 0.42946165800094604), ('external', 0.4210320711135864), ('control', 0.3661765456199646)]"
88,transaction_cost,0.24252795,"[('resource_dependence', 0.5075883269309998), ('joint_venture', 0.43761491775512695), ('exchange', 0.4246227443218231)]"
89,however,0.24232063,"[('control', 0.4722011983394623), ('influence', 0.33792462944984436), ('diversification', 0.33649685978889465)]"
90,either,0.24197488,"[('control', 0.38305580615997314), ('external', 0.3502471446990967), ('influence', 0.33665016293525696)]"
91,independent,0.24167962,"[('dependent', 0.5877439379692078), ('interdependent', 0.4289795458316803), ('influence', 0.38338610529899597)]"
92,transnational,0.2414884,"[('diversification', 0.40734606981277466), ('dependence', 0.4024405777454376), ('joint_venture', 0.3693934977054596)]"
93,example,0.2413405,"[('control', 0.4465208649635315), ('constraint', 0.3639885485172272), ('influence', 0.330891877412796)]"
94,amp,0.24115202,"[('diversification', 0.3919115662574768), ('control', 0.38970011472702026), ('joint_venture', 0.3535916805267334)]"
95,trade,0.24078625,"[('exchange', 0.5193246006965637), ('dependence', 0.38560187816619873), ('external', 0.3554961383342743)]"
96,networks,0.24069291,"[('exchange', 0.48405545949935913), ('interdependence', 0.358553409576416), ('interlocking', 0.34638118743896484)]"
97,performance,0.24039567,"[('diversification', 0.4842637777328491), ('control', 0.46366173028945923), ('external', 0.3766641318798065)]"
98,alliance,0.24035157,"[('coalition', 0.6681572794914246), ('cooperation', 0.39455413818359375), ('joint_venture', 0.3551638126373291)]"
99,mergers_joint_ventures,0.2403189,"[('director_interlocks', 0.4220176041126251), ('diversify', 0.3459242284297943), ('resource_dependence', 0.31678348779678345)]"
100,competing,0.24031417,"[('interdependent', 0.41242891550064087), ('interdependence', 0.3644663691520691), ('resource_dependence', 0.3467954397201538)]"
101,industrial,0.2402072,"[('diversification', 0.382188081741333), ('control', 0.3721814453601837), ('resource_dependence', 0.33914583921432495)]"
102,network,0.24017331,"[('exchange', 0.44262731075286865), ('interlock', 0.37565845251083374), ('interlocking', 0.35091838240623474)]"
103,related,0.23974517,"[('diversification', 0.43131616711616516), ('influence', 0.4261220097541809), ('control', 0.4231051802635193)]"
104,mutual,0.23955564,"[('cooperation', 0.5136101841926575), ('interdependence', 0.4611275792121887), ('exchange', 0.40736281871795654)]"
105,industries,0.2394128,"[('diversification', 0.4753301739692688), ('diversify', 0.3802528381347656), ('joint_venture', 0.3639274835586548)]"
106,vertically_interdependent,0.2393234,"[('resource_dependence', 0.3636168837547302), ('horizontal', 0.3502879738807678), ('director_interlocks', 0.3443133234977722)]"
107,concentration,0.23916073,"[('diversification', 0.4707948565483093), ('dependence', 0.41237127780914307), ('dominance', 0.4117399752140045)]"
108,create,0.2391602,"[('constrain', 0.42736005783081055), ('diversify', 0.3849527835845947), ('external', 0.3475489914417267)]"
109,venture,0.2389709,"[('joint_venture', 0.560767412185669), ('diversification', 0.3744015693664551), ('diversify', 0.362934947013855)]"
110,businesses,0.23894845,"[('diversification', 0.5258591771125793), ('diversify', 0.517465353012085), ('joint_venture', 0.3683962821960449)]"
111,need,0.23888327,"[('interdependence', 0.39093679189682007), ('control', 0.3808736801147461), ('external', 0.374320387840271)]"
112,moreover,0.23885189,"[('influence', 0.35948446393013), ('constrain', 0.3502161502838135), ('external', 0.33706721663475037)]"
113,decentralized,0.23874663,"[('control', 0.39728879928588867), ('interdependent', 0.36584892868995667), ('horizontal', 0.339211106300354)]"
114,hierarchical,0.2385411,"[('vertical', 0.45786064863204956), ('horizontal', 0.43223801255226135), ('interdependence', 0.41820263862609863)]"
115,directors,0.2384187,"[('board_directors', 0.6327453851699829), ('interlock', 0.5255122184753418), ('interlocking', 0.4155977964401245)]"
116,one,0.23838174,"[('control', 0.433382511138916), ('constraint', 0.37090152502059937), ('interdependent', 0.31327569484710693)]"
117,nature,0.23832147,"[('interdependence', 0.4119263291358948), ('external', 0.39008593559265137), ('interdependent', 0.3782033920288086)]"
118,vertical_horizontal,0.23819266,"[('horizontal', 0.5577225089073181), ('vertical', 0.5473718643188477), ('interdependence', 0.40321964025497437)]"
119,acquisition,0.2379646,"[('merger', 0.567158043384552), ('diversification', 0.45369505882263184), ('joint_venture', 0.3839647173881531)]"
120,autonomous,0.23780784,"[('interdependent', 0.48659810423851013), ('merge', 0.3570568561553955), ('external', 0.3280588984489441)]"
121,agency,0.23777719,"[('resource_dependence', 0.40519049763679504), ('control', 0.3797859847545624), ('external', 0.37595006823539734)]"
122,among,0.23771282,"[('interdependence', 0.43031126260757446), ('influence', 0.389565646648407), ('interdependent', 0.37679415941238403)]"
123,link,0.2376907,"[('influence', 0.3844175636768341), ('interdependence', 0.34310078620910645), ('interlocking', 0.3281041383743286)]"
124,contractual,0.23760316,"[('exchange', 0.43243908882141113), ('vertical', 0.3887813091278076), ('joint_venture', 0.373148649930954)]"
125,another,0.23759733,"[('control', 0.3720480799674988), ('external', 0.33452826738357544), ('constraint', 0.3087945282459259)]"
126,centralized,0.23747422,"[('control', 0.43374770879745483), ('horizontal', 0.37353694438934326), ('vertical', 0.36574888229370117)]"
127,through,0.23745307,"[('control', 0.4402846693992615), ('influence', 0.4256761074066162), ('external', 0.36365020275115967)]"
128,units,0.23711918,"[('interdependent', 0.3713921904563904), ('control', 0.3532257676124573), ('horizontal', 0.3284398317337036)]"
129,instance,0.23703721,"[('influence', 0.3359808325767517), ('external', 0.2967602014541626), ('control', 0.28290683031082153)]"
130,suppliers,0.23696624,"[('external', 0.3922247886657715), ('joint_venture', 0.3609555661678314), ('exchange', 0.33781588077545166)]"
131,regulatory,0.23693974,"[('control', 0.3859595060348511), ('resource_dependence', 0.3474091589450836), ('external', 0.3461599349975586)]"
132,integrated,0.23690866,"[('interdependent', 0.49315059185028076), ('merged', 0.3831096887588501), ('control', 0.35217994451522827)]"
133,banks,0.23689917,"[('director_interlocks', 0.3453570306301117), ('interlock', 0.34483736753463745), ('board_directors', 0.3348228633403778)]"
134,conglomerates,0.23673353,"[('diversification', 0.6024286150932312), ('diversify', 0.4838328957557678), ('merger', 0.47178971767425537)]"
135,reconstitute_tie,0.2367033,"[('interlock', 0.5118299126625061), ('interlocking', 0.3666209280490875), ('control', 0.30785226821899414)]"
136,lending_consortia,0.23628616,"[('board_directors', 0.3487949073314667), ('merger', 0.3205416798591614), ('interlocking', 0.3149769902229309)]"
137,furthermore,0.23625658,"[('dependent', 0.34051522612571716), ('influence', 0.3363509178161621), ('external', 0.3353217840194702)]"
138,key,0.23622428,"[('influence', 0.3888615667819977), ('control', 0.38250869512557983), ('interlocking', 0.33070558309555054)]"
139,tie,0.23615572,"[('interlock', 0.511966347694397), ('interlocking', 0.41792452335357666), ('director_interlocks', 0.3159777820110321)]"
140,management,0.23588315,"[('control', 0.5094418525695801), ('board_directors', 0.41016489267349243), ('joint_venture', 0.3607723116874695)]"
141,mergers,0.23570365,"[('merger', 0.799042284488678), ('diversification', 0.58154296875), ('merged', 0.3947986960411072)]"
142,development,0.2355369,"[('cooperation', 0.4297349750995636), ('control', 0.4045945703983307), ('influence', 0.3726326525211334)]"
143,foreign,0.23539193,"[('exchange', 0.4974910616874695), ('joint_venture', 0.45947766304016113), ('external', 0.4220157861709595)]"
144,manufacturing,0.23526843,"[('diversification', 0.45993003249168396), ('control', 0.382400780916214), ('joint_venture', 0.3705274760723114)]"
145,may,0.23490997,"[('control', 0.42964059114456177), ('external', 0.3569648265838623), ('influence', 0.34771642088890076)]"
146,division,0.23489316,"[('interdependence', 0.40727221965789795), ('cooperation', 0.3980928063392639), ('board_directors', 0.3279666006565094)]"
147,autonomy,0.2348306,"[('control', 0.43283703923225403), ('interdependence', 0.41231346130371094), ('dominance', 0.4083693325519562)]"
148,environment,0.2342915,"[('external', 0.5220012664794922), ('control', 0.42462900280952454), ('influence', 0.40232670307159424)]"
149,constrained,0.2341823,"[('constrain', 0.56882643699646), ('constraint', 0.5370246171951294), ('dependent', 0.3783152103424072)]"
150,institutions,0.23408651,"[('resource_dependence', 0.3416622579097748), ('external', 0.3319041132926941), ('influence', 0.3046489357948303)]"
151,functional,0.23392676,"[('interdependence', 0.43633851408958435), ('vertical', 0.3631443381309509), ('diversification', 0.35873961448669434)]"
152,technology,0.23391563,"[('control', 0.41461262106895447), ('diversification', 0.3596310317516327), ('interdependence', 0.35022756457328796)]"
153,administrative,0.23377351,"[('control', 0.406488835811615), ('resource_dependence', 0.3809264600276947), ('external', 0.37892991304397583)]"
154,enterprises,0.23362212,"[('joint_venture', 0.4405507445335388), ('board_directors', 0.38005101680755615), ('diversification', 0.3506592810153961)]"
155,interests,0.23334023,"[('coalition', 0.3904203772544861), ('board_directors', 0.3629148602485657), ('cooperation', 0.3302868902683258)]"
156,governmental,0.23317856,"[('influence', 0.36316463351249695), ('external', 0.34742385149002075), ('resource_dependence', 0.33386826515197754)]"
157,trading,0.23299667,"[('exchange', 0.4829379916191101), ('joint_venture', 0.3548739552497864), ('diversify', 0.3388473093509674)]"
158,hence,0.23282976,"[('constraint', 0.4182317852973938), ('dependent', 0.3349762558937073), ('control', 0.3136020302772522)]"
159,acquisitions,0.23282829,"[('merger', 0.6718082427978516), ('diversification', 0.6412198543548584), ('diversify', 0.42459750175476074)]"
160,organizational,0.2327674,"[('resource_dependence', 0.47742125391960144), ('external', 0.4261062741279602), ('influence', 0.40902483463287354)]"
161,compete,0.23246509,"[('cooperate', 0.39865642786026), ('diversify', 0.3699357211589813), ('constrain', 0.3658130466938019)]"
162,organizational_form,0.2324502,"[('resource_dependence', 0.4386308491230011), ('diversification', 0.37027841806411743), ('interdependence', 0.3161002993583679)]"
163,actors,0.23234299,"[('interdependent', 0.3969564735889435), ('exchange', 0.34802889823913574), ('cooperation', 0.32628315687179565)]"
164,multinational_corporations,0.23231089,"[('joint_venture', 0.44170328974723816), ('diversification', 0.384989470243454), ('exchange', 0.34478890895843506)]"
165,regulation,0.23219499,"[('control', 0.435221791267395), ('constraint', 0.3776039481163025), ('resource_dependence', 0.32628095149993896)]"
166,complementary,0.2320146,"[('interdependent', 0.47043460607528687), ('interdependence', 0.3870793581008911), ('interlocking', 0.33013594150543213)]"
167,joint,0.23195876,"[('joint_venture', 0.4204414486885071), ('cooperation', 0.41878923773765564), ('interdependence', 0.3506140410900116)]"
168,large,0.23194253,"[('control', 0.41490042209625244), ('diversification', 0.3411049246788025), ('dependent', 0.301204651594162)]"
169,interest_groups,0.23185548,"[('coalition', 0.44527894258499146), ('resource_dependence', 0.3699725568294525), ('influence', 0.3328768014907837)]"
170,interlocks_corporate,0.23181365,"[('interlocking', 0.3935776352882385), ('director_interlocks', 0.3627311885356903), ('resource_dependence', 0.34825068712234497)]"
171,local,0.23168835,"[('external', 0.37385639548301697), ('cooperation', 0.3610385060310364), ('joint_venture', 0.3340487480163574)]"
172,established,0.23144202,"[('diversify', 0.3290705680847168), ('dominance', 0.31205713748931885), ('external', 0.29840126633644104)]"
173,global,0.23127936,"[('interdependence', 0.4200248718261719), ('interdependent', 0.3836495280265808), ('diversification', 0.3826315104961395)]"
174,case,0.23112221,"[('control', 0.3861221671104431), ('constraint', 0.38094770908355713), ('joint_venture', 0.34132957458496094)]"
175,managerial,0.23095347,"[('control', 0.5067513585090637), ('influence', 0.42556822299957275), ('diversification', 0.3810291290283203)]"
176,interlocked,0.23080885,"[('interlocking', 0.5491999983787537), ('interlock', 0.4547072649002075), ('interdependent', 0.3986150026321411)]"
177,entrepreneurial,0.23068713,"[('diversification', 0.34679922461509705), ('external', 0.3185320496559143), ('diversify', 0.3013135492801666)]"
178,effectively,0.23057902,"[('control', 0.3777940571308136), ('cooperate', 0.33305129408836365), ('constrain', 0.3183603882789612)]"
179,regulated,0.2304684,"[('director_interlocks', 0.33548563718795776), ('control', 0.3271000385284424), ('constraint', 0.304954469203949)]"
180,other_hand,0.23028062,"[('external', 0.35697871446609497), ('control', 0.3260914087295532), ('influence', 0.32156944274902344)]"
181,coordinated,0.23022242,"[('interdependent', 0.4507356584072113), ('cooperation', 0.3904324769973755), ('cooperate', 0.365666925907135)]"
182,develop,0.23020807,"[('diversify', 0.405955046415329), ('merge', 0.3483680784702301), ('cooperation', 0.34552261233329773)]"
183,new,0.23020732,"[('control', 0.432775616645813), ('external', 0.35572922229766846), ('joint_venture', 0.34802648425102234)]"
184,company,0.23017956,"[('board_directors', 0.5006322264671326), ('joint_venture', 0.41421186923980713), ('control', 0.39836472272872925)]"
185,board_interlocks,0.22984077,"[('resource_dependence', 0.35172203183174133), ('director_interlocks', 0.33451682329177856), ('interlock', 0.31871968507766724)]"
186,resource_allocation,0.22982992,"[('control', 0.42311573028564453), ('diversification', 0.37330344319343567), ('constraint', 0.33044663071632385)]"
187,investments,0.22979479,"[('diversify', 0.40996411442756653), ('diversification', 0.4019201993942261), ('exchange', 0.395408034324646)]"
188,shareholders,0.22950305,"[('board_directors', 0.5535895824432373), ('merger', 0.5050835609436035), ('diversification', 0.42240995168685913)]"
189,subsidiary,0.22914533,"[('joint_venture', 0.48733484745025635), ('board_directors', 0.4164260923862457), ('diversification', 0.3722037971019745)]"
