,term,cosine_sim_with_core, closest_terms_from_core
27,routines,0.28409174,"[('taken_granted', 0.4651910066604614), ('norms', 0.43699905276298523), ('imitation', 0.3660042881965637)]"
28,imperatives,0.2835125,"[('institutional', 0.40578579902648926), ('rationalized', 0.4024694263935089), ('norms', 0.39597705006599426)]"
29,institutional_environment,0.2829353,"[('institutional', 0.6099712252616882), ('organizational_field', 0.46576425433158875), ('legitimacy', 0.4559490382671356)]"
30,ideologies,0.28280905,"[('norms', 0.4576641321182251), ('normative', 0.4391360580921173), ('legitimate', 0.4062480330467224)]"
31,embrace,0.2816545,"[('conform', 0.48837462067604065), ('normative', 0.42493534088134766), ('rationalize', 0.41514158248901367)]"
32,regulative,0.2812625,"[('normative', 0.4474543333053589), ('institutional', 0.40575724840164185), ('norms', 0.3725048303604126)]"
33,rules,0.28009346,"[('norms', 0.5975759029388428), ('norm', 0.4339909553527832), ('conform', 0.3957650661468506)]"
34,collective,0.27994615,"[('norms', 0.42239272594451904), ('institutional', 0.3980739414691925), ('diffuse', 0.37406182289123535)]"
35,dobbin,0.27982175,"[('institutional', 0.5139498710632324), ('organizational_field', 0.4640364944934845), ('institutionalization', 0.44028058648109436)]"
36,practice,0.27941862,"[('professional', 0.4239007234573364), ('institutional', 0.4172819256782532), ('profession', 0.41328659653663635)]"
37,legitimates,0.27887514,"[('legitimate', 0.49968698620796204), ('taken_granted', 0.4144469201564789), ('legitimacy', 0.4069277346134186)]"
38,social,0.27869266,"[('institutional', 0.5162642598152161), ('cultural', 0.5033652782440186), ('norms', 0.4087209701538086)]"
39,conventions,0.27866146,"[('norms', 0.5498636960983276), ('taken_granted', 0.47067952156066895), ('conform', 0.4287680387496948)]"
40,rational,0.27844104,"[('normative', 0.47781407833099365), ('rationalized', 0.47023138403892517), ('legitimate', 0.3770672082901001)]"
41,organizational_form,0.2782101,"[('institutional', 0.5286481380462646), ('institutionalization', 0.4656522870063782), ('organizational_field', 0.4653923511505127)]"
42,processes,0.2779983,"[('innovation', 0.48543819785118103), ('institutional', 0.43096643686294556), ('isomorphic', 0.39292043447494507)]"
43,diffused,0.27747563,"[('diffuse', 0.6024595499038696), ('diffusion', 0.5135948657989502), ('rationalized', 0.39485442638397217)]"
44,understandings,0.27693066,"[('taken_granted', 0.5543570518493652), ('socially_constructed', 0.5033162832260132), ('norms', 0.49172860383987427)]"
45,pressures,0.27664593,"[('norms', 0.41779637336730957), ('conformity', 0.4088314473628998), ('institutional', 0.3916429579257965)]"
46,established,0.27588785,"[('innovation', 0.4144083857536316), ('institutionalize', 0.4075465202331543), ('institutional', 0.38441890478134155)]"
47,legitimizing,0.27538407,"[('legitimate', 0.5295045375823975), ('legitimacy', 0.4929223656654358), ('institutionalization', 0.4169481694698334)]"
48,bureaucratic,0.27466303,"[('rationalized', 0.4817970097064972), ('professional', 0.4392337501049042), ('institutionalization', 0.42681407928466797)]"
49,institutionally,0.27464718,"[('institutional', 0.46225443482398987), ('rationalized', 0.4280945658683777), ('legitimate', 0.39628344774246216)]"
50,conforming,0.27294278,"[('conform', 0.589117705821991), ('conformity', 0.5408569574356079), ('norms', 0.42354315519332886)]"
51,professionalization,0.2725778,"[('professional', 0.5893313884735107), ('profession', 0.5780863761901855), ('institutionalization', 0.5074011087417603)]"
52,authority,0.27228504,"[('legitimacy', 0.4992747902870178), ('legitimate', 0.45958369970321655), ('coercive', 0.40398797392845154)]"
53,actions,0.27222094,"[('institutional', 0.40437132120132446), ('norms', 0.3694148659706116), ('legitimate', 0.3454691171646118)]"
54,routinized,0.27171725,"[('taken_granted', 0.47360801696777344), ('rationalized', 0.44171762466430664), ('decoupled', 0.4194182753562927)]"
55,culture,0.27170554,"[('cultural', 0.7287707924842834), ('norms', 0.4885038733482361), ('institutional', 0.43827471137046814)]"
56,normative_mimetic,0.2715329,"[('isomorphic', 0.48284095525741577), ('mimetic', 0.4418465197086334), ('coercive', 0.40728795528411865)]"
57,emergent,0.27120242,"[('loosely_coupled', 0.43609604239463806), ('isomorphic', 0.41207414865493774), ('institutionalization', 0.39205342531204224)]"
58,dominant,0.27074382,"[('taken_granted', 0.3995833396911621), ('legitimate', 0.3851665258407593), ('institutional', 0.36811313033103943)]"
59,isomorphic_pressures,0.26986542,"[('isomorphic', 0.41878947615623474), ('organizational_field', 0.3983137309551239), ('mimetic', 0.39468124508857727)]"
60,later_adopters,0.26942214,"[('diffusion', 0.45512518286705017), ('imitation', 0.41316190361976624), ('imitate', 0.39931637048721313)]"
61,innovations,0.26915404,"[('innovation', 0.782569408416748), ('diffusion', 0.5799543857574463), ('imitation', 0.5307861566543579)]"
62,rationality,0.2691508,"[('rationalized', 0.45422911643981934), ('normative', 0.4245437681674957), ('legitimacy', 0.38749852776527405)]"
63,reinforced,0.2688371,"[('taken_granted', 0.42354094982147217), ('rationalize', 0.40281349420547485), ('norms', 0.39246177673339844)]"
64,action,0.2683866,"[('institutional', 0.45370638370513916), ('innovation', 0.37208205461502075), ('normative', 0.36977267265319824)]"
65,prevailing,0.2681896,"[('norms', 0.48631322383880615), ('taken_granted', 0.44652628898620605), ('conform', 0.4123130738735199)]"
66,organization,0.2679711,"[('innovation', 0.479573518037796), ('institutional', 0.45535925030708313), ('organizational_field', 0.38806477189064026)]"
67,constitutive,0.2676686,"[('taken_granted', 0.5335825681686401), ('socially_constructed', 0.44585561752319336), ('isomorphic', 0.37385573983192444)]"
68,creation,0.26733392,"[('innovation', 0.47979748249053955), ('institutionalization', 0.4348403215408325), ('institutional', 0.41703081130981445)]"
69,legitimacy_rowan,0.26703,"[('organizational_field', 0.4198610186576843), ('legitimacy', 0.40361884236335754), ('institutionalization', 0.3775050938129425)]"
70,organizational_routines,0.26700822,"[('taken_granted', 0.4502009153366089), ('institutional', 0.41063645482063293), ('imitation', 0.3943886160850525)]"
71,hegemonic,0.2667844,"[('taken_granted', 0.5058038234710693), ('legitimate', 0.38565850257873535), ('legitimacy', 0.36464419960975647)]"
72,decoupling,0.26624405,"[('decoupled', 0.5385803580284119), ('institutional', 0.4647655189037323), ('mimetic', 0.4048656225204468)]"
73,tacit,0.2661041,"[('taken_granted', 0.5055385828018188), ('imitation', 0.41797518730163574), ('diffuse', 0.39217111468315125)]"
74,perspective,0.26606157,"[('institutional', 0.5249583721160889), ('innovation', 0.42950695753097534), ('cultural', 0.4173295497894287)]"
75,principles,0.26583037,"[('norms', 0.4830205738544464), ('normative', 0.41456395387649536), ('norm', 0.3497387766838074)]"
76,rooted,0.26565424,"[('socially_constructed', 0.40962308645248413), ('taken_granted', 0.38402509689331055), ('cultural', 0.35940515995025635)]"
77,fundamentally,0.26556927,"[('socially_constructed', 0.44625386595726013), ('taken_granted', 0.380185067653656), ('rationalized', 0.3416628837585449)]"
78,scientific,0.26544324,"[('profession', 0.3995274007320404), ('innovation', 0.37858647108078003), ('professional', 0.3703266978263855)]"
79,organizing_principles,0.26532707,"[('norms', 0.41271543502807617), ('institutional', 0.38353973627090454), ('rationalized', 0.37211620807647705)]"
80,context,0.26530746,"[('institutional', 0.5337663888931274), ('cultural', 0.4755224883556366), ('innovation', 0.4290159344673157)]"
81,rationalization,0.2649681,"[('rationalized', 0.5635507106781006), ('institutionalization', 0.43479543924331665), ('rationalize', 0.370486319065094)]"
82,iron_cage,0.2644417,"[('organizational_field', 0.4249304533004761), ('institutional', 0.4226284325122833), ('rationalized', 0.3931087255477905)]"
83,modem,0.2644179,"[('rationalized', 0.44281911849975586), ('institutionalization', 0.3644166588783264), ('institutional', 0.3508264422416687)]"
84,emergence,0.26440063,"[('institutionalization', 0.5213514566421509), ('institutional', 0.43007493019104004), ('diffusion', 0.4186753034591675)]"
85,identity,0.26407373,"[('cultural', 0.4258098900318146), ('legitimacy', 0.38264375925064087), ('norms', 0.3749602437019348)]"
86,deeply_embedded,0.2640003,"[('taken_granted', 0.5118384957313538), ('norms', 0.3887244164943695), ('diffuse', 0.3483767509460449)]"
87,symbols,0.26397592,"[('ritual', 0.4610974192619324), ('cultural', 0.38270798325538635), ('norms', 0.368242472410202)]"
88,codification,0.26388234,"[('imitation', 0.46384790539741516), ('diffusion', 0.39603710174560547), ('institutionalization', 0.3917193114757538)]"
89,embodied,0.2637991,"[('socially_constructed', 0.41597723960876465), ('rationalized', 0.4136005640029907), ('taken_granted', 0.3966977596282959)]"
90,govern,0.26364562,"[('norms', 0.42840641736984253), ('institutionalize', 0.40779879689216614), ('conform', 0.4005633592605591)]"
91,contexts,0.26356685,"[('institutional', 0.47109371423721313), ('cultural', 0.4212849736213684), ('norms', 0.4170556962490082)]"
92,legitimization,0.26328948,"[('legitimacy', 0.5308581590652466), ('legitimate', 0.5087337493896484), ('institutionalization', 0.3826770484447479)]"
93,adopting,0.26303408,"[('diffusion', 0.411124050617218), ('innovation', 0.4045514464378357), ('imitate', 0.36281654238700867)]"
94,bureaucracies,0.26279333,"[('rationalized', 0.4153124988079071), ('institutionalize', 0.39052528142929077), ('institutional', 0.3844928741455078)]"
95,scripts,0.2627365,"[('norms', 0.47112685441970825), ('taken_granted', 0.42549264430999756), ('conform', 0.34686559438705444)]"
96,modern,0.26270828,"[('rationalized', 0.45717912912368774), ('institutional', 0.3666514754295349), ('institutionalization', 0.33113566040992737)]"
97,enact,0.2622925,"[('conform', 0.4393918216228485), ('institutionalize', 0.39423105120658875), ('norms', 0.3795134723186493)]"
98,structuring,0.26228392,"[('institutional', 0.3897511065006256), ('institutionalization', 0.36433207988739014), ('taken_granted', 0.3568851947784424)]"
99,belief_systems,0.2619961,"[('norms', 0.4601767957210541), ('socially_constructed', 0.40796881914138794), ('taken_granted', 0.3870469331741333)]"
100,hierarchy,0.26183912,"[('rationalized', 0.3924894332885742), ('loosely_coupled', 0.38584935665130615), ('conformity', 0.3383457660675049)]"
101,repertoires,0.2617853,"[('institutional', 0.36588484048843384), ('norms', 0.3639531135559082), ('isomorphic', 0.3631005883216858)]"
102,institutionalized_environment,0.26113883,"[('mimetic', 0.4451254606246948), ('isomorphic', 0.38624975085258484), ('institutional', 0.3827364146709442)]"
103,hierarchies,0.2606657,"[('loosely_coupled', 0.4104722738265991), ('legitimacy', 0.3633878231048584), ('institutional', 0.35898181796073914)]"
104,legal,0.26051345,"[('institutional', 0.4807310700416565), ('legitimate', 0.42690467834472656), ('legitimacy', 0.387147456407547)]"
105,adoption,0.26050735,"[('diffusion', 0.6050475835800171), ('innovation', 0.5019986033439636), ('institutional', 0.45591768622398376)]"
106,paradigmatic,0.26041263,"[('institutionalization', 0.40085577964782715), ('taken_granted', 0.3994913101196289), ('normative', 0.3876911997795105)]"
107,reinforce,0.25993398,"[('rationalize', 0.45728278160095215), ('institutionalize', 0.43088674545288086), ('norms', 0.41649821400642395)]"
108,overarching,0.25921717,"[('normative', 0.4499937891960144), ('norms', 0.3548954129219055), ('loosely_coupled', 0.34973230957984924)]"
109,codified,0.2591944,"[('rationalized', 0.4323161840438843), ('taken_granted', 0.3943887948989868), ('diffuse', 0.349179208278656)]"
110,articulation,0.25913778,"[('institutionalization', 0.43145325779914856), ('legitimate', 0.3809332251548767), ('normative', 0.35843896865844727)]"
111,beliefs,0.25892952,"[('norms', 0.5779606103897095), ('normative', 0.43425971269607544), ('taken_granted', 0.38788607716560364)]"
112,view,0.2580715,"[('institutional', 0.43020373582839966), ('socially_constructed', 0.4050588607788086), ('innovation', 0.3984927833080292)]"
113,mimetic_processes,0.25784788,"[('mimetic', 0.5128927826881409), ('imitation', 0.46305179595947266), ('organizational_field', 0.4470394253730774)]"
114,tradition,0.25774,"[('cultural', 0.4465057849884033), ('norms', 0.38345658779144287), ('institutional', 0.37407830357551575)]"
115,consciously,0.25767007,"[('rationalize', 0.4291152358055115), ('taken_granted', 0.4284327030181885), ('conform', 0.3817679286003113)]"
116,discourse,0.2572214,"[('normative', 0.42152464389801025), ('socially_constructed', 0.4063454270362854), ('taken_granted', 0.39819371700286865)]"
117,notion,0.25702918,"[('socially_constructed', 0.4232935607433319), ('normative', 0.42063772678375244), ('taken_granted', 0.376764178276062)]"
118,standards,0.25683704,"[('norms', 0.5374816060066223), ('conform', 0.46361035108566284), ('norm', 0.40512919425964355)]"
119,mechanisms,0.2563888,"[('institutional', 0.4532427489757538), ('norms', 0.43159574270248413), ('normative', 0.3682571351528168)]"
120,institutionalizing,0.25635058,"[('institutionalization', 0.5143625736236572), ('institutionalize', 0.49472302198410034), ('institutional', 0.38697195053100586)]"
121,core,0.25620565,"[('organizational_field', 0.36626213788986206), ('innovation', 0.3554055690765381), ('institutional', 0.3462553322315216)]"
122,rationalized_myths,0.2558023,"[('legitimacy', 0.3988754153251648), ('norms', 0.3887970447540283), ('rationalized', 0.3816048800945282)]"
123,imperative,0.25558898,"[('rationalized', 0.3566942811012268), ('normative', 0.34953561425209045), ('institutional', 0.3383285105228424)]"
124,behavioral,0.25554952,"[('normative', 0.46848469972610474), ('norms', 0.46002569794654846), ('conformity', 0.38723665475845337)]"
125,professions,0.2554135,"[('profession', 0.7493114471435547), ('professional', 0.6716749668121338), ('institutionalization', 0.36602917313575745)]"
126,resist,0.25514716,"[('rationalize', 0.432468056678772), ('legitimate', 0.4160439968109131), ('conform', 0.3938441276550293)]"
127,external_pressures,0.2550323,"[('conformity', 0.40698742866516113), ('legitimacy', 0.3960227966308594), ('institutional', 0.38516268134117126)]"
128,rule_like_status,0.25502318,"[('taken_granted', 0.4312972128391266), ('isomorphic', 0.3793600797653198), ('institutionalization', 0.3767109215259552)]"
129,reinforcing,0.25457594,"[('norms', 0.37072664499282837), ('taken_granted', 0.35418397188186646), ('institutionalize', 0.3502748906612396)]"
130,society,0.25426403,"[('cultural', 0.4002033770084381), ('profession', 0.3826860189437866), ('institutional', 0.38220903277397156)]"
131,traditional,0.25408685,"[('cultural', 0.36914265155792236), ('institutional', 0.36187201738357544), ('professional', 0.3589147925376892)]"
132,templates,0.254078,"[('organizational_field', 0.38481318950653076), ('isomorphic', 0.3794674277305603), ('taken_granted', 0.37382829189300537)]"
133,illegitimate,0.25399914,"[('legitimate', 0.5927575826644897), ('legitimacy', 0.40515339374542236), ('coercive', 0.3627123236656189)]"
134,paradoxically,0.25395575,"[('taken_granted', 0.38455623388290405), ('legitimate', 0.35652193427085876), ('rationalized', 0.3561123013496399)]"
135,coercive_pressures,0.25390112,"[('mimetic', 0.4280415177345276), ('isomorphic', 0.39805179834365845), ('institutionalization', 0.39323288202285767)]"
136,traditions,0.25382742,"[('cultural', 0.47394102811813354), ('norms', 0.45366227626800537), ('institutional', 0.36722779273986816)]"
137,political,0.25363627,"[('institutional', 0.5454378724098206), ('cultural', 0.49262961745262146), ('legitimacy', 0.4255434274673462)]"
138,evolution,0.25355065,"[('innovation', 0.4902302622795105), ('diffusion', 0.4554139971733093), ('institutional', 0.4306944012641907)]"
139,emphasize,0.25333416,"[('normative', 0.3677438497543335), ('isomorphic', 0.35269927978515625), ('conform', 0.3381747603416443)]"
140,structural,0.2532009,"[('institutional', 0.5587323904037476), ('cultural', 0.4568077325820923), ('innovation', 0.37601640820503235)]"
141,widely_shared,0.2530079,"[('norms', 0.459969699382782), ('taken_granted', 0.41671526432037354), ('diffuse', 0.40240761637687683)]"
142,itself,0.25294474,"[('legitimate', 0.36349037289619446), ('taken_granted', 0.3356667757034302), ('socially_constructed', 0.33501240611076355)]"
143,unquestioned,0.25289714,"[('taken_granted', 0.6469935178756714), ('legitimate', 0.45929768681526184), ('socially_constructed', 0.3906781077384949)]"
144,governing,0.25263673,"[('norms', 0.40430939197540283), ('institutional', 0.3396405577659607), ('institutionalization', 0.32540249824523926)]"
145,argue,0.25253227,"[('institutional', 0.38938021659851074), ('institutionalize', 0.36423319578170776), ('normative', 0.3500571548938751)]"
146,conceptions,0.2524517,"[('norms', 0.4356403946876526), ('normative', 0.41365087032318115), ('socially_constructed', 0.40816521644592285)]"
147,adaptation,0.25232595,"[('innovation', 0.4791014790534973), ('institutionalization', 0.4185865521430969), ('institutional', 0.39685720205307007)]"
148,ritualized,0.25219882,"[('ritual', 0.5395705103874207), ('ceremonial', 0.4223536252975464), ('taken_granted', 0.398739755153656)]"
149,mimetic_normative,0.25186238,"[('mimetic', 0.42738422751426697), ('isomorphic', 0.41084715723991394), ('institutional', 0.4093875288963318)]"
150,regulatory,0.2518375,"[('institutional', 0.5138115882873535), ('legitimacy', 0.3640546202659607), ('institutionalization', 0.3539016842842102)]"
151,grounded,0.25173622,"[('socially_constructed', 0.4481886923313141), ('normative', 0.42685210704803467), ('taken_granted', 0.38580942153930664)]"
152,conception,0.251654,"[('normative', 0.4103996753692627), ('socially_constructed', 0.3813290596008301), ('rationalized', 0.35203486680984497)]"
153,influence,0.25141096,"[('institutional', 0.4231782853603363), ('cultural', 0.3985650837421417), ('innovation', 0.3964312672615051)]"
154,differentiation,0.25110313,"[('innovation', 0.460426926612854), ('conformity', 0.4038750231266022), ('imitation', 0.3815971612930298)]"
155,mimicry,0.25084358,"[('mimetic', 0.5812557339668274), ('imitation', 0.486385703086853), ('imitate', 0.38664913177490234)]"
156,technical,0.25082722,"[('professional', 0.5482337474822998), ('innovation', 0.5134941935539246), ('institutional', 0.4301546812057495)]"
157,identities,0.25076935,"[('socially_constructed', 0.4447123408317566), ('norms', 0.40338170528411865), ('taken_granted', 0.3753482699394226)]"
158,argued,0.2507012,"[('institutional', 0.3590622544288635), ('rationalize', 0.3404421806335449), ('norms', 0.33248716592788696)]"
159,socially,0.25070077,"[('socially_constructed', 0.4811818301677704), ('legitimate', 0.42984187602996826), ('norms', 0.4076462686061859)]"
160,external,0.2505989,"[('institutional', 0.4869169592857361), ('innovation', 0.3958635926246643), ('legitimacy', 0.371135950088501)]"
161,internalized,0.25057212,"[('norms', 0.5326155424118042), ('conformity', 0.42394936084747314), ('conform', 0.3995440900325775)]"
162,discourses,0.2502146,"[('socially_constructed', 0.43189433217048645), ('taken_granted', 0.39970338344573975), ('legitimate', 0.36673417687416077)]"
163,rules_game,0.25014356,"[('norms', 0.4790937602519989), ('institutional', 0.40349680185317993), ('legitimate', 0.3627881407737732)]"
164,barley,0.24995111,"[('normative', 0.36643391847610474), ('professional', 0.3654803931713104), ('institutional', 0.356069952249527)]"
165,resistance,0.24987599,"[('coercion', 0.3925457000732422), ('coercive', 0.3833933472633362), ('institutionalization', 0.37913811206817627)]"
166,boundaries,0.24969004,"[('norms', 0.372808039188385), ('cultural', 0.35293981432914734), ('socially_constructed', 0.349892258644104)]"
167,socialization,0.24958193,"[('norms', 0.4517902731895447), ('conformity', 0.42494601011276245), ('normative', 0.4192134141921997)]"
168,evolve,0.24955091,"[('isomorphic', 0.4031361937522888), ('institutionalization', 0.360196590423584), ('norms', 0.35756927728652954)]"
169,formalized,0.2492462,"[('rationalized', 0.38929304480552673), ('loosely_coupled', 0.3826913833618164), ('institutionalization', 0.35485172271728516)]"
170,forms,0.24891841,"[('institutional', 0.4092233180999756), ('cultural', 0.34380024671554565), ('coercion', 0.3412063717842102)]"
171,shared_meanings,0.24891002,"[('taken_granted', 0.48477667570114136), ('norms', 0.4022907316684723), ('socially_constructed', 0.38711825013160706)]"
172,antithetical,0.24890956,"[('legitimate', 0.37663665413856506), ('taken_granted', 0.3754922151565552), ('socially_constructed', 0.3693128824234009)]"
173,ethos,0.24887781,"[('norms', 0.4643278121948242), ('profession', 0.40318745374679565), ('cultural', 0.3847464919090271)]"
174,shared_understandings,0.24886951,"[('norms', 0.45330172777175903), ('socially_constructed', 0.3968956470489502), ('taken_granted', 0.39262425899505615)]"
175,cultures,0.24845769,"[('cultural', 0.6181498765945435), ('norms', 0.44852766394615173), ('normative', 0.3261277675628662)]"
176,rowan_rowan,0.24845326,"[('conform', 0.36726081371307373), ('normative', 0.362770140171051), ('organizational_field', 0.3569512963294983)]"
177,hegemony,0.24830443,"[('legitimacy', 0.41382381319999695), ('institutionalization', 0.385231614112854), ('taken_granted', 0.37764859199523926)]"
178,fundamental,0.24829857,"[('normative', 0.3933414816856384), ('taken_granted', 0.39181602001190186), ('institutional', 0.3518441319465637)]"
179,administrative,0.2481113,"[('professional', 0.5543286800384521), ('institutional', 0.44319218397140503), ('innovation', 0.3703846037387848)]"
