,term,cosine_sim_with_core, closest_terms_from_core
16,horizontal,0.18870576,"[('horizontal', 1.0), ('vertical', 0.7679985761642456), ('interdependence', 0.28550177812576294)]"
17,influence,0.24641922,"[('influence', 0.9999998211860657), ('control', 0.49195873737335205), ('dominance', 0.3341313898563385)]"
18,interdependence,0.2785367,"[('interdependence', 1.0000001192092896), ('interdependent', 0.6027525067329407), ('cooperation', 0.5219292640686035)]"
19,interdependent,0.2590337,"[('interdependent', 0.9999998807907104), ('interdependence', 0.6027525067329407), ('dependent', 0.421542763710022)]"
20,interlock,0.20596336,"[('interlock', 0.9999999403953552), ('interlocking', 0.4837372303009033), ('director_interlocks', 0.438427209854126)]"
21,interlocking,0.23393421,"[('interlocking', 1.0), ('director_interlocks', 0.49176302552223206), ('interlock', 0.4837372303009033)]"
22,joint_venture,0.19433896,"[('joint_venture', 0.9999997615814209), ('diversification', 0.2969609200954437), ('interlock', 0.29481223225593567)]"
23,merge,0.1747488,"[('merge', 0.9999998807907104), ('merged', 0.35488760471343994), ('merger', 0.2761955261230469)]"
24,merged,0.1640206,"[('merged', 0.9999998807907104), ('merger', 0.35935312509536743), ('merge', 0.35488760471343994)]"
25,merger,0.21585356,"[('merger', 1.0), ('merged', 0.35935312509536743), ('diversification', 0.35802167654037476)]"
26,resource_dependence,0.2042153,"[('resource_dependence', 1.0000001192092896), ('external', 0.35769495368003845), ('control', 0.3067312240600586)]"
27,sanction,0.15492076,"[('sanction', 1.0000001192092896), ('control', 0.27376580238342285), ('influence', 0.2530433237552643)]"
28,vertical,0.19251038,"[('vertical', 1.000000238418579), ('horizontal', 0.7679985761642456), ('interdependence', 0.2748362123966217)]"
0,organization,0.2751855,"[('control', 0.49886515736579895), ('interdependence', 0.4519605040550232), ('interdependent', 0.4181371331214905)]"
1,corporate,0.26177534,"[('board_directors', 0.4457645118236542), ('diversification', 0.40333518385887146), ('interlocking', 0.38886183500289917)]"
2,corporations,0.25910312,"[('interlock', 0.4869411587715149), ('board_directors', 0.45911169052124023), ('joint_venture', 0.45683547854423523)]"
3,firm,0.2566253,"[('diversification', 0.49279287457466125), ('joint_venture', 0.4023283123970032), ('diversify', 0.39657941460609436)]"
4,structure,0.25628784,"[('control', 0.4431552290916443), ('influence', 0.42240285873413086), ('interdependence', 0.390651136636734)]"
5,corporation,0.2522872,"[('board_directors', 0.5476677417755127), ('joint_venture', 0.44328853487968445), ('interlock', 0.42127782106399536)]"
6,organizations,0.2500437,"[('resource_dependence', 0.40620744228363037), ('interdependence', 0.40609097480773926), ('control', 0.3773733079433441)]"
7,network,0.24857461,"[('interlocking', 0.4517364501953125), ('director_interlocks', 0.4171302318572998), ('exchange', 0.407797634601593)]"
8,firms,0.24829373,"[('diversification', 0.5127362012863159), ('joint_venture', 0.43372100591659546), ('interlock', 0.40937620401382446)]"
9,coordination,0.24781503,"[('cooperation', 0.5053558945655823), ('control', 0.4795032739639282), ('interdependence', 0.4745411276817322)]"
10,local,0.24743214,"[('control', 0.3861117660999298), ('influence', 0.3753388524055481), ('cooperation', 0.357549786567688)]"
11,other,0.2469708,"[('control', 0.4144049882888794), ('interdependent', 0.37486696243286133), ('external', 0.3622770607471466)]"
12,also,0.24602598,"[('control', 0.453487753868103), ('cooperation', 0.3566521406173706), ('influence', 0.3508608341217041)]"
13,financial,0.2447091,"[('board_directors', 0.36507850885391235), ('external', 0.36464637517929077), ('diversification', 0.34007754921913147)]"
14,thus,0.2439293,"[('control', 0.41895365715026855), ('constraint', 0.39150699973106384), ('external', 0.3578481376171112)]"
15,government,0.2402347,"[('control', 0.383280485868454), ('joint_venture', 0.36938542127609253), ('board_directors', 0.35601291060447693)]"
16,power,0.23952399,"[('influence', 0.5351159572601318), ('control', 0.5057210326194763), ('dominance', 0.43484652042388916)]"
17,companies,0.23753044,"[('joint_venture', 0.5097806453704834), ('diversification', 0.4492848813533783), ('board_directors', 0.4213508069515228)]"
18,relations,0.23660885,"[('interdependence', 0.40966880321502686), ('exchange', 0.393094927072525), ('cooperation', 0.38532134890556335)]"
19,industrial,0.23594652,"[('diversification', 0.43569862842559814), ('control', 0.34844812750816345), ('interdependence', 0.33670279383659363)]"
20,internal,0.23468034,"[('external', 0.7551825046539307), ('control', 0.38212013244628906), ('resource_dependence', 0.33723771572113037)]"
21,development,0.23426656,"[('diversification', 0.4367941915988922), ('cooperation', 0.3868057429790497), ('dependence', 0.37766194343566895)]"
22,economic,0.23356113,"[('interdependence', 0.3673110604286194), ('diversification', 0.3660731911659241), ('dependence', 0.3591117858886719)]"
23,ties,0.23249838,"[('director_interlocks', 0.38204604387283325), ('interdependence', 0.37725508213043213), ('interlocking', 0.36082813143730164)]"
24,foreign,0.23179655,"[('exchange', 0.4756139814853668), ('joint_venture', 0.46700364351272583), ('dependence', 0.4153563380241394)]"
25,organizational,0.23094955,"[('influence', 0.39140868186950684), ('control', 0.38236552476882935), ('resource_dependence', 0.38055646419525146)]"
26,linkages,0.23092784,"[('director_interlocks', 0.4289794862270355), ('interdependence', 0.3865833878517151), ('interlocking', 0.3728351294994354)]"
27,autonomy,0.23066959,"[('control', 0.414834201335907), ('influence', 0.40929895639419556), ('dominance', 0.38189584016799927)]"
28,links,0.23049866,"[('horizontal', 0.36509841680526733), ('interdependence', 0.3552556037902832), ('interlocking', 0.34836912155151367)]"
29,business,0.22991072,"[('diversification', 0.3854067027568817), ('joint_venture', 0.3726111054420471), ('board_directors', 0.330328106880188)]"
30,which,0.22944827,"[('control', 0.4393649101257324), ('external', 0.36731746792793274), ('constraint', 0.34435445070266724)]"
31,its,0.22930849,"[('control', 0.3872090280056), ('external', 0.3756883144378662), ('diversification', 0.3167133927345276)]"
32,networks,0.22858852,"[('interlocking', 0.40777388215065), ('exchange', 0.39428815245628357), ('director_interlocks', 0.3568677306175232)]"
33,finally,0.22789513,"[('influence', 0.35986462235450745), ('control', 0.3536350131034851), ('external', 0.34751465916633606)]"
34,investment,0.22623542,"[('diversification', 0.4262630343437195), ('dependence', 0.4075925350189209), ('joint_venture', 0.3830317258834839)]"
35,company,0.22586524,"[('board_directors', 0.48637959361076355), ('joint_venture', 0.4394150376319885), ('diversify', 0.35185590386390686)]"
36,industry,0.22550666,"[('diversification', 0.43557578325271606), ('diversify', 0.37907400727272034), ('dependence', 0.32052505016326904)]"
37,markets,0.22495057,"[('diversification', 0.46922415494918823), ('exchange', 0.36968153715133667), ('diversify', 0.3543923497200012)]"
38,market,0.22489832,"[('exchange', 0.4357672929763794), ('diversification', 0.3907533884048462), ('external', 0.3704182505607605)]"
39,resources,0.22418192,"[('control', 0.4359310269355774), ('exchange', 0.33425000309944153), ('influence', 0.3334551453590393)]"
40,example,0.22386773,"[('control', 0.4419158101081848), ('constraint', 0.3391534388065338), ('exchange', 0.2990826964378357)]"
41,within,0.2236581,"[('external', 0.3374716341495514), ('interdependent', 0.3287660777568817), ('control', 0.3227587342262268)]"
42,regulation,0.22229747,"[('control', 0.5093731880187988), ('external', 0.34023284912109375), ('cooperation', 0.2967454195022583)]"
43,operating,0.22194412,"[('external', 0.37110772728919983), ('control', 0.36123186349868774), ('interdependent', 0.30016249418258667)]"
44,competition,0.22168861,"[('cooperation', 0.4500724673271179), ('interdependence', 0.408538818359375), ('dominance', 0.33671265840530396)]"
45,centralization,0.22163847,"[('diversification', 0.3805845379829407), ('control', 0.3727831542491913), ('vertical', 0.33304721117019653)]"
46,strategic,0.2214279,"[('diversification', 0.3551323711872101), ('control', 0.3538368344306946), ('joint_venture', 0.3228675425052643)]"
47,another,0.22130686,"[('exchange', 0.3189759850502014), ('control', 0.3153647482395172), ('cooperation', 0.306033194065094)]"
48,both,0.22122966,"[('control', 0.37014341354370117), ('interdependent', 0.3371870517730713), ('influence', 0.3346604108810425)]"
49,interlocking_directorates,0.22091322,"[('director_interlocks', 0.4851389527320862), ('interlocking', 0.47838637232780457), ('interlock', 0.43027183413505554)]"
50,relationships,0.22019687,"[('interdependence', 0.4295082688331604), ('interdependent', 0.36203324794769287), ('influence', 0.35760676860809326)]"
51,governmental,0.22019163,"[('influence', 0.3481399416923523), ('control', 0.3260955810546875), ('external', 0.32103824615478516)]"
52,banks,0.21922031,"[('director_interlocks', 0.3748044967651367), ('board_directors', 0.33437883853912354), ('joint_venture', 0.3306591510772705)]"
53,addition,0.2188631,"[('dependent', 0.3523285388946533), ('control', 0.34716469049453735), ('external', 0.33167576789855957)]"
54,interlocks,0.21882047,"[('interlock', 0.6410807967185974), ('interlocking', 0.6024423837661743), ('director_interlocks', 0.5542486906051636)]"
55,operations,0.21856971,"[('diversification', 0.4283577501773834), ('control', 0.40160322189331055), ('diversify', 0.3289462924003601)]"
56,suppliers,0.21856321,"[('joint_venture', 0.3563652038574219), ('diversify', 0.345139741897583), ('external', 0.3412172198295593)]"
57,however,0.2184541,"[('control', 0.3905996084213257), ('influence', 0.31563377380371094), ('diversification', 0.2971002161502838)]"
58,interlocked,0.21841873,"[('interlock', 0.4730973541736603), ('interlocking', 0.43881934881210327), ('director_interlocks', 0.39487671852111816)]"
59,dependency,0.2181476,"[('dependence', 0.7027534246444702), ('dependent', 0.47233736515045166), ('exchange', 0.3519522249698639)]"
60,structures,0.21807532,"[('external', 0.33982282876968384), ('interdependence', 0.33354315161705017), ('influence', 0.3125322461128235)]"
61,transnational,0.21795693,"[('joint_venture', 0.3830718696117401), ('interdependence', 0.3384973704814911), ('interlock', 0.33164137601852417)]"
62,mutual,0.2177822,"[('cooperation', 0.5115936994552612), ('interdependence', 0.46903008222579956), ('interdependent', 0.4057449698448181)]"
63,joint_ventures,0.21760052,"[('joint_venture', 0.6758115291595459), ('diversification', 0.4022556245326996), ('interlock', 0.330332487821579)]"
64,finance,0.21694067,"[('diversification', 0.43114981055259705), ('control', 0.3518850803375244), ('external', 0.3116680383682251)]"
65,interests,0.21685053,"[('influence', 0.335789293050766), ('coalition', 0.2976217269897461), ('cooperation', 0.29339537024497986)]"
66,international,0.21662423,"[('external', 0.3954300880432129), ('cooperation', 0.39371517300605774), ('dependence', 0.3575819134712219)]"
67,one,0.2159829,"[('control', 0.34751150012016296), ('constraint', 0.32745975255966187), ('interdependent', 0.30275866389274597)]"
68,therefore,0.2157237,"[('control', 0.36448201537132263), ('external', 0.33944112062454224), ('constraint', 0.3189249038696289)]"
69,production,0.21534757,"[('control', 0.46304547786712646), ('exchange', 0.34426361322402954), ('diversification', 0.33495157957077026)]"
70,operate,0.21494548,"[('influence', 0.4144350588321686), ('constrain', 0.37332701683044434), ('control', 0.3500938415527344)]"
71,structural,0.21494186,"[('interdependence', 0.40747129917144775), ('external', 0.3674858808517456), ('dependence', 0.334888219833374)]"
72,connections,0.21471399,"[('interlocking', 0.46292388439178467), ('director_interlocks', 0.4435022473335266), ('influence', 0.31767743825912476)]"
73,large_corporations,0.2145322,"[('control', 0.3942476511001587), ('director_interlocks', 0.38475996255874634), ('interlocking', 0.3624081611633301)]"
74,individual,0.21441759,"[('external', 0.3899533748626709), ('influence', 0.3805454969406128), ('interdependent', 0.37210285663604736)]"
75,multinationals,0.21403883,"[('joint_venture', 0.4807749390602112), ('diversification', 0.380096435546875), ('diversify', 0.34408584237098694)]"
76,well,0.2140274,"[('control', 0.3651852607727051), ('influence', 0.3602484464645386), ('constrain', 0.2808794379234314)]"
77,commercial_banks,0.21384953,"[('interlock', 0.40544646978378296), ('director_interlocks', 0.35920506715774536), ('interlocking', 0.3283308148384094)]"
78,furthermore,0.2137745,"[('dependent', 0.3655789792537689), ('external', 0.3342626094818115), ('influence', 0.31185758113861084)]"
79,develop,0.2135173,"[('diversify', 0.35125303268432617), ('control', 0.33580970764160156), ('interdependent', 0.3301028609275818)]"
80,other_hand,0.21335755,"[('external', 0.3769744038581848), ('influence', 0.3381035327911377), ('control', 0.3301219344139099)]"
81,environment,0.21316244,"[('external', 0.4890977144241333), ('control', 0.4277980625629425), ('resource_dependence', 0.3707374632358551)]"
82,activities,0.2130647,"[('control', 0.35776394605636597), ('diversification', 0.3120589256286621), ('interdependent', 0.3120373785495758)]"
83,members,0.2126644,"[('board_directors', 0.40386950969696045), ('cooperation', 0.3657100200653076), ('influence', 0.3096455931663513)]"
84,major,0.21241535,"[('control', 0.36139458417892456), ('external', 0.299267441034317), ('influence', 0.28878670930862427)]"
85,centralized,0.21188241,"[('control', 0.44551587104797363), ('influence', 0.3051772713661194), ('dominance', 0.2671170234680176)]"
86,strategy,0.21141152,"[('diversification', 0.4082372188568115), ('coalition', 0.3601108193397522), ('diversify', 0.30623945593833923)]"
87,autonomous,0.21134767,"[('dependent', 0.37786298990249634), ('external', 0.37574219703674316), ('interdependent', 0.3655432462692261)]"
88,collaboration,0.21121085,"[('cooperation', 0.5195242166519165), ('joint_venture', 0.38240358233451843), ('interdependence', 0.34703484177589417)]"
89,instance,0.21061663,"[('influence', 0.31681931018829346), ('board_directors', 0.2775881290435791), ('dominance', 0.2723000645637512)]"
90,through,0.2103232,"[('control', 0.394697904586792), ('influence', 0.36891862750053406), ('external', 0.3257600665092468)]"
91,group,0.21015622,"[('control', 0.40039947628974915), ('influence', 0.3618566393852234), ('board_directors', 0.30922773480415344)]"
92,establishment,0.21010976,"[('merger', 0.35222166776657104), ('joint_venture', 0.3310103714466095), ('cooperation', 0.3184492290019989)]"
93,investments,0.20997547,"[('diversification', 0.4130250811576843), ('joint_venture', 0.40687131881713867), ('diversify', 0.34358060359954834)]"
94,established,0.20956823,"[('merged', 0.31966835260391235), ('dominance', 0.2866726815700531), ('external', 0.28191959857940674)]"
95,manufacturing,0.20950331,"[('diversification', 0.4656289517879486), ('joint_venture', 0.31291669607162476), ('diversify', 0.3102613091468811)]"
96,economy,0.20943868,"[('dependence', 0.3632468283176422), ('exchange', 0.34239619970321655), ('control', 0.3391035795211792)]"
97,some,0.20942388,"[('control', 0.40187010169029236), ('influence', 0.30623212456703186), ('diversification', 0.3031940162181854)]"
98,suppliers_customers,0.20935817,"[('external', 0.3509383797645569), ('dependence', 0.30677035450935364), ('interdependence', 0.3062971830368042)]"
99,constraints,0.20925364,"[('constraint', 0.7130535840988159), ('constrain', 0.5159677863121033), ('external', 0.369211882352829)]"
100,conflict,0.20905489,"[('interdependence', 0.4445348381996155), ('cooperation', 0.41515952348709106), ('coalition', 0.32187986373901367)]"
101,new,0.20859013,"[('control', 0.38491642475128174), ('diversification', 0.30788758397102356), ('influence', 0.2727091908454895)]"
102,expansion,0.20813277,"[('diversification', 0.5072858333587646), ('diversify', 0.3575470745563507), ('merger', 0.279461145401001)]"
103,social,0.20806943,"[('external', 0.39620915055274963), ('influence', 0.38341763615608215), ('control', 0.3466171622276306)]"
104,trade,0.20725074,"[('exchange', 0.4116103947162628), ('diversification', 0.387306272983551), ('external', 0.3740403652191162)]"
105,dominant,0.20710804,"[('dominance', 0.5658343434333801), ('influence', 0.2886849641799927), ('merge', 0.27657070755958557)]"
106,transactions,0.2071034,"[('exchange', 0.5338795781135559), ('interdependence', 0.34249112010002136), ('interlock', 0.28814393281936646)]"
107,monopoly,0.20701618,"[('dominance', 0.39469218254089355), ('control', 0.37372615933418274), ('dependence', 0.3196170926094055)]"
108,corporate_interlocks,0.20694607,"[('director_interlocks', 0.45145174860954285), ('interlocking', 0.36865976452827454), ('interlock', 0.36643505096435547)]"
109,technology,0.20649782,"[('diversification', 0.38882148265838623), ('control', 0.3806648254394531), ('dependence', 0.34289294481277466)]"
110,capital,0.20648482,"[('exchange', 0.4106215238571167), ('joint_venture', 0.3523833155632019), ('dependence', 0.33922436833381653)]"
111,pressure,0.20628007,"[('influence', 0.43377041816711426), ('control', 0.37386342883110046), ('external', 0.3544154167175293)]"
112,interest_groups,0.2061198,"[('coalition', 0.3506063222885132), ('board_directors', 0.3491875231266022), ('director_interlocks', 0.3262818455696106)]"
113,processes,0.20605771,"[('influence', 0.40677163004875183), ('interdependent', 0.39751583337783813), ('control', 0.3690931797027588)]"
114,joint,0.205786,"[('cooperation', 0.4070049524307251), ('interdependent', 0.3826320171356201), ('interdependence', 0.3390201926231384)]"
115,inter,0.20576069,"[('cooperation', 0.3942587375640869), ('interdependence', 0.3654736280441284), ('dependence', 0.29110002517700195)]"
116,decision_making,0.20562695,"[('influence', 0.4644094705581665), ('control', 0.43985715508461), ('dominance', 0.31317704916000366)]"
117,independent,0.20552517,"[('dependent', 0.6137716174125671), ('interdependent', 0.4285568296909332), ('influence', 0.3518012762069702)]"
118,administrative,0.20538175,"[('control', 0.40936005115509033), ('board_directors', 0.360956609249115), ('diversification', 0.3183553218841553)]"
119,large,0.20495331,"[('control', 0.34777379035949707), ('diversification', 0.27274012565612793), ('interdependent', 0.27146852016448975)]"
120,elements,0.20493756,"[('interdependent', 0.3576774597167969), ('interdependence', 0.3112347424030304), ('constrain', 0.2591531276702881)]"
121,interlocking_directorships,0.20470573,"[('interlocking', 0.5322479605674744), ('director_interlocks', 0.43176960945129395), ('interlock', 0.38816821575164795)]"
122,industries,0.20462525,"[('diversification', 0.45914143323898315), ('diversify', 0.35033828020095825), ('joint_venture', 0.31385624408721924)]"
123,relationship,0.204526,"[('dependence', 0.3993830382823944), ('influence', 0.3732522130012512), ('exchange', 0.3460979163646698)]"
124,may,0.20428292,"[('control', 0.3639712929725647), ('external', 0.30727094411849976), ('constrain', 0.30167174339294434)]"
125,maintain,0.20426084,"[('control', 0.32507938146591187), ('cooperation', 0.29276204109191895), ('external', 0.28611934185028076)]"
126,bank,0.20424227,"[('board_directors', 0.35095274448394775), ('joint_venture', 0.3426421582698822), ('director_interlocks', 0.32027873396873474)]"
127,subsidiary,0.20405379,"[('joint_venture', 0.45684438943862915), ('diversification', 0.3855298161506653), ('merger', 0.3378075361251831)]"
128,particular,0.20403527,"[('influence', 0.33876466751098633), ('constrain', 0.3191807270050049), ('external', 0.3101252317428589)]"
129,units,0.20390834,"[('interdependent', 0.351311594247818), ('interdependence', 0.326275110244751), ('control', 0.30835506319999695)]"
130,banking,0.20386441,"[('joint_venture', 0.3317509591579437), ('interlock', 0.32846301794052124), ('diversification', 0.32421624660491943)]"
131,leadership,0.20370768,"[('influence', 0.4392031133174896), ('coalition', 0.34525951743125916), ('dominance', 0.33524638414382935)]"
132,sectors,0.20356435,"[('diversification', 0.3136570453643799), ('interlocking', 0.2949833869934082), ('interdependence', 0.29104524850845337)]"
133,various,0.20352942,"[('influence', 0.3632473051548004), ('control', 0.34731099009513855), ('interdependent', 0.3192974328994751)]"
134,exchanges,0.20347007,"[('exchange', 0.6466988921165466), ('cooperation', 0.4278498888015747), ('interdependence', 0.369636207818985)]"
135,oligopoly,0.20343652,"[('diversification', 0.33958590030670166), ('interlock', 0.3072735071182251), ('constraint', 0.28959375619888306)]"
136,bureaucratic,0.20341988,"[('control', 0.37123212218284607), ('external', 0.318337619304657), ('influence', 0.2973490059375763)]"
137,among,0.2033491,"[('influence', 0.38043493032455444), ('cooperation', 0.3477640151977539), ('interdependence', 0.34507882595062256)]"
138,monopolistic,0.2031613,"[('external', 0.3099854588508606), ('dominance', 0.2851206660270691), ('control', 0.27946972846984863)]"
139,process,0.20292695,"[('control', 0.40558284521102905), ('influence', 0.3686523139476776), ('interdependent', 0.3395199775695801)]"
140,two,0.20276804,"[('control', 0.3328438997268677), ('constraint', 0.3105907440185547), ('interdependent', 0.2985897660255432)]"
141,enterprise,0.20257536,"[('diversification', 0.3673090636730194), ('board_directors', 0.3508880138397217), ('joint_venture', 0.34045925736427307)]"
142,state,0.2024804,"[('control', 0.4070754647254944), ('cooperation', 0.30546891689300537), ('influence', 0.30223095417022705)]"
143,concentration,0.20245013,"[('diversification', 0.4511288106441498), ('dependence', 0.3915731906890869), ('dominance', 0.3382914662361145)]"
144,political,0.20244674,"[('influence', 0.40174180269241333), ('external', 0.34078094363212585), ('control', 0.3181690573692322)]"
145,case,0.20243047,"[('control', 0.35367125272750854), ('constraint', 0.3257156014442444), ('dependence', 0.2610706686973572)]"
146,operation,0.20238727,"[('control', 0.3949565291404724), ('diversification', 0.27776458859443665), ('exchange', 0.27507150173187256)]"
147,actors,0.20238054,"[('interdependent', 0.32562190294265747), ('external', 0.2933674156665802), ('interdependence', 0.28740739822387695)]"
148,while,0.20226386,"[('control', 0.3637913465499878), ('influence', 0.31397879123687744), ('external', 0.2819141745567322)]"
149,coordinating,0.20208883,"[('cooperation', 0.35774940252304077), ('control', 0.31793975830078125), ('interdependent', 0.2993429899215698)]"
150,dependencies,0.20191894,"[('dependence', 0.450342059135437), ('interdependence', 0.4066186249256134), ('dependent', 0.323443204164505)]"
151,complex,0.20148067,"[('interdependent', 0.4713737964630127), ('interdependence', 0.3775288462638855), ('control', 0.32198023796081543)]"
152,boards_directors,0.20147541,"[('board_directors', 0.5025302171707153), ('director_interlocks', 0.3825726807117462), ('interlock', 0.36496180295944214)]"
153,communication,0.20141691,"[('cooperation', 0.3882483243942261), ('influence', 0.3465147018432617), ('exchange', 0.33808740973472595)]"
154,alliance,0.20124249,"[('coalition', 0.476620614528656), ('joint_venture', 0.3372277617454529), ('cooperation', 0.3277667164802551)]"
155,coordinated,0.20115623,"[('interdependent', 0.3835412859916687), ('interlocking', 0.3547181189060211), ('control', 0.3387434780597687)]"
156,fact,0.20113054,"[('influence', 0.3299708366394043), ('control', 0.31608885526657104), ('external', 0.27400723099708557)]"
157,enterprises,0.20100194,"[('joint_venture', 0.3956039547920227), ('diversification', 0.3416086733341217), ('cooperation', 0.3177899718284607)]"
158,integrated,0.20077239,"[('interdependent', 0.41208964586257935), ('interlocking', 0.34655657410621643), ('interdependence', 0.3155025839805603)]"
159,regulate,0.20075308,"[('constrain', 0.39234262704849243), ('control', 0.3754817545413971), ('influence', 0.31139668822288513)]"
160,raw_materials,0.20071965,"[('joint_venture', 0.3765711188316345), ('diversify', 0.36032772064208984), ('diversification', 0.3494950830936432)]"
161,executive,0.2007061,"[('board_directors', 0.5136936902999878), ('control', 0.36888986825942993), ('influence', 0.3108459413051605)]"
162,moreover,0.2004739,"[('dependent', 0.3363543152809143), ('external', 0.2973015308380127), ('influence', 0.29583799839019775)]"
163,formation,0.200467,"[('influence', 0.3462080657482147), ('exchange', 0.3028135299682617), ('external', 0.28419679403305054)]"
164,integration,0.20033665,"[('interdependence', 0.4352867603302002), ('cooperation', 0.3772279620170593), ('control', 0.32475897669792175)]"
165,elites,0.20011237,"[('influence', 0.316996306180954), ('dominance', 0.2891544699668884), ('interlocking', 0.2739618420600891)]"
166,specialization,0.19971244,"[('interdependence', 0.4026353359222412), ('diversification', 0.3991158604621887), ('dependence', 0.35450977087020874)]"
167,cooperative,0.19970481,"[('cooperation', 0.5839540958404541), ('cooperate', 0.409151554107666), ('interdependent', 0.3420490026473999)]"
168,profitability,0.19929834,"[('diversification', 0.4747471511363983), ('diversify', 0.36200565099716187), ('joint_venture', 0.31851932406425476)]"
169,domination,0.19892707,"[('dominance', 0.4313342571258545), ('dependence', 0.3440026044845581), ('control', 0.33078643679618835)]"
170,management,0.19851641,"[('control', 0.4507426917552948), ('cooperation', 0.34602051973342896), ('board_directors', 0.328721821308136)]"
171,agencies,0.19848733,"[('cooperation', 0.3457579016685486), ('control', 0.332198828458786), ('external', 0.3162059187889099)]"
172,certain,0.19848092,"[('influence', 0.3645642399787903), ('constrain', 0.360348105430603), ('control', 0.3318658173084259)]"
173,relation,0.19841832,"[('interdependence', 0.38103750348091125), ('dependence', 0.36942368745803833), ('influence', 0.3464599549770355)]"
174,consequence,0.19837238,"[('interdependence', 0.3328727185726166), ('influence', 0.33101481199264526), ('dependent', 0.2845804989337921)]"
175,organized,0.19836603,"[('cooperation', 0.335266649723053), ('control', 0.2990584075450897), ('cooperate', 0.2960699498653412)]"
176,related,0.19833918,"[('influence', 0.40975984930992126), ('dependent', 0.34066104888916016), ('control', 0.3367648422718048)]"
177,economies,0.19809307,"[('diversification', 0.3930240869522095), ('external', 0.3331036865711212), ('dependence', 0.33107203245162964)]"
178,key,0.19809093,"[('control', 0.35326310992240906), ('influence', 0.34247949719429016), ('resource_dependence', 0.26928967237472534)]"
179,support,0.19803362,"[('influence', 0.35017111897468567), ('cooperation', 0.330094575881958), ('control', 0.3067222833633423)]"
180,suppliers_buyers,0.19798152,"[('joint_venture', 0.36484330892562866), ('board_directors', 0.3297545909881592), ('director_interlocks', 0.31260716915130615)]"
181,banks_insurance,0.19797248,"[('interlock', 0.42025089263916016), ('director_interlocks', 0.3704909086227417), ('interlocking', 0.3582390546798706)]"
182,national,0.19781522,"[('cooperation', 0.3263746500015259), ('control', 0.3171808123588562), ('merged', 0.31323543190956116)]"
183,dominate,0.1977754,"[('dominance', 0.47994130849838257), ('influence', 0.36639419198036194), ('merge', 0.3549327254295349)]"
184,private_sector,0.19776481,"[('joint_venture', 0.3574073314666748), ('diversification', 0.2996019721031189), ('board_directors', 0.2821633517742157)]"
185,domestic,0.1977331,"[('external', 0.3805735111236572), ('dependence', 0.36296749114990234), ('diversification', 0.31317004561424255)]"
186,need,0.19741045,"[('control', 0.3411622643470764), ('external', 0.3323243260383606), ('interdependence', 0.3308895230293274)]"
187,latter,0.19740795,"[('external', 0.320574015378952), ('dependent', 0.27502232789993286), ('cooperation', 0.2616814076900482)]"
188,system,0.19740136,"[('control', 0.47100934386253357), ('interdependent', 0.38343197107315063), ('external', 0.30055707693099976)]"
189,managing,0.1973677,"[('control', 0.3976069688796997), ('interdependent', 0.3128364384174347), ('cooperation', 0.2891688048839569)]"
190,only,0.1973522,"[('control', 0.3669794499874115), ('constraint', 0.3242345452308655), ('external', 0.27763718366622925)]"
191,resource,0.19729123,"[('control', 0.36732304096221924), ('exchange', 0.36488282680511475), ('constraint', 0.3466057777404785)]"
