,term,cosine_sim_with_core, closest_terms_from_core
6,organizational_population,0.32965028,"[('niche', 0.5245530009269714), ('density', 0.49038082361221313), ('organizational_form', 0.4783984422683716)]"
7,freeman,0.32734117,"[('structural_inertia', 0.5543240308761597), ('evolution', 0.45663878321647644), ('ecology', 0.4346596896648407)]"
8,niche_width,0.3251118,"[('niche', 0.6618012189865112), ('structural_inertia', 0.502046525478363), ('generalist', 0.4840424060821533)]"
9,founding,0.32242677,"[('density', 0.5347802639007568), ('failure_rate', 0.5161663889884949), ('evolution', 0.4951264262199402)]"
10,organizational_forms,0.31851304,"[('organizational_form', 0.7719498872756958), ('evolution', 0.5277172327041626), ('structural_inertia', 0.4295162558555603)]"
11,organizational_change,0.31344387,"[('structural_inertia', 0.6191889047622681), ('inertia', 0.5520977973937988), ('resistance_change', 0.5135389566421509)]"
12,founding_rates,0.31298152,"[('density', 0.6157346963882446), ('failure_rate', 0.5506453514099121), ('organizational_form', 0.4791676700115204)]"
13,liability_newness,0.31186956,"[('structural_inertia', 0.6620146036148071), ('failure_rate', 0.5025783777236938), ('inertia', 0.49389973282814026)]"
14,environmental_selection,0.31174794,"[('inertia', 0.47494035959243774), ('evolutionary', 0.4593867063522339), ('structural_inertia', 0.4412696957588196)]"
15,adaptation,0.30955678,"[('evolution', 0.5364757180213928), ('evolutionary', 0.48548203706741333), ('structural_inertia', 0.45845216512680054)]"
16,generalist_organizations,0.3089063,"[('generalist', 0.600128710269928), ('niche', 0.5274592638015747), ('competition', 0.45335185527801514)]"
17,organizational_ecologists,0.30816644,"[('structural_inertia', 0.48885661363601685), ('organizational_form', 0.46907302737236023), ('inertia', 0.4423872232437134)]"
18,survival_chances,0.30799654,"[('survival', 0.46919679641723633), ('structural_inertia', 0.4492664933204651), ('failure_rate', 0.42948293685913086)]"
19,dynamics,0.30674335,"[('evolution', 0.61961430311203), ('competition', 0.5043337345123291), ('evolutionary', 0.4697350561618805)]"
20,organizations,0.30576196,"[('organizational_form', 0.5205487012863159), ('structural_inertia', 0.4435608983039856), ('inertia', 0.4313105046749115)]"
21,localized_competition,0.30378342,"[('failure_rate', 0.4488644003868103), ('competition', 0.44199511408805847), ('niche', 0.43801575899124146)]"
22,populations_organizations,0.30360255,"[('structural_inertia', 0.46313557028770447), ('organizational_form', 0.44912371039390564), ('generalist', 0.4104854464530945)]"
23,niches,0.30065048,"[('niche', 0.8066392540931702), ('generalist', 0.4877208173274994), ('competition', 0.4677737355232239)]"
24,failure_rates,0.30042255,"[('failure_rate', 0.7875169515609741), ('density', 0.48521918058395386), ('structural_inertia', 0.43382692337036133)]"
25,organizational_niches,0.29960412,"[('niche', 0.6794915199279785), ('competition', 0.4375686049461365), ('carrying_capacity', 0.4286457896232605)]"
26,adaptive,0.2967796,"[('evolutionary', 0.5639064311981201), ('evolution', 0.512691080570221), ('natural_selection', 0.43670421838760376)]"
27,niche_overlap,0.29624158,"[('niche', 0.7342382073402405), ('competition', 0.4544280767440796), ('density', 0.4471190571784973)]"
28,organizational_inertia,0.294347,"[('inertia', 0.6860676407814026), ('structural_inertia', 0.5843826532363892), ('resistance_change', 0.5117652416229248)]"
29,size_localized,0.29249895,"[('density', 0.5810502171516418), ('failure_rate', 0.5080366134643555), ('competition', 0.4832698106765747)]"
30,population_density,0.28779313,"[('density', 0.659961462020874), ('population', 0.5349037647247314), ('carrying_capacity', 0.5044712424278259)]"
31,ecologists,0.2874528,"[('ecological', 0.5636458396911621), ('ecology', 0.5444374084472656), ('evolutionary', 0.4514614939689636)]"
32,density_founding,0.2870294,"[('density', 0.6044001579284668), ('failure_rate', 0.5357085466384888), ('carrying_capacity', 0.450967013835907)]"
33,environmental_change,0.2869006,"[('inertia', 0.5019859075546265), ('structural_inertia', 0.43477505445480347), ('ecological', 0.4270904064178467)]"
34,evolutionary_dynamics,0.28645793,"[('evolution', 0.5919033288955688), ('evolutionary', 0.5016082525253296), ('organizational_form', 0.4782909154891968)]"
35,institutional,0.2857467,"[('organizational_form', 0.5286481380462646), ('legitimacy', 0.4985295534133911), ('inertia', 0.44052213430404663)]"
36,technological,0.28533652,"[('evolution', 0.5102419257164001), ('competition', 0.45783430337905884), ('inertia', 0.4380263388156891)]"
37,competitive,0.2849889,"[('competition', 0.7529711723327637), ('inertia', 0.4867202341556549), ('evolutionary', 0.39925479888916016)]"
38,founding_rate,0.28428867,"[('density', 0.6248209476470947), ('failure_rate', 0.5453650951385498), ('organizational_form', 0.4502088725566864)]"
39,generalists,0.28349897,"[('generalist', 0.7259302139282227), ('specialist', 0.5553990602493286), ('niche', 0.5368324518203735)]"
40,mortality_rates,0.28322357,"[('death_rate', 0.5856069326400757), ('failure_rate', 0.48077505826950073), ('populations', 0.476567804813385)]"
41,density_delay,0.2819685,"[('density', 0.47006091475486755), ('evolution', 0.4213801324367523), ('structural_inertia', 0.4154930114746094)]"
42,overlap_density,0.28185207,"[('niche', 0.583673357963562), ('density', 0.5611029863357544), ('failure_rate', 0.44346165657043457)]"
43,population_ecologists,0.28048545,"[('structural_inertia', 0.43692171573638916), ('inertia', 0.3968423008918762), ('density', 0.3944215178489685)]"
44,population_organizations,0.28003722,"[('organizational_form', 0.4473370909690857), ('evolution', 0.4068218469619751), ('structural_inertia', 0.40324944257736206)]"
45,generalists_specialists,0.27948034,"[('generalist', 0.5327006578445435), ('specialist', 0.41057485342025757), ('specialism', 0.39843055605888367)]"
46,environments,0.2783282,"[('evolution', 0.4292307496070862), ('inertia', 0.39956894516944885), ('competition', 0.37814098596572876)]"
47,beer_brewers,0.27798507,"[('competition', 0.39212512969970703), ('density', 0.3844567835330963), ('population', 0.38392332196235657)]"
48,selection_pressures,0.2778413,"[('natural_selection', 0.4613243341445923), ('evolutionary', 0.44654375314712524), ('structural_inertia', 0.4294620156288147)]"
49,survive,0.27543476,"[('survival', 0.5600593686103821), ('chance_survival', 0.4094427824020386), ('natural_selection', 0.408765971660614)]"
50,organizational,0.27473798,"[('organizational_form', 0.4849628210067749), ('resistance_change', 0.41098472476005554), ('evolution', 0.4057207703590393)]"
51,liabilities_newness,0.2744939,"[('structural_inertia', 0.5323165059089661), ('inertia', 0.42508721351623535), ('organizational_form', 0.41502612829208374)]"
52,growth,0.27402994,"[('survival', 0.46069595217704773), ('evolution', 0.4558858871459961), ('competition', 0.451589971780777)]"
53,environment,0.27373067,"[('ecology', 0.4496586322784424), ('ecological', 0.4368261694908142), ('evolution', 0.40511754155158997)]"
54,competitive_pressures,0.27235755,"[('competition', 0.594658613204956), ('niche', 0.39986851811408997), ('inertia', 0.3902127146720886)]"
55,innovation,0.2721424,"[('competition', 0.5026992559432983), ('evolution', 0.4902302622795105), ('inertia', 0.4517843425273895)]"
56,viability,0.2697412,"[('survival', 0.5242231488227844), ('legitimacy', 0.4328547716140747), ('organizational_form', 0.37317195534706116)]"
57,failure,0.26785636,"[('failure_rate', 0.49618151783943176), ('survival', 0.45542630553245544), ('structural_inertia', 0.42580360174179077)]"
58,efficiency,0.2677768,"[('competition', 0.46513450145721436), ('organizational_form', 0.4164638817310333), ('accountability', 0.37367549538612366)]"
59,strategic,0.2664091,"[('inertia', 0.47703680396080017), ('competition', 0.4732983112335205), ('evolution', 0.42368483543395996)]"
60,strategy,0.26593348,"[('competition', 0.49160322546958923), ('organizational_form', 0.4454307556152344), ('evolution', 0.4167799949645996)]"
61,capability,0.26573586,"[('evolution', 0.4465975761413574), ('inertia', 0.37461093068122864), ('evolutionary', 0.3644225001335144)]"
62,organizational_learning,0.26553637,"[('evolutionary', 0.48313915729522705), ('evolution', 0.47773879766464233), ('inertia', 0.39907166361808777)]"
63,red_queen,0.2648762,"[('evolutionary', 0.5047649145126343), ('evolution', 0.4715496301651001), ('natural_selection', 0.42457878589630127)]"
64,liability_adolescence,0.26465315,"[('failure_rate', 0.45992928743362427), ('structural_inertia', 0.4576430916786194), ('organizational_form', 0.41758430004119873)]"
65,organization,0.26420635,"[('organizational_form', 0.4937852919101715), ('inertia', 0.41550207138061523), ('evolution', 0.387932687997818)]"
66,brewing_industry,0.26349038,"[('competition', 0.4501330256462097), ('evolution', 0.396077036857605), ('organizational_form', 0.39454734325408936)]"
67,mortality,0.2633525,"[('death_rate', 0.5796154141426086), ('survival', 0.44104403257369995), ('population', 0.43626564741134644)]"
68,freeman_structural_inertia,0.26283827,"[('structural_inertia', 0.5418087840080261), ('evolution', 0.3977334499359131), ('inertia', 0.3758023977279663)]"
69,tucker_house,0.2628172,"[('structural_inertia', 0.39689236879348755), ('legitimacy', 0.3897523283958435), ('survival', 0.3694594204425812)]"
70,inertial_forces,0.26270944,"[('structural_inertia', 0.5392282605171204), ('inertia', 0.5200893878936768), ('inertial', 0.48904237151145935)]"
71,imprinting,0.26255292,"[('evolutionary', 0.49031102657318115), ('evolution', 0.4711812734603882), ('natural_selection', 0.4508168697357178)]"
72,competitive_pressure,0.26253927,"[('competition', 0.55347740650177), ('niche', 0.42006629705429077), ('inertia', 0.41487836837768555)]"
73,industry,0.2615169,"[('competition', 0.5493500828742981), ('organizational_form', 0.43768078088760376), ('population', 0.39005833864212036)]"
74,change,0.26049405,"[('inertia', 0.5565197467803955), ('resistance_change', 0.4991840720176697), ('evolution', 0.46048852801322937)]"
75,dynamics_niche_width,0.2592731,"[('generalist', 0.40593066811561584), ('evolution', 0.38158947229385376), ('ecology', 0.37819379568099976)]"
76,nelson_winter,0.25923097,"[('evolutionary', 0.5797032713890076), ('evolution', 0.4940011203289032), ('natural_selection', 0.45055925846099854)]"
77,market,0.25919187,"[('competition', 0.6243842840194702), ('niche', 0.41705867648124695), ('organizational_form', 0.4026794731616974)]"
78,size,0.25902468,"[('density', 0.47244352102279663), ('population', 0.4667905569076538), ('failure_rate', 0.40007030963897705)]"
79,learning,0.25821006,"[('evolution', 0.48373401165008545), ('evolutionary', 0.46434828639030457), ('competition', 0.4079689383506775)]"
80,senescence_obsolescence,0.25812918,"[('structural_inertia', 0.420198917388916), ('inertia', 0.38017669320106506), ('failure_rate', 0.36413657665252686)]"
81,scope,0.25751874,"[('competition', 0.42316851019859314), ('evolution', 0.3612439036369324), ('organizational_form', 0.3516503572463989)]"
82,miner,0.25742722,"[('inertia', 0.37809091806411743), ('evolution', 0.36592721939086914), ('structural_inertia', 0.35103267431259155)]"
83,differentiation,0.25740862,"[('competition', 0.4699052572250366), ('evolution', 0.40627408027648926), ('inertia', 0.36658036708831787)]"
84,competitors,0.25719243,"[('competition', 0.6720262169837952), ('niche', 0.42326778173446655), ('inertia', 0.3839990496635437)]"
85,realized_niche,0.25680783,"[('niche', 0.5897827744483948), ('carrying_capacity', 0.386425256729126), ('organizational_form', 0.376833438873291)]"
86,capabilities,0.25670242,"[('evolution', 0.4403805136680603), ('evolutionary', 0.4282226860523224), ('competition', 0.4229758381843567)]"
87,failings_wine,0.2566551,"[('evolution', 0.44724950194358826), ('ecological', 0.39386916160583496), ('ecology', 0.38045334815979004)]"
88,house_tucker,0.25605744,"[('structural_inertia', 0.4771427810192108), ('inertia', 0.39170295000076294), ('survival', 0.3916493356227875)]"
89,technological_innovation,0.25499892,"[('evolution', 0.511368453502655), ('competition', 0.49381476640701294), ('evolutionary', 0.3848838806152344)]"
90,niche_contraction,0.25498742,"[('niche', 0.4171869456768036), ('failure_rate', 0.41081702709198), ('structural_inertia', 0.3929404616355896)]"
91,environmental_changes,0.25492865,"[('structural_inertia', 0.4309212565422058), ('inertia', 0.407340943813324), ('inertial', 0.384154349565506)]"
92,ranger,0.25491354,"[('carrying_capacity', 0.42279428243637085), ('density', 0.40694060921669006), ('niche', 0.39371174573898315)]"
93,dancing_landscape,0.25483423,"[('evolution', 0.4718485474586487), ('niche', 0.39320921897888184), ('density', 0.38078585267066956)]"
94,freeman_ranger,0.25463,"[('failure_rate', 0.3951489329338074), ('density', 0.3772808313369751), ('organizational_form', 0.3669591248035431)]"
95,resource,0.25428417,"[('competition', 0.4482422471046448), ('evolutionary', 0.3815770745277405), ('ecological', 0.3685021996498108)]"
96,intense_competition,0.2542716,"[('competition', 0.5773545503616333), ('generalist', 0.3933480978012085), ('niche', 0.3750807046890259)]"
97,dynamic,0.2542345,"[('evolution', 0.5162123441696167), ('competition', 0.48582008481025696), ('evolutionary', 0.475496768951416)]"
98,profitability,0.254201,"[('competition', 0.48957404494285583), ('survival', 0.44671618938446045), ('organizational_form', 0.3869510591030121)]"
99,expansion,0.25408214,"[('evolution', 0.45203787088394165), ('competition', 0.4519473612308502), ('organizational_form', 0.3780342936515808)]"
100,specialist_generalist,0.25395307,"[('generalist', 0.5263000726699829), ('specialist', 0.43830281496047974), ('niche', 0.37430745363235474)]"
101,technology,0.25390154,"[('evolution', 0.4605844020843506), ('competition', 0.455868124961853), ('organizational_form', 0.37681514024734497)]"
102,logic,0.2536009,"[('evolutionary', 0.466621994972229), ('organizational_form', 0.4211592972278595), ('evolution', 0.42036962509155273)]"
103,densities,0.25356433,"[('density', 0.7442010641098022), ('failure_rate', 0.42320987582206726), ('populations', 0.41563475131988525)]"
104,liability_obsolescence,0.25301588,"[('structural_inertia', 0.42747023701667786), ('failure_rate', 0.421181321144104), ('inertia', 0.3715686798095703)]"
105,publisher_succession,0.25297058,"[('structural_inertia', 0.39743125438690186), ('organizational_form', 0.38231077790260315), ('evolution', 0.36898207664489746)]"
106,march,0.25296485,"[('evolution', 0.4223610758781433), ('inertia', 0.41683530807495117), ('selection', 0.3867402970790863)]"
107,generalist_specialist,0.25282404,"[('generalist', 0.5362101793289185), ('organizational_form', 0.4269163906574249), ('specialist', 0.39648693799972534)]"
108,emergence,0.25280568,"[('evolution', 0.5988409519195557), ('organizational_form', 0.49007266759872437), ('evolutionary', 0.4444507360458374)]"
109,wine_industry,0.25258437,"[('niche', 0.4044732451438904), ('organizational_form', 0.39450588822364807), ('evolution', 0.37127670645713806)]"
110,processes,0.25146228,"[('evolution', 0.4972988963127136), ('evolutionary', 0.4166586399078369), ('selection', 0.4005955457687378)]"
111,mortality_rate,0.25138643,"[('death_rate', 0.6395423412322998), ('population', 0.4710931181907654), ('density', 0.4490416646003723)]"
112,death_rates,0.25124177,"[('death_rate', 0.6986305117607117), ('populations', 0.44132691621780396), ('population', 0.435499906539917)]"
113,founding_disbanding,0.2512019,"[('density', 0.3616088628768921), ('niche', 0.3576594293117523), ('competition', 0.354855477809906)]"
114,concentration,0.25058806,"[('competition', 0.4968343675136566), ('density', 0.4916849434375763), ('population', 0.39439380168914795)]"
115,human_ecology,0.2503479,"[('ecology', 0.6298186779022217), ('ecological', 0.6062890291213989), ('evolutionary', 0.4320743680000305)]"
116,gr_mt,0.24986954,"[('evolution', 0.3998590409755707), ('organizational_form', 0.35332369804382324), ('ecology', 0.3421468138694763)]"
117,entries_automobile,0.24925227,"[('structural_inertia', 0.43484625220298767), ('evolution', 0.4068082869052887), ('density', 0.36371463537216187)]"
118,miner_terry,0.24887924,"[('evolution', 0.3929249942302704), ('organizational_form', 0.38960570096969604), ('population', 0.37901076674461365)]"
119,institutionalization,0.24846745,"[('organizational_form', 0.4656522870063782), ('legitimacy', 0.4589768052101135), ('evolution', 0.42152950167655945)]"
120,local,0.24827093,"[('competition', 0.44121745228767395), ('density', 0.3693574070930481), ('specialist', 0.328060120344162)]"
121,niche_widths,0.24769533,"[('niche', 0.5046144723892212), ('generalist', 0.44066280126571655), ('specialist', 0.38213133811950684)]"
122,innovations,0.24767877,"[('evolution', 0.41804027557373047), ('competition', 0.40986350178718567), ('niche', 0.3756129741668701)]"
123,rowan,0.2474733,"[('legitimacy', 0.5044448375701904), ('legitimate', 0.44351691007614136), ('organizational_form', 0.40784311294555664)]"
124,environmental_resources,0.24727832,"[('carrying_capacity', 0.4673008918762207), ('ecological', 0.44051408767700195), ('ecology', 0.37936002016067505)]"
125,heterogeneity,0.2470535,"[('competition', 0.42292487621307373), ('density', 0.4099447727203369), ('inertia', 0.37646305561065674)]"
126,evolutionary_theory,0.24691953,"[('evolutionary', 0.6590354442596436), ('evolution', 0.5508450865745544), ('natural_selection', 0.5029204487800598)]"
127,niches_overlap,0.24687217,"[('niche', 0.501133918762207), ('generalist', 0.42783552408218384), ('carrying_capacity', 0.4162929654121399)]"
128,competing,0.24684218,"[('competition', 0.5979472398757935), ('evolution', 0.35441476106643677), ('selection', 0.32059407234191895)]"
129,organizational_field,0.24631003,"[('organizational_form', 0.4653923511505127), ('legitimacy', 0.39487236738204956), ('competition', 0.3631274402141571)]"
130,founding_specialist,0.24582157,"[('generalist', 0.42007729411125183), ('specialist', 0.41093435883522034), ('density', 0.40141555666923523)]"
131,expansion_contraction,0.24552521,"[('failure_rate', 0.3621810972690582), ('survival', 0.35920894145965576), ('evolution', 0.35875192284584045)]"
132,proliferation_specialist,0.24481499,"[('organizational_form', 0.39336997270584106), ('niche', 0.3768247365951538), ('evolution', 0.3680029511451721)]"
133,markets,0.24449998,"[('competition', 0.6582594513893127), ('niche', 0.37568026781082153), ('organizational_form', 0.3644997179508209)]"
134,rivals,0.24414887,"[('competition', 0.6222234964370728), ('inertia', 0.38467276096343994), ('niche', 0.34469640254974365)]"
135,institutional_environment,0.24389645,"[('organizational_form', 0.48584455251693726), ('legitimacy', 0.4559490382671356), ('evolution', 0.3467872738838196)]"
136,evolution_brewing,0.24339326,"[('density', 0.406810998916626), ('evolution', 0.3953770399093628), ('populations', 0.3650399148464203)]"
137,breweries,0.24321982,"[('failure_rate', 0.4574170708656311), ('organizational_form', 0.40744131803512573), ('structural_inertia', 0.4015040993690491)]"
138,natural_selection_processes,0.24272817,"[('ecological', 0.352929949760437), ('density', 0.3352698087692261), ('natural_selection', 0.33079299330711365)]"
139,its,0.24238299,"[('competition', 0.3751152455806732), ('inertia', 0.3502495288848877), ('evolution', 0.33437442779541016)]"
140,liability_smallness,0.24225491,"[('failure_rate', 0.5110365152359009), ('structural_inertia', 0.46346503496170044), ('density', 0.40739697217941284)]"
141,perspective,0.24129306,"[('evolutionary', 0.43593597412109375), ('evolution', 0.40659719705581665), ('ecological', 0.4065725803375244)]"
142,imitation,0.2411987,"[('evolution', 0.4182054102420807), ('competition', 0.4163990318775177), ('evolutionary', 0.39368224143981934)]"
143,long_run,0.24110602,"[('survival', 0.4725532829761505), ('competition', 0.3792053461074829), ('inertia', 0.3544803857803345)]"
144,localized,0.24103944,"[('organizational_form', 0.40140500664711), ('density', 0.34740620851516724), ('generalist', 0.34097176790237427)]"
145,market_share,0.24069342,"[('competition', 0.5443633794784546), ('niche', 0.3879484534263611), ('inertia', 0.36712056398391724)]"
146,science,0.24052435,"[('ecology', 0.45948702096939087), ('evolution', 0.4559038281440735), ('evolutionary', 0.4230716824531555)]"
147,operating,0.24044862,"[('competition', 0.38122671842575073), ('density', 0.33541974425315857), ('organizational_form', 0.33489835262298584)]"
148,technologies,0.23999627,"[('evolution', 0.3920031189918518), ('competition', 0.37917134165763855), ('organizational_form', 0.3468101918697357)]"
149,competitive_advantage,0.23981246,"[('competition', 0.4783785939216614), ('evolution', 0.3766196370124817), ('evolutionary', 0.3652714490890503)]"
150,microcomputer_manufacturers,0.23978649,"[('structural_inertia', 0.37712445855140686), ('failure_rate', 0.37270021438598633), ('density', 0.3609723448753357)]"
151,organizational_routines,0.23976189,"[('evolutionary', 0.446638822555542), ('structural_inertia', 0.42768800258636475), ('evolution', 0.39376938343048096)]"
152,worldwide_semiconductor,0.23962964,"[('niche', 0.43101704120635986), ('evolution', 0.37525200843811035), ('competition', 0.3529178500175476)]"
153,established,0.23922488,"[('organizational_form', 0.3510589301586151), ('legitimacy', 0.34033283591270447), ('competition', 0.3386049270629883)]"
154,new,0.2391558,"[('competition', 0.4430517852306366), ('evolution', 0.41126036643981934), ('selection', 0.3710601329803467)]"
155,selection_pressure,0.23910686,"[('natural_selection', 0.46586692333221436), ('evolutionary', 0.39732953906059265), ('evolution', 0.33563223481178284)]"
156,freeman_freeman,0.2387815,"[('structural_inertia', 0.4062000513076782), ('niche', 0.36623823642730713), ('fitness', 0.30684342980384827)]"
157,environmental,0.23877195,"[('ecological', 0.48641037940979004), ('ecology', 0.40566760301589966), ('accountability', 0.3925223648548126)]"
158,evolutionary_perspective,0.23864655,"[('evolutionary', 0.6507887840270996), ('natural_selection', 0.5306917428970337), ('evolution', 0.5269874334335327)]"
159,strategies,0.23832081,"[('competition', 0.4546383023262024), ('survival', 0.44902729988098145), ('evolution', 0.3715761601924896)]"
160,adapt,0.23825277,"[('survival', 0.3408958315849304), ('evolution', 0.33968475461006165), ('structural_inertia', 0.3359554708003998)]"
161,specialist_breweries,0.23822035,"[('generalist', 0.39684581756591797), ('density', 0.3882254958152771), ('niche', 0.36665958166122437)]"
162,hotel_industry,0.23792852,"[('failure_rate', 0.39260584115982056), ('competition', 0.36902573704719543), ('organizational_form', 0.3599332571029663)]"
163,freeman_population_ecology,0.23750131,"[('structural_inertia', 0.4756412208080292), ('evolution', 0.4025614857673645), ('ecology', 0.36717861890792847)]"
164,economies_scale,0.23739293,"[('competition', 0.4774361848831177), ('generalist', 0.38286852836608887), ('failure_rate', 0.3440057635307312)]"
165,organizational_fields,0.23731692,"[('organizational_form', 0.45684152841567993), ('evolution', 0.3858233690261841), ('structural_inertia', 0.34835559129714966)]"
166,industries,0.23705629,"[('competition', 0.5251749753952026), ('evolution', 0.35612595081329346), ('organizational_form', 0.3523902893066406)]"
167,generalist_concentration,0.23697232,"[('generalist', 0.49661341309547424), ('specialist', 0.4437999129295349), ('density', 0.39037346839904785)]"
168,resources,0.23692852,"[('competition', 0.39983123540878296), ('survival', 0.3299568295478821), ('evolution', 0.31806594133377075)]"
169,survival_fittest,0.23643285,"[('natural_selection', 0.511236846446991), ('evolutionary', 0.4529305100440979), ('evolution', 0.42890602350234985)]"
170,intensifies_competition,0.23641215,"[('carrying_capacity', 0.4352807402610779), ('niche', 0.3811798095703125), ('populations', 0.33678746223449707)]"
171,interdependence,0.23605336,"[('competition', 0.44862061738967896), ('evolution', 0.37564945220947266), ('organizational_form', 0.3260056674480438)]"
172,realized_niches,0.23603953,"[('niche', 0.43585413694381714), ('carrying_capacity', 0.37314367294311523), ('organizational_form', 0.3699587285518646)]"
173,ecosystem,0.23577961,"[('ecological', 0.5613448023796082), ('ecology', 0.5118717551231384), ('carrying_capacity', 0.43181777000427246)]"
174,proliferation,0.23571411,"[('organizational_form', 0.3810669183731079), ('evolution', 0.367378294467926), ('competition', 0.35252681374549866)]"
175,dominant_designs,0.23557508,"[('evolution', 0.4650319218635559), ('inertia', 0.3846905827522278), ('competition', 0.3748771548271179)]"
176,survival_enhancing,0.23555146,"[('failure_rate', 0.4031866788864136), ('organizational_form', 0.35804295539855957), ('structural_inertia', 0.32601019740104675)]"
177,geographic,0.23515917,"[('populations', 0.41820812225341797), ('population', 0.4044947922229767), ('niche', 0.3885033130645752)]"
178,why_microbrewery,0.23507042,"[('organizational_form', 0.37720194458961487), ('ecology', 0.3608678877353668), ('evolution', 0.3540167808532715)]"
179,network,0.23499236,"[('competition', 0.43024104833602905), ('density', 0.4273715615272522), ('organizational_form', 0.3867252767086029)]"
180,chances_survival,0.23467134,"[('survival', 0.5069088935852051), ('chance_survival', 0.4724375009536743), ('organizational_form', 0.31986016035079956)]"
