,term,cosine_sim_with_core, closest_terms_from_core
17,horizontal,0.31435144,"[('horizontal', 1.0), ('vertical', 0.8883429765701294), ('interdependence', 0.4563259482383728)]"
18,influence,0.3436576,"[('influence', 1.0), ('control', 0.5924256443977356), ('external', 0.5037497878074646)]"
19,interdependence,0.3777159,"[('interdependence', 0.9999998807907104), ('interdependent', 0.7379077076911926), ('cooperation', 0.6428204774856567)]"
20,interdependent,0.33141476,"[('interdependent', 1.0000001192092896), ('interdependence', 0.7379077076911926), ('dependent', 0.48935168981552124)]"
21,interlock,0.31248274,"[('interlock', 1.0000001192092896), ('interlocking', 0.6354688405990601), ('director_interlocks', 0.6260641813278198)]"
22,interlocking,0.3283118,"[('interlocking', 1.000000238418579), ('interlock', 0.6354688405990601), ('director_interlocks', 0.5119615793228149)]"
23,joint_venture,0.3102003,"[('joint_venture', 1.0), ('cooperation', 0.47420477867126465), ('merger', 0.4709296226501465)]"
24,merge,0.26431966,"[('merge', 1.0), ('merged', 0.7321498394012451), ('merger', 0.5288587808609009)]"
25,merged,0.23983799,"[('merged', 1.0), ('merge', 0.7321498394012451), ('merger', 0.5771342515945435)]"
26,merger,0.31564578,"[('merger', 1.0000001192092896), ('merged', 0.5771342515945435), ('merge', 0.5288587808609009)]"
27,resource_dependence,0.3445458,"[('resource_dependence', 1.0), ('external', 0.5121456384658813), ('dependence', 0.4767168164253235)]"
28,sanction,0.20334247,"[('sanction', 1.0), ('cooperate', 0.40862613916397095), ('cooperation', 0.31348690390586853)]"
29,vertical,0.3380841,"[('vertical', 0.9999999403953552), ('horizontal', 0.8883429765701294), ('interdependence', 0.4903682768344879)]"
0,structure,0.34729925,"[('control', 0.5212190747261047), ('vertical', 0.515932559967041), ('influence', 0.4997081756591797)]"
1,coordination,0.3472121,"[('interdependence', 0.6489319801330566), ('cooperation', 0.6411244869232178), ('vertical', 0.5429598689079285)]"
2,alliance,0.34332266,"[('joint_venture', 0.6471990346908569), ('cooperation', 0.5390604734420776), ('coalition', 0.504840612411499)]"
3,ties,0.34218276,"[('director_interlocks', 0.5349171161651611), ('interlock', 0.5196374654769897), ('director_interlock', 0.4886854290962219)]"
4,network,0.34158972,"[('exchange', 0.4696410000324249), ('interdependence', 0.4580247402191162), ('influence', 0.45551490783691406)]"
5,alliances,0.34075707,"[('joint_venture', 0.6233134865760803), ('cooperation', 0.5479402542114258), ('director_interlocks', 0.48111388087272644)]"
6,integration,0.3404208,"[('interdependence', 0.6326367855072021), ('cooperation', 0.5553637742996216), ('diversification', 0.5060374736785889)]"
7,relationships,0.3392719,"[('interdependence', 0.5745683908462524), ('influence', 0.5498054027557373), ('exchange', 0.5406717658042908)]"
8,partners,0.33786154,"[('joint_venture', 0.5758650302886963), ('cooperation', 0.5497632026672363), ('exchange', 0.5090699195861816)]"
9,linkages,0.3362172,"[('interdependence', 0.5877023339271545), ('interlocking', 0.4999854266643524), ('interdependent', 0.4781508445739746)]"
10,firm,0.33466285,"[('diversification', 0.5602747201919556), ('external', 0.5220057964324951), ('control', 0.5083452463150024)]"
11,strategic,0.33285752,"[('diversification', 0.5394713878631592), ('influence', 0.5190883874893188), ('external', 0.49906861782073975)]"
12,governance,0.33023098,"[('cooperation', 0.48335379362106323), ('board_directors', 0.48288846015930176), ('control', 0.48227912187576294)]"
13,firms,0.32959715,"[('diversification', 0.5535433888435364), ('external', 0.4694221019744873), ('joint_venture', 0.45163819193840027)]"
14,inter,0.32878104,"[('cooperation', 0.5614198446273804), ('interdependence', 0.5101997256278992), ('vertical', 0.47021400928497314)]"
15,networks,0.3286604,"[('exchange', 0.4832229018211365), ('interdependence', 0.47130000591278076), ('cooperation', 0.46295487880706787)]"
16,com,0.32826695,"[('external', 0.45982658863067627), ('cooperation', 0.44484764337539673), ('control', 0.42494165897369385)]"
17,collaboration,0.3275233,"[('cooperation', 0.7294373512268066), ('interdependence', 0.5710852146148682), ('exchange', 0.49170494079589844)]"
18,structures,0.32443902,"[('vertical', 0.4690360426902771), ('constrain', 0.46359410881996155), ('interdependent', 0.45847177505493164)]"
19,structural,0.3243573,"[('external', 0.519377589225769), ('interdependence', 0.514902651309967), ('influence', 0.4876661002635956)]"
20,competition,0.32303017,"[('cooperation', 0.5466048717498779), ('interdependence', 0.5021832585334778), ('vertical', 0.44161003828048706)]"
21,relationship,0.32275388,"[('influence', 0.564795970916748), ('exchange', 0.5197714567184448), ('interdependence', 0.5014206767082214)]"
22,ownership,0.32232985,"[('control', 0.5441474914550781), ('joint_venture', 0.5312894582748413), ('diversification', 0.5245985984802246)]"
23,acquisition,0.32210794,"[('merger', 0.6383208632469177), ('joint_venture', 0.5520644187927246), ('diversification', 0.5480213761329651)]"
24,power,0.3217088,"[('influence', 0.5981400012969971), ('control', 0.5607439279556274), ('dominance', 0.50629723072052)]"
25,other,0.3214665,"[('influence', 0.5248672366142273), ('external', 0.5180495977401733), ('control', 0.5004967451095581)]"
26,corporations,0.3211907,"[('board_directors', 0.4945399761199951), ('diversification', 0.47722750902175903), ('director_interlocks', 0.46970057487487793)]"
27,cooperative,0.32034868,"[('cooperation', 0.7332655191421509), ('cooperate', 0.5945437550544739), ('interdependence', 0.5157331228256226)]"
28,joint,0.31812653,"[('cooperation', 0.5200966000556946), ('interdependence', 0.505435585975647), ('interdependent', 0.47489529848098755)]"
29,resource_dependencies,0.31518537,"[('resource_dependence', 0.6208540201187134), ('external', 0.44540417194366455), ('interdependence', 0.42792195081710815)]"
30,multinational,0.3149238,"[('joint_venture', 0.6068375110626221), ('diversification', 0.5239297151565552), ('cooperation', 0.4275466501712799)]"
31,internal,0.314126,"[('external', 0.8587201237678528), ('control', 0.52274489402771), ('influence', 0.4491358995437622)]"
32,strategy,0.3138114,"[('diversification', 0.5804394483566284), ('control', 0.46710988879203796), ('influence', 0.46657299995422363)]"
33,mutual,0.31359875,"[('cooperation', 0.6015092134475708), ('interdependence', 0.5859701633453369), ('interdependent', 0.5016154646873474)]"
34,board_interlocks,0.31351277,"[('director_interlocks', 0.6789996027946472), ('interlock', 0.6276649236679077), ('director_interlock', 0.5509107112884521)]"
35,formation,0.31333262,"[('cooperation', 0.49239790439605713), ('influence', 0.48139020800590515), ('exchange', 0.4283503592014313)]"
36,thus,0.31323624,"[('external', 0.5335416197776794), ('control', 0.5304402112960815), ('influence', 0.5201115608215332)]"
37,corporation,0.31293577,"[('board_directors', 0.5505980253219604), ('joint_venture', 0.482021689414978), ('diversification', 0.4480077028274536)]"
38,complementary,0.31284657,"[('interdependent', 0.555582582950592), ('interdependence', 0.4763014316558838), ('vertical', 0.4148610234260559)]"
39,vertical_integration,0.31250247,"[('diversification', 0.6532700061798096), ('vertical', 0.5688321590423584), ('interdependence', 0.4459232985973358)]"
40,within,0.31161526,"[('influence', 0.4966316521167755), ('control', 0.4751163125038147), ('external', 0.4700832962989807)]"
41,financial,0.31159294,"[('diversification', 0.5190664529800415), ('external', 0.4720812439918518), ('control', 0.4703536033630371)]"
42,joint_ventures,0.3115544,"[('joint_venture', 0.8824452757835388), ('cooperation', 0.5158551931381226), ('merger', 0.45226800441741943)]"
43,relations,0.31143224,"[('cooperation', 0.5109606385231018), ('exchange', 0.49631303548812866), ('interdependence', 0.49462878704071045)]"
44,corporate,0.31140253,"[('diversification', 0.5447077751159668), ('board_directors', 0.4995747208595276), ('external', 0.4800545275211334)]"
45,interlocks,0.31087062,"[('interlock', 0.8155134320259094), ('director_interlocks', 0.7295312881469727), ('interlocking', 0.5896055698394775)]"
46,interlocking_directorates,0.31074893,"[('interlock', 0.6781587600708008), ('director_interlocks', 0.6645218729972839), ('interlocking', 0.5982409715652466)]"
47,leverage,0.3106079,"[('diversification', 0.48020243644714355), ('control', 0.45367953181266785), ('influence', 0.45004576444625854)]"
48,transactions,0.31022033,"[('exchange', 0.6074509620666504), ('vertical', 0.4257354438304901), ('merger', 0.40716999769210815)]"
49,industry,0.31018052,"[('diversification', 0.5402956008911133), ('external', 0.4332931637763977), ('merger', 0.42651405930519104)]"
50,profitability,0.30967268,"[('diversification', 0.6326509714126587), ('merger', 0.4415965676307678), ('control', 0.4167943596839905)]"
51,diversified,0.30885231,"[('diversification', 0.6740894317626953), ('diversify', 0.617294430732727), ('merger', 0.42351797223091125)]"
52,dependencies,0.30829197,"[('dependence', 0.6384619474411011), ('interdependence', 0.5700898170471191), ('interdependent', 0.4942389726638794)]"
53,which,0.30827513,"[('control', 0.5299283266067505), ('influence', 0.4898589849472046), ('external', 0.47556954622268677)]"
54,also,0.30795547,"[('control', 0.5504509210586548), ('influence', 0.5221464037895203), ('external', 0.49213075637817383)]"
55,suppliers_customers,0.30759284,"[('external', 0.5300514101982117), ('horizontal', 0.41900813579559326), ('vertical', 0.417328417301178)]"
56,influences,0.30730513,"[('influence', 0.7792447805404663), ('external', 0.46621787548065186), ('constrain', 0.459686815738678)]"
57,banks,0.30693915,"[('merger', 0.46353447437286377), ('interlock', 0.4326569139957428), ('board_directors', 0.38861656188964844)]"
58,institutional,0.3060817,"[('resource_dependence', 0.5314667820930481), ('external', 0.5105677843093872), ('influence', 0.4824139475822449)]"
59,foreign,0.30573276,"[('joint_venture', 0.6308530569076538), ('exchange', 0.4835217595100403), ('external', 0.46720850467681885)]"
60,mutual_dependence,0.30548742,"[('interdependence', 0.6350969076156616), ('dependence', 0.5189859867095947), ('cooperation', 0.4901323914527893)]"
61,instance,0.30514812,"[('influence', 0.49114570021629333), ('external', 0.4368947744369507), ('control', 0.3923283517360687)]"
62,operating,0.30509776,"[('control', 0.47665542364120483), ('external', 0.4551534056663513), ('diversification', 0.43328720331192017)]"
63,buyers_suppliers,0.3050383,"[('vertical', 0.45521798729896545), ('horizontal', 0.4350826144218445), ('cooperation', 0.42052626609802246)]"
64,organization,0.30386832,"[('external', 0.5134823322296143), ('control', 0.4921087622642517), ('influence', 0.480699747800827)]"
65,independent,0.30295107,"[('dependent', 0.6317046880722046), ('interdependent', 0.48290908336639404), ('control', 0.4542226195335388)]"
66,board,0.30291197,"[('board_directors', 0.8290921449661255), ('interlock', 0.4742712378501892), ('director_interlock', 0.4337383210659027)]"
67,strategic_alliances,0.3028737,"[('joint_venture', 0.6607433557510376), ('cooperation', 0.5518015623092651), ('interdependence', 0.4203549027442932)]"
68,both,0.30247444,"[('control', 0.5051794052124023), ('influence', 0.4859672486782074), ('external', 0.47273048758506775)]"
69,subsidiaries,0.30212906,"[('joint_venture', 0.5967377424240112), ('diversification', 0.47198474407196045), ('merger', 0.38702481985092163)]"
70,equity_ownership,0.30208236,"[('joint_venture', 0.5820745825767517), ('board_directors', 0.5235655307769775), ('diversification', 0.5208086371421814)]"
71,uncertainty,0.30189,"[('interdependence', 0.4971386194229126), ('control', 0.47387540340423584), ('external', 0.47364288568496704)]"
72,value_creation,0.30179268,"[('diversification', 0.518233060836792), ('interdependence', 0.4398123025894165), ('cooperation', 0.41836899518966675)]"
73,form,0.30176252,"[('influence', 0.45266520977020264), ('control', 0.44347304105758667), ('vertical', 0.4268144965171814)]"
74,subsidiary,0.30172104,"[('joint_venture', 0.6120538115501404), ('diversification', 0.4557851552963257), ('board_directors', 0.4254388213157654)]"
75,managerial,0.3016954,"[('control', 0.5578292608261108), ('influence', 0.5542394518852234), ('diversification', 0.47467851638793945)]"
76,partner,0.30122244,"[('joint_venture', 0.6287779211997986), ('cooperation', 0.4629535377025604), ('exchange', 0.42147067189216614)]"
77,coordinate,0.3005778,"[('cooperate', 0.5137994289398193), ('interdependent', 0.5107830762863159), ('interdependence', 0.4384405016899109)]"
78,mechanisms,0.30044222,"[('control', 0.5123844146728516), ('external', 0.5099279880523682), ('influence', 0.47346025705337524)]"
79,strategies,0.30043432,"[('diversification', 0.5129067301750183), ('influence', 0.47748100757598877), ('control', 0.450862318277359)]"
80,integrated,0.30034706,"[('interdependent', 0.5618478655815125), ('interdependence', 0.45888954401016235), ('merged', 0.4239378571510315)]"
81,relational,0.29971555,"[('interdependence', 0.5247195959091187), ('exchange', 0.48762762546539307), ('interdependent', 0.48450160026550293)]"
82,asymmetric,0.29955325,"[('vertical', 0.513027548789978), ('interdependence', 0.4464351534843445), ('dependence', 0.4211265444755554)]"
83,acquisitions,0.29946434,"[('merger', 0.6480505466461182), ('diversification', 0.6347283124923706), ('joint_venture', 0.5507125854492188)]"
84,operations,0.29901466,"[('control', 0.4753425717353821), ('diversification', 0.4463441073894501), ('external', 0.4136319160461426)]"
85,organizations,0.29896435,"[('external', 0.49218130111694336), ('resource_dependence', 0.47479814291000366), ('influence', 0.45942437648773193)]"
86,established,0.29879194,"[('external', 0.4260692894458771), ('influence', 0.3890286386013031), ('cooperation', 0.38844719529151917)]"
87,manage,0.29841283,"[('control', 0.4942663609981537), ('influence', 0.47286456823349), ('diversify', 0.45142921805381775)]"
88,resource,0.2983953,"[('resource_dependence', 0.4966375231742859), ('external', 0.44354018568992615), ('diversification', 0.43643859028816223)]"
89,competitive,0.29820535,"[('external', 0.45020413398742676), ('cooperation', 0.42947623133659363), ('diversification', 0.4219140410423279)]"
90,market,0.29808542,"[('diversification', 0.534666895866394), ('external', 0.45820823311805725), ('exchange', 0.4447630047798157)]"
91,linkage,0.2980449,"[('interdependence', 0.48295220732688904), ('interlocking', 0.431032657623291), ('dependence', 0.42133939266204834)]"
92,incentives,0.29802376,"[('cooperation', 0.4759827256202698), ('control', 0.4576515555381775), ('external', 0.41183316707611084)]"
93,bank,0.2979975,"[('merger', 0.4743805527687073), ('board_directors', 0.46634215116500854), ('interlock', 0.41211211681365967)]"
94,political,0.2979559,"[('influence', 0.5155001282691956), ('control', 0.47048455476760864), ('external', 0.4570120573043823)]"
95,therefore,0.29774535,"[('influence', 0.5089378952980042), ('external', 0.4947727918624878), ('control', 0.49005836248397827)]"
96,large_corporations,0.29755014,"[('director_interlocks', 0.5259027481079102), ('board_directors', 0.49698442220687866), ('interlock', 0.48875337839126587)]"
97,bilateral,0.29730493,"[('cooperation', 0.5248745679855347), ('exchange', 0.5193021297454834), ('vertical', 0.510042667388916)]"
98,context,0.2971964,"[('influence', 0.6110858917236328), ('external', 0.48478323221206665), ('control', 0.4570590853691101)]"
99,link,0.29574114,"[('influence', 0.4520081877708435), ('vertical', 0.4033445119857788), ('interlocking', 0.3802950382232666)]"
100,economic,0.2955028,"[('cooperation', 0.48846006393432617), ('exchange', 0.45534735918045044), ('diversification', 0.4460121691226959)]"
101,sharing,0.2952189,"[('cooperation', 0.541053056716919), ('interdependence', 0.4886316657066345), ('exchange', 0.48509615659713745)]"
102,alliance_formation,0.2951647,"[('director_interlocks', 0.4967430531978607), ('joint_venture', 0.45401591062545776), ('interlock', 0.445379376411438)]"
103,hence,0.29516104,"[('constraint', 0.5128337144851685), ('external', 0.4644368588924408), ('dependent', 0.4531511068344116)]"
104,markets,0.29513505,"[('diversification', 0.5396835803985596), ('diversify', 0.4710071086883545), ('exchange', 0.44241905212402344)]"
105,particular,0.29447636,"[('influence', 0.5377594232559204), ('external', 0.4739280045032501), ('control', 0.44024941325187683)]"
106,presence,0.29442927,"[('influence', 0.47809070348739624), ('dependence', 0.41523435711860657), ('dependent', 0.4151451587677002)]"
107,agency,0.29422793,"[('board_directors', 0.48259788751602173), ('control', 0.4592564105987549), ('external', 0.4591495394706726)]"
108,embedded,0.29418027,"[('interdependent', 0.5425845384597778), ('constrain', 0.4722321927547455), ('interlocking', 0.4455068111419678)]"
109,governance_structures,0.29417294,"[('resource_dependence', 0.45069992542266846), ('vertical', 0.4241994619369507), ('external', 0.3864140510559082)]"
110,competing,0.293846,"[('interdependent', 0.4393373429775238), ('interdependence', 0.4105268716812134), ('external', 0.37834763526916504)]"
111,con,0.29373372,"[('control', 0.4537976384162903), ('influence', 0.4354129433631897), ('external', 0.43052083253860474)]"
112,interaction,0.29352856,"[('influence', 0.5350327491760254), ('interdependence', 0.5322000980377197), ('control', 0.48381325602531433)]"
113,among,0.29349464,"[('influence', 0.4966173768043518), ('interdependence', 0.49031946063041687), ('cooperation', 0.4439127445220947)]"
114,investment,0.2934058,"[('diversification', 0.5376546382904053), ('joint_venture', 0.46683287620544434), ('cooperation', 0.41759735345840454)]"
115,resources,0.29333657,"[('external', 0.49421775341033936), ('influence', 0.45096641778945923), ('control', 0.4449026584625244)]"
116,conglomerate,0.29321605,"[('diversification', 0.5984309911727905), ('merger', 0.5736693143844604), ('joint_venture', 0.4702876806259155)]"
117,mergers,0.29307377,"[('merger', 0.8470697999000549), ('diversification', 0.5991154909133911), ('merged', 0.46431484818458557)]"
118,transaction,0.29294166,"[('exchange', 0.5865181684494019), ('merger', 0.39136624336242676), ('cooperation', 0.3837244510650635)]"
119,finally,0.2928854,"[('influence', 0.49841612577438354), ('control', 0.49347561597824097), ('external', 0.4763442873954773)]"
120,trust,0.29256132,"[('cooperation', 0.6388827562332153), ('exchange', 0.5328995585441589), ('interdependence', 0.4775668680667877)]"
121,contractual,0.29240963,"[('exchange', 0.500818133354187), ('cooperation', 0.4890343248844147), ('joint_venture', 0.4692152142524719)]"
122,dominant,0.29229,"[('dominance', 0.5738496780395508), ('diversification', 0.3943934440612793), ('vertical', 0.37017908692359924)]"
123,perspective,0.29228106,"[('resource_dependence', 0.5290564894676208), ('influence', 0.4909515976905823), ('external', 0.4885762929916382)]"
124,suppliers_buyers,0.2920044,"[('vertical', 0.4672694206237793), ('external', 0.44967222213745117), ('horizontal', 0.4123905897140503)]"
125,addition,0.29191458,"[('influence', 0.5352283120155334), ('control', 0.5149083137512207), ('external', 0.48776549100875854)]"
126,performance,0.29187727,"[('control', 0.5606845617294312), ('influence', 0.5154715180397034), ('diversification', 0.5008609890937805)]"
127,synergy,0.2917737,"[('diversification', 0.5621027946472168), ('merger', 0.5452857613563538), ('interdependence', 0.45081526041030884)]"
128,large,0.29168588,"[('control', 0.44942429661750793), ('influence', 0.4097387194633484), ('external', 0.38250190019607544)]"
129,innovation,0.2916149,"[('external', 0.5093190670013428), ('diversification', 0.4931952655315399), ('cooperation', 0.49171385169029236)]"
130,furthermore,0.29132578,"[('external', 0.4606974422931671), ('dependent', 0.4521161615848541), ('influence', 0.451210081577301)]"
131,concentration,0.29119545,"[('diversification', 0.5377461910247803), ('dependence', 0.4660385847091675), ('vertical', 0.41523119807243347)]"
132,consequently,0.29105693,"[('dependent', 0.4554174840450287), ('external', 0.44908440113067627), ('influence', 0.41214263439178467)]"
133,boards_directors,0.29103395,"[('board_directors', 0.769698441028595), ('resource_dependence', 0.5271482467651367), ('interlock', 0.4992547035217285)]"
134,asymmetry,0.2909838,"[('interdependence', 0.4896954298019409), ('dependence', 0.4795406758785248), ('dominance', 0.47371238470077515)]"
135,organizational_form,0.2909055,"[('diversification', 0.4490776062011719), ('resource_dependence', 0.41967812180519104), ('interdependence', 0.380060076713562)]"
136,bargaining_power,0.2907296,"[('joint_venture', 0.45468682050704956), ('dependence', 0.45038747787475586), ('resource_dependence', 0.4106025695800781)]"
137,outside,0.290576,"[('external', 0.652632474899292), ('influence', 0.4445207417011261), ('board_directors', 0.4025246500968933)]"
138,moreover,0.29055882,"[('external', 0.47819480299949646), ('influence', 0.4760749340057373), ('dependent', 0.43965625762939453)]"
139,focal_firm,0.29049543,"[('external', 0.4832966923713684), ('interlock', 0.4604710042476654), ('director_interlock', 0.4477226436138153)]"
140,operate,0.29043627,"[('constrain', 0.4718708395957947), ('influence', 0.42814627289772034), ('diversify', 0.3996054530143738)]"
141,direct,0.28995973,"[('influence', 0.5606821775436401), ('external', 0.49831855297088623), ('control', 0.4618530869483948)]"
142,alliance_partners,0.28985277,"[('joint_venture', 0.5122656226158142), ('director_interlocks', 0.4344332814216614), ('cooperation', 0.42996737360954285)]"
143,restructuring,0.2898454,"[('diversification', 0.5352837443351746), ('merger', 0.5027037858963013), ('diversify', 0.39181071519851685)]"
144,tie,0.28937095,"[('interlock', 0.5515539050102234), ('director_interlocks', 0.4726927578449249), ('director_interlock', 0.47070878744125366)]"
145,governance_mechanisms,0.28933164,"[('cooperation', 0.42389553785324097), ('control', 0.41734546422958374), ('board_directors', 0.40837517380714417)]"
146,effect,0.28920385,"[('influence', 0.6807705163955688), ('control', 0.5251952409744263), ('external', 0.4176195561885834)]"
147,transaction_costs,0.28904936,"[('exchange', 0.4874480068683624), ('cooperation', 0.4600116014480591), ('joint_venture', 0.4578653573989868)]"
148,dyadic,0.28893712,"[('interdependence', 0.5463310480117798), ('exchange', 0.4568016231060028), ('interdependent', 0.43470239639282227)]"
149,technological,0.28893188,"[('diversification', 0.5117019414901733), ('external', 0.507099986076355), ('interdependence', 0.42775338888168335)]"
150,capabilities,0.28887615,"[('external', 0.4864874482154846), ('diversification', 0.437232106924057), ('interdependence', 0.4158858358860016)]"
151,controls,0.28883585,"[('control', 0.6805723309516907), ('external', 0.399006187915802), ('influence', 0.39608827233314514)]"
152,activity,0.28853872,"[('influence', 0.43927431106567383), ('diversification', 0.43555641174316406), ('external', 0.412476122379303)]"
153,effects,0.28849754,"[('influence', 0.6763119697570801), ('control', 0.5556116104125977), ('external', 0.3984749913215637)]"
154,actors,0.28843766,"[('interdependent', 0.473247766494751), ('external', 0.4346376061439514), ('cooperation', 0.3996659517288208)]"
155,activities,0.28823984,"[('external', 0.47319748997688293), ('interdependent', 0.4292695224285126), ('influence', 0.4219081699848175)]"
156,between,0.28823242,"[('control', 0.4631534814834595), ('vertical', 0.44916027784347534), ('influence', 0.44349032640457153)]"
157,local,0.28819093,"[('external', 0.4749682545661926), ('cooperation', 0.45359092950820923), ('exchange', 0.4110918641090393)]"
158,horizontal_vertical,0.28812966,"[('horizontal', 0.7646482586860657), ('vertical', 0.7451774477958679), ('interdependence', 0.44744932651519775)]"
159,directors,0.2881199,"[('board_directors', 0.7284491062164307), ('interlock', 0.4899452328681946), ('director_interlocks', 0.47539573907852173)]"
160,dynamics,0.28796053,"[('interdependence', 0.4896118938922882), ('influence', 0.4817289710044861), ('cooperation', 0.4258353114128113)]"
161,size,0.2877509,"[('control', 0.47815650701522827), ('influence', 0.4548558294773102), ('diversification', 0.43983685970306396)]"
162,headquarters,0.2875954,"[('board_directors', 0.4786967933177948), ('joint_venture', 0.44064784049987793), ('control', 0.38049325346946716)]"
163,vertically_integrated,0.2873936,"[('vertical', 0.5215803384780884), ('diversification', 0.48057520389556885), ('horizontal', 0.4244955778121948)]"
164,equity,0.28726542,"[('exchange', 0.5198280811309814), ('joint_venture', 0.4934876561164856), ('control', 0.40261635184288025)]"
165,choice,0.28690526,"[('influence', 0.506422758102417), ('control', 0.45131516456604004), ('constraint', 0.44630566239356995)]"
166,divisions,0.28685382,"[('horizontal', 0.4506170153617859), ('vertical', 0.447995126247406), ('merged', 0.42958933115005493)]"
167,however,0.28656533,"[('control', 0.5053174495697021), ('influence', 0.4841654300689697), ('external', 0.44065120816230774)]"
168,business,0.28653577,"[('diversification', 0.49858924746513367), ('joint_venture', 0.4544367790222168), ('influence', 0.4075942635536194)]"
169,collaborative,0.2862057,"[('cooperation', 0.5803877115249634), ('interdependence', 0.4844331443309784), ('interdependent', 0.4582667946815491)]"
170,similarly,0.28620008,"[('external', 0.44644469022750854), ('influence', 0.4296373724937439), ('dependent', 0.3779308795928955)]"
171,coalitions,0.28619376,"[('coalition', 0.8257936239242554), ('cooperation', 0.48535284399986267), ('cooperate', 0.45071107149124146)]"
172,parent,0.28578064,"[('joint_venture', 0.5672957301139832), ('diversification', 0.4319460988044739), ('board_directors', 0.4053935706615448)]"
173,domestic,0.2856311,"[('joint_venture', 0.4418279230594635), ('external', 0.43912678956985474), ('diversification', 0.4354298412799835)]"
174,contrast,0.28553942,"[('external', 0.49331575632095337), ('control', 0.44052940607070923), ('influence', 0.4360767602920532)]"
175,interactions,0.2853505,"[('interdependence', 0.526442289352417), ('cooperation', 0.47865748405456543), ('influence', 0.47214531898498535)]"
176,transfer,0.28524664,"[('exchange', 0.45878860354423523), ('joint_venture', 0.4280053973197937), ('control', 0.4232034683227539)]"
177,focal,0.2851227,"[('external', 0.4345548748970032), ('influence', 0.4164208173751831), ('interdependence', 0.37762999534606934)]"
178,collaborations,0.28502852,"[('cooperation', 0.54203200340271), ('joint_venture', 0.45684176683425903), ('interdependence', 0.42611509561538696)]"
179,enterprise,0.28496653,"[('joint_venture', 0.4370999336242676), ('cooperation', 0.43640220165252686), ('board_directors', 0.4363769292831421)]"
180,technology,0.28487453,"[('external', 0.4781283140182495), ('control', 0.45730912685394287), ('joint_venture', 0.4131591320037842)]"
181,investments,0.2848148,"[('diversification', 0.48047783970832825), ('joint_venture', 0.4259940981864929), ('diversify', 0.4246554970741272)]"
182,through,0.28468964,"[('influence', 0.5175554752349854), ('control', 0.4825974404811859), ('external', 0.47688978910446167)]"
183,links,0.2844537,"[('interlocking', 0.4601559042930603), ('interdependence', 0.45941293239593506), ('influence', 0.4114803075790405)]"
184,centralization,0.28429586,"[('interdependence', 0.46031272411346436), ('vertical', 0.45551127195358276), ('horizontal', 0.4319973886013031)]"
185,mergers_acquisitions,0.28422722,"[('merger', 0.6837444305419922), ('diversification', 0.5589280128479004), ('joint_venture', 0.5171018838882446)]"
186,boards,0.28407517,"[('board_directors', 0.7389301061630249), ('interlock', 0.5025622248649597), ('director_interlocks', 0.46194222569465637)]"
187,division,0.28391632,"[('board_directors', 0.4221748113632202), ('merged', 0.39856523275375366), ('cooperation', 0.38168132305145264)]"
188,hierarchical,0.28384858,"[('vertical', 0.5844762921333313), ('horizontal', 0.5221211910247803), ('interdependence', 0.45443353056907654)]"
189,specialization,0.2838375,"[('interdependence', 0.5654928684234619), ('diversification', 0.49529576301574707), ('vertical', 0.42537593841552734)]"
