,term,cosine_sim_with_core, closest_terms_from_core
0,accountability,0.145044,"[('legitimacy', 0.4362875521183014), ('legitimate', 0.30974119901657104), ('ecological', 0.25055551528930664)]"
1,adaptation,0.26116344,"[('evolution', 0.46380457282066345), ('evolutionary', 0.4494505226612091), ('inertia', 0.36915022134780884)]"
2,adaptive,0.24229462,"[('evolutionary', 0.5089213252067566), ('evolution', 0.46033939719200134), ('natural_selection', 0.41971755027770996)]"
3,carrying_capacity,0.28540772,"[('carrying_capacity', 0.9999998807907104), ('ecological', 0.46149447560310364), ('density', 0.4361685812473297)]"
4,competitive_intensity,0.23437028,"[('competition', 0.5201718211174011), ('niche', 0.3919427692890167), ('carrying_capacity', 0.3698762357234955)]"
5,competitive_pressure,0.22941077,"[('competition', 0.5822110772132874), ('inertia', 0.3459266424179077), ('legitimacy', 0.33325859904289246)]"
6,competitive_pressures,0.2585236,"[('competition', 0.5939784646034241), ('niche', 0.39680224657058716), ('organizational_form', 0.3664747476577759)]"
7,death_rate,0.14874057,"[('death_rate', 1.0), ('population', 0.38298308849334717), ('chance_survival', 0.2569410502910614)]"
8,death_rates,0.20794101,"[('death_rate', 0.6574625968933105), ('population', 0.3864860534667969), ('structural_inertia', 0.3284597396850586)]"
9,densities,0.18768099,"[('density', 0.6843947172164917), ('population', 0.35350239276885986), ('failure_rate', 0.30774661898612976)]"
10,density,0.2934038,"[('density', 0.9999999403953552), ('failure_rate', 0.4653545618057251), ('population', 0.46336662769317627)]"
11,ecological,0.2834068,"[('ecological', 1.0000001192092896), ('ecology', 0.7464244365692139), ('carrying_capacity', 0.46149447560310364)]"
12,ecologists,0.23617402,"[('ecological', 0.46465814113616943), ('ecology', 0.4611446261405945), ('population_ecology', 0.44508469104766846)]"
13,ecology,0.31208032,"[('ecology', 0.9999999403953552), ('ecological', 0.7464244365692139), ('evolution', 0.5514137744903564)]"
14,entry_exit,0.2410966,"[('competition', 0.4490295648574829), ('evolution', 0.42456865310668945), ('density', 0.39719587564468384)]"
15,evolution,0.3487828,"[('evolution', 0.9999999403953552), ('evolutionary', 0.7407130002975464), ('ecology', 0.5514137744903564)]"
16,evolutionary,0.31208852,"[('evolutionary', 0.9999996423721313), ('evolution', 0.7407130002975464), ('natural_selection', 0.6810648441314697)]"
17,expansion_contraction,0.16896524,"[('evolution', 0.3073238134384155), ('population_ecology', 0.30656829476356506), ('density', 0.2721063792705536)]"
18,failure,0.27046475,"[('failure_rate', 0.4824824333190918), ('inertia', 0.39104700088500977), ('evolution', 0.37577590346336365)]"
19,fitness,0.25455004,"[('fitness', 0.9999998211860657), ('natural_selection', 0.42660170793533325), ('evolutionary', 0.3696904480457306)]"
20,founding,0.28620854,"[('organizational_form', 0.5167907476425171), ('density', 0.43384844064712524), ('evolution', 0.4299618899822235)]"
21,generalist,0.24000077,"[('generalist', 1.0000001192092896), ('specialist', 0.6531674861907959), ('niche', 0.5266430974006653)]"
22,generalists,0.25587136,"[('generalist', 0.657939076423645), ('specialist', 0.5470908880233765), ('niche', 0.5310153961181641)]"
23,imprinting,0.25653228,"[('structural_inertia', 0.43344438076019287), ('organizational_form', 0.3845326900482178), ('evolutionary', 0.36545461416244507)]"
24,inertia,0.29234248,"[('inertia', 1.0), ('inertial', 0.5706964135169983), ('structural_inertia', 0.5089569091796875)]"
25,inertial,0.22303002,"[('inertial', 1.0), ('inertia', 0.5706964135169983), ('structural_inertia', 0.41533172130584717)]"
26,legitimacy,0.29702812,"[('legitimacy', 1.0), ('legitimate', 0.6487448811531067), ('organizational_form', 0.47092199325561523)]"
27,liabilities_newness,0.22500135,"[('inertia', 0.41211748123168945), ('structural_inertia', 0.39175111055374146), ('population_ecology', 0.3607136607170105)]"
28,liability_newness,0.24355313,"[('structural_inertia', 0.4969804286956787), ('inertia', 0.39865052700042725), ('population_ecology', 0.38079118728637695)]"
29,liability_smallness,0.18568422,"[('structural_inertia', 0.31911295652389526), ('legitimacy', 0.2951282262802124), ('density', 0.27532368898391724)]"
30,localized_competition,0.2140905,"[('ecology', 0.38604703545570374), ('population_ecology', 0.37789902091026306), ('density', 0.3435080051422119)]"
31,market_share,0.2287263,"[('competition', 0.5524773001670837), ('niche', 0.4622412323951721), ('density', 0.3678000569343567)]"
32,mortality,0.22252691,"[('death_rate', 0.507135808467865), ('population', 0.3308108448982239), ('ecology', 0.29583629965782166)]"
33,niche,0.31388542,"[('niche', 0.9999998807907104), ('generalist', 0.5266430974006653), ('organizational_form', 0.4574597477912903)]"
34,niches,0.28314346,"[('niche', 0.7678525447845459), ('competition', 0.4586976170539856), ('generalist', 0.4560546576976776)]"
35,organizational_change,0.25704026,"[('resistance_change', 0.4650343060493469), ('structural_inertia', 0.4628552794456482), ('inertia', 0.4588449001312256)]"
36,organizational_form,0.33000845,"[('organizational_form', 0.9999998807907104), ('legitimacy', 0.47092199325561523), ('population_ecology', 0.4701804220676422)]"
37,population,0.26073724,"[('population', 1.0), ('density', 0.46336662769317627), ('death_rate', 0.38298308849334717)]"
38,populations,0.23222032,"[('population', 0.6617927551269531), ('ecological', 0.3775732219219208), ('ecology', 0.3587914705276489)]"
39,red_queen,0.24285564,"[('evolution', 0.44366979598999023), ('evolutionary', 0.41850802302360535), ('competition', 0.41426464915275574)]"
40,resistance_change,0.19504215,"[('resistance_change', 1.0), ('inertia', 0.4131544232368469), ('structural_inertia', 0.36112603545188904)]"
41,resource_partitioning,0.31580192,"[('population_ecology', 0.5109788179397583), ('niche', 0.5077488422393799), ('organizational_form', 0.4693225920200348)]"
42,selection,0.2795941,"[('selection', 1.0000001192092896), ('selection', 1.0000001192092896), ('evolution', 0.402752548456192)]"
43,senescence,0.22908814,"[('evolutionary', 0.33695822954177856), ('organizational_form', 0.3357607424259186), ('natural_selection', 0.32609546184539795)]"
44,size_localized,0.21532355,"[('density', 0.4189690351486206), ('niche', 0.36169371008872986), ('competition', 0.3605235517024994)]"
45,specialism,0.20682992,"[('specialism', 0.9999999403953552), ('specialist', 0.3992462754249573), ('generalist', 0.3887483477592468)]"
46,specialist,0.25186184,"[('specialist', 1.0), ('generalist', 0.6531674861907959), ('niche', 0.44913363456726074)]"
47,specialization,0.23538427,"[('specialist', 0.42360299825668335), ('generalist', 0.4014093279838562), ('niche', 0.3853960633277893)]"
48,survival,0.30009866,"[('evolution', 0.46420973539352417), ('organizational_form', 0.40813732147216797), ('legitimacy', 0.40545883774757385)]"
49,survive,0.23931113,"[('legitimacy', 0.3661840856075287), ('niche', 0.3503528833389282), ('chance_survival', 0.33269286155700684)]"
