,term,cosine_sim_with_core, closest_terms_from_core
28,power,0.2695291,"[('power', 1.0), ('influence', 0.5351159572601318), ('control', 0.5057210326194763)]"
29,pressure,0.22730461,"[('pressure', 1.0000001192092896), ('influence', 0.43377041816711426), ('control', 0.37386342883110046)]"
30,resource_dependence,0.2058297,"[('resource_dependence', 1.0000001192092896), ('external', 0.35769495368003845), ('control', 0.3067312240600586)]"
31,sanction,0.15865614,"[('sanction', 1.0000001192092896), ('control', 0.27376580238342285), ('pressure', 0.271007776260376)]"
32,vertical,0.1929916,"[('vertical', 1.000000238418579), ('horizontal', 0.7679985761642456), ('interdependence', 0.2748362123966217)]"
0,organization,0.28615943,"[('control', 0.49886515736579895), ('interdependence', 0.4519605040550232), ('interdependent', 0.4181371331214905)]"
1,structure,0.27161157,"[('power', 0.47062909603118896), ('control', 0.4431552290916443), ('network', 0.42628705501556396)]"
2,corporate,0.26836827,"[('board_directors', 0.4457645118236542), ('diversification', 0.40333518385887146), ('interlocking', 0.38886183500289917)]"
3,networks,0.26516366,"[('network', 0.8242747187614441), ('network', 0.8242747187614441), ('interlocking', 0.40777388215065)]"
4,corporations,0.26199415,"[('interlock', 0.4869411587715149), ('board_directors', 0.45911169052124023), ('joint_venture', 0.45683547854423523)]"
5,organizations,0.2596257,"[('resource_dependence', 0.40620744228363037), ('interdependence', 0.40609097480773926), ('control', 0.3773733079433441)]"
6,local,0.25702095,"[('control', 0.3861117660999298), ('influence', 0.3753388524055481), ('cooperation', 0.357549786567688)]"
7,coordination,0.25677538,"[('cooperation', 0.5053558945655823), ('control', 0.4795032739639282), ('interdependence', 0.4745411276817322)]"
8,firm,0.25580925,"[('diversification', 0.49279287457466125), ('joint_venture', 0.4023283123970032), ('diversify', 0.39657941460609436)]"
9,corporation,0.25452885,"[('board_directors', 0.5476677417755127), ('joint_venture', 0.44328853487968445), ('interlock', 0.42127782106399536)]"
10,also,0.25358474,"[('control', 0.453487753868103), ('cooperation', 0.3566521406173706), ('influence', 0.3508608341217041)]"
11,other,0.25244513,"[('control', 0.4144049882888794), ('interdependent', 0.37486696243286133), ('external', 0.3622770607471466)]"
12,relations,0.25209302,"[('network', 0.450080007314682), ('network', 0.450080007314682), ('interdependence', 0.40966880321502686)]"
13,financial,0.2513318,"[('board_directors', 0.36507850885391235), ('external', 0.36464637517929077), ('diversification', 0.34007754921913147)]"
14,thus,0.25048468,"[('control', 0.41895365715026855), ('constraint', 0.39150699973106384), ('external', 0.3578481376171112)]"
15,ties,0.24816108,"[('network', 0.4982495903968811), ('network', 0.4982495903968811), ('director_interlocks', 0.38204604387283325)]"
16,firms,0.2467648,"[('diversification', 0.5127362012863159), ('joint_venture', 0.43372100591659546), ('interlock', 0.40937620401382446)]"
17,linkages,0.24511248,"[('network', 0.5020950436592102), ('network', 0.5020950436592102), ('director_interlocks', 0.4289794862270355)]"
18,government,0.24432364,"[('control', 0.383280485868454), ('joint_venture', 0.36938542127609253), ('pressure', 0.3573661744594574)]"
19,links,0.24139653,"[('network', 0.46272557973861694), ('network', 0.46272557973861694), ('horizontal', 0.36509841680526733)]"
20,resources,0.2407999,"[('power', 0.509816586971283), ('control', 0.4359310269355774), ('exchange', 0.33425000309944153)]"
21,organizational,0.24024448,"[('influence', 0.39140868186950684), ('control', 0.38236552476882935), ('resource_dependence', 0.38055646419525146)]"
22,development,0.24004596,"[('diversification', 0.4367941915988922), ('cooperation', 0.3868057429790497), ('dependence', 0.37766194343566895)]"
23,economic,0.23963284,"[('power', 0.39252200722694397), ('interdependence', 0.3673110604286194), ('diversification', 0.3660731911659241)]"
24,its,0.23862053,"[('control', 0.3872090280056), ('external', 0.3756883144378662), ('power', 0.34848886728286743)]"
25,companies,0.23823665,"[('joint_venture', 0.5097806453704834), ('diversification', 0.4492848813533783), ('board_directors', 0.4213508069515228)]"
26,which,0.23767959,"[('control', 0.4393649101257324), ('external', 0.36731746792793274), ('constraint', 0.34435445070266724)]"
27,industrial,0.2372233,"[('diversification', 0.43569862842559814), ('control', 0.34844812750816345), ('interdependence', 0.33670279383659363)]"
28,autonomy,0.23713005,"[('power', 0.4291469156742096), ('control', 0.414834201335907), ('influence', 0.40929895639419556)]"
29,finally,0.23562755,"[('influence', 0.35986462235450745), ('control', 0.3536350131034851), ('external', 0.34751465916633606)]"
30,internal,0.23491398,"[('external', 0.7551825046539307), ('control', 0.38212013244628906), ('resource_dependence', 0.33723771572113037)]"
31,business,0.23400448,"[('diversification', 0.3854067027568817), ('joint_venture', 0.3726111054420471), ('board_directors', 0.330328106880188)]"
32,interlocking_directorates,0.23349492,"[('director_interlocks', 0.4851389527320862), ('interlocking', 0.47838637232780457), ('interlock', 0.43027183413505554)]"
33,within,0.23303969,"[('power', 0.3442312479019165), ('external', 0.3374716341495514), ('interdependent', 0.3287660777568817)]"
34,structures,0.23116557,"[('power', 0.3841390013694763), ('network', 0.37129709124565125), ('network', 0.37129709124565125)]"
35,relationships,0.23039101,"[('interdependence', 0.4295082688331604), ('network', 0.40498748421669006), ('network', 0.40498748421669006)]"
36,example,0.23033622,"[('control', 0.4419158101081848), ('constraint', 0.3391534388065338), ('power', 0.303924560546875)]"
37,market,0.2298825,"[('exchange', 0.4357672929763794), ('diversification', 0.3907533884048462), ('external', 0.3704182505607605)]"
38,company,0.22913548,"[('board_directors', 0.48637959361076355), ('joint_venture', 0.4394150376319885), ('diversify', 0.35185590386390686)]"
39,foreign,0.22897173,"[('exchange', 0.4756139814853668), ('joint_venture', 0.46700364351272583), ('dependence', 0.4153563380241394)]"
40,industry,0.22867863,"[('diversification', 0.43557578325271606), ('diversify', 0.37907400727272034), ('dependence', 0.32052505016326904)]"
41,centralization,0.22843914,"[('power', 0.43200209736824036), ('diversification', 0.3805845379829407), ('control', 0.3727831542491913)]"
42,strategic,0.2283057,"[('power', 0.37262967228889465), ('diversification', 0.3551323711872101), ('control', 0.3538368344306946)]"
43,interests,0.22783218,"[('power', 0.3892514705657959), ('influence', 0.335789293050766), ('pressure', 0.32037705183029175)]"
44,both,0.22756055,"[('control', 0.37014341354370117), ('interdependent', 0.3371870517730713), ('influence', 0.3346604108810425)]"
45,markets,0.22751941,"[('diversification', 0.46922415494918823), ('exchange', 0.36968153715133667), ('diversify', 0.3543923497200012)]"
46,competition,0.22741371,"[('cooperation', 0.4500724673271179), ('interdependence', 0.408538818359375), ('pressure', 0.35116103291511536)]"
47,centralized,0.22721419,"[('control', 0.44551587104797363), ('power', 0.38979530334472656), ('network', 0.3722606897354126)]"
48,interlocked,0.22685835,"[('interlock', 0.4730973541736603), ('interlocking', 0.43881934881210327), ('network', 0.4223279058933258)]"
49,transnational,0.2267717,"[('joint_venture', 0.3830718696117401), ('network', 0.37183302640914917), ('network', 0.37183302640914917)]"
50,investment,0.22629128,"[('diversification', 0.4262630343437195), ('dependence', 0.4075925350189209), ('joint_venture', 0.3830317258834839)]"
51,another,0.2260374,"[('exchange', 0.3189759850502014), ('control', 0.3153647482395172), ('cooperation', 0.306033194065094)]"
52,regulation,0.22585763,"[('control', 0.5093731880187988), ('pressure', 0.356285035610199), ('external', 0.34023284912109375)]"
53,interlocks,0.22524345,"[('interlock', 0.6410807967185974), ('interlocking', 0.6024423837661743), ('director_interlocks', 0.5542486906051636)]"
54,operations,0.22516651,"[('diversification', 0.4283577501773834), ('control', 0.40160322189331055), ('network', 0.33163002133369446)]"
55,connections,0.22506925,"[('interlocking', 0.46292388439178467), ('network', 0.4527142643928528), ('network', 0.4527142643928528)]"
56,addition,0.22479518,"[('dependent', 0.3523285388946533), ('control', 0.34716469049453735), ('external', 0.33167576789855957)]"
57,however,0.22426328,"[('control', 0.3905996084213257), ('influence', 0.31563377380371094), ('diversification', 0.2971002161502838)]"
58,suppliers,0.22340898,"[('joint_venture', 0.3563652038574219), ('diversify', 0.345139741897583), ('external', 0.3412172198295593)]"
59,structural,0.22330014,"[('interdependence', 0.40747129917144775), ('external', 0.3674858808517456), ('dependence', 0.334888219833374)]"
60,mutual,0.22319771,"[('cooperation', 0.5115936994552612), ('interdependence', 0.46903008222579956), ('interdependent', 0.4057449698448181)]"
61,governmental,0.22271508,"[('influence', 0.3481399416923523), ('control', 0.3260955810546875), ('power', 0.32306650280952454)]"
62,activities,0.22260118,"[('control', 0.35776394605636597), ('network', 0.338503897190094), ('network', 0.338503897190094)]"
63,operating,0.22235121,"[('external', 0.37110772728919983), ('control', 0.36123186349868774), ('interdependent', 0.30016249418258667)]"
64,international,0.22210546,"[('external', 0.3954300880432129), ('cooperation', 0.39371517300605774), ('dependence', 0.3575819134712219)]"
65,members,0.22198464,"[('board_directors', 0.40386950969696045), ('cooperation', 0.3657100200653076), ('influence', 0.3096455931663513)]"
66,therefore,0.22181986,"[('control', 0.36448201537132263), ('external', 0.33944112062454224), ('power', 0.32253509759902954)]"
67,through,0.2215555,"[('control', 0.394697904586792), ('influence', 0.36891862750053406), ('network', 0.3300495743751526)]"
68,dependency,0.22144152,"[('dependence', 0.7027534246444702), ('dependent', 0.47233736515045166), ('exchange', 0.3519522249698639)]"
69,banks,0.22076836,"[('director_interlocks', 0.3748044967651367), ('board_directors', 0.33437883853912354), ('joint_venture', 0.3306591510772705)]"
70,one,0.22056526,"[('control', 0.34751150012016296), ('constraint', 0.32745975255966187), ('interdependent', 0.30275866389274597)]"
71,production,0.22042887,"[('control', 0.46304547786712646), ('exchange', 0.34426361322402954), ('diversification', 0.33495157957077026)]"
72,interlocking_directorships,0.220297,"[('interlocking', 0.5322479605674744), ('network', 0.449888676404953), ('network', 0.449888676404953)]"
73,develop,0.22012307,"[('diversify', 0.35125303268432617), ('control', 0.33580970764160156), ('interdependent', 0.3301028609275818)]"
74,interest_groups,0.2199822,"[('pressure', 0.3574579358100891), ('power', 0.35481327772140503), ('coalition', 0.3506063222885132)]"
75,leadership,0.21981075,"[('power', 0.4774434566497803), ('influence', 0.4392031133174896), ('coalition', 0.34525951743125916)]"
76,well,0.21954331,"[('control', 0.3651852607727051), ('influence', 0.3602484464645386), ('constrain', 0.2808794379234314)]"
77,large_corporations,0.21950074,"[('control', 0.3942476511001587), ('director_interlocks', 0.38475996255874634), ('interlocking', 0.3624081611633301)]"
78,decision_making,0.21930145,"[('power', 0.5358978509902954), ('influence', 0.4644094705581665), ('control', 0.43985715508461)]"
79,constraints,0.21928182,"[('constraint', 0.7130535840988159), ('constrain', 0.5159677863121033), ('pressure', 0.3800848722457886)]"
80,actors,0.21918464,"[('network', 0.42888733744621277), ('network', 0.42888733744621277), ('power', 0.36197084188461304)]"
81,operate,0.21902877,"[('influence', 0.4144350588321686), ('constrain', 0.37332701683044434), ('pressure', 0.3515610992908478)]"
82,group,0.21880436,"[('control', 0.40039947628974915), ('influence', 0.3618566393852234), ('board_directors', 0.30922773480415344)]"
83,communication,0.21878403,"[('network', 0.4473804831504822), ('network', 0.4473804831504822), ('cooperation', 0.3882483243942261)]"
84,other_hand,0.21873088,"[('external', 0.3769744038581848), ('pressure', 0.365558922290802), ('influence', 0.3381035327911377)]"
85,furthermore,0.2182561,"[('dependent', 0.3655789792537689), ('external', 0.3342626094818115), ('influence', 0.31185758113861084)]"
86,strategy,0.21797691,"[('diversification', 0.4082372188568115), ('coalition', 0.3601108193397522), ('diversify', 0.30623945593833923)]"
87,finance,0.21736787,"[('diversification', 0.43114981055259705), ('control', 0.3518850803375244), ('external', 0.3116680383682251)]"
88,conflict,0.21726651,"[('interdependence', 0.4445348381996155), ('power', 0.4184463918209076), ('cooperation', 0.41515952348709106)]"
89,social,0.21718818,"[('external', 0.39620915055274963), ('influence', 0.38341763615608215), ('power', 0.3608032464981079)]"
90,monopoly,0.21667463,"[('power', 0.4515552520751953), ('dominance', 0.39469218254089355), ('control', 0.37372615933418274)]"
91,new,0.21660948,"[('control', 0.38491642475128174), ('power', 0.34595787525177), ('diversification', 0.30788758397102356)]"
92,transactions,0.21616426,"[('exchange', 0.5338795781135559), ('network', 0.3795276880264282), ('network', 0.3795276880264282)]"
93,establishment,0.21612701,"[('merger', 0.35222166776657104), ('joint_venture', 0.3310103714466095), ('cooperation', 0.3184492290019989)]"
94,resource,0.21608096,"[('power', 0.42979496717453003), ('control', 0.36732304096221924), ('exchange', 0.36488282680511475)]"
95,instance,0.21540332,"[('influence', 0.31681931018829346), ('board_directors', 0.2775881290435791), ('dominance', 0.2723000645637512)]"
96,processes,0.21527314,"[('influence', 0.40677163004875183), ('interdependent', 0.39751583337783813), ('control', 0.3690931797027588)]"
97,some,0.21519959,"[('control', 0.40187010169029236), ('influence', 0.30623212456703186), ('diversification', 0.3031940162181854)]"
98,individual,0.21511674,"[('external', 0.3899533748626709), ('influence', 0.3805454969406128), ('interdependent', 0.37210285663604736)]"
99,major,0.21504825,"[('control', 0.36139458417892456), ('external', 0.299267441034317), ('influence', 0.28878670930862427)]"
100,environment,0.21499422,"[('external', 0.4890977144241333), ('control', 0.4277980625629425), ('resource_dependence', 0.3707374632358551)]"
101,established,0.21465403,"[('merged', 0.31966835260391235), ('dominance', 0.2866726815700531), ('external', 0.28191959857940674)]"
102,large,0.2146165,"[('control', 0.34777379035949707), ('network', 0.31313276290893555), ('network', 0.31313276290893555)]"
103,commercial_banks,0.21425949,"[('interlock', 0.40544646978378296), ('director_interlocks', 0.35920506715774536), ('interlocking', 0.3283308148384094)]"
104,autonomous,0.21405712,"[('dependent', 0.37786298990249634), ('external', 0.37574219703674316), ('interdependent', 0.3655432462692261)]"
105,economy,0.2138059,"[('dependence', 0.3632468283176422), ('exchange', 0.34239619970321655), ('control', 0.3391035795211792)]"
106,joint_ventures,0.21337216,"[('joint_venture', 0.6758115291595459), ('diversification', 0.4022556245326996), ('interlock', 0.330332487821579)]"
107,process,0.21310325,"[('control', 0.40558284521102905), ('influence', 0.3686523139476776), ('power', 0.34256041049957275)]"
108,joint,0.21302079,"[('cooperation', 0.4070049524307251), ('interdependent', 0.3826320171356201), ('interdependence', 0.3390201926231384)]"
109,dominant,0.2125479,"[('dominance', 0.5658343434333801), ('power', 0.3178747296333313), ('influence', 0.2886849641799927)]"
110,expansion,0.21235184,"[('diversification', 0.5072858333587646), ('diversify', 0.3575470745563507), ('merger', 0.279461145401001)]"
111,inter,0.21227412,"[('cooperation', 0.3942587375640869), ('interdependence', 0.3654736280441284), ('network', 0.31468355655670166)]"
112,system,0.21224537,"[('control', 0.47100934386253357), ('network', 0.3985239267349243), ('network', 0.3985239267349243)]"
113,monopolistic,0.21219468,"[('power', 0.3346693515777588), ('external', 0.3099854588508606), ('dominance', 0.2851206660270691)]"
114,among,0.21197042,"[('influence', 0.38043493032455444), ('power', 0.35012590885162354), ('cooperation', 0.3477640151977539)]"
115,corporate_interlocks,0.21164195,"[('director_interlocks', 0.45145174860954285), ('interlocking', 0.36865976452827454), ('interlock', 0.36643505096435547)]"
116,multinationals,0.21144097,"[('joint_venture', 0.4807749390602112), ('diversification', 0.380096435546875), ('diversify', 0.34408584237098694)]"
117,political,0.21129748,"[('power', 0.44179028272628784), ('influence', 0.40174180269241333), ('external', 0.34078094363212585)]"
118,may,0.21106173,"[('control', 0.3639712929725647), ('external', 0.30727094411849976), ('constrain', 0.30167174339294434)]"
119,trade,0.21098754,"[('exchange', 0.4116103947162628), ('diversification', 0.387306272983551), ('external', 0.3740403652191162)]"
120,suppliers_customers,0.21077077,"[('external', 0.3509383797645569), ('dependence', 0.30677035450935364), ('interdependence', 0.3062971830368042)]"
121,collaboration,0.21058151,"[('cooperation', 0.5195242166519165), ('joint_venture', 0.38240358233451843), ('interdependence', 0.34703484177589417)]"
122,units,0.21053268,"[('interdependent', 0.351311594247818), ('interdependence', 0.326275110244751), ('control', 0.30835506319999695)]"
123,exchanges,0.21034522,"[('exchange', 0.6466988921165466), ('cooperation', 0.4278498888015747), ('interdependence', 0.369636207818985)]"
124,oligopoly,0.20969595,"[('diversification', 0.33958590030670166), ('interlock', 0.3072735071182251), ('power', 0.3054690659046173)]"
125,elites,0.20968811,"[('power', 0.43053731322288513), ('influence', 0.316996306180954), ('dominance', 0.2891544699668884)]"
126,maintain,0.20954986,"[('pressure', 0.3318060338497162), ('control', 0.32507938146591187), ('cooperation', 0.29276204109191895)]"
127,technology,0.209445,"[('diversification', 0.38882148265838623), ('control', 0.3806648254394531), ('dependence', 0.34289294481277466)]"
128,case,0.20941472,"[('control', 0.35367125272750854), ('constraint', 0.3257156014442444), ('power', 0.2863587737083435)]"
129,particular,0.20936531,"[('influence', 0.33876466751098633), ('constrain', 0.3191807270050049), ('external', 0.3101252317428589)]"
130,complex,0.20935337,"[('interdependent', 0.4713737964630127), ('interdependence', 0.3775288462638855), ('control', 0.32198023796081543)]"
131,formation,0.20912685,"[('influence', 0.3462080657482147), ('exchange', 0.3028135299682617), ('network', 0.28738006949424744)]"
132,elements,0.20912461,"[('interdependent', 0.3576774597167969), ('interdependence', 0.3112347424030304), ('network', 0.29577893018722534)]"
133,bureaucratic,0.20900847,"[('control', 0.37123212218284607), ('power', 0.3649040460586548), ('external', 0.318337619304657)]"
134,concentration,0.20869637,"[('diversification', 0.4511288106441498), ('dependence', 0.3915731906890869), ('power', 0.34205546975135803)]"
135,coordinating,0.20839189,"[('cooperation', 0.35774940252304077), ('control', 0.31793975830078125), ('network', 0.30984318256378174)]"
136,investments,0.20832269,"[('diversification', 0.4130250811576843), ('joint_venture', 0.40687131881713867), ('diversify', 0.34358060359954834)]"
137,exercised,0.20831269,"[('influence', 0.5214409828186035), ('power', 0.5016188621520996), ('control', 0.47880470752716064)]"
138,alliance,0.20828554,"[('coalition', 0.476620614528656), ('joint_venture', 0.3372277617454529), ('cooperation', 0.3277667164802551)]"
139,authority,0.208284,"[('power', 0.6162458658218384), ('influence', 0.47662267088890076), ('control', 0.44269853830337524)]"
140,state,0.20817454,"[('control', 0.4070754647254944), ('power', 0.3537881076335907), ('cooperation', 0.30546891689300537)]"
141,operation,0.20808522,"[('control', 0.3949565291404724), ('network', 0.29391562938690186), ('network', 0.29391562938690186)]"
142,information,0.20802014,"[('control', 0.44027405977249146), ('network', 0.3529949188232422), ('network', 0.3529949188232422)]"
143,elite_interlocking,0.20798144,"[('resource_dependence', 0.34561073780059814), ('interlocking', 0.33821457624435425), ('director_interlocks', 0.3182212710380554)]"
144,various,0.20794855,"[('influence', 0.3632473051548004), ('control', 0.34731099009513855), ('interdependent', 0.3192974328994751)]"
145,administrative,0.20781665,"[('control', 0.40936005115509033), ('board_directors', 0.360956609249115), ('diversification', 0.3183553218841553)]"
146,boards_directors,0.2078035,"[('board_directors', 0.5025302171707153), ('director_interlocks', 0.3825726807117462), ('interlock', 0.36496180295944214)]"
147,relationship,0.20762053,"[('dependence', 0.3993830382823944), ('influence', 0.3732522130012512), ('exchange', 0.3460979163646698)]"
148,two,0.20759231,"[('control', 0.3328438997268677), ('constraint', 0.3105907440185547), ('interdependent', 0.2985897660255432)]"
149,coordinated,0.20731248,"[('interdependent', 0.3835412859916687), ('interlocking', 0.3547181189060211), ('control', 0.3387434780597687)]"
150,domination,0.20716332,"[('power', 0.4867991805076599), ('dominance', 0.4313342571258545), ('dependence', 0.3440026044845581)]"
151,sectors,0.2071335,"[('diversification', 0.3136570453643799), ('interlocking', 0.2949833869934082), ('interdependence', 0.29104524850845337)]"
152,community,0.20709948,"[('influence', 0.35529980063438416), ('network', 0.34926730394363403), ('network', 0.34926730394363403)]"
153,support,0.20698887,"[('influence', 0.35017111897468567), ('cooperation', 0.330094575881958), ('control', 0.3067222833633423)]"
154,banking,0.20696673,"[('joint_venture', 0.3317509591579437), ('interlock', 0.32846301794052124), ('diversification', 0.32421624660491943)]"
155,organized,0.20695181,"[('cooperation', 0.335266649723053), ('pressure', 0.3196847140789032), ('control', 0.2990584075450897)]"
156,position,0.20670585,"[('power', 0.4018002152442932), ('dominance', 0.3405660390853882), ('influence', 0.3337644040584564)]"
157,dominate,0.20664829,"[('dominance', 0.47994130849838257), ('influence', 0.36639419198036194), ('power', 0.36630454659461975)]"
158,bank,0.20648849,"[('board_directors', 0.35095274448394775), ('joint_venture', 0.3426421582698822), ('director_interlocks', 0.32027873396873474)]"
159,dependencies,0.20645021,"[('dependence', 0.450342059135437), ('interdependence', 0.4066186249256134), ('dependent', 0.323443204164505)]"
160,fact,0.20642067,"[('influence', 0.3299708366394043), ('control', 0.31608885526657104), ('power', 0.2971178889274597)]"
161,agencies,0.20625977,"[('cooperation', 0.3457579016685486), ('control', 0.332198828458786), ('external', 0.3162059187889099)]"
162,manufacturing,0.20618804,"[('diversification', 0.4656289517879486), ('joint_venture', 0.31291669607162476), ('diversify', 0.3102613091468811)]"
163,integration,0.20608349,"[('interdependence', 0.4352867603302002), ('cooperation', 0.3772279620170593), ('control', 0.32475897669792175)]"
164,while,0.20580493,"[('control', 0.3637913465499878), ('influence', 0.31397879123687744), ('external', 0.2819141745567322)]"
165,executive,0.20556688,"[('board_directors', 0.5136936902999878), ('power', 0.37920063734054565), ('control', 0.36888986825942993)]"
166,key,0.20529889,"[('control', 0.35326310992240906), ('influence', 0.34247949719429016), ('power', 0.328588604927063)]"
167,capital,0.20512784,"[('exchange', 0.4106215238571167), ('joint_venture', 0.3523833155632019), ('dependence', 0.33922436833381653)]"
168,elite,0.2048151,"[('power', 0.45482635498046875), ('network', 0.36321720480918884), ('network', 0.36321720480918884)]"
169,industries,0.20463863,"[('diversification', 0.45914143323898315), ('diversify', 0.35033828020095825), ('joint_venture', 0.31385624408721924)]"
170,integrated,0.20457244,"[('interdependent', 0.41208964586257935), ('network', 0.34829968214035034), ('network', 0.34829968214035034)]"
171,capacity,0.20457196,"[('constraint', 0.44048890471458435), ('constrain', 0.3582216799259186), ('power', 0.35581111907958984)]"
172,regulate,0.20448259,"[('constrain', 0.39234262704849243), ('control', 0.3754817545413971), ('influence', 0.31139668822288513)]"
173,moreover,0.20442705,"[('dependent', 0.3363543152809143), ('external', 0.2973015308380127), ('influence', 0.29583799839019775)]"
174,systems,0.20431328,"[('control', 0.44315049052238464), ('network', 0.35916388034820557), ('network', 0.35916388034820557)]"
175,central,0.20410137,"[('control', 0.3367334306240082), ('network', 0.3101920485496521), ('network', 0.3101920485496521)]"
176,policy,0.20405684,"[('control', 0.3742690980434418), ('power', 0.33073025941848755), ('influence', 0.30753496289253235)]"
177,management,0.2039782,"[('control', 0.4507426917552948), ('cooperation', 0.34602051973342896), ('board_directors', 0.328721821308136)]"
178,mechanisms,0.20362677,"[('control', 0.41336947679519653), ('external', 0.3380587100982666), ('constrain', 0.318766325712204)]"
179,hubs,0.20361702,"[('network', 0.4649304151535034), ('network', 0.4649304151535034), ('interlock', 0.4266526401042938)]"
180,strategies,0.20318748,"[('control', 0.3345969319343567), ('diversification', 0.31481701135635376), ('cooperation', 0.2991943359375)]"
181,independent,0.20308751,"[('dependent', 0.6137716174125671), ('interdependent', 0.4285568296909332), ('influence', 0.3518012762069702)]"
182,informal,0.20276818,"[('network', 0.3922744393348694), ('network', 0.3922744393348694), ('sanction', 0.37689530849456787)]"
183,only,0.2026632,"[('control', 0.3669794499874115), ('constraint', 0.3242345452308655), ('power', 0.28576985001564026)]"
184,decentralized,0.2024866,"[('control', 0.35847464203834534), ('network', 0.33944687247276306), ('network', 0.33944687247276306)]"
185,indirect_interlocking,0.20247732,"[('interlocking', 0.5842338800430298), ('interlock', 0.5235857963562012), ('director_interlocks', 0.5183013081550598)]"
186,alliances,0.2024127,"[('coalition', 0.3998602628707886), ('power', 0.33613675832748413), ('network', 0.31052982807159424)]"
187,since,0.20238,"[('control', 0.3629676103591919), ('constraint', 0.3390302062034607), ('dependent', 0.29156947135925293)]"
188,consequently,0.20231701,"[('external', 0.33279335498809814), ('control', 0.32311904430389404), ('dependent', 0.32286399602890015)]"
189,interlock_networks,0.20227492,"[('interlocking', 0.42679154872894287), ('director_interlocks', 0.3814491927623749), ('interlock', 0.3798731565475464)]"
190,pressures,0.2021215,"[('pressure', 0.7500106692314148), ('influence', 0.40301036834716797), ('external', 0.3891247510910034)]"
191,managing,0.20201015,"[('control', 0.3976069688796997), ('interdependent', 0.3128364384174347), ('cooperation', 0.2891688048839569)]"
192,specialization,0.2019908,"[('interdependence', 0.4026353359222412), ('diversification', 0.3991158604621887), ('dependence', 0.35450977087020874)]"
