,term,cosine_sim_with_core, closest_terms_from_core
90,coordinate,0.263992,"[('cooperate', 0.4959728717803955), ('interdependent', 0.43467164039611816), ('cooperation', 0.3903392553329468)]"
91,partnering,0.26388797,"[('joint_venture', 0.4949339032173157), ('network', 0.3900068998336792), ('network', 0.3900068998336792)]"
92,innovation,0.26379713,"[('diversification', 0.47492218017578125), ('external', 0.47300606966018677), ('network', 0.4585703909397125)]"
93,particular,0.26352677,"[('influence', 0.5020915269851685), ('external', 0.41738420724868774), ('network', 0.39058494567871094)]"
94,capabilities,0.2632505,"[('external', 0.46434056758880615), ('network', 0.4541826844215393), ('network', 0.4541826844215393)]"
95,acquisition,0.26314238,"[('merger', 0.532925546169281), ('joint_venture', 0.5023214817047119), ('diversification', 0.468630850315094)]"
96,technology,0.26308402,"[('network', 0.4820231795310974), ('network', 0.4820231795310974), ('external', 0.4563523530960083)]"
97,ownership,0.2630543,"[('control', 0.5333391427993774), ('diversification', 0.49443554878234863), ('joint_venture', 0.4822646975517273)]"
98,processes,0.26285502,"[('influence', 0.49485185742378235), ('external', 0.44699856638908386), ('interdependent', 0.4099026620388031)]"
99,collaborative,0.2626672,"[('cooperation', 0.5288938879966736), ('interdependence', 0.4786190688610077), ('network', 0.44650590419769287)]"
100,actors,0.2623096,"[('network', 0.42499294877052307), ('network', 0.42499294877052307), ('interdependent', 0.3902260959148407)]"
101,competing,0.262205,"[('interdependent', 0.3581302762031555), ('dominance', 0.3548543453216553), ('interdependence', 0.3545435070991516)]"
102,relation_ships,0.2621724,"[('interdependence', 0.5026940703392029), ('exchange', 0.447334349155426), ('interdependent', 0.43502306938171387)]"
103,international,0.26216933,"[('joint_venture', 0.518543004989624), ('diversification', 0.49241453409194946), ('cooperation', 0.42032039165496826)]"
104,organizational,0.2621028,"[('influence', 0.4938510060310364), ('external', 0.4608768820762634), ('control', 0.414579302072525)]"
105,corporations,0.26189134,"[('board_directors', 0.3927481174468994), ('diversification', 0.38862746953964233), ('pressure', 0.3481491208076477)]"
106,managing,0.26186228,"[('interdependence', 0.454752653837204), ('control', 0.44546663761138916), ('cooperation', 0.3954528570175171)]"
107,members,0.2614082,"[('board_directors', 0.45435744524002075), ('influence', 0.40517234802246094), ('external', 0.37419456243515015)]"
108,moreover,0.26138136,"[('external', 0.4307372570037842), ('influence', 0.3994080126285553), ('control', 0.35900840163230896)]"
109,create,0.26127505,"[('constrain', 0.4571586847305298), ('merge', 0.4079267382621765), ('external', 0.3757592737674713)]"
110,dynamic,0.2611476,"[('interdependent', 0.48316454887390137), ('dependent', 0.4475000500679016), ('network', 0.43268492817878723)]"
111,contrast,0.26110655,"[('external', 0.44716355204582214), ('control', 0.37247025966644287), ('influence', 0.36658090353012085)]"
112,joint_ventures,0.26110354,"[('joint_venture', 0.8325466513633728), ('cooperation', 0.4738852381706238), ('merger', 0.3780921697616577)]"
113,alliance_formation,0.26098678,"[('network', 0.47850272059440613), ('network', 0.47850272059440613), ('director_interlocks', 0.4409571886062622)]"
114,impact,0.26086897,"[('influence', 0.755636990070343), ('control', 0.44413328170776367), ('external', 0.3977436423301697)]"
115,activities,0.26070523,"[('external', 0.44951730966567993), ('diversification', 0.40470394492149353), ('influence', 0.3864838480949402)]"
116,accordingly,0.2606762,"[('external', 0.4354105293750763), ('influence', 0.3924587368965149), ('constrain', 0.3901422619819641)]"
117,incentives,0.2605557,"[('cooperation', 0.4215441346168518), ('control', 0.4046343266963959), ('influence', 0.3772509694099426)]"
118,develop,0.26052028,"[('influence', 0.40689513087272644), ('diversify', 0.3944029211997986), ('network', 0.39428067207336426)]"
119,competitive,0.2604436,"[('cooperation', 0.40823981165885925), ('external', 0.4005216360092163), ('power', 0.38000285625457764)]"
120,uncertainty,0.2604344,"[('dependence', 0.41241276264190674), ('interdependence', 0.4078061282634735), ('control', 0.399478018283844)]"
121,managerial,0.26015472,"[('influence', 0.47525036334991455), ('control', 0.46610236167907715), ('diversification', 0.4254198670387268)]"
122,asymmetric,0.2600704,"[('vertical', 0.4083946943283081), ('interdependence', 0.404058575630188), ('power', 0.40179699659347534)]"
123,corporation,0.25991568,"[('board_directors', 0.4531509578227997), ('joint_venture', 0.4396214485168457), ('power', 0.38097846508026123)]"
124,while,0.2598992,"[('control', 0.4564584493637085), ('influence', 0.4427166283130646), ('external', 0.424740731716156)]"
125,asymmetry,0.25983357,"[('dependence', 0.48864442110061646), ('power', 0.4834425747394562), ('interdependence', 0.4769938588142395)]"
126,interact,0.25979033,"[('cooperate', 0.5072339177131653), ('influence', 0.48935914039611816), ('interdependent', 0.4808729887008667)]"
127,potential,0.25978178,"[('external', 0.46486884355545044), ('influence', 0.443329781293869), ('network', 0.41011887788772583)]"
128,its,0.25975093,"[('external', 0.4306119978427887), ('network', 0.424247682094574), ('network', 0.424247682094574)]"
129,governance_mechanisms,0.25969055,"[('control', 0.4195435047149658), ('board_directors', 0.38270115852355957), ('cooperation', 0.38006365299224854)]"
130,banks,0.2596774,"[('merger', 0.43032747507095337), ('board_directors', 0.3761337995529175), ('joint_venture', 0.3390049934387207)]"
131,subsidiaries,0.2594573,"[('joint_venture', 0.5275719165802002), ('diversification', 0.4129524827003479), ('external', 0.38289326429367065)]"
132,strong,0.2593858,"[('influence', 0.4168287217617035), ('external', 0.40592461824417114), ('power', 0.35743939876556396)]"
133,diversified,0.25929308,"[('diversification', 0.5921744704246521), ('diversify', 0.5772531032562256), ('merged', 0.35888874530792236)]"
134,choice,0.25914702,"[('influence', 0.4597644507884979), ('constraint', 0.43604910373687744), ('control', 0.41931191086769104)]"
135,focal_firm,0.2591311,"[('external', 0.48645901679992676), ('network', 0.468250572681427), ('network', 0.468250572681427)]"
136,configuration,0.25911903,"[('network', 0.4439661502838135), ('network', 0.4439661502838135), ('interdependence', 0.3953767418861389)]"
137,investment,0.25896284,"[('diversification', 0.518964946269989), ('joint_venture', 0.4332042336463928), ('cooperation', 0.3937407433986664)]"
138,net_works,0.25885516,"[('network', 0.7080911993980408), ('network', 0.7080911993980408), ('director_interlocks', 0.3899347186088562)]"
139,effect,0.25882223,"[('influence', 0.648485541343689), ('control', 0.4929217994213104), ('power', 0.384839802980423)]"
140,presence,0.25868484,"[('influence', 0.4282107353210449), ('control', 0.3737892508506775), ('dependence', 0.3502872884273529)]"
141,scope,0.25859565,"[('diversification', 0.4473070502281189), ('influence', 0.3692738115787506), ('network', 0.36113011837005615)]"
142,example,0.25859106,"[('influence', 0.4508036673069), ('control', 0.3834596276283264), ('network', 0.3824388086795807)]"
143,collaborate,0.25833145,"[('cooperate', 0.6407368779182434), ('cooperation', 0.43868371844291687), ('merge', 0.38433706760406494)]"
144,cal,0.2581009,"[('network', 0.3683295249938965), ('network', 0.3683295249938965), ('diversification', 0.3405173718929291)]"
145,key,0.2580087,"[('influence', 0.42461007833480835), ('control', 0.411266952753067), ('network', 0.4047030210494995)]"
146,interlocking_directorates,0.25798824,"[('director_interlocks', 0.551671028137207), ('interlock', 0.4583221673965454), ('board_directors', 0.40432003140449524)]"
147,synergy,0.2579462,"[('merger', 0.4985794723033905), ('diversification', 0.4665708541870117), ('interdependence', 0.41157928109169006)]"
148,board,0.2579209,"[('board_directors', 0.7937781810760498), ('interlock', 0.36754828691482544), ('influence', 0.3591856360435486)]"
149,furthermore,0.2578557,"[('external', 0.4135925769805908), ('influence', 0.3904052972793579), ('dependent', 0.3593278229236603)]"
150,govern,0.25785255,"[('constrain', 0.46397310495376587), ('influence', 0.3782990574836731), ('cooperate', 0.36093124747276306)]"
151,groups,0.25776747,"[('influence', 0.4124380350112915), ('control', 0.3836841583251953), ('network', 0.3621467649936676)]"
152,view,0.2575127,"[('resource_dependence', 0.41781795024871826), ('network', 0.39744773507118225), ('network', 0.39744773507118225)]"
153,systems,0.25746468,"[('network', 0.4348065257072449), ('network', 0.4348065257072449), ('control', 0.40910547971725464)]"
154,partnerships,0.2574322,"[('cooperation', 0.4542786777019501), ('joint_venture', 0.4048188030719757), ('network', 0.39178234338760376)]"
155,focus,0.25741082,"[('influence', 0.461322546005249), ('external', 0.42223259806632996), ('control', 0.40743523836135864)]"
156,managers,0.25711733,"[('influence', 0.4459289312362671), ('external', 0.4198837876319885), ('board_directors', 0.40540599822998047)]"
157,connections,0.25704533,"[('network', 0.5481668710708618), ('network', 0.5481668710708618), ('interdependence', 0.3989422917366028)]"
158,effectively,0.2567919,"[('constrain', 0.4000226557254791), ('cooperate', 0.3774532675743103), ('external', 0.37627625465393066)]"
159,consequently,0.25654167,"[('external', 0.38512468338012695), ('dependent', 0.37971603870391846), ('constrain', 0.36906784772872925)]"
160,coalitions,0.25616428,"[('coalition', 0.7720577716827393), ('cooperation', 0.4305763840675354), ('cooperate', 0.42038416862487793)]"
161,either,0.25592425,"[('external', 0.4077167212963104), ('influence', 0.3744444251060486), ('control', 0.35848480463027954)]"
162,powerful,0.2558728,"[('power', 0.5294175148010254), ('influence', 0.401832640171051), ('dominance', 0.3662548065185547)]"
163,decision_making,0.25547457,"[('influence', 0.5035817623138428), ('control', 0.4417079985141754), ('power', 0.4348505735397339)]"
164,logic,0.25540534,"[('interdependence', 0.37535059452056885), ('diversification', 0.3698332905769348), ('resource_dependence', 0.3689733147621155)]"
165,internal_external,0.25536376,"[('external', 0.7921500205993652), ('influence', 0.39435887336730957), ('vertical', 0.3819965124130249)]"
166,between,0.25533038,"[('control', 0.43341442942619324), ('vertical', 0.4107286334037781), ('influence', 0.4077271819114685)]"
167,global,0.25503623,"[('network', 0.44483453035354614), ('network', 0.44483453035354614), ('external', 0.39741525053977966)]"
168,operational,0.2550162,"[('control', 0.44928842782974243), ('external', 0.3992079496383667), ('vertical', 0.37124040722846985)]"
169,another,0.25490364,"[('influence', 0.37098097801208496), ('network', 0.3676018714904785), ('network', 0.3676018714904785)]"
170,cross_border,0.25476727,"[('joint_venture', 0.46579670906066895), ('merger', 0.4108503460884094), ('cooperation', 0.40932556986808777)]"
171,rivalry,0.25460866,"[('cooperation', 0.4460737705230713), ('dominance', 0.4275946021080017), ('interdependence', 0.40730059146881104)]"
172,formal,0.2545683,"[('external', 0.4224053621292114), ('control', 0.39022746682167053), ('network', 0.36891239881515503)]"
173,position,0.25430635,"[('network', 0.4829997420310974), ('network', 0.4829997420310974), ('power', 0.4346107244491577)]"
174,level,0.2540411,"[('control', 0.49313777685165405), ('influence', 0.4512430727481842), ('diversification', 0.3831653296947479)]"
175,benefits,0.25402173,"[('network', 0.41851240396499634), ('network', 0.41851240396499634), ('influence', 0.4037785530090332)]"
176,integrated,0.25393683,"[('interdependent', 0.4723193049430847), ('network', 0.3879547715187073), ('network', 0.3879547715187073)]"
177,leveraging,0.25388035,"[('diversification', 0.4747311472892761), ('diversify', 0.4223101735115051), ('network', 0.41334789991378784)]"
178,new,0.25386137,"[('external', 0.4073631167411804), ('influence', 0.39850714802742004), ('network', 0.38942858576774597)]"
179,suppliers,0.25365743,"[('external', 0.4361877143383026), ('network', 0.36466261744499207), ('network', 0.36466261744499207)]"
180,suppliers_customers,0.25359893,"[('external', 0.47926023602485657), ('influence', 0.3587239980697632), ('resource_dependence', 0.33648303151130676)]"
181,since,0.25352645,"[('control', 0.43133044242858887), ('influence', 0.406437486410141), ('dependent', 0.3758494257926941)]"
182,need,0.25314325,"[('external', 0.4178970456123352), ('interdependence', 0.40645647048950195), ('control', 0.38331595063209534)]"
183,emergence,0.25305074,"[('cooperation', 0.4240577816963196), ('dominance', 0.4235204756259918), ('interdependence', 0.39128586649894714)]"
184,knowledge_sharing,0.2529067,"[('cooperation', 0.49999505281448364), ('interdependence', 0.46214285492897034), ('network', 0.4444003105163574)]"
185,alignment,0.25279522,"[('interdependence', 0.4245344400405884), ('vertical', 0.35932421684265137), ('influence', 0.33438000082969666)]"
186,communication,0.2526928,"[('interdependence', 0.4747970402240753), ('cooperation', 0.4656602144241333), ('influence', 0.4450169503688812)]"
187,integrating,0.2526728,"[('interdependent', 0.4027147889137268), ('interdependence', 0.3772549033164978), ('control', 0.3527835011482239)]"
188,development,0.25250483,"[('cooperation', 0.4663846790790558), ('influence', 0.41808339953422546), ('external', 0.395771324634552)]"
189,group,0.2524647,"[('influence', 0.4526602029800415), ('control', 0.4189249277114868), ('network', 0.417717844247818)]"
190,opportunism,0.2523668,"[('cooperation', 0.4874551594257355), ('joint_venture', 0.44033756852149963), ('exchange', 0.40052902698516846)]"
191,finally,0.2522397,"[('control', 0.44750311970710754), ('influence', 0.41908425092697144), ('external', 0.3969513475894928)]"
192,interaction,0.25220576,"[('influence', 0.4587537348270416), ('interdependence', 0.4564104378223419), ('control', 0.4463834762573242)]"
