,term,cosine_sim_with_core, closest_terms_from_core
6,legitimating,0.3402116,"[('legitimacy', 0.6191365122795105), ('legitimate', 0.5945049524307251), ('institutionalize', 0.43826496601104736)]"
7,institutional_pressures,0.33909428,"[('institutional', 0.569513201713562), ('mimetic', 0.5191317796707153), ('organizational_field', 0.49290579557418823)]"
8,normative_pressures,0.33211502,"[('norms', 0.4968312084674835), ('coercive', 0.4829435646533966), ('isomorphic', 0.47545769810676575)]"
9,institutional_environment,0.32996017,"[('institutional', 0.7060908079147339), ('legitimacy', 0.49969178438186646), ('organizational_field', 0.4872938394546509)]"
10,actors,0.32816488,"[('organizational_field', 0.5067391395568848), ('institutional', 0.47502097487449646), ('legitimacy', 0.4538794159889221)]"
11,legitimize,0.3251656,"[('legitimate', 0.6165717840194702), ('rationalize', 0.6072777509689331), ('institutionalize', 0.5749687552452087)]"
12,legit,0.3243444,"[('legitimacy', 0.6842479109764099), ('legitimate', 0.578252911567688), ('taken_granted', 0.4163256287574768)]"
13,symbolic,0.32375792,"[('ritual', 0.534044623374939), ('legitimate', 0.4975988566875458), ('socially_constructed', 0.47326111793518066)]"
14,organizational_forms,0.32281724,"[('institutional', 0.5409642457962036), ('organizational_field', 0.5042860507965088), ('loosely_coupled', 0.4887830317020416)]"
15,rules,0.32016867,"[('norms', 0.6431149244308472), ('norm', 0.48805999755859375), ('normative', 0.4665464758872986)]"
16,conforming,0.32014203,"[('conform', 0.6506941914558411), ('conformity', 0.5648020505905151), ('norms', 0.5108444690704346)]"
17,constitutive,0.31990027,"[('taken_granted', 0.5669232606887817), ('socially_constructed', 0.5512641668319702), ('legitimate', 0.49001431465148926)]"
18,embedded,0.31866425,"[('taken_granted', 0.4812081754207611), ('institutional', 0.47060418128967285), ('norms', 0.4598413109779358)]"
19,logic,0.31808797,"[('institutional', 0.503314733505249), ('normative', 0.42512309551239014), ('legitimacy', 0.41863447427749634)]"
20,pressures,0.31613597,"[('coercive', 0.49643656611442566), ('institutional', 0.46618521213531494), ('norms', 0.4281931519508362)]"
21,legitimization,0.31475005,"[('legitimacy', 0.5823476910591125), ('legitimate', 0.4949520230293274), ('institutionalize', 0.405597060918808)]"
22,regulative,0.31443033,"[('normative', 0.5112360119819641), ('legitimacy', 0.4568961262702942), ('institutional', 0.44750237464904785)]"
23,structures,0.31421837,"[('institutional', 0.49598053097724915), ('loosely_coupled', 0.47836124897003174), ('norms', 0.4466264247894287)]"
24,coercive_mimetic,0.31389457,"[('normative', 0.4918965697288513), ('institutional', 0.45743104815483093), ('diffusion', 0.4405598044395447)]"
25,organizations,0.31386375,"[('institutional', 0.4988829493522644), ('organizational_field', 0.4683714210987091), ('professional', 0.4656722843647003)]"
26,embody,0.31082866,"[('taken_granted', 0.47692054510116577), ('conform', 0.4683154821395874), ('socially_constructed', 0.4313546121120453)]"
27,organizational_fields,0.30912557,"[('organizational_field', 0.6566089391708374), ('institutional', 0.539506733417511), ('legitimacy', 0.45170480012893677)]"
28,normative_mimetic,0.30869958,"[('coercive', 0.5014514923095703), ('isomorphic', 0.4780173897743225), ('institutional', 0.46835726499557495)]"
29,emergence,0.30724946,"[('diffusion', 0.4879167079925537), ('institutional', 0.4444872736930847), ('institutionalize', 0.4175262749195099)]"
30,prevailing,0.30653477,"[('taken_granted', 0.5099322199821472), ('norms', 0.49434134364128113), ('normative', 0.4901960492134094)]"
31,hegemonic,0.3052952,"[('legitimate', 0.4764305651187897), ('taken_granted', 0.4724266529083252), ('socially_constructed', 0.433685839176178)]"
32,practice,0.3050253,"[('professional', 0.500157356262207), ('institutional', 0.4799451231956482), ('profession', 0.452164888381958)]"
33,enact,0.30368423,"[('institutionalize', 0.4944283366203308), ('institutionalize', 0.4944283366203308), ('conform', 0.45134252309799194)]"
34,institutions,0.3034361,"[('institutional', 0.6964472532272339), ('organizational_field', 0.46776649355888367), ('norms', 0.44780299067497253)]"
35,imperatives,0.30221584,"[('rationalized', 0.4830979108810425), ('normative', 0.3939664363861084), ('norms', 0.3721587061882019)]"
36,emulation,0.301615,"[('diffusion', 0.5094670057296753), ('imitation', 0.46107691526412964), ('mimetic', 0.4585719108581543)]"
37,societal,0.30100176,"[('institutional', 0.5285121202468872), ('normative', 0.5134479999542236), ('norms', 0.5029481649398804)]"
38,reinforce,0.30035612,"[('institutionalize', 0.4916952848434448), ('institutionalize', 0.4916952848434448), ('rationalize', 0.4486933946609497)]"
39,adopt,0.30034617,"[('conform', 0.4959058463573456), ('imitate', 0.4726187586784363), ('diffusion', 0.41978299617767334)]"
40,discourse,0.30033273,"[('normative', 0.45866072177886963), ('taken_granted', 0.4550013840198517), ('socially_constructed', 0.45157143473625183)]"
41,discourses,0.300278,"[('socially_constructed', 0.5068488121032715), ('taken_granted', 0.48334890604019165), ('legitimate', 0.4570225179195404)]"
42,formal,0.30005193,"[('institutional', 0.44683122634887695), ('loosely_coupled', 0.4408079981803894), ('professional', 0.4339423179626465)]"
43,conventions,0.29999366,"[('norms', 0.5796554088592529), ('taken_granted', 0.4497845768928528), ('conform', 0.44567251205444336)]"
44,bureaucratic,0.29908678,"[('rationalized', 0.5311520099639893), ('coercive', 0.4448446035385132), ('institutional', 0.41766583919525146)]"
45,govern,0.29884997,"[('norms', 0.44332534074783325), ('legitimate', 0.4327595829963684), ('coercive', 0.41316574811935425)]"
46,deeply_embedded,0.29882613,"[('taken_granted', 0.5132702589035034), ('norms', 0.41860431432724), ('socially_constructed', 0.41431015729904175)]"
47,widely_shared,0.29840025,"[('taken_granted', 0.5683186054229736), ('socially_constructed', 0.544213593006134), ('legitimate', 0.4828643798828125)]"
48,legitimizing,0.2978645,"[('legitimate', 0.5461379885673523), ('legitimacy', 0.5100982189178467), ('institutionalize', 0.44563984870910645)]"
49,arena,0.29769465,"[('organizational_field', 0.47741231322288513), ('legitimate', 0.4604886770248413), ('institutionalize', 0.42366060614585876)]"
50,discursive,0.29753938,"[('socially_constructed', 0.48961523175239563), ('legitimate', 0.4831582307815552), ('legitimacy', 0.4416300356388092)]"
51,codified,0.29724166,"[('taken_granted', 0.4802998900413513), ('institutionalize', 0.4317147731781006), ('institutionalize', 0.4317147731781006)]"
52,argues,0.29721606,"[('socially_constructed', 0.42223164439201355), ('normative', 0.41891008615493774), ('rationalize', 0.39615124464035034)]"
53,enforce,0.29692063,"[('institutionalize', 0.4901619255542755), ('institutionalize', 0.4901619255542755), ('norms', 0.489408403635025)]"
54,organizational_form,0.29645732,"[('organizational_field', 0.47266271710395813), ('legitimacy', 0.47092199325561523), ('institutional', 0.46269288659095764)]"
55,diffused,0.29593426,"[('diffuse', 0.6222323775291443), ('diffusion', 0.543228805065155), ('institutionalize', 0.4067666530609131)]"
56,standards,0.29556248,"[('norms', 0.564231812953949), ('norm', 0.4525238573551178), ('conform', 0.4405207633972168)]"
57,rationality,0.29542613,"[('normative', 0.48909327387809753), ('rationalized', 0.4839046895503998), ('taken_granted', 0.3944450616836548)]"
58,dominant,0.29540962,"[('legitimate', 0.4404977560043335), ('taken_granted', 0.416040301322937), ('conform', 0.39897188544273376)]"
59,resist,0.29527572,"[('rationalize', 0.5179198980331421), ('coercive', 0.4950171113014221), ('conform', 0.46845781803131104)]"
60,rules_game,0.2950397,"[('norms', 0.47910284996032715), ('institutional', 0.45385804772377014), ('organizational_field', 0.41308343410491943)]"
61,ideals,0.29423568,"[('norms', 0.5290395021438599), ('normative', 0.5016568303108215), ('rationalized', 0.3918813467025757)]"
62,comply,0.2941852,"[('conform', 0.6723009347915649), ('norms', 0.47463271021842957), ('norm', 0.4297819435596466)]"
63,mimetic_pressures,0.2941401,"[('isomorphic', 0.5103238821029663), ('mimetic', 0.4290621280670166), ('conform', 0.3977695107460022)]"
64,compliance,0.2938803,"[('norms', 0.4631369113922119), ('conformity', 0.46156400442123413), ('coercive', 0.4487956762313843)]"
65,context,0.2937943,"[('institutional', 0.5453460812568665), ('cultural', 0.5188447833061218), ('norms', 0.4381905496120453)]"
66,institutionally,0.29295763,"[('legitimate', 0.4717579483985901), ('institutional', 0.444027304649353), ('taken_granted', 0.4278430938720703)]"
67,coercive_pressures,0.29205218,"[('coercive', 0.48282864689826965), ('institutional', 0.46928513050079346), ('isomorphic', 0.4386492669582367)]"
68,argue,0.29185647,"[('institutional', 0.4500051736831665), ('legitimacy', 0.3892243504524231), ('normative', 0.3855926990509033)]"
69,enforced,0.2916179,"[('norms', 0.5049598813056946), ('norm', 0.4777085781097412), ('conform', 0.4604262113571167)]"
70,collective,0.291397,"[('norms', 0.45019063353538513), ('organizational_field', 0.38028115034103394), ('institutional', 0.3711954951286316)]"
71,frameworks,0.29114267,"[('normative', 0.5143722295761108), ('norms', 0.44038891792297363), ('institutional', 0.4334087073802948)]"
72,operate,0.29108343,"[('diffuse', 0.41635462641716003), ('institutionalize', 0.404323935508728), ('institutionalize', 0.404323935508728)]"
73,ideologies,0.2909957,"[('norms', 0.4661690592765808), ('normative', 0.4536038041114807), ('socially_constructed', 0.41449809074401855)]"
74,legal,0.29085726,"[('institutional', 0.5096113681793213), ('legitimacy', 0.4501507878303528), ('legitimate', 0.4143786132335663)]"
75,established,0.29082966,"[('institutionalize', 0.43750882148742676), ('institutionalize', 0.43750882148742676), ('legitimacy', 0.42674049735069275)]"
76,rooted,0.29050106,"[('socially_constructed', 0.5110313296318054), ('taken_granted', 0.4577530324459076), ('rationalized', 0.4227287173271179)]"
77,decoupling,0.29048476,"[('decoupled', 0.6133528351783752), ('institutional', 0.4537094831466675), ('diffusion', 0.40961843729019165)]"
78,professionalization,0.2904384,"[('professional', 0.5897436141967773), ('profession', 0.571635901927948), ('organizational_field', 0.4617573022842407)]"
79,processes,0.2901128,"[('innovation', 0.4909871220588684), ('institutional', 0.3916015923023224), ('norms', 0.37412405014038086)]"
80,embrace,0.2886248,"[('conform', 0.46109285950660706), ('institutionalize', 0.4231104552745819), ('institutionalize', 0.4231104552745819)]"
81,external_constituents,0.2885557,"[('legitimacy', 0.5519528388977051), ('organizational_field', 0.447140634059906), ('taken_granted', 0.4367000460624695)]"
82,enactment,0.28819346,"[('institutionalize', 0.3870648741722107), ('institutionalize', 0.3870648741722107), ('ritual', 0.3757246732711792)]"
83,powerful,0.28803942,"[('coercive', 0.5149905681610107), ('legitimate', 0.48960191011428833), ('coercion', 0.37139448523521423)]"
84,resistance,0.28801465,"[('coercive', 0.48471200466156006), ('coercion', 0.454729825258255), ('legitimate', 0.36438068747520447)]"
85,enacting,0.28784776,"[('institutionalize', 0.4265449047088623), ('institutionalize', 0.4265449047088623), ('norms', 0.3747120499610901)]"
86,templates,0.287655,"[('institutionalize', 0.4170098900794983), ('institutionalize', 0.4170098900794983), ('taken_granted', 0.39721179008483887)]"
87,scripts,0.2871892,"[('norms', 0.4829094707965851), ('normative', 0.40659379959106445), ('conform', 0.39017143845558167)]"
88,distinctive,0.28701264,"[('legitimate', 0.3797062337398529), ('socially_constructed', 0.3566802442073822), ('legitimacy', 0.356475293636322)]"
89,institutional_rules,0.28683272,"[('institutional', 0.4690224528312683), ('norms', 0.4536440968513489), ('organizational_field', 0.4175799489021301)]"
90,regulatory,0.28638187,"[('institutional', 0.5500988960266113), ('coercive', 0.44553351402282715), ('normative', 0.38170915842056274)]"
91,dobbin,0.2862868,"[('institutional', 0.4427158832550049), ('organizational_field', 0.40615013241767883), ('institutionalize', 0.4011073410511017)]"
92,culture,0.28598198,"[('cultural', 0.7457387447357178), ('norms', 0.5155208110809326), ('institutional', 0.4606909155845642)]"
93,routines,0.28529695,"[('taken_granted', 0.512730598449707), ('norms', 0.4314015805721283), ('loosely_coupled', 0.36728861927986145)]"
94,mimetic_processes,0.28509974,"[('mimetic', 0.45299428701400757), ('institutional', 0.40518680214881897), ('conformity', 0.4024240970611572)]"
95,institutional_arrangements,0.28429636,"[('institutional', 0.5721390843391418), ('norms', 0.43828070163726807), ('institutionalize', 0.43304258584976196)]"
96,paradoxically,0.28405985,"[('rationalized', 0.44307446479797363), ('taken_granted', 0.4366413950920105), ('institutionalize', 0.3922632038593292)]"
97,rational,0.28389505,"[('rationalized', 0.492396742105484), ('normative', 0.46708160638809204), ('rationalize', 0.37043872475624084)]"
98,codes_conduct,0.28368217,"[('norms', 0.5186740756034851), ('normative', 0.3707525134086609), ('norm', 0.36728301644325256)]"
99,authority,0.2831518,"[('legitimate', 0.473225861787796), ('legitimacy', 0.47067132592201233), ('coercive', 0.4392232894897461)]"
100,homogenization,0.28247577,"[('isomorphic', 0.407503604888916), ('rationalized', 0.40062645077705383), ('cultural', 0.3839672803878784)]"
101,governing,0.28178573,"[('institutionalize', 0.4355573356151581), ('institutionalize', 0.4355573356151581), ('coercion', 0.4030167758464813)]"
102,infused,0.28170058,"[('taken_granted', 0.5134276747703552), ('socially_constructed', 0.4301287531852722), ('ritual', 0.40424665808677673)]"
103,influence,0.2814483,"[('institutional', 0.46702486276626587), ('innovation', 0.40183311700820923), ('cultural', 0.3939736485481262)]"
104,internalized,0.28137687,"[('norms', 0.5149142742156982), ('conform', 0.4717761278152466), ('socially_constructed', 0.45400071144104004)]"
105,institutionalizing,0.28122273,"[('institutionalize', 0.4968370199203491), ('institutionalize', 0.4968370199203491), ('legitimacy', 0.3587605953216553)]"
106,understood,0.28087953,"[('socially_constructed', 0.5227451920509338), ('taken_granted', 0.47774356603622437), ('legitimate', 0.44875162839889526)]"
107,professional_associations,0.28075832,"[('professional', 0.5682017803192139), ('profession', 0.4867953062057495), ('organizational_field', 0.47692161798477173)]"
108,rationalization,0.28034115,"[('rationalized', 0.6091679334640503), ('rationalize', 0.39204317331314087), ('coercive', 0.36502882838249207)]"
109,interpretive,0.28025773,"[('socially_constructed', 0.49313390254974365), ('normative', 0.4797576069831848), ('taken_granted', 0.45028260350227356)]"
110,recognized,0.27971736,"[('legitimate', 0.507837176322937), ('taken_granted', 0.47977083921432495), ('socially_constructed', 0.4300463795661926)]"
111,bureaucracies,0.27902666,"[('rationalized', 0.44219082593917847), ('coercive', 0.41733846068382263), ('institutionalize', 0.3798230290412903)]"
112,isomorphic_pressures,0.27876022,"[('institutional', 0.48519235849380493), ('mimetic', 0.4609108567237854), ('legitimacy', 0.40389955043792725)]"
113,structuring,0.27860135,"[('institutional', 0.3990645408630371), ('normative', 0.373269647359848), ('norms', 0.3634491562843323)]"
114,understandings,0.278512,"[('socially_constructed', 0.5819669961929321), ('taken_granted', 0.5525938272476196), ('norms', 0.46374058723449707)]"
115,imperative,0.27851102,"[('normative', 0.40041935443878174), ('legitimate', 0.39628398418426514), ('taken_granted', 0.3946564197540283)]"
116,emergent,0.2784603,"[('socially_constructed', 0.4209451973438263), ('taken_granted', 0.4161145091056824), ('organizational_field', 0.3921966552734375)]"
117,hierarchies,0.2784194,"[('socially_constructed', 0.4414675831794739), ('institutionalize', 0.41727393865585327), ('institutionalize', 0.41727393865585327)]"
118,principles,0.27781278,"[('norms', 0.49357572197914124), ('normative', 0.49088677763938904), ('norm', 0.36768436431884766)]"
119,articulation,0.27766138,"[('legitimate', 0.43990248441696167), ('socially_constructed', 0.40965536236763), ('institutionalize', 0.3852720856666565)]"
120,embodying,0.2772517,"[('ritual', 0.40644827485084534), ('rationalized', 0.38948380947113037), ('legitimate', 0.3893135190010071)]"
121,institutionalized_rules,0.276945,"[('legitimate', 0.4336327612400055), ('taken_granted', 0.432955265045166), ('isomorphic', 0.4158180356025696)]"
122,embed,0.27688634,"[('diffuse', 0.37507712841033936), ('institutionalize', 0.36397314071655273), ('institutionalize', 0.36397314071655273)]"
123,arenas,0.2768591,"[('organizational_field', 0.45457136631011963), ('legitimate', 0.42886924743652344), ('legitimacy', 0.39235779643058777)]"
124,promote,0.2766632,"[('institutionalize', 0.5260539054870605), ('institutionalize', 0.5260539054870605), ('norms', 0.41625964641571045)]"
125,tacit,0.27660406,"[('taken_granted', 0.5166248679161072), ('norms', 0.403195321559906), ('socially_constructed', 0.3827853202819824)]"
126,itself,0.2764694,"[('legitimate', 0.4426739513874054), ('taken_granted', 0.38958078622817993), ('socially_constructed', 0.3862277865409851)]"
127,institutional_environments,0.27646446,"[('institutional', 0.6374236345291138), ('legitimacy', 0.44077610969543457), ('organizational_field', 0.43195074796676636)]"
128,reinforced,0.27646178,"[('taken_granted', 0.45533204078674316), ('norms', 0.3940293788909912), ('socially_constructed', 0.3899593949317932)]"
129,shaping,0.2762961,"[('institutional', 0.3860626220703125), ('organizational_field', 0.3694022297859192), ('norms', 0.3668742775917053)]"
130,modern,0.27609375,"[('rationalized', 0.5078980922698975), ('ritual', 0.33977919816970825), ('professional', 0.33384573459625244)]"
131,rules_procedures,0.27607122,"[('norms', 0.4874054789543152), ('rationalized', 0.38563698530197144), ('taken_granted', 0.3800469636917114)]"
132,mechanisms,0.27594218,"[('norms', 0.44318145513534546), ('institutional', 0.4280862808227539), ('coercive', 0.3694967031478882)]"
133,loose_coupling,0.27582464,"[('loosely_coupled', 0.6344940662384033), ('institutional', 0.4119255840778351), ('isomorphic', 0.39116185903549194)]"
134,yet,0.27558354,"[('taken_granted', 0.4058546721935272), ('diffuse', 0.3719460964202881), ('institutionalize', 0.362182080745697)]"
135,organizational,0.2754771,"[('institutional', 0.5183050036430359), ('innovation', 0.5037278532981873), ('professional', 0.4094597101211548)]"
136,entrenched,0.2752799,"[('taken_granted', 0.48106396198272705), ('legitimate', 0.4703103005886078), ('rationalized', 0.3944550156593323)]"
137,rowan_institutional,0.27525055,"[('institutional', 0.4023546576499939), ('conformity', 0.3742729425430298), ('legitimacy', 0.3722688555717468)]"
138,enacted,0.27470034,"[('institutionalize', 0.4350143074989319), ('institutionalize', 0.4350143074989319), ('taken_granted', 0.38891279697418213)]"
139,contemporary,0.27460685,"[('cultural', 0.46507275104522705), ('normative', 0.38758915662765503), ('institutional', 0.3630725145339966)]"
140,embodied,0.27459794,"[('taken_granted', 0.5053976774215698), ('socially_constructed', 0.45572537183761597), ('ritual', 0.4089389443397522)]"
141,underpin,0.27380618,"[('taken_granted', 0.4517570734024048), ('normative', 0.4192231595516205), ('institutionalize', 0.4056263267993927)]"
142,articulated,0.27374884,"[('taken_granted', 0.4737435281276703), ('legitimate', 0.42528483271598816), ('socially_constructed', 0.413125604391098)]"
143,sociopolitical,0.27363244,"[('institutional', 0.5305439829826355), ('legitimacy', 0.48682448267936707), ('organizational_field', 0.4382665157318115)]"
144,merely,0.27363238,"[('legitimate', 0.44945162534713745), ('socially_constructed', 0.3908678889274597), ('normative', 0.3673935532569885)]"
145,illegitimate,0.27352706,"[('legitimate', 0.6747682094573975), ('legitimacy', 0.4601893424987793), ('coercive', 0.4001138508319855)]"
146,emphasize,0.27326414,"[('normative', 0.394929438829422), ('socially_constructed', 0.3636971116065979), ('rationalize', 0.3523155152797699)]"
147,ethos,0.2730159,"[('norms', 0.4266565442085266), ('profession', 0.4119058847427368), ('normative', 0.3968989849090576)]"
148,legitimacy_rowan,0.27287954,"[('legitimacy', 0.45167046785354614), ('organizational_field', 0.43797510862350464), ('taken_granted', 0.42178797721862793)]"
149,governance,0.272308,"[('institutional', 0.5674283504486084), ('legitimacy', 0.441459059715271), ('innovation', 0.4344625473022461)]"
150,reinforcing,0.27226067,"[('norms', 0.40990149974823), ('socially_constructed', 0.37498968839645386), ('institutionalize', 0.3724896311759949)]"
151,external_pressures,0.27222064,"[('institutional', 0.4732097387313843), ('coercive', 0.42137718200683594), ('conformity', 0.37394511699676514)]"
152,tradition,0.2716404,"[('ritual', 0.4108029007911682), ('conformity', 0.39743974804878235), ('normative', 0.3960942327976227)]"
153,evolving,0.27157325,"[('socially_constructed', 0.4163421392440796), ('organizational_field', 0.41252171993255615), ('institutional', 0.3836010694503784)]"
154,traditions,0.2715418,"[('cultural', 0.4507097601890564), ('norms', 0.437752902507782), ('ritual', 0.433160662651062)]"
155,constrain,0.27151826,"[('institutionalize', 0.41665947437286377), ('institutionalize', 0.41665947437286377), ('norms', 0.4108006954193115)]"
156,broader,0.2715124,"[('normative', 0.4383545219898224), ('organizational_field', 0.43628013134002686), ('institutional', 0.42350900173187256)]"
157,subvert,0.27143273,"[('institutionalize', 0.47318440675735474), ('institutionalize', 0.47318440675735474), ('rationalize', 0.47231414914131165)]"
158,rhetoric,0.2711412,"[('rationalized', 0.39717018604278564), ('legitimate', 0.39342284202575684), ('normative', 0.3881150484085083)]"
159,organization,0.2711228,"[('innovation', 0.5136973857879639), ('institutional', 0.4649507999420166), ('professional', 0.405286580324173)]"
160,domination,0.27108657,"[('coercion', 0.6123806238174438), ('coercive', 0.5416321754455566), ('rationalized', 0.39196136593818665)]"
161,greenwood,0.27084124,"[('institutional', 0.5701084136962891), ('organizational_field', 0.4894104301929474), ('professional', 0.44328102469444275)]"
162,fundamentally,0.27073964,"[('socially_constructed', 0.5222679972648621), ('taken_granted', 0.4725983738899231), ('legitimate', 0.45360827445983887)]"
163,boundaries,0.2706487,"[('socially_constructed', 0.4273715615272522), ('norms', 0.38881462812423706), ('legitimacy', 0.37530621886253357)]"
164,rather,0.27063248,"[('diffuse', 0.395383358001709), ('socially_constructed', 0.3906445801258087), ('normative', 0.3597105145454407)]"
165,field,0.27050123,"[('organizational_field', 0.5188460350036621), ('profession', 0.5144541263580322), ('institutional', 0.49078142642974854)]"
166,contend,0.27047837,"[('socially_constructed', 0.428021103143692), ('legitimacy', 0.3783118426799774), ('rationalize', 0.36621129512786865)]"
167,realm,0.2704076,"[('rationalized', 0.4826282262802124), ('legitimate', 0.4449906051158905), ('taken_granted', 0.4272845983505249)]"
168,rules_regulations,0.2703711,"[('norms', 0.49274030327796936), ('coercive', 0.3926407992839813), ('rationalized', 0.37987691164016724)]"
169,blueprints,0.2699949,"[('taken_granted', 0.4004201292991638), ('institutionalize', 0.38582515716552734), ('institutionalize', 0.38582515716552734)]"
170,society,0.26985836,"[('profession', 0.42231112718582153), ('institutional', 0.4104502201080322), ('norms', 0.4031333923339844)]"
171,myths,0.2695495,"[('taken_granted', 0.4247410297393799), ('socially_constructed', 0.41941267251968384), ('ritual', 0.35234296321868896)]"
172,grounded,0.26944014,"[('socially_constructed', 0.5083350539207458), ('normative', 0.4586753845214844), ('taken_granted', 0.4502761960029602)]"
173,social,0.2689777,"[('institutional', 0.4813818633556366), ('cultural', 0.4631648063659668), ('norms', 0.42906463146209717)]"
174,external,0.26876923,"[('institutional', 0.4731530547142029), ('innovation', 0.47300606966018677), ('legitimacy', 0.40667054057121277)]"
175,institutional_frameworks,0.26865822,"[('institutional', 0.42568495869636536), ('norms', 0.39079540967941284), ('normative', 0.37362754344940186)]"
176,coercive_isomorphic,0.26828465,"[('institutional', 0.39497244358062744), ('organizational_field', 0.3690605163574219), ('diffuse', 0.36163991689682007)]"
177,evolve,0.26818204,"[('institutionalize', 0.408790647983551), ('institutionalize', 0.408790647983551), ('diffuse', 0.4032440185546875)]"
