,term,cosine_sim_with_core, closest_terms_from_core
15,inertial,0.29777557,"[('inertial', 1.0), ('inertia', 0.7154231071472168), ('structural_inertia', 0.5035139918327332)]"
16,legitimacy,0.33544827,"[('legitimacy', 0.9999998211860657), ('legitimate', 0.6481748223304749), ('organizational_form', 0.5062260627746582)]"
17,legitimate,0.20644157,"[('legitimate', 1.0), ('legitimacy', 0.6481748223304749), ('accountability', 0.3465668261051178)]"
18,liability_newness,0.369638,"[('liability_newness', 0.9999999403953552), ('structural_inertia', 0.7167752981185913), ('inertia', 0.5069935321807861)]"
19,natural_selection,0.3126411,"[('natural_selection', 1.0000001192092896), ('evolutionary', 0.7367150187492371), ('evolution', 0.5756901502609253)]"
20,niche,0.3720944,"[('niche', 1.0000001192092896), ('generalist', 0.5563840866088867), ('carrying_capacity', 0.5250495672225952)]"
21,organizational_form,0.39002687,"[('organizational_form', 0.9999999403953552), ('evolution', 0.5340067744255066), ('structural_inertia', 0.5195188522338867)]"
22,population,0.34137172,"[('population', 1.0), ('populations', 0.7303551435470581), ('density', 0.5140520930290222)]"
23,populations,0.3199364,"[('populations', 1.0000001192092896), ('population', 0.7303551435470581), ('ecological', 0.40655043721199036)]"
24,reliability,0.2078823,"[('reliability', 1.0), ('selection', 0.3698268532752991), ('accountability', 0.306017130613327)]"
25,resistance_change,0.25620008,"[('resistance_change', 1.0), ('inertia', 0.604245126247406), ('structural_inertia', 0.4699455499649048)]"
26,selection,0.29275152,"[('selection', 1.0), ('evolution', 0.4713543653488159), ('survival', 0.4319600462913513)]"
27,specialism,0.2957729,"[('specialism', 1.0000001192092896), ('specialist', 0.4937523603439331), ('generalist', 0.4689386487007141)]"
28,specialist,0.30380675,"[('specialist', 1.0000001192092896), ('generalist', 0.7370047569274902), ('specialism', 0.4937523603439331)]"
29,structural_inertia,0.39437547,"[('structural_inertia', 1.0), ('liability_newness', 0.7167754173278809), ('inertia', 0.6286770701408386)]"
30,survival,0.3794576,"[('survival', 1.0), ('evolution', 0.48701614141464233), ('chance_survival', 0.4716508984565735)]"
0,organizational_populations,0.41486442,"[('liability_newness', 0.6313691735267639), ('structural_inertia', 0.6267924308776855), ('organizational_form', 0.5960720777511597)]"
1,population_ecology,0.40507933,"[('structural_inertia', 0.6657939553260803), ('liability_newness', 0.597659170627594), ('organizational_form', 0.5767120122909546)]"
2,density_dependence,0.40342477,"[('founding_rate', 0.6890482902526855), ('density', 0.6451455950737), ('liability_newness', 0.6387571692466736)]"
3,organizational_ecology,0.4022028,"[('structural_inertia', 0.7161763310432434), ('liability_newness', 0.6033691763877869), ('organizational_form', 0.5547459125518799)]"
4,organizational_population,0.3937725,"[('niche', 0.5823255777359009), ('founding_rate', 0.5712336301803589), ('density', 0.5651267766952515)]"
5,populations_organizations,0.38217384,"[('structural_inertia', 0.5606590509414673), ('organizational_form', 0.5444830656051636), ('liability_newness', 0.5367350578308105)]"
6,resource_partitioning,0.38176122,"[('niche', 0.6045172214508057), ('structural_inertia', 0.5897965431213379), ('organizational_form', 0.5352416634559631)]"
7,organizational_forms,0.38124898,"[('organizational_form', 0.8243157863616943), ('evolution', 0.6069128513336182), ('structural_inertia', 0.5159341096878052)]"
8,freeman,0.37681118,"[('structural_inertia', 0.566317081451416), ('liability_newness', 0.5372577905654907), ('ecology', 0.5281690359115601)]"
9,survival_chances,0.37606347,"[('survival', 0.6064879298210144), ('liability_newness', 0.5935562252998352), ('structural_inertia', 0.559765636920929)]"
10,founding,0.36505613,"[('founding_rate', 0.5934979915618896), ('liability_newness', 0.55092453956604), ('organizational_form', 0.5500600934028625)]"
11,founding_rates,0.36086804,"[('founding_rate', 0.8400253057479858), ('density', 0.6330866813659668), ('failure_rate', 0.5639183521270752)]"
12,failure_rates,0.35884997,"[('failure_rate', 0.823177695274353), ('liability_newness', 0.5742782354354858), ('founding_rate', 0.5688784718513489)]"
13,organizational_ecologists,0.35844585,"[('liability_newness', 0.572218656539917), ('structural_inertia', 0.5443640947341919), ('organizational_form', 0.5442050695419312)]"
14,organizational_inertia,0.35490802,"[('inertia', 0.7325446009635925), ('structural_inertia', 0.6785336136817932), ('inertial', 0.5723448991775513)]"
15,niche_width,0.35319784,"[('niche', 0.6771444082260132), ('structural_inertia', 0.5340633988380432), ('specialism', 0.5077679753303528)]"
16,selection_pressures,0.35219476,"[('natural_selection', 0.6290884613990784), ('evolutionary', 0.524405837059021), ('inertia', 0.5216799974441528)]"
17,competitive_intensity,0.3504919,"[('competition', 0.6425168514251709), ('niche', 0.5426399111747742), ('evolution', 0.44896259903907776)]"
18,organizational_change,0.34967765,"[('structural_inertia', 0.6362220644950867), ('resistance_change', 0.6003274917602539), ('inertia', 0.5909516215324402)]"
19,environmental_selection,0.34952292,"[('natural_selection', 0.6169370412826538), ('structural_inertia', 0.5450133085250854), ('inertia', 0.5156577229499817)]"
20,population_organizations,0.34610558,"[('organizational_form', 0.4967878460884094), ('population', 0.48071783781051636), ('populations', 0.4707481563091278)]"
21,adaptation,0.34383222,"[('evolution', 0.5784779191017151), ('evolutionary', 0.5380250215530396), ('survival', 0.5209246277809143)]"
22,density_delay,0.34335572,"[('structural_inertia', 0.5456840395927429), ('founding_rate', 0.5373004674911499), ('liability_newness', 0.5245481133460999)]"
23,generalist_organizations,0.3402216,"[('generalist', 0.6203577518463135), ('niche', 0.5871325135231018), ('structural_inertia', 0.5005114674568176)]"
24,organizations,0.33967975,"[('organizational_form', 0.5104830861091614), ('legitimacy', 0.4654167890548706), ('evolution', 0.4652291536331177)]"
25,density_founding,0.33705828,"[('founding_rate', 0.7056851387023926), ('density', 0.6694126129150391), ('liability_newness', 0.5775684118270874)]"
26,size_localized,0.33656687,"[('density', 0.5953978300094604), ('founding_rate', 0.5297200083732605), ('niche', 0.5246555805206299)]"
27,niches,0.3346824,"[('niche', 0.8567823767662048), ('competition', 0.49110859632492065), ('generalist', 0.47363483905792236)]"
28,generalists,0.3333067,"[('generalist', 0.774658203125), ('specialist', 0.6414729952812195), ('niche', 0.6061901450157166)]"
29,dynamics,0.33274335,"[('evolution', 0.6933099031448364), ('competition', 0.5319270491600037), ('evolutionary', 0.49442580342292786)]"
30,viability,0.33108038,"[('survival', 0.5753662586212158), ('legitimacy', 0.518690824508667), ('organizational_form', 0.463042676448822)]"
31,population_ecologists,0.33088365,"[('liability_newness', 0.5024816393852234), ('structural_inertia', 0.4841769337654114), ('organizational_form', 0.45532315969467163)]"
32,tucker_house,0.33047557,"[('liability_newness', 0.6158729791641235), ('structural_inertia', 0.546410322189331), ('organizational_form', 0.4817109704017639)]"
33,evolutionary_dynamics,0.3303365,"[('evolution', 0.6375635862350464), ('evolutionary', 0.5329539775848389), ('organizational_form', 0.4800903797149658)]"
34,niche_overlap,0.33007345,"[('niche', 0.7067391276359558), ('density', 0.5031784176826477), ('structural_inertia', 0.5023496747016907)]"
35,imprinting,0.32816136,"[('structural_inertia', 0.5371237397193909), ('liability_newness', 0.5213587880134583), ('natural_selection', 0.49228718876838684)]"
36,environmental_change,0.32708663,"[('inertia', 0.5177391767501831), ('ecological', 0.5156671404838562), ('structural_inertia', 0.4962959885597229)]"
37,technological,0.326812,"[('evolution', 0.5565973520278931), ('competition', 0.5027183294296265), ('evolutionary', 0.4891163110733032)]"
38,competitive_pressure,0.32605973,"[('competition', 0.6497442722320557), ('structural_inertia', 0.4766227602958679), ('niche', 0.4722239077091217)]"
39,organizational_niches,0.32587588,"[('niche', 0.6273314356803894), ('density', 0.4895736277103424), ('carrying_capacity', 0.46230030059814453)]"
40,house_tucker,0.3233797,"[('structural_inertia', 0.5648781061172485), ('liability_newness', 0.5125958919525146), ('organizational_form', 0.4743984341621399)]"
41,mortality_rates,0.3232455,"[('death_rate', 0.7774437665939331), ('liability_newness', 0.5403382778167725), ('populations', 0.5209338665008545)]"
42,institutional,0.32323214,"[('legitimacy', 0.5831193923950195), ('organizational_form', 0.5402675867080688), ('structural_inertia', 0.4738041162490845)]"
43,mortality,0.32001293,"[('death_rate', 0.6573669910430908), ('survival', 0.5252129435539246), ('liability_newness', 0.5098748803138733)]"
44,environments,0.31933668,"[('evolution', 0.46437492966651917), ('populations', 0.43605124950408936), ('competition', 0.4240800440311432)]"
45,failure,0.3176835,"[('failure_rate', 0.5573391914367676), ('survival', 0.48974475264549255), ('inertia', 0.4589996635913849)]"
46,liability_adolescence,0.3175251,"[('liability_newness', 0.725243330001831), ('structural_inertia', 0.49410271644592285), ('failure_rate', 0.4665064215660095)]"
47,ecologists,0.3166908,"[('ecological', 0.6386372447013855), ('ecology', 0.5735204219818115), ('carrying_capacity', 0.5271226167678833)]"
48,competitive_pressures,0.31460914,"[('competition', 0.6742268800735474), ('niche', 0.4635322093963623), ('structural_inertia', 0.41462719440460205)]"
49,survival_prospects,0.31367946,"[('survival', 0.5121360421180725), ('organizational_form', 0.47945618629455566), ('chance_survival', 0.4751747250556946)]"
50,adaptive,0.31305355,"[('evolutionary', 0.6005064845085144), ('evolution', 0.5431923270225525), ('natural_selection', 0.4790126085281372)]"
51,competitive,0.31301782,"[('competition', 0.7693671584129333), ('niche', 0.47065648436546326), ('evolution', 0.4558183252811432)]"
52,overlap_density,0.31239933,"[('density', 0.573465883731842), ('niche', 0.545252799987793), ('founding_rate', 0.5358289480209351)]"
53,organizational,0.3123749,"[('organizational_form', 0.48649370670318604), ('resistance_change', 0.465708464384079), ('legitimacy', 0.46180254220962524)]"
54,red_queen,0.31213292,"[('evolutionary', 0.516916036605835), ('evolution', 0.5107318758964539), ('natural_selection', 0.5016819834709167)]"
55,liabilities_newness,0.31029853,"[('liability_newness', 0.7264010906219482), ('structural_inertia', 0.6033315658569336), ('inertia', 0.44578948616981506)]"
56,mortality_rate,0.30711737,"[('death_rate', 0.8120051622390747), ('founding_rate', 0.5395804643630981), ('density', 0.5093531608581543)]"
57,chances_survival,0.30692324,"[('survival', 0.5830878019332886), ('chance_survival', 0.5793318152427673), ('liability_newness', 0.3879929780960083)]"
58,liability_smallness,0.306809,"[('liability_newness', 0.7132617235183716), ('structural_inertia', 0.5303479433059692), ('founding_rate', 0.47535204887390137)]"
59,growth,0.3066391,"[('survival', 0.5311763882637024), ('evolution', 0.5040231347084045), ('competition', 0.4719720184803009)]"
60,emergence,0.30640227,"[('evolution', 0.6828112602233887), ('organizational_form', 0.5471932888031006), ('evolutionary', 0.4979432225227356)]"
61,environmental_changes,0.30619466,"[('structural_inertia', 0.5072587728500366), ('inertia', 0.46695780754089355), ('evolution', 0.4579937160015106)]"
62,environment,0.3059769,"[('ecological', 0.5059985518455505), ('ecology', 0.4753634035587311), ('evolution', 0.4706839621067047)]"
63,resource_scarcity,0.30518356,"[('carrying_capacity', 0.5118423104286194), ('ecological', 0.46529656648635864), ('organizational_form', 0.40462416410446167)]"
64,generalists_specialists,0.30459043,"[('generalist', 0.5778483152389526), ('specialist', 0.4929553270339966), ('specialism', 0.4716923236846924)]"
65,organizational_learning,0.30441874,"[('evolution', 0.5014349222183228), ('inertia', 0.48185741901397705), ('evolutionary', 0.4812583923339844)]"
66,innovation,0.30435023,"[('competition', 0.5521136522293091), ('evolution', 0.5274606943130493), ('inertia', 0.46090105175971985)]"
67,institutionalization,0.30434814,"[('legitimacy', 0.5494214296340942), ('organizational_form', 0.5367639660835266), ('evolution', 0.4770990312099457)]"
68,organization,0.30417463,"[('organizational_form', 0.4965780973434448), ('evolution', 0.4747278690338135), ('legitimacy', 0.4418572187423706)]"
69,survive,0.30377793,"[('survival', 0.6310904622077942), ('chance_survival', 0.4196481704711914), ('natural_selection', 0.41351181268692017)]"
70,institutional_environment,0.30369172,"[('legitimacy', 0.5503339171409607), ('organizational_form', 0.5330384373664856), ('structural_inertia', 0.4768869876861572)]"
71,industry,0.30349132,"[('competition', 0.5897383689880371), ('evolution', 0.4486435055732727), ('population', 0.4484814405441284)]"
72,com_petition,0.30249777,"[('competition', 0.8278408050537109), ('niche', 0.473800390958786), ('evolution', 0.43518441915512085)]"
73,death_rates,0.30189076,"[('death_rate', 0.8545985221862793), ('liability_newness', 0.5156553983688354), ('populations', 0.4973646104335785)]"
74,capabilities,0.30156708,"[('evolution', 0.49867141246795654), ('evolutionary', 0.47088342905044556), ('competition', 0.4544421434402466)]"
75,localized_competition,0.30098724,"[('niche', 0.45304733514785767), ('competition', 0.43312132358551025), ('density', 0.4251691401004791)]"
76,population_density,0.30056557,"[('density', 0.6956105828285217), ('population', 0.5774034857749939), ('death_rate', 0.5417665839195251)]"
77,heterogeneity,0.30033287,"[('competition', 0.4447097182273865), ('inertia', 0.4411832094192505), ('density', 0.43729740381240845)]"
78,newly_founded,0.3002877,"[('liability_newness', 0.5194534659385681), ('niche', 0.481315553188324), ('structural_inertia', 0.45548582077026367)]"
79,liability_obsolescence,0.29936108,"[('liability_newness', 0.6074874401092529), ('structural_inertia', 0.5197385549545288), ('founding_rate', 0.418820858001709)]"
80,founding_disbanding,0.29932904,"[('founding_rate', 0.46995115280151367), ('density', 0.4448266625404358), ('carrying_capacity', 0.43405622243881226)]"
81,logic,0.29908982,"[('evolutionary', 0.48084303736686707), ('evolution', 0.4747258424758911), ('legitimacy', 0.47065672278404236)]"
82,established,0.29854366,"[('legitimacy', 0.4282103180885315), ('organizational_form', 0.409972220659256), ('evolution', 0.40057483315467834)]"
83,expansion,0.2983136,"[('evolution', 0.5048380494117737), ('competition', 0.4931388199329376), ('survival', 0.42754048109054565)]"
84,differentiation,0.29741788,"[('competition', 0.554939329624176), ('niche', 0.4523161053657532), ('evolution', 0.42924338579177856)]"
85,senescence,0.29710862,"[('liability_newness', 0.5623843669891357), ('structural_inertia', 0.4698351323604584), ('natural_selection', 0.41458040475845337)]"
86,strategic,0.2970656,"[('competition', 0.4998236894607544), ('inertia', 0.49607813358306885), ('evolution', 0.47345998883247375)]"
87,dynamic,0.29651484,"[('evolution', 0.6124635338783264), ('competition', 0.5371798276901245), ('evolutionary', 0.5302181243896484)]"
88,market,0.2964358,"[('competition', 0.6517341136932373), ('niche', 0.49973130226135254), ('organizational_form', 0.39818352460861206)]"
89,wine_industry,0.29616898,"[('organizational_form', 0.4449080228805542), ('niche', 0.4238661229610443), ('founding_rate', 0.4177076518535614)]"
90,human_ecology,0.29585543,"[('ecology', 0.7242297530174255), ('ecological', 0.6980962753295898), ('evolutionary', 0.5002844333648682)]"
91,organizational_fields,0.2958397,"[('organizational_form', 0.519868016242981), ('evolution', 0.4702299237251282), ('legitimacy', 0.4671704173088074)]"
92,efficiency,0.29523924,"[('competition', 0.5149667859077454), ('organizational_form', 0.4436241686344147), ('accountability', 0.42642784118652344)]"
93,realized_niche,0.29518932,"[('niche', 0.5731932520866394), ('carrying_capacity', 0.4864082932472229), ('generalist', 0.40935733914375305)]"
94,resource,0.29430744,"[('competition', 0.4801265597343445), ('legitimacy', 0.4125576317310333), ('evolutionary', 0.39321208000183105)]"
95,profitability,0.2938275,"[('survival', 0.5403015613555908), ('competition', 0.5384317636489868), ('organizational_form', 0.43234413862228394)]"
96,evolutionary_theory,0.2929478,"[('evolutionary', 0.7453168630599976), ('evolution', 0.6319061517715454), ('natural_selection', 0.620406985282898)]"
97,technology,0.29273665,"[('competition', 0.5071951746940613), ('evolution', 0.495902955532074), ('organizational_form', 0.4261535704135895)]"
98,technological_innovation,0.29263622,"[('evolution', 0.5346238613128662), ('competition', 0.5104501247406006), ('evolutionary', 0.42446839809417725)]"
99,disbanding_rates,0.29158708,"[('founding_rate', 0.5510444641113281), ('liability_newness', 0.52146315574646), ('density', 0.5122227072715759)]"
100,environmental_resources,0.29128614,"[('ecological', 0.5124073028564453), ('carrying_capacity', 0.5083211660385132), ('populations', 0.43802279233932495)]"
101,niche_contraction,0.2911132,"[('structural_inertia', 0.47645074129104614), ('liability_newness', 0.44878077507019043), ('niche', 0.39094018936157227)]"
102,specialist_generalist,0.29104936,"[('generalist', 0.6121494174003601), ('specialist', 0.5444273948669434), ('niche', 0.4547710716724396)]"
103,change,0.2907945,"[('inertia', 0.5885003805160522), ('evolution', 0.5136696696281433), ('resistance_change', 0.5100076198577881)]"
104,organizational_field,0.29064664,"[('organizational_form', 0.5474147796630859), ('legitimacy', 0.5065555572509766), ('niche', 0.398639053106308)]"
105,strategy,0.29036206,"[('competition', 0.5306692123413086), ('evolution', 0.4555300772190094), ('organizational_form', 0.4519962668418884)]"
106,organizational_routines,0.29026037,"[('inertia', 0.5289473533630371), ('structural_inertia', 0.49995702505111694), ('evolutionary', 0.4911719560623169)]"
107,complexity,0.28991124,"[('evolution', 0.450234055519104), ('inertia', 0.39867496490478516), ('reliability', 0.38335704803466797)]"
108,technologies,0.28898093,"[('evolution', 0.43836385011672974), ('organizational_form', 0.4260042905807495), ('competition', 0.42600423097610474)]"
109,freeman_freeman,0.28897932,"[('liability_newness', 0.4474722445011139), ('structural_inertia', 0.4453704357147217), ('organizational_form', 0.38643044233322144)]"
110,obsolescence,0.28890198,"[('structural_inertia', 0.4601293206214905), ('liability_newness', 0.4529048800468445), ('inertia', 0.45277631282806396)]"
111,generalist_specialist,0.288688,"[('generalist', 0.5901626944541931), ('specialist', 0.5184916257858276), ('specialism', 0.44660884141921997)]"
112,specialists_generalists,0.2883726,"[('generalist', 0.5595555305480957), ('specialist', 0.4551147222518921), ('specialism', 0.4441298842430115)]"
113,environmental_selection_processes,0.28825048,"[('structural_inertia', 0.424371600151062), ('liability_newness', 0.4032915532588959), ('survival', 0.3980318307876587)]"
114,imitation,0.28824198,"[('competition', 0.4797306954860687), ('structural_inertia', 0.4423178732395172), ('evolution', 0.4348837435245514)]"
115,founding_specialist,0.28799078,"[('structural_inertia', 0.42679619789123535), ('density', 0.39918026328086853), ('generalist', 0.39411401748657227)]"
116,competitors,0.28793296,"[('competition', 0.7029213905334473), ('niche', 0.5178564190864563), ('survival', 0.3714858293533325)]"
117,brewing_industry,0.2876445,"[('competition', 0.4859028160572052), ('niche', 0.4266703426837921), ('organizational_form', 0.41638320684432983)]"
118,extinction,0.28717637,"[('natural_selection', 0.5359115600585938), ('survival', 0.47526082396507263), ('evolutionary', 0.470546156167984)]"
119,diffusion,0.2871457,"[('evolution', 0.5219115018844604), ('competition', 0.4389473795890808), ('organizational_form', 0.4112192392349243)]"
120,disbanding_rate,0.286896,"[('founding_rate', 0.6225276589393616), ('density', 0.5791327953338623), ('failure_rate', 0.49176907539367676)]"
121,march,0.28682697,"[('inertia', 0.4837985634803772), ('evolution', 0.47886353731155396), ('selection', 0.4253757894039154)]"
122,concentration,0.28673276,"[('competition', 0.5198652744293213), ('density', 0.4864281713962555), ('niche', 0.4144182801246643)]"
123,proliferation_specialist,0.28661466,"[('organizational_form', 0.44539907574653625), ('structural_inertia', 0.42799925804138184), ('evolution', 0.4136190414428711)]"
124,markets,0.2864452,"[('competition', 0.6602135896682739), ('niche', 0.4773222804069519), ('evolution', 0.39002352952957153)]"
125,nelson_winter,0.28638312,"[('evolutionary', 0.6204351186752319), ('evolution', 0.5307551622390747), ('inertia', 0.5101540684700012)]"
126,proliferation,0.28581727,"[('organizational_form', 0.44124388694763184), ('evolution', 0.4270278811454773), ('competition', 0.39755120873451233)]"
127,generalist_concentration,0.2857688,"[('founding_rate', 0.4801456332206726), ('generalist', 0.4662523567676544), ('specialist', 0.4554201662540436)]"
128,innovations,0.28570628,"[('evolution', 0.45484021306037903), ('competition', 0.4525633454322815), ('inertia', 0.4067249596118927)]"
129,inertial_forces,0.28531295,"[('inertia', 0.6050846576690674), ('inertial', 0.5645902156829834), ('structural_inertia', 0.5462021827697754)]"
130,density_density,0.285087,"[('density', 0.7444097995758057), ('founding_rate', 0.5662824511528015), ('failure_rate', 0.47994276881217957)]"
131,dynamics_niche_width,0.28465337,"[('structural_inertia', 0.44450879096984863), ('evolution', 0.41904792189598083), ('ecology', 0.4123046100139618)]"
132,failings_wine,0.28409675,"[('evolution', 0.44301891326904297), ('structural_inertia', 0.419295072555542), ('ecology', 0.4184522032737732)]"
133,processes,0.2839607,"[('evolution', 0.5222184062004089), ('selection', 0.4844965934753418), ('evolutionary', 0.43290215730667114)]"
134,carrying_capacities,0.2826756,"[('carrying_capacity', 0.6530892252922058), ('founding_rate', 0.5008072257041931), ('density', 0.4225955009460449)]"
135,competing,0.2822965,"[('competition', 0.6595174074172974), ('evolution', 0.39064428210258484), ('niche', 0.38475871086120605)]"
136,capability,0.28216407,"[('evolution', 0.46272191405296326), ('survival', 0.41586044430732727), ('inertia', 0.4110793471336365)]"
137,com,0.2819377,"[('competition', 0.4738459885120392), ('evolution', 0.43652254343032837), ('selection', 0.4049025774002075)]"
138,strategists,0.28193352,"[('niche', 0.4036218822002411), ('survival', 0.4009932279586792), ('inertia', 0.39479923248291016)]"
139,miner,0.28174204,"[('structural_inertia', 0.41426268219947815), ('inertia', 0.4052547216415405), ('evolution', 0.3905581533908844)]"
140,size,0.2812905,"[('density', 0.5190565586090088), ('population', 0.4847896099090576), ('selection', 0.4009787440299988)]"
141,ecosystem,0.28077486,"[('ecological', 0.6746541261672974), ('ecology', 0.6048421263694763), ('carrying_capacity', 0.5430024862289429)]"
142,inertial_pressures,0.28038907,"[('structural_inertia', 0.545796275138855), ('inertia', 0.5133824348449707), ('liability_newness', 0.4264190196990967)]"
143,scope,0.27987224,"[('competition', 0.48773324489593506), ('evolution', 0.40763425827026367), ('organizational_form', 0.39865991473197937)]"
144,decline,0.27961144,"[('evolution', 0.42918118834495544), ('inertia', 0.40958040952682495), ('competition', 0.40464961528778076)]"
145,densities,0.2794402,"[('density', 0.802283763885498), ('founding_rate', 0.5019999146461487), ('failure_rate', 0.4623070955276489)]"
146,perspective,0.2793996,"[('evolution', 0.49886465072631836), ('evolutionary', 0.48177799582481384), ('ecological', 0.4472760260105133)]"
147,innovating,0.2792364,"[('evolution', 0.4240429401397705), ('organizational_form', 0.4046211242675781), ('inertia', 0.39576879143714905)]"
148,entry_exit,0.27902764,"[('competition', 0.5055351257324219), ('evolution', 0.49763572216033936), ('survival', 0.4705880284309387)]"
149,symbiosis,0.27887598,"[('ecology', 0.4717796742916107), ('evolution', 0.4569970965385437), ('ecological', 0.422191858291626)]"
150,context,0.27867553,"[('evolution', 0.4621266722679138), ('selection', 0.46125340461730957), ('competition', 0.4339509606361389)]"
151,publisher_succession,0.27853024,"[('structural_inertia', 0.4337235391139984), ('evolution', 0.4243004322052002), ('liability_newness', 0.40690934658050537)]"
152,ranger,0.27827585,"[('density', 0.43254807591438293), ('liability_newness', 0.4185436964035034), ('carrying_capacity', 0.4036005437374115)]"
153,dynamic_capabilities,0.27812746,"[('evolutionary', 0.5274722576141357), ('evolution', 0.5247551202774048), ('inertia', 0.435266375541687)]"
154,symbiotic,0.2780733,"[('evolution', 0.44092050194740295), ('ecology', 0.42215967178344727), ('competition', 0.3919925093650818)]"
155,persistence,0.2780519,"[('inertia', 0.5340503454208374), ('survival', 0.49890023469924927), ('resistance_change', 0.48765456676483154)]"
156,market_share,0.2779739,"[('competition', 0.568877637386322), ('survival', 0.4526389241218567), ('niche', 0.45107609033584595)]"
157,contemporaneous_density,0.27772424,"[('founding_rate', 0.577224850654602), ('density', 0.5279101729393005), ('liability_newness', 0.4607240557670593)]"
158,entries_automobile,0.27763686,"[('structural_inertia', 0.46574127674102783), ('density', 0.4372110366821289), ('evolution', 0.42743736505508423)]"
159,liability_senescence,0.27750814,"[('liability_newness', 0.5679854154586792), ('structural_inertia', 0.5191318392753601), ('inertia', 0.43330472707748413)]"
160,resources,0.27726004,"[('competition', 0.426840603351593), ('legitimacy', 0.42477044463157654), ('survival', 0.4060697555541992)]"
161,rowan,0.2772207,"[('legitimacy', 0.5699087977409363), ('organizational_form', 0.45372146368026733), ('structural_inertia', 0.445637583732605)]"
162,niche_widths,0.27716547,"[('niche', 0.5216680765151978), ('generalist', 0.4371441602706909), ('structural_inertia', 0.3981696367263794)]"
163,learning,0.27707842,"[('evolution', 0.48124828934669495), ('evolutionary', 0.43827158212661743), ('competition', 0.4220755696296692)]"
164,internal,0.27677348,"[('selection', 0.44828352332115173), ('reliability', 0.4247046709060669), ('competition', 0.40557798743247986)]"
165,senescence_obsolescence,0.27629542,"[('structural_inertia', 0.5124177932739258), ('liability_newness', 0.5015714764595032), ('carrying_capacity', 0.3839035928249359)]"
166,evolving,0.2762024,"[('evolution', 0.6785386800765991), ('evolutionary', 0.5376255512237549), ('ecology', 0.40938082337379456)]"
167,external,0.27606276,"[('legitimacy', 0.43681877851486206), ('selection', 0.4073038101196289), ('competition', 0.39670678973197937)]"
168,realized_niches,0.27591136,"[('niche', 0.5047814846038818), ('carrying_capacity', 0.4520016014575958), ('competition', 0.37581175565719604)]"
169,organization_environment_relations,0.27590904,"[('structural_inertia', 0.443158894777298), ('evolutionary', 0.42629966139793396), ('evolution', 0.3837375044822693)]"
170,environmental,0.27542073,"[('ecological', 0.5653416514396667), ('ecology', 0.4503653347492218), ('accountability', 0.4409045875072479)]"
171,evolve,0.27528587,"[('evolution', 0.658001184463501), ('evolutionary', 0.5739730596542358), ('natural_selection', 0.42192479968070984)]"
172,industry_matures,0.27512664,"[('liability_newness', 0.41027721762657166), ('competition', 0.40649378299713135), ('niche', 0.3915446400642395)]"
173,specialization,0.275124,"[('specialist', 0.5186995267868042), ('generalist', 0.5056865215301514), ('specialism', 0.4225238859653473)]"
174,organizational_changes,0.27495062,"[('structural_inertia', 0.46979600191116333), ('resistance_change', 0.464563250541687), ('organizational_form', 0.42936810851097107)]"
175,operating,0.27488616,"[('competition', 0.43769997358322144), ('survival', 0.3840482234954834), ('organizational_form', 0.3744598925113678)]"
176,minimalist_organizations,0.27482724,"[('liability_newness', 0.4986414313316345), ('structural_inertia', 0.4706162214279175), ('survival', 0.38905608654022217)]"
