,term,cosine_sim_with_core, closest_terms_from_core
0,organizational_ecology,0.34586936,"[('population_ecology', 0.6957453489303589), ('structural_inertia', 0.5297019481658936), ('ecology', 0.5133901834487915)]"
1,organizational_populations,0.33239955,"[('population_ecology', 0.5984931588172913), ('density', 0.5015625953674316), ('carrying_capacity', 0.49027884006500244)]"
2,density_dependence,0.32631326,"[('population_ecology', 0.6144270896911621), ('density', 0.5787658095359802), ('organizational_form', 0.5121570825576782)]"
3,resource_partitioning,0.31580192,"[('population_ecology', 0.5109788179397583), ('niche', 0.5077488422393799), ('organizational_form', 0.4693225920200348)]"
4,organizational_forms,0.31175146,"[('organizational_form', 0.76093590259552), ('evolution', 0.5244104862213135), ('legitimacy', 0.47758948802948)]"
5,organizational_population,0.30428788,"[('density', 0.5172144770622253), ('carrying_capacity', 0.5080200433731079), ('population_ecology', 0.5045570135116577)]"
6,survival,0.30009866,"[('evolution', 0.46420973539352417), ('organizational_form', 0.40813732147216797), ('legitimacy', 0.40545883774757385)]"
7,freeman,0.28995445,"[('population_ecology', 0.5432034730911255), ('ecology', 0.4732156991958618), ('evolution', 0.4237864017486572)]"
8,founding,0.28620854,"[('organizational_form', 0.5167907476425171), ('density', 0.43384844064712524), ('evolution', 0.4299618899822235)]"
9,resource,0.28578064,"[('competition', 0.47001534700393677), ('ecological', 0.4282914400100708), ('population_ecology', 0.4014998972415924)]"
10,niches,0.28314346,"[('niche', 0.7678525447845459), ('competition', 0.4586976170539856), ('generalist', 0.4560546576976776)]"
11,competitive,0.28192705,"[('competition', 0.7273083925247192), ('niche', 0.4294537305831909), ('evolution', 0.38869374990463257)]"
12,evolutionary_dynamics,0.28184515,"[('evolution', 0.5824684500694275), ('evolutionary', 0.5145919322967529), ('ecology', 0.4428960680961609)]"
13,emergence,0.28090852,"[('evolution', 0.6350665092468262), ('organizational_form', 0.5093626976013184), ('ecology', 0.4440159499645233)]"
14,populations_organizations,0.2802447,"[('population_ecology', 0.5573810338973999), ('evolution', 0.4528394341468811), ('niche', 0.429725706577301)]"
15,dynamics,0.27975926,"[('evolution', 0.6481812596321106), ('competition', 0.5022780299186707), ('ecology', 0.4939190745353699)]"
16,survival_chances,0.27901718,"[('legitimacy', 0.45694953203201294), ('organizational_form', 0.45189571380615234), ('density', 0.4342280626296997)]"
17,institutional,0.2788274,"[('legitimacy', 0.5691306591033936), ('organizational_form', 0.46269288659095764), ('population_ecology', 0.4320206344127655)]"
18,organizational_inertia,0.27711788,"[('inertia', 0.554535448551178), ('inertial', 0.492204874753952), ('structural_inertia', 0.4901438057422638)]"
19,com_petition,0.276728,"[('competition', 0.8137578964233398), ('niche', 0.4755752682685852), ('population_ecology', 0.39342233538627625)]"
20,viability,0.2753676,"[('legitimacy', 0.4922061562538147), ('organizational_form', 0.3960537016391754), ('ecological', 0.3760848045349121)]"
21,organizations,0.27434608,"[('legitimacy', 0.4306463301181793), ('organizational_form', 0.3984382152557373), ('population_ecology', 0.39343488216400146)]"
22,failure,0.27046475,"[('failure_rate', 0.4824824333190918), ('inertia', 0.39104700088500977), ('evolution', 0.37577590346336365)]"
23,strategy,0.26890355,"[('competition', 0.5079397559165955), ('niche', 0.4020827114582062), ('evolution', 0.3963956832885742)]"
24,logic,0.26816598,"[('organizational_form', 0.4295569658279419), ('evolutionary', 0.4252164363861084), ('legitimacy', 0.41863447427749634)]"
25,organizational,0.2680391,"[('evolution', 0.40886807441711426), ('legitimacy', 0.39572077989578247), ('organizational_form', 0.3845705986022949)]"
26,established,0.26734436,"[('legitimacy', 0.42674049735069275), ('organizational_form', 0.39732348918914795), ('legitimate', 0.39385148882865906)]"
27,capabilities,0.26434377,"[('evolution', 0.4197324514389038), ('evolutionary', 0.4158405065536499), ('competition', 0.38910430669784546)]"
28,organizational_ecologists,0.2635376,"[('population_ecology', 0.5165404081344604), ('organizational_form', 0.5054945349693298), ('legitimacy', 0.3563131093978882)]"
29,failure_rates,0.26342535,"[('failure_rate', 0.6959463357925415), ('density', 0.4583219587802887), ('organizational_form', 0.37579524517059326)]"
30,dynamic,0.26273006,"[('evolution', 0.5810179710388184), ('competition', 0.5052757263183594), ('evolutionary', 0.4780151844024658)]"
31,strategic,0.26262075,"[('competition', 0.47572821378707886), ('inertia', 0.43310368061065674), ('evolution', 0.41967496275901794)]"
32,technological,0.26242512,"[('evolution', 0.4511236846446991), ('competition', 0.43788599967956543), ('evolutionary', 0.3999329209327698)]"
33,industry,0.26190898,"[('competition', 0.5247206091880798), ('niche', 0.4475334882736206), ('population', 0.39641308784484863)]"
34,organization,0.26167253,"[('evolution', 0.41656047105789185), ('organizational_form', 0.39462918043136597), ('competition', 0.37983956933021545)]"
35,adaptation,0.26116344,"[('evolution', 0.46380457282066345), ('evolutionary', 0.4494505226612091), ('inertia', 0.36915022134780884)]"
36,market,0.26006135,"[('competition', 0.6039395928382874), ('niche', 0.5139554738998413), ('organizational_form', 0.35238492488861084)]"
37,growth,0.25856334,"[('evolution', 0.43579673767089844), ('population', 0.4349217116832733), ('competition', 0.4271370470523834)]"
38,competitive_pressures,0.2585236,"[('competition', 0.5939784646034241), ('niche', 0.39680224657058716), ('organizational_form', 0.3664747476577759)]"
39,environment,0.2583998,"[('ecological', 0.5253788828849792), ('ecology', 0.5180870890617371), ('evolution', 0.41103240847587585)]"
40,ecol,0.25787324,"[('ecology', 0.5247097015380859), ('ecological', 0.46826499700546265), ('population_ecology', 0.4477943778038025)]"
41,markets,0.257808,"[('competition', 0.6132019758224487), ('niche', 0.4862998127937317), ('organizational_form', 0.3495132327079773)]"
42,processes,0.25774184,"[('evolution', 0.4803149402141571), ('selection', 0.4376859664916992), ('selection', 0.4376859664916992)]"
43,institutionalization,0.25741908,"[('legitimacy', 0.5623477697372437), ('organizational_form', 0.4900366961956024), ('evolution', 0.4501301646232605)]"
44,organizational_change,0.25704026,"[('resistance_change', 0.4650343060493469), ('structural_inertia', 0.4628552794456482), ('inertia', 0.4588449001312256)]"
45,imitation,0.25686237,"[('competition', 0.43112754821777344), ('structural_inertia', 0.40637341141700745), ('organizational_form', 0.3748456537723541)]"
46,organizational_niches,0.2566459,"[('population_ecology', 0.45492416620254517), ('niche', 0.4095771908760071), ('ecology', 0.3986154794692993)]"
47,imprinting,0.25653228,"[('structural_inertia', 0.43344438076019287), ('organizational_form', 0.3845326900482178), ('evolutionary', 0.36545461416244507)]"
48,expansion,0.2564601,"[('competition', 0.4423452615737915), ('evolution', 0.4256856143474579), ('structural_inertia', 0.39508169889450073)]"
49,selection_pressures,0.25603017,"[('evolutionary', 0.4582560658454895), ('natural_selection', 0.42689546942710876), ('evolution', 0.3893603980541229)]"
50,field,0.25591606,"[('evolution', 0.39534059166908264), ('ecology', 0.3917483985424042), ('legitimacy', 0.3869349956512451)]"
51,generalists,0.25587136,"[('generalist', 0.657939076423645), ('specialist', 0.5470908880233765), ('niche', 0.5310153961181641)]"
52,founding_rates,0.2557037,"[('density', 0.5210608243942261), ('population_ecology', 0.4409608244895935), ('organizational_form', 0.42758530378341675)]"
53,competing,0.25519365,"[('competition', 0.6342358589172363), ('legitimacy', 0.3899959325790405), ('legitimate', 0.3649406135082245)]"
54,bounded_rationality,0.25444204,"[('evolutionary', 0.46490412950515747), ('inertia', 0.40210720896720886), ('population_ecology', 0.3896796405315399)]"
55,dynamics_niche_width,0.2543603,"[('evolution', 0.46356868743896484), ('ecology', 0.44853758811950684), ('population_ecology', 0.41079360246658325)]"
56,cal,0.25435215,"[('evolution', 0.3865756690502167), ('ecology', 0.36427605152130127), ('evolutionary', 0.34559109807014465)]"
57,niche_width,0.25405762,"[('niche', 0.5216078758239746), ('generalist', 0.4404936134815216), ('population_ecology', 0.4264683127403259)]"
58,com,0.25367695,"[('competition', 0.44246894121170044), ('niche', 0.38873472809791565), ('evolution', 0.3778679668903351)]"
59,its,0.2536435,"[('competition', 0.39835286140441895), ('niche', 0.3809017539024353), ('legitimacy', 0.32421401143074036)]"
60,innovation,0.2533351,"[('competition', 0.5206195712089539), ('evolution', 0.4581620693206787), ('inertia', 0.3766258955001831)]"
61,proliferation,0.25320333,"[('organizational_form', 0.4210902154445648), ('competition', 0.40457883477211), ('niche', 0.3948047161102295)]"
62,con,0.2531933,"[('competition', 0.39238178730010986), ('selection', 0.3899956941604614), ('selection', 0.3899956941604614)]"
63,density_delay,0.25251278,"[('population_ecology', 0.41284769773483276), ('density', 0.3873627781867981), ('organizational_form', 0.3709218204021454)]"
64,environments,0.2522645,"[('ecology', 0.45135611295700073), ('evolution', 0.3934180438518524), ('ecological', 0.39165768027305603)]"
65,nelson_winter,0.25211778,"[('evolutionary', 0.5662384629249573), ('evolution', 0.45007961988449097), ('inertia', 0.4463643431663513)]"
66,technology,0.2517884,"[('competition', 0.46143001317977905), ('evolution', 0.42576515674591064), ('organizational_form', 0.3687363862991333)]"
67,environmental_change,0.25168732,"[('ecological', 0.5138512253761292), ('ecology', 0.44782742857933044), ('evolution', 0.4110261797904968)]"
68,house_tucker,0.25161922,"[('population_ecology', 0.49312251806259155), ('organizational_form', 0.38979724049568176), ('ecology', 0.3688686490058899)]"
69,resources,0.2513572,"[('legitimacy', 0.40217849612236023), ('competition', 0.3950989544391632), ('niche', 0.3438469469547272)]"
70,generalist_organizations,0.2511724,"[('generalist', 0.5015556812286377), ('niche', 0.48386743664741516), ('competition', 0.37954485416412354)]"
71,entries_automobile,0.25112703,"[('evolution', 0.43800902366638184), ('population_ecology', 0.43750062584877014), ('density', 0.40472960472106934)]"
72,dynamic_capabilities,0.25016418,"[('evolutionary', 0.47116219997406006), ('evolution', 0.46220093965530396), ('inertia', 0.39768096804618835)]"
73,network,0.25012016,"[('density', 0.47871464490890503), ('competition', 0.4217502474784851), ('niche', 0.38002273440361023)]"
74,efficiency,0.25000566,"[('competition', 0.4801689386367798), ('organizational_form', 0.36957278847694397), ('selection', 0.34128838777542114)]"
75,evolutionary_theory,0.24940716,"[('evolutionary', 0.6803436279296875), ('evolution', 0.5867375135421753), ('natural_selection', 0.4932512938976288)]"
76,evolve,0.2490401,"[('evolution', 0.6240453720092773), ('evolutionary', 0.5215871334075928), ('natural_selection', 0.3553962707519531)]"
77,complexity,0.24866924,"[('evolution', 0.3792698085308075), ('competition', 0.3295432925224304), ('organizational_form', 0.3256305456161499)]"
78,ecosystem,0.24846192,"[('ecological', 0.6642855405807495), ('ecology', 0.578583836555481), ('carrying_capacity', 0.4563993215560913)]"
79,within,0.24820474,"[('competition', 0.3800950050354004), ('evolution', 0.3728260397911072), ('niche', 0.3538424074649811)]"
80,context,0.2481319,"[('evolution', 0.41353753209114075), ('legitimacy', 0.3929648995399475), ('competition', 0.39259546995162964)]"
81,resource_scarcity,0.24721591,"[('ecological', 0.3747953772544861), ('competition', 0.36532407999038696), ('carrying_capacity', 0.363623708486557)]"
82,new,0.24693918,"[('evolution', 0.43586641550064087), ('competition', 0.4066739082336426), ('selection', 0.3624194264411926)]"
83,internal,0.24627058,"[('selection', 0.42412298917770386), ('selection', 0.42412298917770386), ('reliability', 0.3886343240737915)]"
84,evolving,0.24595317,"[('evolution', 0.6324911713600159), ('evolutionary', 0.46369925141334534), ('ecology', 0.4195255637168884)]"
85,theory,0.24586202,"[('evolutionary', 0.5077376365661621), ('evolution', 0.48594173789024353), ('population_ecology', 0.4462244510650635)]"
86,car_roll,0.24568489,"[('carrying_capacity', 0.3919191360473633), ('density', 0.368304580450058), ('population_ecology', 0.36741387844085693)]"
87,development,0.24561478,"[('evolution', 0.49800947308540344), ('competition', 0.4017621874809265), ('selection', 0.3975156545639038)]"
88,profitability,0.24502993,"[('competition', 0.5026852488517761), ('organizational_form', 0.3657914400100708), ('niche', 0.3534087836742401)]"
89,mt_gr,0.24493878,"[('population_ecology', 0.4675591289997101), ('evolution', 0.42147839069366455), ('ecology', 0.39353546500205994)]"
90,differentiation,0.2447721,"[('competition', 0.56037437915802), ('niche', 0.4047408699989319), ('organizational_form', 0.35086092352867126)]"
91,scope,0.24442755,"[('competition', 0.461457222700119), ('organizational_form', 0.3579474091529846), ('generalist', 0.34327465295791626)]"
92,organizational_fields,0.24419315,"[('legitimacy', 0.45170480012893677), ('organizational_form', 0.4421706199645996), ('population_ecology', 0.4258720874786377)]"
93,change,0.24393003,"[('inertia', 0.5002156496047974), ('evolution', 0.46369606256484985), ('resistance_change', 0.4082058072090149)]"
94,niche_overlap,0.24383695,"[('niche', 0.507016658782959), ('generalist', 0.4330619275569916), ('density', 0.3966413140296936)]"
95,core,0.24355695,"[('niche', 0.3944161534309387), ('legitimacy', 0.3700522780418396), ('selection', 0.30265796184539795)]"
96,liability_newness,0.24355313,"[('structural_inertia', 0.4969804286956787), ('inertia', 0.39865052700042725), ('population_ecology', 0.38079118728637695)]"
97,tucker_house,0.24317336,"[('population_ecology', 0.4671342372894287), ('legitimacy', 0.4316249489784241), ('organizational_form', 0.36644548177719116)]"
98,opacity_asperity,0.24294604,"[('inertia', 0.4261165261268616), ('structural_inertia', 0.4116341471672058), ('population_ecology', 0.389861524105072)]"
99,red_queen,0.24285564,"[('evolution', 0.44366979598999023), ('evolutionary', 0.41850802302360535), ('competition', 0.41426464915275574)]"
100,pro,0.2428285,"[('evolution', 0.38800525665283203), ('selection', 0.36190539598464966), ('selection', 0.36190539598464966)]"
101,newly_founded,0.24282433,"[('organizational_form', 0.3706475496292114), ('population_ecology', 0.3503737151622772), ('density', 0.3445589244365692)]"
102,history,0.24271703,"[('evolution', 0.5254219174385071), ('evolutionary', 0.4118078947067261), ('ecology', 0.3654908239841461)]"
103,organizational_field,0.24266662,"[('legitimacy', 0.5236252546310425), ('organizational_form', 0.47266271710395813), ('legitimate', 0.3818661570549011)]"
104,paradigm,0.24230732,"[('ecological', 0.4975670874118805), ('evolutionary', 0.4939956068992615), ('ecology', 0.491107702255249)]"
105,organizational_learning,0.24230263,"[('evolution', 0.4285368323326111), ('inertia', 0.40035754442214966), ('evolutionary', 0.39798757433891296)]"
106,adaptive,0.24229462,"[('evolutionary', 0.5089213252067566), ('evolution', 0.46033939719200134), ('natural_selection', 0.41971755027770996)]"
107,density_density,0.24221447,"[('density', 0.6487561464309692), ('failure_rate', 0.3866520822048187), ('population_ecology', 0.3731755018234253)]"
108,extinction,0.24220194,"[('evolution', 0.4274889826774597), ('evolutionary', 0.41317516565322876), ('carrying_capacity', 0.4106054902076721)]"
109,entrants,0.24218817,"[('niche', 0.45932596921920776), ('competition', 0.45616984367370605), ('organizational_form', 0.3864635229110718)]"
110,view,0.24207684,"[('evolutionary', 0.4779540002346039), ('evolution', 0.43444186449050903), ('ecological', 0.3657469153404236)]"
111,rivalry,0.24191508,"[('competition', 0.7229023575782776), ('evolution', 0.3624131381511688), ('inertia', 0.327460378408432)]"
112,heterogeneity,0.24151883,"[('competition', 0.3920319974422455), ('population', 0.38553884625434875), ('density', 0.37998121976852417)]"
113,industrial,0.24151863,"[('ecology', 0.45533889532089233), ('evolution', 0.40941011905670166), ('competition', 0.4042412042617798)]"
114,structure,0.24123083,"[('evolution', 0.48320814967155457), ('organizational_form', 0.42170023918151855), ('competition', 0.40531429648399353)]"
115,product,0.2412299,"[('competition', 0.49264392256736755), ('niche', 0.4594566524028778), ('evolution', 0.32211941480636597)]"
116,entry_exit,0.2410966,"[('competition', 0.4490295648574829), ('evolution', 0.42456865310668945), ('density', 0.39719587564468384)]"
117,automobile_industry,0.24075039,"[('evolution', 0.45801782608032227), ('competition', 0.41206690669059753), ('organizational_form', 0.37980887293815613)]"
118,diffusion,0.24071448,"[('evolution', 0.4300466775894165), ('organizational_form', 0.3816946744918823), ('competition', 0.38004910945892334)]"
119,natural,0.24068329,"[('ecological', 0.6034730076789856), ('ecology', 0.542853057384491), ('evolutionary', 0.4165686368942261)]"
120,man,0.24053194,"[('evolution', 0.4516100287437439), ('ecology', 0.3979216516017914), ('evolutionary', 0.3766455054283142)]"
121,legit,0.2400379,"[('legitimacy', 0.6842479109764099), ('legitimate', 0.578252911567688), ('organizational_form', 0.37928470969200134)]"
122,path_dependence,0.24002151,"[('evolution', 0.4961802363395691), ('evolutionary', 0.4746115803718567), ('inertia', 0.45129844546318054)]"
123,techno_logical,0.2399983,"[('competition', 0.4020152688026428), ('evolution', 0.3940317630767822), ('evolutionary', 0.3826395869255066)]"
124,science,0.23964846,"[('evolution', 0.5252669453620911), ('ecology', 0.49733754992485046), ('evolutionary', 0.42736393213272095)]"
125,survive,0.23931113,"[('legitimacy', 0.3661840856075287), ('niche', 0.3503528833389282), ('chance_survival', 0.33269286155700684)]"
126,emerging,0.23929484,"[('evolution', 0.46167683601379395), ('legitimacy', 0.4178141951560974), ('competition', 0.39212125539779663)]"
127,logical,0.23901339,"[('evolutionary', 0.46022340655326843), ('ecological', 0.44459256529808044), ('ecology', 0.3864579498767853)]"
128,population_organizations,0.23888488,"[('organizational_form', 0.44974803924560547), ('population_ecology', 0.4072389006614685), ('density', 0.37794744968414307)]"
129,population_ecologists,0.23867847,"[('population_ecology', 0.5047056674957275), ('organizational_form', 0.38994354009628296), ('carrying_capacity', 0.3800826966762543)]"
130,founding_disbanding,0.23863551,"[('carrying_capacity', 0.45044803619384766), ('population_ecology', 0.42217007279396057), ('density', 0.39216750860214233)]"
131,economic,0.2385896,"[('competition', 0.48274940252304077), ('ecological', 0.4490518867969513), ('evolution', 0.42602527141571045)]"
132,institutional_environment,0.23811266,"[('legitimacy', 0.49969178438186646), ('organizational_form', 0.43215474486351013), ('population_ecology', 0.3807793855667114)]"
133,population_density,0.23751685,"[('density', 0.6351293921470642), ('population', 0.5577730536460876), ('carrying_capacity', 0.40634700655937195)]"
134,realized_niche,0.23736964,"[('carrying_capacity', 0.40351879596710205), ('generalist', 0.39943864941596985), ('niche', 0.3938516676425934)]"
135,size,0.23732798,"[('density', 0.4896659255027771), ('population', 0.4590069651603699), ('competition', 0.36894404888153076)]"
136,mature_industries,0.23719485,"[('competition', 0.38564932346343994), ('niche', 0.3730672299861908), ('density', 0.35664546489715576)]"
137,operating,0.23689291,"[('competition', 0.3891211152076721), ('organizational_form', 0.338758260011673), ('specialist', 0.30580347776412964)]"
138,march,0.2368349,"[('evolution', 0.4308866858482361), ('inertia', 0.4147936999797821), ('evolutionary', 0.3563278317451477)]"
139,founding_rate,0.23658943,"[('density', 0.5814539194107056), ('carrying_capacity', 0.42801469564437866), ('failure_rate', 0.4218345880508423)]"
140,ecosystems,0.23655638,"[('ecological', 0.6430233120918274), ('ecology', 0.5693566203117371), ('carrying_capacity', 0.3992621898651123)]"
141,species,0.23638041,"[('natural_selection', 0.5486757159233093), ('evolutionary', 0.4904786944389343), ('ecological', 0.4398687779903412)]"
142,particular,0.23628327,"[('selection', 0.3784489631652832), ('selection', 0.3784489631652832), ('competition', 0.34689751267433167)]"
143,ecologists,0.23617402,"[('ecological', 0.46465814113616943), ('ecology', 0.4611446261405945), ('population_ecology', 0.44508469104766846)]"
144,formation,0.2361161,"[('evolution', 0.5126254558563232), ('selection', 0.3856440782546997), ('selection', 0.3856440782546997)]"
145,demise,0.23606959,"[('organizational_form', 0.39866065979003906), ('evolution', 0.39802688360214233), ('legitimacy', 0.3512899875640869)]"
146,governance,0.23572472,"[('organizational_form', 0.4844934940338135), ('legitimacy', 0.441459059715271), ('evolution', 0.40074434876441956)]"
147,specialization,0.23538427,"[('specialist', 0.42360299825668335), ('generalist', 0.4014093279838562), ('niche', 0.3853960633277893)]"
148,perspective,0.23531738,"[('evolution', 0.462181955575943), ('evolutionary', 0.44508224725723267), ('ecological', 0.4246179461479187)]"
149,competitors,0.23479855,"[('competition', 0.6622684001922607), ('niche', 0.45137885212898254), ('generalist', 0.3191925883293152)]"
150,firm,0.23474503,"[('competition', 0.456892728805542), ('organizational_form', 0.3862573802471161), ('niche', 0.37439924478530884)]"
151,strategies,0.23472063,"[('competition', 0.5006614923477173), ('evolution', 0.384901225566864), ('selection', 0.36123454570770264)]"
152,competitive_intensity,0.23437028,"[('competition', 0.5201718211174011), ('niche', 0.3919427692890167), ('carrying_capacity', 0.3698762357234955)]"
153,diversification,0.23428513,"[('competition', 0.41628509759902954), ('niche', 0.40395587682724), ('organizational_form', 0.3762323260307312)]"
154,bandwagons_clones,0.23359993,"[('organizational_form', 0.37862277030944824), ('density', 0.3609635829925537), ('evolution', 0.3595655560493469)]"
155,proliferation_specialist,0.23353018,"[('specialism', 0.3527287542819977), ('organizational_form', 0.3335931897163391), ('density', 0.32169315218925476)]"
156,which,0.23307814,"[('competition', 0.40857112407684326), ('selection', 0.36824744939804077), ('selection', 0.36824744939804077)]"
157,empirical,0.23303916,"[('evolution', 0.3922783434391022), ('competition', 0.38746294379234314), ('selection', 0.3697912096977234)]"
158,emergent,0.23301029,"[('evolution', 0.44889169931411743), ('ecology', 0.41611576080322266), ('organizational_form', 0.38915151357650757)]"
159,technologies,0.23269859,"[('organizational_form', 0.37054798007011414), ('evolution', 0.36155182123184204), ('competition', 0.3380407691001892)]"
160,mt_freeman,0.23265742,"[('population_ecology', 0.4787884056568146), ('structural_inertia', 0.42843976616859436), ('ecology', 0.40407538414001465)]"
161,rowan,0.23253441,"[('legitimacy', 0.5297126173973083), ('organizational_form', 0.42349451780319214), ('legitimate', 0.4145476520061493)]"
162,existing,0.23250194,"[('legitimacy', 0.34891608357429504), ('inertia', 0.3452796936035156), ('inertial', 0.3241127133369446)]"
163,external,0.23244973,"[('legitimacy', 0.40667054057121277), ('selection', 0.3819424510002136), ('selection', 0.3819424510002136)]"
164,gr,0.23234999,"[('evolution', 0.44253256916999817), ('density', 0.3676946759223938), ('ecology', 0.36540207266807556)]"
165,density_founding,0.23225299,"[('density', 0.5259791612625122), ('carrying_capacity', 0.44487228989601135), ('population_ecology', 0.3779684901237488)]"
166,populations,0.23222032,"[('population', 0.6617927551269531), ('ecological', 0.3775732219219208), ('ecology', 0.3587914705276489)]"
167,innovative,0.23208065,"[('competition', 0.39212900400161743), ('niche', 0.36246392130851746), ('evolution', 0.3480224311351776)]"
168,founding_specialist,0.23207839,"[('population_ecology', 0.38783955574035645), ('ecology', 0.38372665643692017), ('niche', 0.35422825813293457)]"
169,historical,0.23204295,"[('evolution', 0.46035337448120117), ('evolutionary', 0.3777359127998352), ('ecological', 0.36917656660079956)]"
170,potential,0.23165993,"[('selection', 0.40109261870384216), ('selection', 0.40109261870384216), ('competition', 0.3922587037086487)]"
171,ration,0.23153004,"[('evolution', 0.38337135314941406), ('organizational_form', 0.33330535888671875), ('competition', 0.32861924171447754)]"
172,economics,0.23151278,"[('ecology', 0.4767795205116272), ('evolution', 0.45062151551246643), ('competition', 0.4300183653831482)]"
173,dancing_landscape,0.23117982,"[('evolution', 0.4501074552536011), ('ecology', 0.41794419288635254), ('density', 0.3671758472919464)]"
174,mt_niche_width,0.2308315,"[('evolution', 0.41675060987472534), ('ecology', 0.3872225284576416), ('population_ecology', 0.3731629252433777)]"
175,market_niches,0.23082621,"[('niche', 0.536525547504425), ('organizational_form', 0.4330565631389618), ('competition', 0.4138765037059784)]"
176,path_dependent,0.23068687,"[('evolutionary', 0.4993756115436554), ('evolution', 0.4311830401420593), ('inertia', 0.4148648679256439)]"
177,fact,0.23038779,"[('population', 0.36681386828422546), ('selection', 0.35572123527526855), ('selection', 0.35572123527526855)]"
178,organizing,0.23017547,"[('organizational_form', 0.43628352880477905), ('evolution', 0.37008464336395264), ('ecology', 0.36517757177352905)]"
179,nascent,0.22988153,"[('organizational_form', 0.44106370210647583), ('niche', 0.4133149981498718), ('legitimacy', 0.3958689868450165)]"
180,local,0.22969757,"[('competition', 0.42603832483291626), ('specialist', 0.35086125135421753), ('population', 0.3284103274345398)]"
181,networks,0.22968699,"[('density', 0.43737614154815674), ('evolution', 0.42860832810401917), ('competition', 0.4188031852245331)]"
182,design,0.22960508,"[('selection', 0.4399799704551697), ('selection', 0.4399799704551697), ('evolution', 0.38292375206947327)]"
183,consequence,0.22948119,"[('legitimate', 0.3689633011817932), ('inertia', 0.3051016330718994), ('competition', 0.28925657272338867)]"
