,term,cosine_sim_with_core, closest_terms_from_core
7,founding,0.33149886,"[('density', 0.5347802639007568), ('failure_rate', 0.5161663889884949), ('evolution', 0.4951264262199402)]"
8,freeman,0.33096364,"[('structural_inertia', 0.5543240308761597), ('population_ecology', 0.5334800481796265), ('evolution', 0.45663878321647644)]"
9,liability_newness,0.32476544,"[('structural_inertia', 0.6620146036148071), ('population_ecology', 0.5603656768798828), ('failure_rate', 0.5025783777236938)]"
10,organizational_change,0.32309896,"[('structural_inertia', 0.6191889047622681), ('inertia', 0.5520977973937988), ('resistance_change', 0.5135389566421509)]"
11,environmental_selection,0.3230157,"[('inertia', 0.47494035959243774), ('population_ecology', 0.45946094393730164), ('evolutionary', 0.4593867063522339)]"
12,organizational_forms,0.32266268,"[('organizational_form', 0.7719498872756958), ('evolution', 0.5277172327041626), ('population_ecology', 0.481760174036026)]"
13,organizational_ecologists,0.31848577,"[('population_ecology', 0.5878685712814331), ('structural_inertia', 0.48885661363601685), ('organizational_form', 0.46907302737236023)]"
14,populations_organizations,0.31701607,"[('population_ecology', 0.518642246723175), ('structural_inertia', 0.46313557028770447), ('organizational_form', 0.44912371039390564)]"
15,founding_rates,0.3155693,"[('density', 0.6157346963882446), ('failure_rate', 0.5506453514099121), ('organizational_form', 0.4791676700115204)]"
16,generalist_organizations,0.31507844,"[('generalist', 0.600128710269928), ('niche', 0.5274592638015747), ('competition', 0.45335185527801514)]"
17,adaptation,0.31453267,"[('evolution', 0.5364757180213928), ('evolutionary', 0.48548203706741333), ('structural_inertia', 0.45845216512680054)]"
18,localized_competition,0.31426063,"[('population_ecology', 0.4930558502674103), ('failure_rate', 0.4488644003868103), ('competition', 0.44199511408805847)]"
19,dynamics,0.31309047,"[('evolution', 0.61961430311203), ('competition', 0.5043337345123291), ('evolutionary', 0.4697350561618805)]"
20,survival_chances,0.31304547,"[('population_ecology', 0.4599040150642395), ('structural_inertia', 0.4492664933204651), ('failure_rate', 0.42948293685913086)]"
21,organizational_inertia,0.3080113,"[('inertia', 0.6860676407814026), ('structural_inertia', 0.5843826532363892), ('resistance_change', 0.5117652416229248)]"
22,organizations,0.3075995,"[('organizational_form', 0.5205487012863159), ('structural_inertia', 0.4435608983039856), ('population_ecology', 0.4329160451889038)]"
23,niches,0.30752236,"[('niche', 0.8066392540931702), ('generalist', 0.4877208173274994), ('competition', 0.4677737355232239)]"
24,survival,0.30702496,"[('evolution', 0.3985558748245239), ('failure_rate', 0.39460086822509766), ('organizational_form', 0.38522279262542725)]"
25,niche_overlap,0.30688587,"[('niche', 0.7342382073402405), ('competition', 0.4544280767440796), ('density', 0.4471190571784973)]"
26,organizational_niches,0.3048527,"[('niche', 0.6794915199279785), ('competition', 0.4375686049461365), ('carrying_capacity', 0.4286457896232605)]"
27,adaptive,0.3040031,"[('evolutionary', 0.5639064311981201), ('evolution', 0.512691080570221), ('natural_selection', 0.43670421838760376)]"
28,failure_rates,0.30213717,"[('failure_rate', 0.7875169515609741), ('density', 0.48521918058395386), ('structural_inertia', 0.43382692337036133)]"
29,size_localized,0.30166268,"[('density', 0.5810502171516418), ('failure_rate', 0.5080366134643555), ('competition', 0.4832698106765747)]"
30,ecologists,0.29656944,"[('ecological', 0.5636458396911621), ('ecology', 0.5444374084472656), ('population_ecology', 0.45982450246810913)]"
31,evolutionary_dynamics,0.2954912,"[('evolution', 0.5919033288955688), ('evolutionary', 0.5016082525253296), ('organizational_form', 0.4782909154891968)]"
32,density_founding,0.29447055,"[('density', 0.6044001579284668), ('failure_rate', 0.5357085466384888), ('carrying_capacity', 0.450967013835907)]"
33,technological,0.29410294,"[('evolution', 0.5102419257164001), ('competition', 0.45783430337905884), ('inertia', 0.4380263388156891)]"
34,competitive,0.2934498,"[('competition', 0.7529711723327637), ('inertia', 0.4867202341556549), ('evolutionary', 0.39925479888916016)]"
35,institutional,0.29299718,"[('organizational_form', 0.5286481380462646), ('legitimacy', 0.4985295534133911), ('population_ecology', 0.46799516677856445)]"
36,density_delay,0.2926557,"[('density', 0.47006091475486755), ('population_ecology', 0.4507804811000824), ('evolution', 0.4213801324367523)]"
37,generalists,0.2922689,"[('generalist', 0.7259302139282227), ('specialist', 0.5553990602493286), ('niche', 0.5368324518203735)]"
38,population_ecologists,0.29048643,"[('population_ecology', 0.5051568746566772), ('structural_inertia', 0.43692171573638916), ('inertia', 0.3968423008918762)]"
39,beer_brewers,0.29046702,"[('population_ecology', 0.3923492729663849), ('competition', 0.39212512969970703), ('density', 0.3844567835330963)]"
40,population_density,0.28999373,"[('density', 0.659961462020874), ('population', 0.5349037647247314), ('carrying_capacity', 0.5044712424278259)]"
41,generalists_specialists,0.2896323,"[('generalist', 0.5327006578445435), ('specialist', 0.41057485342025757), ('population_ecology', 0.40237319469451904)]"
42,environmental_change,0.28838998,"[('inertia', 0.5019859075546265), ('structural_inertia', 0.43477505445480347), ('ecological', 0.4270904064178467)]"
43,population_organizations,0.28505665,"[('organizational_form', 0.4473370909690857), ('population_ecology', 0.41875001788139343), ('evolution', 0.4068218469619751)]"
44,overlap_density,0.28458884,"[('niche', 0.583673357963562), ('density', 0.5611029863357544), ('failure_rate', 0.44346165657043457)]"
45,selection_pressures,0.28444132,"[('natural_selection', 0.4613243341445923), ('evolutionary', 0.44654375314712524), ('structural_inertia', 0.4294620156288147)]"
46,liabilities_newness,0.28432834,"[('structural_inertia', 0.5323165059089661), ('population_ecology', 0.5208760499954224), ('inertia', 0.42508721351623535)]"
47,founding_rate,0.28242782,"[('density', 0.6248209476470947), ('failure_rate', 0.5453650951385498), ('organizational_form', 0.4502088725566864)]"
48,organizational,0.28179651,"[('organizational_form', 0.4849628210067749), ('population_ecology', 0.41293543577194214), ('resistance_change', 0.41098472476005554)]"
49,mortality_rates,0.28066334,"[('death_rate', 0.5856069326400757), ('failure_rate', 0.48077505826950073), ('density', 0.47088536620140076)]"
50,innovation,0.2780029,"[('competition', 0.5026992559432983), ('evolution', 0.4902302622795105), ('inertia', 0.4517843425273895)]"
51,environments,0.27721816,"[('evolution', 0.4292307496070862), ('inertia', 0.39956894516944885), ('competition', 0.37814098596572876)]"
52,strategy,0.27706006,"[('competition', 0.49160322546958923), ('organizational_form', 0.4454307556152344), ('evolution', 0.4167799949645996)]"
53,strategic,0.27639422,"[('inertia', 0.47703680396080017), ('competition', 0.4732983112335205), ('evolution', 0.42368483543395996)]"
54,nelson_winter,0.27611044,"[('evolutionary', 0.5797032713890076), ('evolution', 0.4940011203289032), ('natural_selection', 0.45055925846099854)]"
55,inertial_forces,0.27477482,"[('structural_inertia', 0.5392282605171204), ('inertia', 0.5200893878936768), ('inertial', 0.48904237151145935)]"
56,red_queen,0.27465412,"[('evolutionary', 0.5047649145126343), ('evolution', 0.4715496301651001), ('natural_selection', 0.42457878589630127)]"
57,environment,0.27457964,"[('ecology', 0.4496586322784424), ('ecological', 0.4368261694908142), ('evolution', 0.40511754155158997)]"
58,imprinting,0.2742211,"[('evolutionary', 0.49031102657318115), ('evolution', 0.4711812734603882), ('natural_selection', 0.4508168697357178)]"
59,brewing_industry,0.2725692,"[('competition', 0.4501330256462097), ('population_ecology', 0.41541552543640137), ('evolution', 0.396077036857605)]"
60,liability_adolescence,0.27246624,"[('failure_rate', 0.45992928743362427), ('structural_inertia', 0.4576430916786194), ('population_ecology', 0.4444137513637543)]"
61,organizational_learning,0.27238154,"[('evolutionary', 0.48313915729522705), ('evolution', 0.47773879766464233), ('population_ecology', 0.40343356132507324)]"
62,growth,0.27219576,"[('evolution', 0.4558858871459961), ('competition', 0.451589971780777), ('population', 0.40892264246940613)]"
63,organization,0.2719067,"[('organizational_form', 0.4937852919101715), ('inertia', 0.41550207138061523), ('evolution', 0.387932687997818)]"
64,survive,0.27091935,"[('chance_survival', 0.4094427824020386), ('natural_selection', 0.408765971660614), ('population_ecology', 0.3397042751312256)]"
65,failure,0.27058998,"[('failure_rate', 0.49618151783943176), ('structural_inertia', 0.42580360174179077), ('inertia', 0.4137282967567444)]"
66,freeman_structural_inertia,0.27023822,"[('structural_inertia', 0.5418087840080261), ('population_ecology', 0.4318372905254364), ('evolution', 0.3977334499359131)]"
67,industry,0.26993933,"[('competition', 0.5493500828742981), ('organizational_form', 0.43768078088760376), ('population', 0.39005833864212036)]"
68,efficiency,0.26940492,"[('competition', 0.46513450145721436), ('organizational_form', 0.4164638817310333), ('reliability', 0.36819255352020264)]"
69,competitive_pressures,0.26892468,"[('competition', 0.594658613204956), ('niche', 0.39986851811408997), ('inertia', 0.3902127146720886)]"
70,change,0.26891717,"[('inertia', 0.5565197467803955), ('resistance_change', 0.4991840720176697), ('evolution', 0.46048852801322937)]"
71,competitive_pressure,0.2682425,"[('competition', 0.55347740650177), ('niche', 0.42006629705429077), ('inertia', 0.41487836837768555)]"
72,realized_niche,0.26780346,"[('niche', 0.5897827744483948), ('carrying_capacity', 0.386425256729126), ('organizational_form', 0.376833438873291)]"
73,market,0.26764598,"[('competition', 0.6243842840194702), ('niche', 0.41705867648124695), ('organizational_form', 0.4026794731616974)]"
74,dynamics_niche_width,0.2675397,"[('generalist', 0.40593066811561584), ('evolution', 0.38158947229385376), ('ecology', 0.37819379568099976)]"
75,house_tucker,0.26745227,"[('population_ecology', 0.5063328146934509), ('structural_inertia', 0.4771427810192108), ('inertia', 0.39170295000076294)]"
76,capability,0.26705605,"[('evolution', 0.4465975761413574), ('inertia', 0.37461093068122864), ('evolutionary', 0.3644225001335144)]"
77,miner,0.2668808,"[('population_ecology', 0.418827623128891), ('inertia', 0.37809091806411743), ('evolution', 0.36592721939086914)]"
78,size,0.2662336,"[('density', 0.47244352102279663), ('population', 0.4667905569076538), ('failure_rate', 0.40007030963897705)]"
79,learning,0.26363,"[('evolution', 0.48373401165008545), ('evolutionary', 0.46434828639030457), ('competition', 0.4079689383506775)]"
80,dynamic,0.26354414,"[('evolution', 0.5162123441696167), ('competition', 0.48582008481025696), ('evolutionary', 0.475496768951416)]"
81,wine_industry,0.26344353,"[('niche', 0.4044732451438904), ('organizational_form', 0.39450588822364807), ('evolution', 0.37127670645713806)]"
82,tucker_house,0.2633459,"[('population_ecology', 0.4485132694244385), ('structural_inertia', 0.39689236879348755), ('legitimacy', 0.3897523283958435)]"
83,logic,0.26322514,"[('evolutionary', 0.466621994972229), ('organizational_form', 0.4211592972278595), ('evolution', 0.42036962509155273)]"
84,march,0.26242837,"[('evolution', 0.4223610758781433), ('inertia', 0.41683530807495117), ('selection', 0.3867402970790863)]"
85,mortality,0.262425,"[('death_rate', 0.5796154141426086), ('population', 0.43626564741134644), ('population_ecology', 0.41275426745414734)]"
86,technology,0.26212224,"[('evolution', 0.4605844020843506), ('competition', 0.455868124961853), ('organizational_form', 0.37681514024734497)]"
87,failings_wine,0.2619055,"[('evolution', 0.44724950194358826), ('ecological', 0.39386916160583496), ('population_ecology', 0.3882027268409729)]"
88,specialist_generalist,0.26186037,"[('generalist', 0.5263000726699829), ('specialist', 0.43830281496047974), ('niche', 0.37430745363235474)]"
89,resource,0.26174852,"[('competition', 0.4482422471046448), ('population_ecology', 0.38594573736190796), ('evolutionary', 0.3815770745277405)]"
90,generalist_specialist,0.2615816,"[('generalist', 0.5362101793289185), ('organizational_form', 0.4269163906574249), ('specialist', 0.39648693799972534)]"
91,evolutionary_theory,0.2615626,"[('evolutionary', 0.6590354442596436), ('evolution', 0.5508450865745544), ('natural_selection', 0.5029204487800598)]"
92,differentiation,0.26150778,"[('competition', 0.4699052572250366), ('evolution', 0.40627408027648926), ('inertia', 0.36658036708831787)]"
93,publisher_succession,0.26136652,"[('structural_inertia', 0.39743125438690186), ('organizational_form', 0.38231077790260315), ('evolution', 0.36898207664489746)]"
94,freeman_ranger,0.26124504,"[('failure_rate', 0.3951489329338074), ('density', 0.3772808313369751), ('population_ecology', 0.3710460364818573)]"
95,populations,0.26076302,"[('population', 0.6956421136856079), ('density', 0.40320566296577454), ('carrying_capacity', 0.3839012086391449)]"
96,viability,0.2606817,"[('legitimacy', 0.4328547716140747), ('organizational_form', 0.37317195534706116), ('ecological', 0.3581770956516266)]"
97,competitors,0.2606764,"[('competition', 0.6720262169837952), ('niche', 0.42326778173446655), ('inertia', 0.3839990496635437)]"
98,capabilities,0.26048946,"[('evolution', 0.4403805136680603), ('evolutionary', 0.4282226860523224), ('competition', 0.4229758381843567)]"
99,human_ecology,0.2603819,"[('ecology', 0.6298186779022217), ('ecological', 0.6062890291213989), ('population_ecology', 0.4430329501628876)]"
100,entries_automobile,0.2603492,"[('structural_inertia', 0.43484625220298767), ('evolution', 0.4068082869052887), ('density', 0.36371463537216187)]"
101,technological_innovation,0.2601137,"[('evolution', 0.511368453502655), ('competition', 0.49381476640701294), ('evolutionary', 0.3848838806152344)]"
102,niche_widths,0.25979698,"[('niche', 0.5046144723892212), ('generalist', 0.44066280126571655), ('population_ecology', 0.3997296690940857)]"
103,dancing_landscape,0.25961095,"[('evolution', 0.4718485474586487), ('niche', 0.39320921897888184), ('density', 0.38078585267066956)]"
104,scope,0.25893337,"[('competition', 0.42316851019859314), ('evolution', 0.3612439036369324), ('organizational_form', 0.3516503572463989)]"
105,niche_contraction,0.25883824,"[('niche', 0.4171869456768036), ('failure_rate', 0.41081702709198), ('structural_inertia', 0.3929404616355896)]"
106,intense_competition,0.25840142,"[('competition', 0.5773545503616333), ('generalist', 0.3933480978012085), ('niche', 0.3750807046890259)]"
107,liability_obsolescence,0.2577477,"[('structural_inertia', 0.42747023701667786), ('failure_rate', 0.421181321144104), ('population_ecology', 0.3850429356098175)]"
108,ranger,0.2576235,"[('population_ecology', 0.43396997451782227), ('carrying_capacity', 0.42279428243637085), ('density', 0.40694060921669006)]"
109,processes,0.25724524,"[('evolution', 0.4972988963127136), ('evolutionary', 0.4166586399078369), ('selection', 0.4005955457687378)]"
110,senescence_obsolescence,0.25609204,"[('structural_inertia', 0.420198917388916), ('inertia', 0.38017669320106506), ('population_ecology', 0.3643535077571869)]"
111,founding_specialist,0.25558326,"[('generalist', 0.42007729411125183), ('specialist', 0.41093435883522034), ('density', 0.40141555666923523)]"
112,gr_mt,0.2553343,"[('evolution', 0.3998590409755707), ('population_ecology', 0.3926050066947937), ('organizational_form', 0.35332369804382324)]"
113,expansion,0.25502235,"[('evolution', 0.45203787088394165), ('competition', 0.4519473612308502), ('organizational_form', 0.3780342936515808)]"
114,miner_terry,0.254834,"[('evolution', 0.3929249942302704), ('organizational_form', 0.38960570096969604), ('population', 0.37901076674461365)]"
115,emergence,0.25478595,"[('evolution', 0.5988409519195557), ('organizational_form', 0.49007266759872437), ('evolutionary', 0.4444507360458374)]"
116,organizational_field,0.253762,"[('organizational_form', 0.4653923511505127), ('population_ecology', 0.4161706864833832), ('legitimacy', 0.39487236738204956)]"
117,profitability,0.25375336,"[('competition', 0.48957404494285583), ('organizational_form', 0.3869510591030121), ('inertia', 0.36826300621032715)]"
118,founding_disbanding,0.25373033,"[('density', 0.3616088628768921), ('niche', 0.3576594293117523), ('competition', 0.354855477809906)]"
119,rowan,0.2534707,"[('legitimacy', 0.5044448375701904), ('legitimate', 0.44351691007614136), ('population_ecology', 0.4266008734703064)]"
120,perspective,0.25334293,"[('population_ecology', 0.45951226353645325), ('evolutionary', 0.43593597412109375), ('evolution', 0.40659719705581665)]"
121,competing,0.2531772,"[('competition', 0.5979472398757935), ('evolution', 0.35441476106643677), ('selection', 0.32059407234191895)]"
122,concentration,0.2529504,"[('competition', 0.4968343675136566), ('density', 0.4916849434375763), ('population', 0.39439380168914795)]"
123,niches_overlap,0.2527395,"[('niche', 0.501133918762207), ('generalist', 0.42783552408218384), ('carrying_capacity', 0.4162929654121399)]"
124,mortality_rate,0.25269628,"[('death_rate', 0.6395423412322998), ('population', 0.4710931181907654), ('density', 0.4490416646003723)]"
125,heterogeneity,0.25221387,"[('competition', 0.42292487621307373), ('density', 0.4099447727203369), ('inertia', 0.37646305561065674)]"
126,environmental_changes,0.25214738,"[('structural_inertia', 0.4309212565422058), ('inertia', 0.407340943813324), ('inertial', 0.384154349565506)]"
127,innovations,0.25211337,"[('evolution', 0.41804027557373047), ('competition', 0.40986350178718567), ('niche', 0.3756129741668701)]"
128,worldwide_semiconductor,0.25201958,"[('niche', 0.43101704120635986), ('evolution', 0.37525200843811035), ('competition', 0.3529178500175476)]"
129,proliferation_specialist,0.25187165,"[('organizational_form', 0.39336997270584106), ('niche', 0.3768247365951538), ('evolution', 0.3680029511451721)]"
130,organizational_routines,0.25127319,"[('evolutionary', 0.446638822555542), ('structural_inertia', 0.42768800258636475), ('evolution', 0.39376938343048096)]"
131,densities,0.2505621,"[('density', 0.7442010641098022), ('failure_rate', 0.42320987582206726), ('population', 0.40257665514945984)]"
132,evolutionary_perspective,0.25001898,"[('evolutionary', 0.6507887840270996), ('natural_selection', 0.5306917428970337), ('evolution', 0.5269874334335327)]"
133,markets,0.25001734,"[('competition', 0.6582594513893127), ('niche', 0.37568026781082153), ('organizational_form', 0.3644997179508209)]"
134,selection_pressure,0.2498972,"[('natural_selection', 0.46586692333221436), ('evolutionary', 0.39732953906059265), ('evolution', 0.33563223481178284)]"
135,natural_selection_processes,0.24965836,"[('ecological', 0.352929949760437), ('population_ecology', 0.3393573760986328), ('density', 0.3352698087692261)]"
136,breweries,0.24890624,"[('failure_rate', 0.4574170708656311), ('organizational_form', 0.40744131803512573), ('structural_inertia', 0.4015040993690491)]"
137,institutionalization,0.2487953,"[('organizational_form', 0.4656522870063782), ('legitimacy', 0.4589768052101135), ('evolution', 0.42152950167655945)]"
138,microcomputer_manufacturers,0.24822967,"[('structural_inertia', 0.37712445855140686), ('failure_rate', 0.37270021438598633), ('density', 0.3609723448753357)]"
139,new,0.24800792,"[('competition', 0.4430517852306366), ('evolution', 0.41126036643981934), ('selection', 0.3710601329803467)]"
140,imitation,0.24758932,"[('evolution', 0.4182054102420807), ('competition', 0.4163990318775177), ('evolutionary', 0.39368224143981934)]"
141,death_rates,0.24750829,"[('death_rate', 0.6986305117607117), ('population', 0.435499906539917), ('density', 0.401042103767395)]"
142,rivals,0.24733768,"[('competition', 0.6222234964370728), ('inertia', 0.38467276096343994), ('niche', 0.34469640254974365)]"
143,science,0.24687277,"[('ecology', 0.45948702096939087), ('evolution', 0.4559038281440735), ('evolutionary', 0.4230716824531555)]"
144,its,0.24670628,"[('competition', 0.3751152455806732), ('inertia', 0.3502495288848877), ('evolution', 0.33437442779541016)]"
145,organizational_fields,0.24670497,"[('population_ecology', 0.469897985458374), ('organizational_form', 0.45684152841567993), ('evolution', 0.3858233690261841)]"
146,liability_smallness,0.24647193,"[('failure_rate', 0.5110365152359009), ('structural_inertia', 0.46346503496170044), ('population_ecology', 0.4180946350097656)]"
147,freeman_freeman,0.24625039,"[('population_ecology', 0.4301953911781311), ('structural_inertia', 0.4062000513076782), ('niche', 0.36623823642730713)]"
148,survival_fittest,0.24618368,"[('natural_selection', 0.511236846446991), ('evolutionary', 0.4529305100440979), ('evolution', 0.42890602350234985)]"
149,local,0.2455155,"[('competition', 0.44121745228767395), ('density', 0.3693574070930481), ('specialist', 0.328060120344162)]"
150,view,0.24527147,"[('evolutionary', 0.48427045345306396), ('evolution', 0.38686126470565796), ('population_ecology', 0.3739519715309143)]"
151,why_microbrewery,0.24525157,"[('organizational_form', 0.37720194458961487), ('population_ecology', 0.3769596219062805), ('ecology', 0.3608678877353668)]"
152,generalist_concentration,0.24515648,"[('generalist', 0.49661341309547424), ('specialist', 0.4437999129295349), ('density', 0.39037346839904785)]"
153,hotel_industry,0.24482785,"[('failure_rate', 0.39260584115982056), ('competition', 0.36902573704719543), ('organizational_form', 0.3599332571029663)]"
154,specialist_breweries,0.24482398,"[('generalist', 0.39684581756591797), ('density', 0.3882254958152771), ('niche', 0.36665958166122437)]"
155,expansion_contraction,0.24460502,"[('failure_rate', 0.3621810972690582), ('evolution', 0.35875192284584045), ('niche', 0.35305073857307434)]"
156,freeman_population_ecology,0.2445757,"[('structural_inertia', 0.4756412208080292), ('evolution', 0.4025614857673645), ('ecology', 0.36717861890792847)]"
157,survival_enhancing,0.24457152,"[('failure_rate', 0.4031866788864136), ('population_ecology', 0.3610279858112335), ('organizational_form', 0.35804295539855957)]"
158,selection_processes,0.24443178,"[('selection', 0.6421712636947632), ('selection', 0.6421712636947632), ('evolutionary', 0.3997396230697632)]"
159,environmental_resources,0.24439023,"[('carrying_capacity', 0.4673008918762207), ('ecological', 0.44051408767700195), ('ecology', 0.37936002016067505)]"
160,institutional_environment,0.24426806,"[('organizational_form', 0.48584455251693726), ('legitimacy', 0.4559490382671356), ('population_ecology', 0.3481677174568176)]"
161,dominant_designs,0.24426237,"[('evolution', 0.4650319218635559), ('inertia', 0.3846905827522278), ('competition', 0.3748771548271179)]"
162,competitive_advantage,0.24389543,"[('competition', 0.4783785939216614), ('evolution', 0.3766196370124817), ('evolutionary', 0.3652714490890503)]"
163,economies_scale,0.24367836,"[('competition', 0.4774361848831177), ('generalist', 0.38286852836608887), ('failure_rate', 0.3440057635307312)]"
164,liability_senescence,0.24347822,"[('structural_inertia', 0.44971954822540283), ('inertia', 0.44877177476882935), ('failure_rate', 0.39767807722091675)]"
165,network,0.24333729,"[('competition', 0.43024104833602905), ('density', 0.4273715615272522), ('organizational_form', 0.3867252767086029)]"
166,newly_founded,0.24323532,"[('failure_rate', 0.4040902256965637), ('density', 0.3619675636291504), ('niche', 0.3391287922859192)]"
167,evolution_brewing,0.242829,"[('density', 0.406810998916626), ('evolution', 0.3953770399093628), ('ecology', 0.32296717166900635)]"
168,realized_niches,0.24282765,"[('niche', 0.43585413694381714), ('carrying_capacity', 0.37314367294311523), ('organizational_form', 0.3699587285518646)]"
169,established,0.24248983,"[('organizational_form', 0.3510589301586151), ('legitimacy', 0.34033283591270447), ('competition', 0.3386049270629883)]"
170,differentiation_agglomeration,0.24234687,"[('population_ecology', 0.373685359954834), ('evolution', 0.3715217113494873), ('density', 0.33020535111427307)]"
171,localized,0.24231325,"[('organizational_form', 0.40140500664711), ('density', 0.34740620851516724), ('generalist', 0.34097176790237427)]"
172,resetting_clock,0.24225192,"[('population_ecology', 0.3839986026287079), ('evolution', 0.3761705160140991), ('inertia', 0.36414024233818054)]"
173,partitioning_geometry,0.24220929,"[('niche', 0.40938442945480347), ('competition', 0.35720184445381165), ('evolution', 0.3480365574359894)]"
174,entry_exit,0.24218889,"[('competition', 0.45264971256256104), ('evolution', 0.3789021968841553), ('population_ecology', 0.3661266565322876)]"
175,market_share,0.24196161,"[('competition', 0.5443633794784546), ('niche', 0.3879484534263611), ('inertia', 0.36712056398391724)]"
176,operating,0.2419267,"[('competition', 0.38122671842575073), ('density', 0.33541974425315857), ('organizational_form', 0.33489835262298584)]"
177,technologies,0.24164209,"[('evolution', 0.3920031189918518), ('competition', 0.37917134165763855), ('organizational_form', 0.3468101918697357)]"
178,firm,0.24131335,"[('competition', 0.4826144576072693), ('inertia', 0.3933664560317993), ('organizational_form', 0.38828378915786743)]"
179,industries,0.24082662,"[('competition', 0.5251749753952026), ('evolution', 0.35612595081329346), ('organizational_form', 0.3523902893066406)]"
