,term,cosine_sim_with_core, closest_terms_from_core
9,legitimize,0.3557423,"[('rationalize', 0.7024382948875427), ('legitimate', 0.6915186047554016), ('institutionalize', 0.6852489709854126)]"
10,practices,0.35528457,"[('norms', 0.5548444390296936), ('institutional', 0.5440462827682495), ('cultural', 0.4677860140800476)]"
11,institutionalized_rules,0.35025585,"[('norms', 0.5109073519706726), ('legitimate', 0.48938295245170593), ('normative', 0.4647976756095886)]"
12,institutional_rules,0.34953076,"[('organizational_field', 0.5233924984931946), ('norms', 0.5229005813598633), ('institutional', 0.5033021569252014)]"
13,regulative,0.34402144,"[('normative', 0.5417782068252563), ('coercive', 0.5069328546524048), ('institutional', 0.46906691789627075)]"
14,legitimizing,0.34315372,"[('legitimate', 0.6552183032035828), ('legitimacy', 0.5587632656097412), ('institutionalize', 0.524416983127594)]"
15,decoupling,0.34243238,"[('decoupled', 0.6718134880065918), ('decouple', 0.6274087429046631), ('institutional', 0.5085790753364563)]"
16,organizational_forms,0.34179574,"[('institutional', 0.5746846199035645), ('organizational_field', 0.5683760046958923), ('institutionalization', 0.5573378801345825)]"
17,embedded,0.3402165,"[('taken_granted', 0.48871272802352905), ('institutional', 0.4804355502128601), ('loosely_coupled', 0.46636325120925903)]"
18,actors,0.34014064,"[('organizational_field', 0.5513589382171631), ('institutional', 0.5002353191375732), ('legitimacy', 0.4689292907714844)]"
19,organizational_fields,0.33959422,"[('organizational_field', 0.7174985408782959), ('institutional', 0.5793967247009277), ('institutionalization', 0.5420216917991638)]"
20,symbolic,0.3395187,"[('ritual', 0.5437425374984741), ('ceremonial', 0.49504172801971436), ('socially_constructed', 0.4908088147640228)]"
21,imperatives,0.33891764,"[('rationalized', 0.5241503715515137), ('norms', 0.4247652292251587), ('normative', 0.4222329258918762)]"
22,embody,0.33883733,"[('institutionalize', 0.5111483931541443), ('conform', 0.49588942527770996), ('taken_granted', 0.48514437675476074)]"
23,institutionalizing,0.3385905,"[('institutionalization', 0.6249732971191406), ('institutionalize', 0.6164349317550659), ('legitimate', 0.44563472270965576)]"
24,coercive_mimetic,0.33613005,"[('institutional', 0.5096889734268188), ('organizational_field', 0.507319450378418), ('normative', 0.5033067464828491)]"
25,societal,0.33543915,"[('institutional', 0.5655978322029114), ('normative', 0.5266315937042236), ('cultural', 0.5229542255401611)]"
26,deeply_embedded,0.3352731,"[('taken_granted', 0.6069008111953735), ('socially_constructed', 0.4875841438770294), ('institutionalize', 0.48041385412216187)]"
27,normative_mimetic,0.334947,"[('isomorphic', 0.518283486366272), ('institutional', 0.4960160255432129), ('mimetic', 0.48003900051116943)]"
28,bureaucratic,0.33456784,"[('rationalized', 0.5726383924484253), ('professional', 0.5040095448493958), ('institutionalization', 0.49370455741882324)]"
29,organizations,0.33302027,"[('institutional', 0.5278982520103455), ('professional', 0.5090954303741455), ('innovation', 0.5082200169563293)]"
30,logic,0.33301634,"[('institutional', 0.498692125082016), ('legitimacy', 0.47065672278404236), ('normative', 0.4393306374549866)]"
31,isomorphic_pressures,0.33208,"[('mimetic', 0.5167641043663025), ('organizational_field', 0.5166451334953308), ('institutional', 0.515294075012207)]"
32,structures,0.33166087,"[('institutional', 0.5143015384674072), ('loosely_coupled', 0.49587899446487427), ('isomorphic', 0.4776686728000641)]"
33,legitimacy_rowan,0.33158898,"[('legitimacy', 0.528436005115509), ('organizational_field', 0.4619525074958801), ('institutionalization', 0.43076932430267334)]"
34,constitutive,0.33144152,"[('taken_granted', 0.5994412899017334), ('socially_constructed', 0.5608490109443665), ('normative', 0.4359428882598877)]"
35,ideologies,0.33084214,"[('norms', 0.48690906167030334), ('normative', 0.47019779682159424), ('institutionalization', 0.46840453147888184)]"
36,institutionally,0.32974422,"[('rationalized', 0.5383502840995789), ('institutional', 0.4816541075706482), ('legitimate', 0.4762338697910309)]"
37,rational,0.32959232,"[('rationalized', 0.5757927894592285), ('normative', 0.5471274256706238), ('rationalize', 0.4080536365509033)]"
38,codified,0.32719904,"[('rationalized', 0.530526340007782), ('taken_granted', 0.5071078538894653), ('institutionalize', 0.4511716067790985)]"
39,formal,0.3265031,"[('professional', 0.4839279055595398), ('institutional', 0.46413686871528625), ('loosely_coupled', 0.45572739839553833)]"
40,external_pressures,0.3264783,"[('institutional', 0.47870010137557983), ('legitimacy', 0.45988982915878296), ('coercive', 0.45704180002212524)]"
41,routines,0.3256056,"[('taken_granted', 0.529693603515625), ('norms', 0.47727569937705994), ('loosely_coupled', 0.4115436375141144)]"
42,diffused,0.32545495,"[('diffuse', 0.6710559129714966), ('diffusion', 0.5783939361572266), ('rationalized', 0.4694306254386902)]"
43,conforming,0.32523444,"[('conform', 0.7068529725074768), ('conformity', 0.6527996063232422), ('norms', 0.5109338760375977)]"
44,rationality,0.32479423,"[('normative', 0.5484641790390015), ('rationalized', 0.543663501739502), ('legitimacy', 0.4283536672592163)]"
45,organizational_form,0.32301593,"[('organizational_field', 0.5474147796630859), ('institutional', 0.5402675867080688), ('institutionalization', 0.5367639660835266)]"
46,widely_shared,0.32218206,"[('taken_granted', 0.5742985010147095), ('norms', 0.5466431379318237), ('socially_constructed', 0.48935821652412415)]"
47,enact,0.32147568,"[('institutionalize', 0.5120334625244141), ('conform', 0.45687079429626465), ('imitate', 0.4565660059452057)]"
48,prevailing,0.3197342,"[('norms', 0.4933120608329773), ('taken_granted', 0.4928240180015564), ('conform', 0.4817485213279724)]"
49,institutions,0.31822813,"[('institutional', 0.7073538303375244), ('institutionalization', 0.5021873712539673), ('organizational_field', 0.4909511208534241)]"
50,emergent,0.3175391,"[('socially_constructed', 0.48566311597824097), ('institutionalization', 0.4652237594127655), ('organizational_field', 0.45826196670532227)]"
51,internalized,0.31745046,"[('norms', 0.5710541009902954), ('conformity', 0.4936174750328064), ('conform', 0.48219990730285645)]"
52,reinforce,0.31727448,"[('institutionalize', 0.5245272517204285), ('rationalize', 0.5174074172973633), ('norms', 0.4617617130279541)]"
53,practice,0.31723997,"[('professional', 0.5296780467033386), ('institutional', 0.48879897594451904), ('innovation', 0.4836411476135254)]"
54,emergence,0.3166539,"[('institutionalization', 0.5830684900283813), ('diffusion', 0.504925012588501), ('institutional', 0.48274698853492737)]"
55,adopt,0.31659323,"[('imitate', 0.5515658259391785), ('conform', 0.5147922039031982), ('diffusion', 0.46954143047332764)]"
56,frameworks,0.31644657,"[('normative', 0.5342553853988647), ('institutional', 0.462454229593277), ('socially_constructed', 0.446586936712265)]"
57,formalized,0.31612253,"[('rationalized', 0.5378835201263428), ('loosely_coupled', 0.4667225778102875), ('institutionalization', 0.43248093128204346)]"
58,mimetic_pressures,0.31605697,"[('mimetic', 0.521072506904602), ('institutional', 0.4743051528930664), ('isomorphic', 0.4657565951347351)]"
59,organizing_principles,0.31604174,"[('taken_granted', 0.4604816734790802), ('norms', 0.43924686312675476), ('isomorphic', 0.43864506483078003)]"
60,institutional_environments,0.31599227,"[('institutional', 0.6587387323379517), ('organizational_field', 0.5502396821975708), ('institutionalization', 0.49081408977508545)]"
61,organizational,0.3157696,"[('institutional', 0.5678055286407471), ('innovation', 0.5403133630752563), ('professional', 0.473554790019989)]"
62,paradoxically,0.3150078,"[('rationalize', 0.4545835852622986), ('rationalized', 0.45425793528556824), ('institutionalize', 0.4534350633621216)]"
63,emulation,0.31497937,"[('imitation', 0.5448564291000366), ('imitate', 0.4901677072048187), ('mimetic', 0.48442673683166504)]"
64,embed,0.31437108,"[('institutional', 0.4388471245765686), ('decouple', 0.4084986448287964), ('loosely_coupled', 0.40700411796569824)]"
65,processes,0.31404388,"[('innovation', 0.5298798084259033), ('institutional', 0.4400729537010193), ('diffusion', 0.4164057672023773)]"
66,legitimates,0.31344742,"[('legitimate', 0.6045593023300171), ('legitimacy', 0.47934532165527344), ('institutionalize', 0.4664749503135681)]"
67,pressures,0.3133097,"[('norms', 0.45710667967796326), ('institutional', 0.4494689702987671), ('coercive', 0.43413910269737244)]"
68,coercive_pressures,0.31297588,"[('mimetic', 0.5081960558891296), ('institutional', 0.4919298589229584), ('coercive', 0.48435693979263306)]"
69,context,0.31291956,"[('institutional', 0.5603698492050171), ('cultural', 0.535690426826477), ('innovation', 0.48783764243125916)]"
70,organizational_routines,0.31283858,"[('taken_granted', 0.49404844641685486), ('institutional', 0.44515660405158997), ('innovation', 0.4414079189300537)]"
71,culture,0.31232956,"[('cultural', 0.7650242447853088), ('norms', 0.5516171455383301), ('institutional', 0.48981988430023193)]"
72,governing,0.31127787,"[('norms', 0.43214040994644165), ('institutionalization', 0.42583179473876953), ('institutionalize', 0.41746819019317627)]"
73,rules_game,0.31119466,"[('norms', 0.5324131846427917), ('taken_granted', 0.4399813413619995), ('institutional', 0.4354114532470703)]"
74,ethos,0.3103978,"[('norms', 0.5125447511672974), ('conformity', 0.45401835441589355), ('profession', 0.45329248905181885)]"
75,rationalization,0.31031537,"[('rationalized', 0.691431999206543), ('institutionalization', 0.5323015451431274), ('rationalize', 0.4795587360858917)]"
76,societal_norms,0.31008565,"[('norms', 0.6453970074653625), ('normative', 0.5337692499160767), ('norm', 0.48505449295043945)]"
77,discourse,0.3095302,"[('taken_granted', 0.5044346451759338), ('socially_constructed', 0.4910752773284912), ('institutionalization', 0.44949808716773987)]"
78,rules,0.30951965,"[('norms', 0.6105594635009766), ('norm', 0.45574167370796204), ('normative', 0.43441665172576904)]"
79,rationalizing,0.30880266,"[('rationalize', 0.6826381683349609), ('rationalized', 0.6743140816688538), ('institutionalize', 0.43181541562080383)]"
80,mechanisms,0.30855787,"[('institutional', 0.4883786141872406), ('norms', 0.4879117012023926), ('innovation', 0.4129279851913452)]"
81,structuring,0.30818754,"[('institutionalization', 0.47931063175201416), ('institutional', 0.4297891855239868), ('institutionalize', 0.3996899127960205)]"
82,established,0.30815217,"[('institutionalize', 0.4764571785926819), ('innovation', 0.4621752202510834), ('legitimacy', 0.4282103180885315)]"
83,embrace,0.308105,"[('institutionalize', 0.5070255994796753), ('conform', 0.47366470098495483), ('rationalize', 0.42212867736816406)]"
84,entrenched,0.30753398,"[('institutionalize', 0.5583937764167786), ('taken_granted', 0.47727203369140625), ('legitimate', 0.4687801003456116)]"
85,enactment,0.30745894,"[('institutionalization', 0.47324061393737793), ('socially_constructed', 0.4240269660949707), ('ritual', 0.383401483297348)]"
86,templates,0.3073147,"[('mimetic', 0.4400838613510132), ('taken_granted', 0.4375492036342621), ('organizational_field', 0.42704498767852783)]"
87,collective,0.30708465,"[('norms', 0.4823514223098755), ('institutional', 0.4475513696670532), ('organizational_field', 0.41562551259994507)]"
88,rationalized_myths,0.30700523,"[('rationalized', 0.4469333291053772), ('taken_granted', 0.4162619709968567), ('isomorphic', 0.39610856771469116)]"
89,imperative,0.30688092,"[('rationalized', 0.43580514192581177), ('normative', 0.3937556743621826), ('rationalize', 0.38952046632766724)]"
90,govern,0.30682948,"[('norms', 0.46368712186813354), ('institutionalize', 0.4618005156517029), ('legitimate', 0.4342547059059143)]"
91,external_constituents,0.30609488,"[('legitimacy', 0.5707023739814758), ('organizational_field', 0.5008846521377563), ('legitimate', 0.45318230986595154)]"
92,rules_procedures,0.3059869,"[('norms', 0.5195189714431763), ('rationalized', 0.45191192626953125), ('institutionalize', 0.41105490922927856)]"
93,notion,0.30591637,"[('normative', 0.47678977251052856), ('socially_constructed', 0.45845329761505127), ('taken_granted', 0.4293054938316345)]"
94,rooted,0.30583638,"[('socially_constructed', 0.512578547000885), ('rationalized', 0.4552951455116272), ('taken_granted', 0.44498950242996216)]"
95,understandings,0.30559355,"[('taken_granted', 0.6073827743530273), ('socially_constructed', 0.5975764989852905), ('norms', 0.5083484649658203)]"
96,organization,0.30551192,"[('innovation', 0.55715012550354), ('institutional', 0.487263947725296), ('professional', 0.47346678376197815)]"
97,institutional_frameworks,0.30514216,"[('institutional', 0.5062929391860962), ('norms', 0.4370618164539337), ('organizational_field', 0.4363427758216858)]"
98,shared_understandings,0.30498132,"[('norms', 0.5321660041809082), ('taken_granted', 0.5238845944404602), ('socially_constructed', 0.5224367380142212)]"
99,mimetic_normative,0.30493316,"[('mimetic', 0.5103108882904053), ('institutional', 0.5009971261024475), ('isomorphic', 0.4507127106189728)]"
100,legit,0.30472416,"[('legitimacy', 0.7040249705314636), ('legitimate', 0.554007351398468), ('taken_granted', 0.4074684977531433)]"
101,normative_expectations,0.30470923,"[('norms', 0.6555987596511841), ('normative', 0.5673644542694092), ('norm', 0.5173568725585938)]"
102,articulated,0.30460763,"[('taken_granted', 0.49203673005104065), ('rationalized', 0.4778892397880554), ('socially_constructed', 0.4326295256614685)]"
103,mimetic_processes,0.30436456,"[('mimetic', 0.5740718841552734), ('organizational_field', 0.48249369859695435), ('isomorphic', 0.47199130058288574)]"
104,enacting,0.30419356,"[('socially_constructed', 0.39506298303604126), ('norms', 0.38963064551353455), ('institutionalize', 0.3796337842941284)]"
105,underpin,0.30338603,"[('taken_granted', 0.4939347207546234), ('normative', 0.43019068241119385), ('institutionalize', 0.42414402961730957)]"
106,dobbin,0.30318755,"[('institutional', 0.5017485618591309), ('organizational_field', 0.4927239418029785), ('institutionalization', 0.4570148289203644)]"
107,professionalization,0.3031472,"[('profession', 0.65433669090271), ('professional', 0.6066604852676392), ('institutionalization', 0.5944392681121826)]"
108,legal,0.30278426,"[('institutional', 0.5512940287590027), ('normative', 0.44258546829223633), ('legitimacy', 0.44008690118789673)]"
109,creation,0.30257237,"[('innovation', 0.5959240198135376), ('diffusion', 0.5144503712654114), ('institutionalization', 0.4793628454208374)]"
110,discursive,0.3025638,"[('socially_constructed', 0.5053881406784058), ('taken_granted', 0.476607084274292), ('legitimate', 0.44546765089035034)]"
111,grounded,0.30255148,"[('socially_constructed', 0.5485343933105469), ('normative', 0.49529820680618286), ('taken_granted', 0.4712376892566681)]"
112,resist,0.30212665,"[('rationalize', 0.5341436862945557), ('coercive', 0.510428786277771), ('institutionalize', 0.5099972486495972)]"
113,scripts,0.3020308,"[('norms', 0.5085071921348572), ('taken_granted', 0.42631375789642334), ('normative', 0.38842257857322693)]"
114,standards,0.30181456,"[('norms', 0.5893124938011169), ('norm', 0.47391819953918457), ('conform', 0.43594563007354736)]"
115,ideals,0.30106527,"[('norms', 0.5397461652755737), ('normative', 0.47648847103118896), ('conformity', 0.405832439661026)]"
116,sanctioned,0.30061555,"[('legitimate', 0.5649356842041016), ('coercive', 0.49286317825317383), ('norms', 0.4542520046234131)]"
117,hegemonic,0.30060273,"[('taken_granted', 0.46697747707366943), ('legitimate', 0.44279745221138), ('institutionalize', 0.4381003975868225)]"
118,infused,0.30059242,"[('rationalized', 0.49791085720062256), ('taken_granted', 0.49017634987831116), ('socially_constructed', 0.48475855588912964)]"
119,articulation,0.30053496,"[('institutionalization', 0.4531967043876648), ('legitimate', 0.4202624559402466), ('institutionalize', 0.4202113747596741)]"
120,innovations,0.3004173,"[('innovation', 0.811972975730896), ('diffusion', 0.6589648127555847), ('imitation', 0.5478664040565491)]"
121,embodied,0.3003134,"[('taken_granted', 0.47461336851119995), ('rationalized', 0.4594894349575043), ('socially_constructed', 0.4555715322494507)]"
122,rowan_institutional,0.30028272,"[('institutional', 0.4742996096611023), ('organizational_field', 0.4121064245700836), ('institutionalization', 0.41147616505622864)]"
123,legitimate_authority,0.29984468,"[('legitimate', 0.5901333093643188), ('legitimacy', 0.54218590259552), ('coercion', 0.526945948600769)]"
124,codification,0.2991466,"[('institutionalization', 0.49175921082496643), ('imitation', 0.4209393560886383), ('rationalized', 0.3892369866371155)]"
125,contexts,0.29877326,"[('institutional', 0.4956931471824646), ('cultural', 0.4758927822113037), ('norms', 0.4572826623916626)]"
126,institutionalized_organizations,0.2986047,"[('organizational_field', 0.4533516466617584), ('isomorphic', 0.441482812166214), ('loosely_coupled', 0.4255968928337097)]"
127,theorized,0.29836306,"[('isomorphic', 0.44554275274276733), ('normative', 0.39786797761917114), ('socially_constructed', 0.3978523910045624)]"
128,subvert,0.2979735,"[('institutionalize', 0.5897400975227356), ('rationalize', 0.5594661831855774), ('legitimate', 0.47202932834625244)]"
129,internalize,0.2978608,"[('conform', 0.5277436971664429), ('rationalize', 0.5097591876983643), ('norms', 0.4742852449417114)]"
130,perspective,0.29781973,"[('institutional', 0.536384642124176), ('innovation', 0.48915213346481323), ('normative', 0.4650205075740814)]"
131,routinized,0.29770684,"[('rationalized', 0.5961867570877075), ('taken_granted', 0.4975687861442566), ('decoupled', 0.41595426201820374)]"
132,adoption,0.29755333,"[('diffusion', 0.7164605259895325), ('innovation', 0.5696204304695129), ('imitation', 0.5036146640777588)]"
133,ideological,0.2969039,"[('cultural', 0.4482273459434509), ('normative', 0.44178307056427), ('legitimacy', 0.40883857011795044)]"
134,distinctive,0.29688632,"[('institutionalize', 0.37239956855773926), ('taken_granted', 0.36395135521888733), ('normative', 0.36157259345054626)]"
135,reinforcing,0.29680723,"[('norms', 0.4397376477718353), ('legitimate', 0.4019806385040283), ('institutionalize', 0.3804243505001068)]"
136,social,0.2967176,"[('institutional', 0.5346293449401855), ('cultural', 0.5227526426315308), ('legitimacy', 0.4485700726509094)]"
137,evolving,0.29662293,"[('organizational_field', 0.4429151713848114), ('institutionalization', 0.44241613149642944), ('socially_constructed', 0.42758166790008545)]"
138,evolve,0.29636782,"[('institutionalize', 0.46188846230506897), ('diffuse', 0.42526164650917053), ('imitate', 0.38879233598709106)]"
139,modern,0.29615396,"[('rationalized', 0.5233973264694214), ('institutional', 0.4242868721485138), ('institutionalization', 0.40366432070732117)]"
140,reinforced,0.29598564,"[('taken_granted', 0.45930570363998413), ('institutionalize', 0.4268171191215515), ('norms', 0.4255991578102112)]"
141,diffusing,0.2959721,"[('diffusion', 0.6263313293457031), ('diffuse', 0.53857421875), ('imitation', 0.4450109899044037)]"
142,organizational_change,0.2953243,"[('innovation', 0.5658493041992188), ('institutional', 0.5619683265686035), ('institutionalization', 0.48579904437065125)]"
143,argue,0.29522717,"[('institutional', 0.46406468749046326), ('normative', 0.4012719690799713), ('legitimacy', 0.39315539598464966)]"
144,authority,0.29519957,"[('legitimate', 0.48148074746131897), ('legitimacy', 0.47232651710510254), ('coercive', 0.42687758803367615)]"
145,dominant,0.2951891,"[('institutional', 0.3959476351737976), ('legitimate', 0.3901296555995941), ('taken_granted', 0.38898801803588867)]"
146,bureaucracies,0.29513526,"[('rationalized', 0.4791407287120819), ('institutionalization', 0.4356591999530792), ('professional', 0.4248522222042084)]"
147,argues,0.2950846,"[('socially_constructed', 0.41452986001968384), ('rationalized', 0.407903254032135), ('institutional', 0.3833498954772949)]"
148,tacit,0.29503936,"[('taken_granted', 0.5652785301208496), ('norms', 0.4260503649711609), ('imitation', 0.3932913839817047)]"
149,part_parcel,0.29498196,"[('taken_granted', 0.5289475321769714), ('rationalized', 0.49946171045303345), ('rationalize', 0.47160738706588745)]"
150,mimetic_coercive,0.29480648,"[('mimetic', 0.5202893614768982), ('institutionalization', 0.43095719814300537), ('institutional', 0.4279603660106659)]"
151,enforced,0.29438624,"[('norms', 0.4886762499809265), ('norm', 0.4719175100326538), ('coercive', 0.44460931420326233)]"
152,coercive_isomorphic,0.2942747,"[('conformity', 0.43104252219200134), ('institutional', 0.42898860573768616), ('institutionalization', 0.42453551292419434)]"
153,loose_coupling,0.29415888,"[('loosely_coupled', 0.731194019317627), ('organizational_field', 0.4071634113788605), ('isomorphic', 0.405563086271286)]"
154,conventions,0.29413348,"[('norms', 0.5364381074905396), ('taken_granted', 0.44000130891799927), ('conform', 0.42799606919288635)]"
155,institutionalized_environment,0.29405054,"[('isomorphic', 0.4194486439228058), ('institutional', 0.4185015559196472), ('organizational_field', 0.41741180419921875)]"
156,regulatory,0.29369944,"[('institutional', 0.5625195503234863), ('coercive', 0.39306074380874634), ('normative', 0.3922206163406372)]"
157,tradition,0.29359704,"[('cultural', 0.441484272480011), ('institutional', 0.4315915107727051), ('normative', 0.4149368405342102)]"
158,ritualized,0.2935081,"[('ritual', 0.7233238220214844), ('ceremonial', 0.629989743232727), ('taken_granted', 0.4509701132774353)]"
159,rhetoric,0.293496,"[('normative', 0.40908706188201904), ('legitimate', 0.40147507190704346), ('institutionalization', 0.3832632303237915)]"
160,enforce,0.29332423,"[('institutionalize', 0.5701879858970642), ('legitimate', 0.4686371982097626), ('norms', 0.46678560972213745)]"
161,institutional_arrangements,0.29305935,"[('institutional', 0.5619587898254395), ('institutionalize', 0.46921825408935547), ('institutionalization', 0.4452437460422516)]"
162,hierarchies,0.2929238,"[('institutionalize', 0.41687479615211487), ('socially_constructed', 0.3897589445114136), ('legitimacy', 0.37725067138671875)]"
163,organizing,0.29280096,"[('innovation', 0.4590063691139221), ('institutionalization', 0.4526732563972473), ('institutionalize', 0.4146866798400879)]"
164,ideology,0.2926762,"[('institutionalization', 0.45138803124427795), ('normative', 0.4317264258861542), ('norms', 0.4102938175201416)]"
165,resistance,0.29249,"[('coercion', 0.47893041372299194), ('coercive', 0.4681534469127655), ('institutionalization', 0.4097006618976593)]"
166,traditions,0.2924736,"[('cultural', 0.5111483931541443), ('norms', 0.46734923124313354), ('normative', 0.40617698431015015)]"
167,principles,0.29224515,"[('norms', 0.5157465934753418), ('normative', 0.46121811866760254), ('norm', 0.39095449447631836)]"
168,overarching,0.29223558,"[('normative', 0.45865997672080994), ('rationalized', 0.41123074293136597), ('institutionalize', 0.39104384183883667)]"
169,constrain,0.29213923,"[('institutionalize', 0.4204808473587036), ('rationalize', 0.4146355390548706), ('norms', 0.4092564284801483)]"
170,external,0.2919475,"[('institutional', 0.5105677843093872), ('innovation', 0.5093190670013428), ('professional', 0.43951669335365295)]"
171,unquestioned,0.29175085,"[('taken_granted', 0.700763463973999), ('legitimate', 0.4792631268501282), ('socially_constructed', 0.44872498512268066)]"
172,powerful,0.29165977,"[('legitimate', 0.4693187475204468), ('coercive', 0.46100297570228577), ('institutional', 0.3714057207107544)]"
173,actions,0.2914124,"[('norms', 0.4166828393936157), ('institutional', 0.41069677472114563), ('legitimate', 0.37621721625328064)]"
174,fundamentally,0.29136974,"[('socially_constructed', 0.5112144947052002), ('taken_granted', 0.43353572487831116), ('rationalized', 0.4109751582145691)]"
175,institutional_elements,0.29132122,"[('institutional', 0.4907856583595276), ('organizational_field', 0.4704754054546356), ('institutionalization', 0.4149716794490814)]"
