,term,cosine_sim_with_core, closest_terms_from_core
1,bureaucratic,0.26301092,"[('professional', 0.4668818712234497), ('institutional', 0.4363127052783966), ('rationalized', 0.39594733715057373)]"
2,moral,0.25994942,"[('normative', 0.5498780012130737), ('norms', 0.5128454566001892), ('legitimacy', 0.40995103120803833)]"
3,culture,0.25272503,"[('cultural', 0.7313327789306641), ('norms', 0.4663470387458801), ('normative', 0.3540180027484894)]"
4,social,0.25206497,"[('cultural', 0.5349783301353455), ('institutional', 0.4476955533027649), ('normative', 0.4194745719432831)]"
5,internalized,0.25192565,"[('norms', 0.528261661529541), ('normative', 0.4581107795238495), ('norm', 0.45534762740135193)]"
6,traditional,0.25021872,"[('norms', 0.4241502285003662), ('cultural', 0.4238402843475342), ('institutional', 0.36612826585769653)]"
7,organization,0.24997021,"[('innovation', 0.464248925447464), ('institutional', 0.4089132249355316), ('profession', 0.36190512776374817)]"
8,societal,0.24882807,"[('institutional', 0.5362547039985657), ('cultural', 0.5267840623855591), ('normative', 0.43743249773979187)]"
9,ideological,0.2476323,"[('cultural', 0.5428059101104736), ('legitimacy', 0.45332086086273193), ('normative', 0.4327322840690613)]"
10,ideology,0.24437743,"[('cultural', 0.4458751976490021), ('legitimacy', 0.44062021374702454), ('norms', 0.38887670636177063)]"
11,organizational,0.24352947,"[('innovation', 0.5025937557220459), ('institutional', 0.49398744106292725), ('professional', 0.4156423807144165)]"
12,authority,0.24238466,"[('legitimacy', 0.5234777927398682), ('legitimate', 0.42801326513290405), ('norms', 0.3676038086414337)]"
13,society,0.24203984,"[('cultural', 0.4444441497325897), ('profession', 0.43636569380760193), ('norms', 0.36824649572372437)]"
14,indeed,0.24197477,"[('legitimate', 0.3308226764202118), ('taken_granted', 0.32741042971611023), ('profession', 0.32395750284194946)]"
15,tradition,0.23964195,"[('cultural', 0.47159111499786377), ('norms', 0.3489803075790405), ('institutional', 0.3334611654281616)]"
16,rational,0.23934205,"[('rationalized', 0.48952794075012207), ('normative', 0.4036772847175598), ('legitimate', 0.3486325144767761)]"
17,formal,0.23932563,"[('normative', 0.4290010333061218), ('institutional', 0.3908586800098419), ('coercive', 0.3617001175880432)]"
18,notion,0.23817864,"[('normative', 0.37288209795951843), ('norm', 0.34695106744766235), ('norms', 0.3336498439311981)]"
19,conception,0.23668091,"[('normative', 0.3818838596343994), ('norms', 0.3423880338668823), ('legitimate', 0.31631767749786377)]"
20,ideologies,0.23637746,"[('cultural', 0.4673130512237549), ('norms', 0.4346087574958801), ('legitimacy', 0.3844124674797058)]"
21,legitimated,0.23539838,"[('legitimate', 0.5183548927307129), ('legitimacy', 0.4820612967014313), ('taken_granted', 0.39357590675354004)]"
22,rules,0.23537295,"[('norms', 0.5830817222595215), ('norm', 0.4457955062389374), ('normative', 0.42542707920074463)]"
23,rationality,0.23458582,"[('rationalized', 0.44021597504615784), ('normative', 0.42638099193573), ('legitimacy', 0.41570478677749634)]"
24,sense,0.23284243,"[('taken_granted', 0.31635919213294983), ('legitimate', 0.3127667009830475), ('profession', 0.3102599084377289)]"
25,contemporary,0.23121162,"[('cultural', 0.4599585235118866), ('profession', 0.35236531496047974), ('normative', 0.34364229440689087)]"
26,informal,0.22907001,"[('norms', 0.4312903881072998), ('institutional', 0.3866320848464966), ('professional', 0.3551582098007202)]"
27,traditions,0.2289628,"[('cultural', 0.5528457164764404), ('norms', 0.4177423119544983), ('institutional', 0.3566741347312927)]"
28,definitions,0.22778207,"[('norms', 0.4523071050643921), ('normative', 0.4191829562187195), ('socially_constructed', 0.36288589239120483)]"
29,modern,0.22775659,"[('cultural', 0.4195476770401001), ('profession', 0.35064828395843506), ('rationalized', 0.3348350524902344)]"
30,sanctioning,0.22748058,"[('normative', 0.43038439750671387), ('norms', 0.39566653966903687), ('conformity', 0.354623019695282)]"
31,legitimating,0.2268695,"[('legitimacy', 0.43513453006744385), ('legitimate', 0.41235440969467163), ('rationalized', 0.37066954374313354)]"
32,concept,0.22676907,"[('normative', 0.361141562461853), ('cultural', 0.34001702070236206), ('norms', 0.3150138258934021)]"
33,emerging,0.22636671,"[('cultural', 0.3285021185874939), ('diffusion', 0.32671546936035156), ('normative', 0.31778061389923096)]"
34,mechanisms,0.22606759,"[('institutional', 0.40591052174568176), ('norms', 0.38582536578178406), ('coercive', 0.37370508909225464)]"
35,internalization,0.22470726,"[('norms', 0.4363057017326355), ('conformity', 0.4226090908050537), ('normative', 0.39303040504455566)]"
36,prevailing,0.22465439,"[('norms', 0.455935537815094), ('cultural', 0.37919020652770996), ('normative', 0.3519795536994934)]"
37,milieu,0.22451943,"[('cultural', 0.44507843255996704), ('norms', 0.36637890338897705), ('institutional', 0.36565661430358887)]"
38,emergent,0.22445671,"[('norms', 0.3655582070350647), ('normative', 0.36381059885025024), ('cultural', 0.310108482837677)]"
39,processes,0.22373217,"[('institutional', 0.3600015342235565), ('norms', 0.35582661628723145), ('cultural', 0.35455021262168884)]"
40,behavior,0.22363147,"[('norms', 0.46603459119796753), ('normative', 0.44853347539901733), ('conformity', 0.41274547576904297)]"
41,idea,0.22341989,"[('norm', 0.35605770349502563), ('diffusion', 0.32715684175491333), ('norms', 0.31242358684539795)]"
42,behavioral,0.22328801,"[('normative', 0.4685085415840149), ('conformity', 0.39072978496551514), ('cultural', 0.36641719937324524)]"
43,institutions,0.22325523,"[('institutional', 0.6154809594154358), ('cultural', 0.40671306848526), ('norms', 0.39697757363319397)]"
44,socialization,0.2228115,"[('cultural', 0.4025251865386963), ('norms', 0.4012182354927063), ('professional', 0.39445164799690247)]"
45,symbolic,0.2228101,"[('ritual', 0.47047093510627747), ('ceremonial', 0.449088990688324), ('normative', 0.36819005012512207)]"
46,reality,0.22248125,"[('taken_granted', 0.41528594493865967), ('socially_constructed', 0.41290608048439026), ('normative', 0.362435519695282)]"
47,ideas,0.22230396,"[('innovation', 0.3951745927333832), ('cultural', 0.3917127251625061), ('diffusion', 0.3909803032875061)]"
48,modern_societies,0.22163196,"[('cultural', 0.3993300497531891), ('norms', 0.3349681794643402), ('institutional', 0.3321336805820465)]"
49,political,0.22134785,"[('cultural', 0.4707019627094269), ('legitimacy', 0.43566250801086426), ('institutional', 0.42351120710372925)]"
50,certain,0.22067155,"[('cultural', 0.40072503685951233), ('legitimate', 0.34336093068122864), ('norms', 0.32577913999557495)]"
51,established,0.2205526,"[('institutional', 0.3637343645095825), ('legitimate', 0.3554265797138214), ('norms', 0.3293902575969696)]"
52,contexts,0.22039512,"[('cultural', 0.3976840078830719), ('norms', 0.38950493931770325), ('institutional', 0.3376161456108093)]"
53,legal,0.22035526,"[('legitimacy', 0.3731498718261719), ('institutional', 0.3690309524536133), ('norms', 0.3675180971622467)]"
54,view,0.22022757,"[('cultural', 0.3478326201438904), ('normative', 0.3318525552749634), ('socially_constructed', 0.30248481035232544)]"
55,definition,0.21953261,"[('normative', 0.3699597716331482), ('norms', 0.36637815833091736), ('legitimate', 0.3612861633300781)]"
56,structures,0.2192798,"[('institutional', 0.45687416195869446), ('cultural', 0.388933002948761), ('norms', 0.3319057822227478)]"
57,scientific,0.21920088,"[('professional', 0.43703481554985046), ('profession', 0.38127627968788147), ('cultural', 0.34348064661026)]"
58,action,0.21916041,"[('normative', 0.38727012276649475), ('norms', 0.32503587007522583), ('coercive', 0.32485195994377136)]"
59,conceptions,0.21913809,"[('norms', 0.3895288109779358), ('normative', 0.3698318302631378), ('cultural', 0.33759260177612305)]"
60,dominant,0.218952,"[('cultural', 0.3760441243648529), ('norms', 0.34337538480758667), ('legitimate', 0.339618444442749)]"
61,roles,0.2186839,"[('norms', 0.42504870891571045), ('professional', 0.38909655809402466), ('profession', 0.35925525426864624)]"
62,context,0.2185011,"[('cultural', 0.4058493375778198), ('institutional', 0.38336509466171265), ('norms', 0.3358532190322876)]"
63,custom,0.2184539,"[('norms', 0.4318196773529053), ('ritual', 0.4119482636451721), ('ceremonial', 0.3789485692977905)]"
64,legitimizing,0.21842377,"[('legitimate', 0.4374181628227234), ('legitimacy', 0.37621068954467773), ('coercive', 0.31521904468536377)]"
65,adherence,0.2183945,"[('norms', 0.4718364477157593), ('norm', 0.42463672161102295), ('conform', 0.38864052295684814)]"
66,conceived,0.21791978,"[('rationalized', 0.3274228274822235), ('isomorphic', 0.311421275138855), ('legitimate', 0.30918753147125244)]"
67,organizations,0.21756698,"[('innovation', 0.43975186347961426), ('organizational_field', 0.38440120220184326), ('institutional', 0.3765708804130554)]"
68,domination,0.21625623,"[('coercion', 0.4676974415779114), ('legitimacy', 0.4079827070236206), ('coercive', 0.3720601797103882)]"
69,rather,0.21599272,"[('institutional', 0.2902742624282837), ('cultural', 0.28489261865615845), ('diffuse', 0.2786710262298584)]"
70,sacred,0.2153955,"[('ritual', 0.5426583290100098), ('ceremonial', 0.38254451751708984), ('legitimate', 0.3314949870109558)]"
71,itself,0.21467693,"[('legitimate', 0.3379138112068176), ('institutional', 0.30151212215423584), ('normative', 0.3014846742153168)]"
72,pervasive,0.21467349,"[('cultural', 0.36325812339782715), ('coercive', 0.31105273962020874), ('diffuse', 0.3082103729248047)]"
73,implicit,0.21461146,"[('normative', 0.47035661339759827), ('taken_granted', 0.33068910241127014), ('norm', 0.31242793798446655)]"
74,imperatives,0.21450213,"[('norms', 0.41428178548812866), ('normative', 0.35640445351600647), ('cultural', 0.3541773557662964)]"
75,legitimize,0.21434072,"[('legitimate', 0.45226535201072693), ('rationalize', 0.39057809114456177), ('legitimacy', 0.37946319580078125)]"
76,beliefs,0.21429715,"[('norms', 0.497453510761261), ('cultural', 0.3906112611293793), ('normative', 0.3831365704536438)]"
77,conduct,0.21407783,"[('norms', 0.4922827482223511), ('normative', 0.4024035930633545), ('norm', 0.336527943611145)]"
78,influence,0.21389791,"[('conformity', 0.3360520005226135), ('cultural', 0.3233490288257599), ('legitimate', 0.3112839460372925)]"
79,emergence,0.21387152,"[('diffusion', 0.39384782314300537), ('cultural', 0.37291419506073), ('legitimacy', 0.31511420011520386)]"
80,institution,0.21368802,"[('institutional', 0.5702275633811951), ('profession', 0.4005480408668518), ('professional', 0.3381820321083069)]"
81,institutionalization,0.21352912,"[('institutional', 0.46535301208496094), ('legitimacy', 0.3289536237716675), ('innovation', 0.321222722530365)]"
82,belief,0.21336061,"[('legitimacy', 0.35339730978012085), ('norms', 0.34559276700019836), ('normative', 0.32169413566589355)]"
83,science,0.21315025,"[('profession', 0.3744238615036011), ('innovation', 0.35773754119873047), ('normative', 0.3410928249359131)]"
84,universal,0.21310069,"[('cultural', 0.3740639388561249), ('normative', 0.3438457250595093), ('norm', 0.3375527560710907)]"
85,perspective,0.21277232,"[('cultural', 0.36857032775878906), ('normative', 0.36036795377731323), ('profession', 0.3468831181526184)]"
86,character,0.21198304,"[('coercive', 0.3682714104652405), ('cultural', 0.3326897621154785), ('legitimacy', 0.31620699167251587)]"
87,patterns,0.21161854,"[('cultural', 0.4353674352169037), ('norms', 0.4221492409706116), ('institutional', 0.3567478656768799)]"
88,emphasize,0.21101649,"[('cultural', 0.3531954288482666), ('normative', 0.3228171169757843), ('rationalize', 0.29605889320373535)]"
89,ethical,0.2109319,"[('normative', 0.4405604600906372), ('norms', 0.4266793131828308), ('norm', 0.3421720266342163)]"
90,ethic,0.21081838,"[('norms', 0.3982545733451843), ('rationalized', 0.35080862045288086), ('normative', 0.33417201042175293)]"
91,articulated,0.21080336,"[('institutionalize', 0.3422884941101074), ('institutionalize', 0.3422884941101074), ('taken_granted', 0.3368914723396301)]"
92,acceptance,0.21049754,"[('legitimacy', 0.43891656398773193), ('norms', 0.40584224462509155), ('conformity', 0.39526259899139404)]"
93,practice,0.21039905,"[('professional', 0.39743125438690186), ('profession', 0.3795982003211975), ('innovation', 0.3582970201969147)]"
94,rooted,0.21031432,"[('cultural', 0.38173753023147583), ('rationalized', 0.37566938996315), ('taken_granted', 0.345377117395401)]"
95,intellectual,0.21025765,"[('cultural', 0.5138132572174072), ('profession', 0.3888363838195801), ('professional', 0.3791254758834839)]"
96,standards,0.21025285,"[('norms', 0.5382485389709473), ('norm', 0.4076923131942749), ('normative', 0.3696131706237793)]"
97,legitimized,0.21022777,"[('legitimate', 0.40499383211135864), ('legitimacy', 0.3592095375061035), ('normative', 0.33425283432006836)]"
98,ideals,0.21013534,"[('norms', 0.5054184198379517), ('cultural', 0.393424928188324), ('normative', 0.35804033279418945)]"
99,emphasizes,0.21007529,"[('institutional', 0.37764614820480347), ('cultural', 0.3545939028263092), ('normative', 0.34604373574256897)]"
100,increasingly,0.20997946,"[('professional', 0.3160433769226074), ('rationalized', 0.31472378969192505), ('institutionalize', 0.31412217020988464)]"
101,recognized,0.20996194,"[('legitimate', 0.3794078528881073), ('taken_granted', 0.3351469039916992), ('profession', 0.31324756145477295)]"
102,settings,0.20982812,"[('institutional', 0.4268431067466736), ('norms', 0.3403465151786804), ('cultural', 0.3200812339782715)]"
103,paradigm,0.20979273,"[('normative', 0.4218572676181793), ('profession', 0.32473844289779663), ('institutional', 0.3204677104949951)]"
104,pluralistic,0.20974392,"[('normative', 0.32134556770324707), ('institutional', 0.3188396990299225), ('diffuse', 0.313632607460022)]"
105,rationalization,0.20946199,"[('rationalized', 0.4631631374359131), ('rationalize', 0.3924996554851532), ('legitimacy', 0.29021334648132324)]"
106,structural,0.20927382,"[('cultural', 0.515335202217102), ('institutional', 0.48860839009284973), ('normative', 0.38968443870544434)]"
107,notions,0.20909503,"[('norms', 0.3799132704734802), ('normative', 0.3572309613227844), ('legitimacy', 0.3282780647277832)]"
108,accepted,0.20904003,"[('taken_granted', 0.41399410367012024), ('legitimate', 0.410921573638916), ('norms', 0.39560309052467346)]"
109,everyday,0.20885642,"[('taken_granted', 0.46595656871795654), ('ritual', 0.33687785267829895), ('socially_constructed', 0.3359437584877014)]"
110,goals,0.20862558,"[('norms', 0.4157729744911194), ('normative', 0.34659072756767273), ('institutional', 0.32325997948646545)]"
111,decision_making,0.20853662,"[('innovation', 0.36251839995384216), ('normative', 0.3495422303676605), ('diffusion', 0.32866930961608887)]"
112,other_hand,0.2083457,"[('professional', 0.3201114535331726), ('rationalize', 0.3101760149002075), ('legitimate', 0.304196834564209)]"
113,fundamental,0.20823725,"[('institutional', 0.3594977557659149), ('cultural', 0.35368120670318604), ('taken_granted', 0.34754425287246704)]"
114,enforce,0.20810601,"[('norms', 0.4100959002971649), ('coercion', 0.4045315980911255), ('coercive', 0.3794975280761719)]"
115,deviant,0.20786922,"[('legitimate', 0.3763429522514343), ('normative', 0.3512336313724518), ('norms', 0.33204394578933716)]"
116,ultimately,0.20772143,"[('legitimacy', 0.36326515674591064), ('legitimate', 0.3441654443740845), ('rationalized', 0.318802148103714)]"
117,parsons,0.20771626,"[('normative', 0.40510234236717224), ('norms', 0.33616793155670166), ('profession', 0.33555999398231506)]"
118,moreover,0.20757161,"[('institutional', 0.29929491877555847), ('professional', 0.2947813868522644), ('conform', 0.27852821350097656)]"
119,collective,0.20743302,"[('coercion', 0.3033086657524109), ('institutional', 0.3030925393104553), ('norms', 0.3002616763114929)]"
120,charisma,0.20729578,"[('legitimacy', 0.48206794261932373), ('rationalized', 0.28922465443611145), ('institutional', 0.2886970043182373)]"
121,societies,0.20686992,"[('cultural', 0.42387425899505615), ('norms', 0.2993369996547699), ('ritual', 0.287888765335083)]"
122,distinctive,0.20683007,"[('cultural', 0.42450425028800964), ('institutional', 0.31340986490249634), ('norms', 0.30469173192977905)]"
123,structure,0.2066282,"[('innovation', 0.3751128911972046), ('institutional', 0.3608216643333435), ('cultural', 0.3302568793296814)]"
124,consequence,0.20646602,"[('rationalize', 0.3058890998363495), ('legitimate', 0.3050186038017273), ('cultural', 0.29753395915031433)]"
125,reinforce,0.20646593,"[('conform', 0.341968297958374), ('norms', 0.28755322098731995), ('legitimate', 0.28581610321998596)]"
126,organized,0.2063083,"[('rationalized', 0.40550121665000916), ('institutional', 0.3213311433792114), ('diffuse', 0.3034709095954895)]"
127,knowledge,0.20626974,"[('profession', 0.41891491413116455), ('professional', 0.39630424976348877), ('taken_granted', 0.3317686915397644)]"
128,argues,0.20596005,"[('cultural', 0.322690486907959), ('norms', 0.29343071579933167), ('institutional', 0.28493377566337585)]"
129,power,0.20593615,"[('legitimacy', 0.4175131320953369), ('coercion', 0.3883276879787445), ('coercive', 0.3852238059043884)]"
130,situations,0.20589918,"[('norms', 0.4022028148174286), ('normative', 0.3458957076072693), ('norm', 0.3339099586009979)]"
131,emphasis,0.205722,"[('cultural', 0.33747217059135437), ('normative', 0.3075813353061676), ('institutional', 0.3011102080345154)]"
132,sociological,0.20559339,"[('cultural', 0.39761272072792053), ('normative', 0.37080317735671997), ('profession', 0.3488212525844574)]"
133,problematic,0.20512375,"[('taken_granted', 0.4702478349208832), ('socially_constructed', 0.3804685175418854), ('legitimate', 0.35770002007484436)]"
134,autonomous,0.20510855,"[('rationalized', 0.3139234781265259), ('cultural', 0.3025091886520386), ('professional', 0.3021506667137146)]"
135,guiding,0.2051043,"[('normative', 0.3727240562438965), ('norms', 0.3650386333465576), ('institutional', 0.2923218309879303)]"
136,ongoing,0.20506111,"[('socially_constructed', 0.3625175356864929), ('taken_granted', 0.3274726867675781), ('institutional', 0.3099310100078583)]"
137,develop,0.2047168,"[('institutionalize', 0.34364956617355347), ('institutionalize', 0.34364956617355347), ('diffusion', 0.3154134452342987)]"
138,subculture,0.20463389,"[('norms', 0.44405561685562134), ('cultural', 0.39392876625061035), ('normative', 0.3290214538574219)]"
139,orientations,0.20446725,"[('cultural', 0.40792137384414673), ('norms', 0.4005013406276703), ('normative', 0.359438955783844)]"
140,broader,0.20444168,"[('cultural', 0.4080742299556732), ('institutional', 0.3788605034351349), ('profession', 0.32978665828704834)]"
141,discipline,0.20422097,"[('profession', 0.4813339114189148), ('professional', 0.3415219485759735), ('normative', 0.32450008392333984)]"
142,regulate,0.20417684,"[('norms', 0.4006653428077698), ('institutionalize', 0.34334003925323486), ('institutionalize', 0.34334003925323486)]"
143,principles,0.20412216,"[('norms', 0.4594966173171997), ('normative', 0.3910197615623474), ('norm', 0.341727077960968)]"
144,conscious,0.20389374,"[('cultural', 0.31166988611221313), ('coercive', 0.3076958656311035), ('rationalized', 0.3014376163482666)]"
145,concepts,0.20353825,"[('normative', 0.3502200245857239), ('norms', 0.32940971851348877), ('cultural', 0.3144800364971161)]"
146,differentiated,0.20350905,"[('diffuse', 0.3786006569862366), ('rationalized', 0.304945707321167), ('norms', 0.28936851024627686)]"
147,community,0.20330742,"[('institutional', 0.3923408091068268), ('profession', 0.3810425102710724), ('professional', 0.37850403785705566)]"
148,cultures,0.20301475,"[('cultural', 0.5559978485107422), ('norms', 0.3874766230583191), ('diffusion', 0.32649704813957214)]"
149,morality,0.20300302,"[('norms', 0.4870031476020813), ('normative', 0.4048457145690918), ('conformity', 0.33732283115386963)]"
150,essential,0.2029603,"[('cultural', 0.3357399106025696), ('taken_granted', 0.3191465735435486), ('institutional', 0.3014056086540222)]"
151,ethics,0.20285653,"[('profession', 0.41283002495765686), ('norms', 0.3967818021774292), ('normative', 0.38448360562324524)]"
152,yet,0.20277838,"[('taken_granted', 0.3292539119720459), ('legitimate', 0.28976911306381226), ('cultural', 0.28107625246047974)]"
153,ultimate,0.20271824,"[('legitimate', 0.3731195330619812), ('legitimacy', 0.3681914210319519), ('normative', 0.3113037049770355)]"
154,thought,0.20258929,"[('cultural', 0.34103766083717346), ('normative', 0.3306056559085846), ('profession', 0.29874545335769653)]"
155,perhaps,0.20249228,"[('cultural', 0.3101649582386017), ('profession', 0.29033511877059937), ('institutionalize', 0.26436561346054077)]"
156,elites,0.20245606,"[('cultural', 0.3929837644100189), ('legitimacy', 0.3733462393283844), ('institutional', 0.3339313864707947)]"
157,integration,0.20227855,"[('cultural', 0.4251459240913391), ('normative', 0.36905425786972046), ('conformity', 0.3326159417629242)]"
158,instance,0.202224,"[('cultural', 0.2970655560493469), ('norms', 0.2865811586380005), ('legitimate', 0.27858966588974)]"
159,control,0.20215994,"[('coercive', 0.37457275390625), ('coercion', 0.3495011329650879), ('conformity', 0.2984083890914917)]"
160,rather_than,0.20213674,"[('rationalize', 0.2934696078300476), ('norms', 0.2812720537185669), ('conform', 0.27781105041503906)]"
161,furthermore,0.20198862,"[('institutional', 0.2971029281616211), ('normative', 0.27875661849975586), ('conform', 0.2762974798679352)]"
162,symbols,0.20186988,"[('ritual', 0.39717742800712585), ('ceremonial', 0.35385510325431824), ('cultural', 0.3410360515117645)]"
163,merely,0.20177121,"[('legitimate', 0.2978391647338867), ('taken_granted', 0.2839772701263428), ('mimetic', 0.2815384566783905)]"
164,ethos,0.20167,"[('norms', 0.41802868247032166), ('cultural', 0.3956175744533539), ('profession', 0.369001567363739)]"
165,consensus,0.2016141,"[('normative', 0.4437206983566284), ('legitimacy', 0.4330448508262634), ('norms', 0.367140531539917)]"
166,effectively,0.20148398,"[('legitimate', 0.30729058384895325), ('norms', 0.29387736320495605), ('institutionalize', 0.28392553329467773)]"
167,legitimate_authority,0.20134608,"[('legitimacy', 0.4486989974975586), ('legitimate', 0.38290026783943176), ('norms', 0.3487301468849182)]"
168,embody,0.2012698,"[('normative', 0.3478306531906128), ('institutionalize', 0.31333470344543457), ('institutionalize', 0.31333470344543457)]"
169,framework,0.20078233,"[('institutional', 0.39455825090408325), ('normative', 0.3654206395149231), ('cultural', 0.3158015012741089)]"
170,argued,0.20074852,"[('rationalize', 0.2952975034713745), ('rationalized', 0.2897976040840149), ('legitimacy', 0.26653188467025757)]"
171,bureaucracy,0.2006073,"[('legitimacy', 0.33173710107803345), ('profession', 0.3212587833404541), ('professional', 0.3124901056289673)]"
172,medical_profession,0.20054767,"[('profession', 0.4529648423194885), ('professional', 0.42481088638305664), ('legitimate', 0.32747533917427063)]"
173,enforced,0.20051259,"[('norms', 0.4422018527984619), ('norm', 0.3779106140136719), ('coercion', 0.3715260624885559)]"
174,inculcates,0.2004516,"[('rationalized', 0.30485299229621887), ('conformity', 0.2942802309989929), ('coercive', 0.2728705406188965)]"
175,undermine,0.20012374,"[('legitimacy', 0.4021281898021698), ('rationalize', 0.35298463702201843), ('legitimate', 0.3219671845436096)]"
176,instrumental,0.19997363,"[('normative', 0.33434945344924927), ('legitimate', 0.3293142020702362), ('legitimacy', 0.3270267844200134)]"
177,role,0.199884,"[('professional', 0.39066433906555176), ('norms', 0.3567373752593994), ('profession', 0.3240061402320862)]"
178,structured,0.19984792,"[('taken_granted', 0.3263462781906128), ('rationalized', 0.3198607265949249), ('norms', 0.2903972268104553)]"
179,sociology,0.19977269,"[('profession', 0.43493926525115967), ('normative', 0.36713656783103943), ('cultural', 0.3359143137931824)]"
180,become,0.1996876,"[('legitimate', 0.29741644859313965), ('rationalized', 0.29193115234375), ('taken_granted', 0.28888481855392456)]"
181,institutionally,0.19966324,"[('institutional', 0.3450019657611847), ('rationalized', 0.3111070990562439), ('norms', 0.29649752378463745)]"
182,sphere,0.19936052,"[('cultural', 0.4116596579551697), ('legitimate', 0.2893337607383728), ('norms', 0.28403905034065247)]"
183,kind,0.19935225,"[('legitimate', 0.27921491861343384), ('profession', 0.2758394181728363), ('coercion', 0.2640843391418457)]"
184,explicit,0.19934492,"[('normative', 0.4396698772907257), ('coercive', 0.31640803813934326), ('legitimate', 0.29524752497673035)]"
185,charismatic_leadership,0.19923767,"[('legitimacy', 0.41315701603889465), ('rationalized', 0.31440290808677673), ('institutional', 0.2985375225543976)]"
186,actions,0.19921273,"[('norms', 0.3517502248287201), ('normative', 0.329409122467041), ('legitimate', 0.3152475953102112)]"
187,realm,0.19918789,"[('cultural', 0.3301819860935211), ('rationalized', 0.3230874538421631), ('legitimate', 0.3062499761581421)]"
