,term,cosine_sim_with_core, closest_terms_from_core
20,population,0.27752927,"[('population', 1.0000001192092896), ('populations', 0.7225896716117859), ('density', 0.46015921235084534)]"
21,populations,0.31536728,"[('populations', 0.9999997615814209), ('population', 0.7225896716117859), ('ecological', 0.4808553457260132)]"
22,reliability,0.19123441,"[('reliability', 1.0000001192092896), ('accountability', 0.31146395206451416), ('legitimacy', 0.2741283178329468)]"
23,resistance_change,0.18464822,"[('resistance_change', 1.0), ('inertia', 0.42805996537208557), ('evolution', 0.2582188844680786)]"
24,selection,0.25003222,"[('selection', 1.0), ('natural_selection', 0.43300849199295044), ('evolution', 0.42007794976234436)]"
25,specialism,0.23773627,"[('specialism', 1.000000238418579), ('generalist', 0.4035523235797882), ('specialist', 0.3450506925582886)]"
26,specialist,0.2418483,"[('specialist', 1.0), ('generalist', 0.5149348378181458), ('specialism', 0.3450506925582886)]"
27,structural_inertia,0.31624404,"[('structural_inertia', 1.0000001192092896), ('ecological', 0.4243152141571045), ('inertia', 0.41358715295791626)]"
28,survival,0.3238466,"[('survival', 1.0000001192092896), ('evolution', 0.44230586290359497), ('niche', 0.3837747871875763)]"
0,organizational_populations,0.3623463,"[('structural_inertia', 0.5640802383422852), ('organizational_form', 0.5333881378173828), ('populations', 0.5178194642066956)]"
1,population_ecology,0.34362793,"[('natural_selection', 0.5682773590087891), ('niche', 0.5547811985015869), ('ecological', 0.5356576442718506)]"
2,organizational_forms,0.33213484,"[('organizational_form', 0.6923313140869141), ('structural_inertia', 0.5089727640151978), ('evolution', 0.5045517086982727)]"
3,organizational_ecology,0.33046618,"[('structural_inertia', 0.5479413270950317), ('ecological', 0.534609317779541), ('ecology', 0.4791160821914673)]"
4,populations_organizations,0.32039693,"[('ecological', 0.4980871081352234), ('structural_inertia', 0.4870045483112335), ('natural_selection', 0.48514389991760254)]"
5,organizations,0.3185798,"[('structural_inertia', 0.49448058009147644), ('organizational_form', 0.48752954602241516), ('evolution', 0.4322091341018677)]"
6,organizational_change,0.316004,"[('structural_inertia', 0.5941314697265625), ('evolution', 0.47954830527305603), ('inertia', 0.47646021842956543)]"
7,freeman,0.31498367,"[('ecology', 0.539392352104187), ('structural_inertia', 0.5116385221481323), ('ecological', 0.45171287655830383)]"
8,density_dependence,0.3134843,"[('density', 0.5245147347450256), ('organizational_form', 0.47347337007522583), ('structural_inertia', 0.4312572181224823)]"
9,environments,0.30868015,"[('ecological', 0.4932335615158081), ('structural_inertia', 0.4532559812068939), ('populations', 0.44682085514068604)]"
10,organizational_population,0.3066941,"[('density', 0.4823424816131592), ('structural_inertia', 0.4803437292575836), ('organizational_form', 0.47954005002975464)]"
11,tucker_house,0.30471113,"[('death_rate', 0.44034725427627563), ('survival', 0.4192242920398712), ('populations', 0.4164298176765442)]"
12,founding,0.30360436,"[('organizational_form', 0.5159220695495605), ('structural_inertia', 0.44562944769859314), ('density', 0.441178560256958)]"
13,environmental_selection,0.3015921,"[('natural_selection', 0.5122352242469788), ('structural_inertia', 0.4654797613620758), ('organizational_form', 0.43626993894577026)]"
14,resource_partitioning,0.29914007,"[('niche', 0.46020427346229553), ('carrying_capacity', 0.4525691568851471), ('competition', 0.4470093250274658)]"
15,niche_width,0.29906946,"[('structural_inertia', 0.4731467068195343), ('niche', 0.4219893217086792), ('organizational_form', 0.4190942347049713)]"
16,organizational,0.29745868,"[('organizational_form', 0.4486153721809387), ('ecological', 0.43915343284606934), ('evolution', 0.40513718128204346)]"
17,population_organizations,0.29265684,"[('populations', 0.4545344412326813), ('population', 0.4345950782299042), ('organizational_form', 0.41626089811325073)]"
18,liability_newness,0.29146016,"[('structural_inertia', 0.5885844230651855), ('death_rate', 0.45887258648872375), ('organizational_form', 0.4379763901233673)]"
19,environment,0.28998587,"[('ecological', 0.49325433373451233), ('evolution', 0.4199560284614563), ('niche', 0.4129466414451599)]"
20,organization,0.2854409,"[('organizational_form', 0.4876554012298584), ('evolution', 0.40975019335746765), ('structural_inertia', 0.3974963426589966)]"
21,adaptation,0.284114,"[('evolution', 0.5311775803565979), ('evolutionary', 0.48334819078445435), ('survival', 0.46414366364479065)]"
22,environmental,0.28338024,"[('ecological', 0.5702369213104248), ('ecology', 0.4661197066307068), ('niche', 0.36859607696533203)]"
23,inertial_pressures,0.28249913,"[('structural_inertia', 0.5378772616386414), ('inertia', 0.418487012386322), ('populations', 0.36868816614151)]"
24,mortality_rates,0.28177547,"[('death_rate', 0.6671750545501709), ('populations', 0.4837023913860321), ('density', 0.47511619329452515)]"
25,human_ecology,0.28092322,"[('ecological', 0.6581583619117737), ('ecology', 0.6089107394218445), ('niche', 0.4804478585720062)]"
26,founding_rates,0.27835342,"[('density', 0.5926312208175659), ('organizational_form', 0.4460776746273041), ('death_rate', 0.4246674180030823)]"
27,failure_rates,0.2770813,"[('failure_rate', 0.6495891809463501), ('density', 0.4653453826904297), ('death_rate', 0.46230795979499817)]"
28,death_rates,0.27615142,"[('death_rate', 0.7677595019340515), ('populations', 0.4437601566314697), ('population', 0.4069352149963379)]"
29,species,0.2759135,"[('natural_selection', 0.5772438049316406), ('evolutionary', 0.5364611148834229), ('evolution', 0.4815940856933594)]"
30,niches,0.27573255,"[('niche', 0.7323968410491943), ('carrying_capacity', 0.44754087924957275), ('populations', 0.44175511598587036)]"
31,adaptive,0.27502587,"[('evolutionary', 0.4923815131187439), ('evolution', 0.45301303267478943), ('survival', 0.42547595500946045)]"
32,ecologists,0.27399385,"[('ecological', 0.5289987921714783), ('ecology', 0.4960433542728424), ('niche', 0.4214230179786682)]"
33,mortality_rate,0.27160287,"[('death_rate', 0.6838618516921997), ('density', 0.4932368993759155), ('failure_rate', 0.4695821702480316)]"
34,generalist_organizations,0.27043328,"[('niche', 0.47111883759498596), ('generalist', 0.3901055157184601), ('structural_inertia', 0.38511186838150024)]"
35,institutional_environment,0.26921058,"[('organizational_form', 0.502788245677948), ('legitimacy', 0.42260655760765076), ('structural_inertia', 0.4014355540275574)]"
36,population_density,0.2680976,"[('density', 0.6599220633506775), ('population', 0.5223071575164795), ('death_rate', 0.48564353585243225)]"
37,population_ecologists,0.2680916,"[('natural_selection', 0.4626110792160034), ('organizational_form', 0.44986844062805176), ('ecological', 0.43548208475112915)]"
38,environmental_change,0.2676896,"[('inertia', 0.47937458753585815), ('structural_inertia', 0.4324277937412262), ('evolution', 0.39548879861831665)]"
39,freeman_niche_width,0.26715824,"[('structural_inertia', 0.4548235833644867), ('evolution', 0.37995773553848267), ('survival', 0.367526650428772)]"
40,institutional,0.26701108,"[('legitimacy', 0.44529151916503906), ('evolution', 0.4183620810508728), ('organizational_form', 0.41603681445121765)]"
41,dynamics,0.26618013,"[('evolution', 0.5200514793395996), ('ecological', 0.4188811182975769), ('ecology', 0.40053102374076843)]"
42,wine_industry,0.26615152,"[('structural_inertia', 0.45876702666282654), ('niche', 0.4086664915084839), ('organizational_form', 0.4058436155319214)]"
43,specialists_generalists,0.2643326,"[('generalist', 0.4535689353942871), ('populations', 0.4303200840950012), ('carrying_capacity', 0.4093930423259735)]"
44,selection_processes,0.26428324,"[('selection', 0.4959201216697693), ('natural_selection', 0.43277138471603394), ('structural_inertia', 0.41122424602508545)]"
45,freeman_freeman,0.26349804,"[('structural_inertia', 0.42011088132858276), ('ecological', 0.3786384165287018), ('carrying_capacity', 0.35860133171081543)]"
46,house_tucker,0.26159838,"[('structural_inertia', 0.4276677668094635), ('survival', 0.38298505544662476), ('death_rate', 0.3693700432777405)]"
47,evolutionary_theory,0.26157102,"[('evolutionary', 0.6174765825271606), ('evolution', 0.5705344676971436), ('natural_selection', 0.5636813640594482)]"
48,niche_niche,0.2605624,"[('niche', 0.5384423136711121), ('carrying_capacity', 0.41723766922950745), ('ecological', 0.38299471139907837)]"
49,generalists,0.2596714,"[('generalist', 0.6176531910896301), ('specialist', 0.4654049873352051), ('specialism', 0.42268311977386475)]"
50,newspaper,0.25954303,"[('death_rate', 0.3742758631706238), ('ecological', 0.361417293548584), ('failure_rate', 0.35321855545043945)]"
51,survival_chances,0.2593475,"[('survival', 0.42255258560180664), ('chance_survival', 0.40137121081352234), ('structural_inertia', 0.38391053676605225)]"
52,diversity,0.25859722,"[('organizational_form', 0.38866686820983887), ('competition', 0.37527334690093994), ('evolution', 0.36933404207229614)]"
53,mortality,0.2585514,"[('death_rate', 0.6445791721343994), ('populations', 0.4365285634994507), ('population', 0.4167298972606659)]"
54,specialist_generalist,0.25839618,"[('specialism', 0.4539293348789215), ('generalist', 0.44010844826698303), ('niche', 0.4114936590194702)]"
55,failings_wine,0.25815907,"[('ecological', 0.4783560633659363), ('evolution', 0.3629966378211975), ('ecology', 0.35954731702804565)]"
56,density_delay,0.25787678,"[('ecology', 0.4114421010017395), ('evolution', 0.40372806787490845), ('populations', 0.4020764231681824)]"
57,realized_niche,0.25775158,"[('niche', 0.5239132642745972), ('carrying_capacity', 0.5195984244346619), ('natural_selection', 0.40282702445983887)]"
58,size_localized,0.25702253,"[('density', 0.41234099864959717), ('niche', 0.38292407989501953), ('populations', 0.37607401609420776)]"
59,founding_rate,0.25684875,"[('density', 0.5994398593902588), ('organizational_form', 0.44467395544052124), ('failure_rate', 0.43876853585243225)]"
60,organizational_ecologists,0.25658774,"[('structural_inertia', 0.4666784405708313), ('natural_selection', 0.3960357904434204), ('organizational_form', 0.36083152890205383)]"
61,institutionalization,0.25611374,"[('evolution', 0.46337878704071045), ('legitimacy', 0.45792311429977417), ('organizational_form', 0.43633735179901123)]"
62,highly_reproducible,0.255221,"[('structural_inertia', 0.4829922914505005), ('legitimacy', 0.3817657232284546), ('accountability', 0.3414541482925415)]"
63,selection_pressures,0.2546026,"[('natural_selection', 0.46102839708328247), ('structural_inertia', 0.44503700733184814), ('inertia', 0.3692809045314789)]"
64,survive,0.25361437,"[('survival', 0.6129785776138306), ('niche', 0.34466075897216797), ('natural_selection', 0.3302101194858551)]"
65,resource_munificence,0.25307852,"[('death_rate', 0.3986088037490845), ('organizational_form', 0.3955760598182678), ('carrying_capacity', 0.37284883856773376)]"
66,miner_terry,0.25147483,"[('ecology', 0.4119536578655243), ('evolution', 0.4044886827468872), ('structural_inertia', 0.3520483374595642)]"
67,founding_disbanding,0.25116137,"[('structural_inertia', 0.3877233862876892), ('ecological', 0.3829115927219391), ('death_rate', 0.36853307485580444)]"
68,organizational_learning,0.2510493,"[('evolutionary', 0.41051727533340454), ('evolution', 0.41036298871040344), ('structural_inertia', 0.3867832124233246)]"
69,organisms,0.25024423,"[('natural_selection', 0.6187801361083984), ('evolutionary', 0.5049742460250854), ('evolution', 0.46526575088500977)]"
70,dynamic,0.24961053,"[('evolution', 0.5078984498977661), ('evolutionary', 0.46939828991889954), ('competition', 0.4229070246219635)]"
71,dynamics_niche_width,0.24951643,"[('structural_inertia', 0.4255867600440979), ('ecological', 0.4048490524291992), ('ecology', 0.3545137345790863)]"
72,technological,0.2489703,"[('evolution', 0.47079169750213623), ('evolutionary', 0.42431193590164185), ('competition', 0.4017895460128784)]"
73,buffering_shields,0.24895115,"[('evolution', 0.35499322414398193), ('populations', 0.3549071252346039), ('organizational_form', 0.3541577458381653)]"
74,processes,0.24879974,"[('evolution', 0.4734916388988495), ('evolutionary', 0.43676072359085083), ('selection', 0.4052799344062805)]"
75,chances_survival,0.24797374,"[('chance_survival', 0.42975980043411255), ('survival', 0.40945398807525635), ('structural_inertia', 0.3605360686779022)]"
76,environmental_contingency,0.24789062,"[('natural_selection', 0.45583802461624146), ('evolutionary', 0.4241849482059479), ('evolution', 0.4234877824783325)]"
77,minimalist_organizations,0.24743156,"[('organizational_form', 0.4322701692581177), ('structural_inertia', 0.4111703038215637), ('density', 0.3595188856124878)]"
78,proliferation_density,0.24741402,"[('evolution', 0.4121123254299164), ('selection', 0.39370352029800415), ('natural_selection', 0.3844676613807678)]"
79,evolution_brewing,0.24716832,"[('specialist', 0.3744613528251648), ('ecology', 0.37243038415908813), ('structural_inertia', 0.36647677421569824)]"
80,differentiation,0.24708797,"[('competition', 0.4331839084625244), ('evolution', 0.4181729555130005), ('niche', 0.3971215486526489)]"
81,freeman_liability_newness,0.24550025,"[('structural_inertia', 0.41066837310791016), ('evolution', 0.3551928997039795), ('organizational_form', 0.3344563841819763)]"
82,freeman_population_ecology,0.24545306,"[('structural_inertia', 0.47149306535720825), ('ecology', 0.43099695444107056), ('ecological', 0.3864486813545227)]"
83,competitive,0.24509956,"[('competition', 0.7302768230438232), ('niche', 0.36508551239967346), ('survival', 0.34729915857315063)]"
84,liability_smallness,0.24478689,"[('structural_inertia', 0.4953567385673523), ('death_rate', 0.37225520610809326), ('failure_rate', 0.3474363684654236)]"
85,interdependence,0.2434408,"[('competition', 0.5050015449523926), ('evolution', 0.39825841784477234), ('ecological', 0.3880312740802765)]"
86,nelson_winter,0.24279569,"[('evolution', 0.5115914344787598), ('evolutionary', 0.4820089042186737), ('natural_selection', 0.45216476917266846)]"
87,effectiveness,0.24226364,"[('reliability', 0.41594111919403076), ('accountability', 0.37218737602233887), ('legitimacy', 0.36483317613601685)]"
88,strategy,0.24222791,"[('niche', 0.436196506023407), ('competition', 0.39914941787719727), ('organizational_form', 0.38884276151657104)]"
89,legitimacy_liability_newness,0.24208784,"[('survival', 0.36112797260284424), ('evolution', 0.34252065420150757), ('death_rate', 0.32848137617111206)]"
90,extinction,0.24161994,"[('evolution', 0.4190303087234497), ('evolutionary', 0.41880255937576294), ('natural_selection', 0.390908420085907)]"
91,disbanding_rate,0.24028969,"[('density', 0.5236605405807495), ('death_rate', 0.42278289794921875), ('failure_rate', 0.3785123825073242)]"
92,inertia_freeman,0.23982337,"[('structural_inertia', 0.42180922627449036), ('niche', 0.39898985624313354), ('inertia', 0.3356061279773712)]"
93,growth,0.23842703,"[('competition', 0.40842121839523315), ('survival', 0.40724658966064453), ('evolution', 0.3996354937553406)]"
94,environmental_changes,0.23803951,"[('structural_inertia', 0.3788621127605438), ('inertia', 0.35938239097595215), ('survival', 0.3376809358596802)]"
95,organizational_niches,0.2378137,"[('niche', 0.47924095392227173), ('carrying_capacity', 0.39952176809310913), ('density', 0.3992999792098999)]"
96,institutional_environments,0.23762175,"[('ecological', 0.4133217930793762), ('organizational_form', 0.40194714069366455), ('structural_inertia', 0.3627477288246155)]"
97,lambkin_day,0.23717056,"[('niche', 0.4341757893562317), ('survival', 0.3827587366104126), ('ecology', 0.34324654936790466)]"
98,carrying_capacities,0.23694268,"[('carrying_capacity', 0.5867270231246948), ('populations', 0.38302356004714966), ('density', 0.37232887744903564)]"
99,liabilities_newness,0.2368706,"[('structural_inertia', 0.40843647718429565), ('organizational_form', 0.36917972564697266), ('inertia', 0.3587943911552429)]"
100,technological_discontinuities,0.23664095,"[('evolutionary', 0.40771424770355225), ('inertial', 0.40034234523773193), ('inertia', 0.39445123076438904)]"
101,resource_dependence,0.23624915,"[('organizational_form', 0.4386308491230011), ('ecological', 0.3869449198246002), ('competition', 0.342278391122818)]"
102,technological_innovation,0.23597857,"[('competition', 0.416784405708313), ('evolution', 0.3990790545940399), ('organizational_form', 0.38788411021232605)]"
103,semiconductor_industry,0.23581712,"[('organizational_form', 0.4003150463104248), ('competition', 0.3823365271091461), ('failure_rate', 0.35002538561820984)]"
104,publisher_succession,0.23563017,"[('structural_inertia', 0.37320393323898315), ('death_rate', 0.3579558730125427), ('evolution', 0.3349584937095642)]"
105,linkages,0.23562647,"[('competition', 0.3886696994304657), ('density', 0.3483378291130066), ('evolution', 0.34427449107170105)]"
106,disbanding_rates,0.23561415,"[('density', 0.45443516969680786), ('structural_inertia', 0.4288855493068695), ('organizational_form', 0.3671896159648895)]"
107,scarcity,0.23519263,"[('competition', 0.3926982283592224), ('ecological', 0.3468190133571625), ('carrying_capacity', 0.3467247486114502)]"
108,density_founding,0.23465148,"[('density', 0.5557926893234253), ('death_rate', 0.42237716913223267), ('failure_rate', 0.3873581886291504)]"
109,viability,0.23368189,"[('survival', 0.4928584396839142), ('legitimacy', 0.4107392430305481), ('organizational_form', 0.3721705675125122)]"
110,resource_scarcity,0.23343995,"[('organizational_form', 0.4131978750228882), ('ecological', 0.3562864661216736), ('competition', 0.3562784492969513)]"
111,change,0.2332065,"[('inertia', 0.4299995005130768), ('evolution', 0.4273781180381775), ('evolutionary', 0.3621361255645752)]"
112,technology,0.23306818,"[('competition', 0.4035305082798004), ('organizational_form', 0.3717198371887207), ('evolution', 0.3700622320175171)]"
113,adaptive_capacities,0.23289566,"[('natural_selection', 0.4062146544456482), ('evolutionary', 0.3630759119987488), ('populations', 0.33477216958999634)]"
114,organizational_fields,0.232268,"[('organizational_form', 0.3850961923599243), ('evolution', 0.3528869152069092), ('structural_inertia', 0.3528423309326172)]"
115,terry_dawn,0.23154022,"[('populations', 0.3884314000606537), ('ecology', 0.36813539266586304), ('survival', 0.33767491579055786)]"
116,strategies,0.23139033,"[('survival', 0.4057941138744354), ('competition', 0.4051118493080139), ('selection', 0.3575551211833954)]"
117,taxonomy_evolution,0.23138607,"[('evolution', 0.4073944091796875), ('ecology', 0.398440957069397), ('natural_selection', 0.39553093910217285)]"
118,localized_competition,0.23122805,"[('density', 0.3970922827720642), ('niche', 0.3804219961166382), ('ecological', 0.36497581005096436)]"
119,efficiency,0.23072906,"[('accountability', 0.4161036014556885), ('competition', 0.39364349842071533), ('reliability', 0.3721628785133362)]"
120,peripheral_features,0.2306679,"[('structural_inertia', 0.4135873317718506), ('niche', 0.33936595916748047), ('natural_selection', 0.32069313526153564)]"
121,expansion,0.23065023,"[('evolution', 0.4526102542877197), ('competition', 0.4003368020057678), ('organizational_form', 0.3055017590522766)]"
122,structure,0.23062406,"[('organizational_form', 0.4517670273780823), ('evolution', 0.4205089807510376), ('competition', 0.32705262303352356)]"
123,niche_overlap,0.23039633,"[('density', 0.4470908045768738), ('niche', 0.4351385831832886), ('carrying_capacity', 0.4286268353462219)]"
124,organizational_field,0.23035337,"[('organizational_form', 0.4150735139846802), ('inertial', 0.35066747665405273), ('ecological', 0.31335416436195374)]"
125,turbulence,0.23034428,"[('inertia', 0.3542748689651489), ('organizational_form', 0.3536967635154724), ('evolution', 0.3243677616119385)]"
126,environments_admin,0.2303333,"[('evolution', 0.35071516036987305), ('evolutionary', 0.32503095269203186), ('ecology', 0.30752938985824585)]"
127,emergence,0.23032986,"[('evolution', 0.5513794422149658), ('organizational_form', 0.409145712852478), ('evolutionary', 0.39742523431777954)]"
128,generalist_specialist,0.23028006,"[('generalist', 0.5223527550697327), ('specialist', 0.41925618052482605), ('specialism', 0.3989826738834381)]"
129,biology,0.23025429,"[('natural_selection', 0.50966477394104), ('evolutionary', 0.49259746074676514), ('evolution', 0.4836951196193695)]"
130,inertial_forces,0.2300505,"[('inertia', 0.43763595819473267), ('structural_inertia', 0.4246084690093994), ('resistance_change', 0.3294535279273987)]"
131,evolutionary_perspective,0.23000409,"[('evolutionary', 0.510978639125824), ('evolution', 0.4556049108505249), ('natural_selection', 0.408101886510849)]"
132,survival_prospects,0.22987333,"[('organizational_form', 0.3906393051147461), ('legitimacy', 0.35112011432647705), ('structural_inertia', 0.3458411395549774)]"
133,obsolescence,0.22935186,"[('evolution', 0.3890485167503357), ('survival', 0.36227792501449585), ('inertia', 0.35428035259246826)]"
134,crafting_institutionally,0.22907518,"[('ecology', 0.37717151641845703), ('ecological', 0.3574541211128235), ('evolution', 0.34680166840553284)]"
135,culture,0.22905971,"[('evolution', 0.3904667794704437), ('legitimacy', 0.33213621377944946), ('resistance_change', 0.3106447458267212)]"
136,strategic,0.22875625,"[('competition', 0.3861018121242523), ('evolution', 0.3408249318599701), ('organizational_form', 0.3396903872489929)]"
137,community,0.22728534,"[('ecological', 0.41580837965011597), ('population', 0.4075726866722107), ('populations', 0.36152729392051697)]"
138,functional,0.22725315,"[('evolution', 0.36641162633895874), ('specialist', 0.3408857583999634), ('evolutionary', 0.3338690400123596)]"
139,strategic_management,0.22672506,"[('competition', 0.36838242411613464), ('ecological', 0.3623901605606079), ('evolution', 0.36146703362464905)]"
140,coarse_grained,0.22670074,"[('niche', 0.38187116384506226), ('ecological', 0.3654889464378357), ('generalist', 0.33602774143218994)]"
141,heterogeneity,0.22660206,"[('population', 0.43432384729385376), ('density', 0.37118053436279297), ('populations', 0.3545804023742676)]"
142,newspapers,0.22645007,"[('populations', 0.3648196756839752), ('failure_rate', 0.35952240228652954), ('death_rate', 0.34008413553237915)]"
143,organization_environment_relations,0.22623718,"[('natural_selection', 0.34558403491973877), ('evolutionary', 0.3247101306915283), ('niche', 0.3221254348754883)]"
144,niche_packing,0.22622886,"[('structural_inertia', 0.37291884422302246), ('density', 0.34845417737960815), ('failure_rate', 0.33587586879730225)]"
145,punctuated_equilibrium,0.22619815,"[('evolutionary', 0.4935843050479889), ('evolution', 0.4659082293510437), ('natural_selection', 0.43315720558166504)]"
146,paradoxes_knights,0.2260416,"[('ecological', 0.40047600865364075), ('structural_inertia', 0.36137741804122925), ('ecology', 0.34990814328193665)]"
147,modern_societies,0.22602768,"[('evolutionary', 0.4941030740737915), ('evolution', 0.421161413192749), ('natural_selection', 0.327486515045166)]"
148,organizational_changes,0.2258631,"[('evolution', 0.37380775809288025), ('death_rate', 0.3525087833404541), ('structural_inertia', 0.33915698528289795)]"
149,disbanding,0.22584563,"[('structural_inertia', 0.3820790946483612), ('inertia', 0.36006560921669006), ('survival', 0.3600126802921295)]"
150,concentration,0.22562312,"[('competition', 0.4803539514541626), ('population', 0.3753972053527832), ('density', 0.3593655526638031)]"
151,wineries,0.22559375,"[('structural_inertia', 0.4146416187286377), ('density', 0.3793698251247406), ('death_rate', 0.3698672652244568)]"
152,rowan,0.22559161,"[('legitimacy', 0.4909262955188751), ('structural_inertia', 0.3830317258834839), ('organizational_form', 0.3678673803806305)]"
153,industry,0.22558881,"[('competition', 0.5137217044830322), ('population', 0.37844064831733704), ('organizational_form', 0.35704469680786133)]"
154,conformist_transmission,0.22514322,"[('natural_selection', 0.39680057764053345), ('inertial', 0.36455732583999634), ('organizational_form', 0.3309994339942932)]"
155,innovation,0.22510587,"[('organizational_form', 0.39659613370895386), ('competition', 0.3955560326576233), ('evolution', 0.39310044050216675)]"
156,generalists_specialists,0.22502545,"[('generalist', 0.414181649684906), ('populations', 0.31998467445373535), ('ecological', 0.31922703981399536)]"
157,natural_selection_processes,0.22479773,"[('evolution', 0.40316808223724365), ('structural_inertia', 0.3649996221065521), ('populations', 0.3488864302635193)]"
158,new,0.2246248,"[('competition', 0.38879746198654175), ('evolution', 0.3634209632873535), ('evolutionary', 0.3227187693119049)]"
159,administrative,0.2241405,"[('accountability', 0.38425958156585693), ('specialist', 0.36535948514938354), ('organizational_form', 0.33219605684280396)]"
160,systems,0.22401291,"[('evolution', 0.3893662393093109), ('evolutionary', 0.33960968255996704), ('selection', 0.336697518825531)]"
161,proliferation,0.22383541,"[('evolution', 0.3661465644836426), ('competition', 0.3472115099430084), ('specialist', 0.31570306420326233)]"
162,biological,0.22377616,"[('natural_selection', 0.5224654674530029), ('evolutionary', 0.47953468561172485), ('ecology', 0.4150702953338623)]"
163,decline,0.2236616,"[('evolution', 0.3858293294906616), ('survival', 0.3580360412597656), ('competition', 0.3316444158554077)]"
164,societal,0.22346292,"[('evolutionary', 0.4637240171432495), ('evolution', 0.44222700595855713), ('legitimacy', 0.423666775226593)]"
165,music_recording,0.22321686,"[('specialism', 0.353813111782074), ('niche', 0.3484373092651367), ('ecological', 0.33294862508773804)]"
166,competitive_pressures,0.2228653,"[('competition', 0.5527389645576477), ('structural_inertia', 0.29871517419815063), ('survival', 0.2948012948036194)]"
167,structures,0.22269258,"[('evolution', 0.4216994047164917), ('organizational_form', 0.3740061819553375), ('accountability', 0.31279075145721436)]"
168,creation,0.2225882,"[('evolution', 0.45198899507522583), ('organizational_form', 0.35746172070503235), ('legitimate', 0.33366814255714417)]"
169,environmental_determinism,0.22240168,"[('natural_selection', 0.40102362632751465), ('ecological', 0.3900429308414459), ('inertia', 0.34790295362472534)]"
170,mass,0.22230965,"[('evolution', 0.36856740713119507), ('ecology', 0.3244425654411316), ('organizational_form', 0.32393109798431396)]"
171,development,0.2221046,"[('evolution', 0.5035927295684814), ('evolutionary', 0.38195013999938965), ('competition', 0.36457374691963196)]"
172,convergence_reorientation,0.22202832,"[('evolution', 0.4825155436992645), ('evolutionary', 0.44903889298439026), ('natural_selection', 0.3412531018257141)]"
173,environmental_resources,0.22190239,"[('niche', 0.36937153339385986), ('ecology', 0.3560267388820648), ('carrying_capacity', 0.3482232987880707)]"
174,technologies,0.22179939,"[('organizational_form', 0.35220015048980713), ('competition', 0.3368571996688843), ('evolution', 0.3323260247707367)]"
175,competitive_exclusion,0.22171843,"[('niche', 0.3914887309074402), ('natural_selection', 0.36740851402282715), ('evolution', 0.33102476596832275)]"
176,resources,0.22169708,"[('competition', 0.3509657084941864), ('survival', 0.3387778103351593), ('carrying_capacity', 0.3129426836967468)]"
177,confederate_conjugate,0.22152564,"[('organizational_form', 0.33340880274772644), ('density', 0.32888489961624146), ('structural_inertia', 0.3274762034416199)]"
