,term,cosine_sim_with_core, closest_terms_from_core
38,imperatives,0.30165374,"[('rationalized', 0.4830979108810425), ('normative', 0.3939664363861084), ('norms', 0.3721587061882019)]"
39,organizational_form,0.3012644,"[('institutionalization', 0.4900366961956024), ('organizational_field', 0.47266271710395813), ('legitimacy', 0.47092199325561523)]"
40,conventions,0.30026814,"[('norms', 0.5796554088592529), ('taken_granted', 0.4497845768928528), ('conform', 0.44567251205444336)]"
41,professionalization,0.29900992,"[('professional', 0.5897436141967773), ('institutionalization', 0.5781326293945312), ('profession', 0.571635901927948)]"
42,discourses,0.29882008,"[('socially_constructed', 0.5068488121032715), ('taken_granted', 0.48334890604019165), ('legitimate', 0.4570225179195404)]"
43,discursive,0.29842848,"[('socially_constructed', 0.48961523175239563), ('legitimate', 0.4831582307815552), ('legitimacy', 0.4416300356388092)]"
44,deeply_embedded,0.29814968,"[('taken_granted', 0.5132702589035034), ('norms', 0.41860431432724), ('socially_constructed', 0.41431015729904175)]"
45,adopt,0.2978384,"[('conform', 0.4959058463573456), ('imitate', 0.4726187586784363), ('diffusion', 0.41978299617767334)]"
46,rationality,0.29762724,"[('normative', 0.48909327387809753), ('rationalized', 0.4839046895503998), ('taken_granted', 0.3944450616836548)]"
47,widely_shared,0.29672527,"[('taken_granted', 0.5683186054229736), ('socially_constructed', 0.544213593006134), ('legitimate', 0.4828643798828125)]"
48,mimetic_pressures,0.29671127,"[('isomorphic', 0.5103238821029663), ('mimetic', 0.4290621280670166), ('conform', 0.3977695107460022)]"
49,diffused,0.29623654,"[('diffuse', 0.6222323775291443), ('diffusion', 0.543228805065155), ('institutionalization', 0.4161376953125)]"
50,standards,0.2959427,"[('norms', 0.564231812953949), ('norm', 0.4525238573551178), ('conform', 0.4405207633972168)]"
51,argues,0.29591864,"[('socially_constructed', 0.42223164439201355), ('normative', 0.41891008615493774), ('rationalize', 0.39615124464035034)]"
52,arena,0.2958347,"[('organizational_field', 0.47741231322288513), ('legitimate', 0.4604886770248413), ('institutionalize', 0.42366060614585876)]"
53,dominant,0.29560015,"[('legitimate', 0.4404977560043335), ('taken_granted', 0.416040301322937), ('conform', 0.39897188544273376)]"
54,decoupling,0.29545918,"[('decoupled', 0.6133528351783752), ('institutional', 0.4537094831466675), ('institutionalization', 0.44878560304641724)]"
55,enact,0.29536673,"[('institutionalize', 0.4944283366203308), ('conform', 0.45134252309799194), ('rationalize', 0.4067445397377014)]"
56,legitimizing,0.29527405,"[('legitimate', 0.5461379885673523), ('legitimacy', 0.5100982189178467), ('institutionalize', 0.44563984870910645)]"
57,context,0.29526,"[('institutional', 0.5453460812568665), ('cultural', 0.5188447833061218), ('norms', 0.4381905496120453)]"
58,govern,0.29478174,"[('norms', 0.44332534074783325), ('legitimate', 0.4327595829963684), ('coercive', 0.41316574811935425)]"
59,codified,0.29476187,"[('taken_granted', 0.4802998900413513), ('institutionalize', 0.4317147731781006), ('rationalized', 0.4223073720932007)]"
60,compliance,0.2940764,"[('norms', 0.4631369113922119), ('conformity', 0.46156400442123413), ('coercive', 0.4487956762313843)]"
61,rules_game,0.2936987,"[('norms', 0.47910284996032715), ('institutional', 0.45385804772377014), ('organizational_field', 0.41308343410491943)]"
62,coercive_pressures,0.29363,"[('coercive', 0.48282864689826965), ('institutional', 0.46928513050079346), ('isomorphic', 0.4386492669582367)]"
63,reinforce,0.29274672,"[('institutionalize', 0.4916952848434448), ('rationalize', 0.4486933946609497), ('norms', 0.44647306203842163)]"
64,institutionally,0.2925214,"[('legitimate', 0.4717579483985901), ('institutional', 0.444027304649353), ('taken_granted', 0.4278430938720703)]"
65,ideals,0.29197124,"[('norms', 0.5290395021438599), ('normative', 0.5016568303108215), ('rationalized', 0.3918813467025757)]"
66,ideologies,0.29167297,"[('norms', 0.4661690592765808), ('normative', 0.4536038041114807), ('socially_constructed', 0.41449809074401855)]"
67,legal,0.29162642,"[('institutional', 0.5096113681793213), ('legitimacy', 0.4501507878303528), ('legitimate', 0.4143786132335663)]"
68,collective,0.29151663,"[('norms', 0.45019063353538513), ('organizational_field', 0.38028115034103394), ('institutional', 0.3711954951286316)]"
69,resistance,0.29083377,"[('coercive', 0.48471200466156006), ('coercion', 0.454729825258255), ('institutionalization', 0.3891395926475525)]"
70,argue,0.29054856,"[('institutional', 0.4500051736831665), ('legitimacy', 0.3892243504524231), ('normative', 0.3855926990509033)]"
71,processes,0.29030475,"[('innovation', 0.4909871220588684), ('institutional', 0.3916015923023224), ('norms', 0.37412405014038086)]"
72,rooted,0.29018825,"[('socially_constructed', 0.5110313296318054), ('taken_granted', 0.4577530324459076), ('rationalized', 0.4227287173271179)]"
73,frameworks,0.29014772,"[('normative', 0.5143722295761108), ('norms', 0.44038891792297363), ('institutional', 0.4334087073802948)]"
74,enactment,0.29012012,"[('institutionalization', 0.44679155945777893), ('institutionalize', 0.3870648741722107), ('ritual', 0.3757246732711792)]"
75,resist,0.2900428,"[('rationalize', 0.5179198980331421), ('coercive', 0.4950171113014221), ('conform', 0.46845781803131104)]"
76,culture,0.28977263,"[('cultural', 0.7457387447357178), ('norms', 0.5155208110809326), ('institutional', 0.4606909155845642)]"
77,comply,0.28970328,"[('conform', 0.6723009347915649), ('norms', 0.47463271021842957), ('norm', 0.4297819435596466)]"
78,enforced,0.28901628,"[('norms', 0.5049598813056946), ('norm', 0.4777085781097412), ('conform', 0.4604262113571167)]"
79,mimetic_processes,0.2890145,"[('mimetic', 0.45299428701400757), ('institutional', 0.40518680214881897), ('conformity', 0.4024240970611572)]"
80,dobbin,0.28847,"[('institutionalization', 0.4687856435775757), ('institutional', 0.4427158832550049), ('organizational_field', 0.40615013241767883)]"
81,enforce,0.28845397,"[('institutionalize', 0.4901619255542755), ('norms', 0.489408403635025), ('conform', 0.4665337800979614)]"
82,homogenization,0.28827882,"[('institutionalization', 0.47193193435668945), ('isomorphic', 0.407503604888916), ('rationalized', 0.40062645077705383)]"
83,rationalization,0.2882305,"[('rationalized', 0.6091679334640503), ('institutionalization', 0.5035900473594666), ('rationalize', 0.39204317331314087)]"
84,established,0.28810418,"[('institutionalize', 0.43750882148742676), ('legitimacy', 0.42674049735069275), ('innovation', 0.4084029197692871)]"
85,external_constituents,0.28773445,"[('legitimacy', 0.5519528388977051), ('organizational_field', 0.447140634059906), ('taken_granted', 0.4367000460624695)]"
86,regulatory,0.28747985,"[('institutional', 0.5500988960266113), ('coercive', 0.44553351402282715), ('normative', 0.38170915842056274)]"
87,distinctive,0.28699005,"[('legitimate', 0.3797062337398529), ('socially_constructed', 0.3566802442073822), ('legitimacy', 0.356475293636322)]"
88,scripts,0.2868499,"[('norms', 0.4829094707965851), ('normative', 0.40659379959106445), ('conform', 0.39017143845558167)]"
89,operate,0.28678235,"[('diffuse', 0.41635462641716003), ('institutionalize', 0.404323935508728), ('institutional', 0.3864195644855499)]"
90,powerful,0.28659204,"[('coercive', 0.5149905681610107), ('legitimate', 0.48960191011428833), ('coercion', 0.37139448523521423)]"
91,templates,0.2861921,"[('institutionalize', 0.4170098900794983), ('taken_granted', 0.39721179008483887), ('rationalized', 0.37984156608581543)]"
92,isomorphic_pressures,0.28572282,"[('institutional', 0.48519235849380493), ('mimetic', 0.4609108567237854), ('institutionalization', 0.41370081901550293)]"
93,professional_associations,0.28538272,"[('professional', 0.5682017803192139), ('profession', 0.4867953062057495), ('organizational_field', 0.47692161798477173)]"
94,institutional_rules,0.28520548,"[('institutional', 0.4690224528312683), ('norms', 0.4536440968513489), ('organizational_field', 0.4175799489021301)]"
95,embrace,0.28469467,"[('conform', 0.46109285950660706), ('institutionalize', 0.4231104552745819), ('taken_granted', 0.4055784344673157)]"
96,institutional_arrangements,0.2846337,"[('institutional', 0.5721390843391418), ('institutionalization', 0.44349896907806396), ('norms', 0.43828070163726807)]"
97,rational,0.2842468,"[('rationalized', 0.492396742105484), ('normative', 0.46708160638809204), ('rationalize', 0.37043872475624084)]"
98,routines,0.2839435,"[('taken_granted', 0.512730598449707), ('norms', 0.4314015805721283), ('loosely_coupled', 0.36728861927986145)]"
99,enacting,0.28385812,"[('institutionalize', 0.4265449047088623), ('norms', 0.3747120499610901), ('loosely_coupled', 0.3614501655101776)]"
100,paradoxically,0.28271487,"[('rationalized', 0.44307446479797363), ('taken_granted', 0.4366413950920105), ('institutionalize', 0.3922632038593292)]"
101,codes_conduct,0.28258306,"[('norms', 0.5186740756034851), ('normative', 0.3707525134086609), ('norm', 0.36728301644325256)]"
102,institutionalizing,0.28240147,"[('institutionalization', 0.533376932144165), ('institutionalize', 0.4968370199203491), ('legitimacy', 0.3587605953216553)]"
103,interpretive,0.2822706,"[('socially_constructed', 0.49313390254974365), ('normative', 0.4797576069831848), ('taken_granted', 0.45028260350227356)]"
104,institutional_environments,0.28204945,"[('institutional', 0.6374236345291138), ('institutionalization', 0.45356959104537964), ('legitimacy', 0.44077610969543457)]"
105,authority,0.28192654,"[('legitimate', 0.473225861787796), ('legitimacy', 0.47067132592201233), ('coercive', 0.4392232894897461)]"
106,structuring,0.2813784,"[('institutionalization', 0.43004360795021057), ('institutional', 0.3990645408630371), ('normative', 0.373269647359848)]"
107,influence,0.28137016,"[('institutional', 0.46702486276626587), ('innovation', 0.40183311700820923), ('cultural', 0.3939736485481262)]"
108,internalized,0.28094116,"[('norms', 0.5149142742156982), ('conform', 0.4717761278152466), ('socially_constructed', 0.45400071144104004)]"
109,emergent,0.28058535,"[('socially_constructed', 0.4209451973438263), ('taken_granted', 0.4161145091056824), ('organizational_field', 0.3921966552734375)]"
110,governing,0.2802294,"[('institutionalize', 0.4355573356151581), ('coercion', 0.4030167758464813), ('legitimate', 0.39519524574279785)]"
111,loose_coupling,0.27973515,"[('loosely_coupled', 0.6344940662384033), ('institutional', 0.4119255840778351), ('isomorphic', 0.39116185903549194)]"
112,understood,0.2797106,"[('socially_constructed', 0.5227451920509338), ('taken_granted', 0.47774356603622437), ('legitimate', 0.44875162839889526)]"
113,bureaucracies,0.27915743,"[('rationalized', 0.44219082593917847), ('coercive', 0.41733846068382263), ('institutionalization', 0.3838772773742676)]"
114,rowan_institutional,0.27890688,"[('institutional', 0.4023546576499939), ('conformity', 0.3742729425430298), ('legitimacy', 0.3722688555717468)]"
115,contemporary,0.2787241,"[('cultural', 0.46507275104522705), ('institutionalization', 0.3927276134490967), ('normative', 0.38758915662765503)]"
116,greenwood,0.278526,"[('institutional', 0.5701084136962891), ('organizational_field', 0.4894104301929474), ('institutionalization', 0.47450628876686096)]"
117,articulation,0.27852324,"[('legitimate', 0.43990248441696167), ('institutionalization', 0.4119892120361328), ('socially_constructed', 0.40965536236763)]"
118,infused,0.27832705,"[('taken_granted', 0.5134276747703552), ('socially_constructed', 0.4301287531852722), ('ritual', 0.40424665808677673)]"
119,modern,0.27832282,"[('rationalized', 0.5078980922698975), ('institutionalization', 0.39514994621276855), ('ritual', 0.33977919816970825)]"
120,legitimacy_rowan,0.27817065,"[('legitimacy', 0.45167046785354614), ('organizational_field', 0.43797510862350464), ('taken_granted', 0.42178797721862793)]"
121,imperative,0.27814952,"[('normative', 0.40041935443878174), ('legitimate', 0.39628398418426514), ('taken_granted', 0.3946564197540283)]"
122,principles,0.27810067,"[('norms', 0.49357572197914124), ('normative', 0.49088677763938904), ('norm', 0.36768436431884766)]"
123,organizational,0.2778501,"[('institutional', 0.5183050036430359), ('innovation', 0.5037278532981873), ('professional', 0.4094597101211548)]"
124,sociopolitical,0.27745023,"[('institutional', 0.5305439829826355), ('legitimacy', 0.48682448267936707), ('organizational_field', 0.4382665157318115)]"
125,shaping,0.27729198,"[('institutionalization', 0.39128628373146057), ('institutional', 0.3860626220703125), ('organizational_field', 0.3694022297859192)]"
126,governance,0.276971,"[('institutional', 0.5674283504486084), ('institutionalization', 0.46361202001571655), ('legitimacy', 0.441459059715271)]"
127,mechanisms,0.27671093,"[('norms', 0.44318145513534546), ('institutional', 0.4280862808227539), ('institutionalization', 0.37404751777648926)]"
128,arenas,0.2766139,"[('organizational_field', 0.45457136631011963), ('legitimate', 0.42886924743652344), ('legitimacy', 0.39235779643058777)]"
129,embodying,0.27650514,"[('ritual', 0.40644827485084534), ('rationalized', 0.38948380947113037), ('legitimate', 0.3893135190010071)]"
130,tacit,0.27645198,"[('taken_granted', 0.5166248679161072), ('norms', 0.403195321559906), ('socially_constructed', 0.3827853202819824)]"
131,recognized,0.2763237,"[('legitimate', 0.507837176322937), ('taken_granted', 0.47977083921432495), ('socially_constructed', 0.4300463795661926)]"
132,itself,0.27628338,"[('legitimate', 0.4426739513874054), ('taken_granted', 0.38958078622817993), ('socially_constructed', 0.3862277865409851)]"
133,institutionalized_rules,0.27617222,"[('legitimate', 0.4336327612400055), ('taken_granted', 0.432955265045166), ('isomorphic', 0.4158180356025696)]"
134,understandings,0.275458,"[('socially_constructed', 0.5819669961929321), ('taken_granted', 0.5525938272476196), ('norms', 0.46374058723449707)]"
135,hierarchies,0.27509177,"[('socially_constructed', 0.4414675831794739), ('institutionalize', 0.41727393865585327), ('norms', 0.3931722044944763)]"
136,illegitimate,0.27466044,"[('legitimate', 0.6747682094573975), ('legitimacy', 0.4601893424987793), ('coercive', 0.4001138508319855)]"
137,ethos,0.2744114,"[('norms', 0.4266565442085266), ('profession', 0.4119058847427368), ('normative', 0.3968989849090576)]"
138,tradition,0.27433068,"[('ritual', 0.4108029007911682), ('conformity', 0.39743974804878235), ('normative', 0.3960942327976227)]"
139,reinforced,0.2742752,"[('taken_granted', 0.45533204078674316), ('norms', 0.3940293788909912), ('socially_constructed', 0.3899593949317932)]"
140,evolving,0.274184,"[('socially_constructed', 0.4163421392440796), ('institutionalization', 0.4161953628063202), ('organizational_field', 0.41252171993255615)]"
141,field,0.27413386,"[('organizational_field', 0.5188460350036621), ('profession', 0.5144541263580322), ('institutional', 0.49078142642974854)]"
142,entrenched,0.27372435,"[('taken_granted', 0.48106396198272705), ('legitimate', 0.4703103005886078), ('rationalized', 0.3944550156593323)]"
143,external_pressures,0.27363947,"[('institutional', 0.4732097387313843), ('coercive', 0.42137718200683594), ('conformity', 0.37394511699676514)]"
144,rules_procedures,0.27353534,"[('norms', 0.4874054789543152), ('rationalized', 0.38563698530197144), ('taken_granted', 0.3800469636917114)]"
145,adoption,0.2735209,"[('diffusion', 0.6674370765686035), ('institutionalization', 0.4826740026473999), ('innovation', 0.47831812500953674)]"
146,embed,0.27348858,"[('diffuse', 0.37507712841033936), ('institutionalize', 0.36397314071655273), ('norms', 0.36105579137802124)]"
147,embodied,0.27323413,"[('taken_granted', 0.5053976774215698), ('socially_constructed', 0.45572537183761597), ('ritual', 0.4089389443397522)]"
148,yet,0.27295917,"[('taken_granted', 0.4058546721935272), ('diffuse', 0.3719460964202881), ('institutionalize', 0.362182080745697)]"
149,society,0.27295184,"[('profession', 0.42231112718582153), ('institutional', 0.4104502201080322), ('norms', 0.4031333923339844)]"
150,broader,0.27249047,"[('normative', 0.4383545219898224), ('organizational_field', 0.43628013134002686), ('institutional', 0.42350900173187256)]"
151,organization,0.27245364,"[('innovation', 0.5136973857879639), ('institutional', 0.4649507999420166), ('professional', 0.405286580324173)]"
152,merely,0.27210096,"[('legitimate', 0.44945162534713745), ('socially_constructed', 0.3908678889274597), ('normative', 0.3673935532569885)]"
153,domination,0.2720506,"[('coercion', 0.6123806238174438), ('coercive', 0.5416321754455566), ('rationalized', 0.39196136593818665)]"
154,innovations,0.27192652,"[('innovation', 0.7728946805000305), ('diffusion', 0.6160780191421509), ('imitation', 0.49968820810317993)]"
155,boundaries,0.27158386,"[('socially_constructed', 0.4273715615272522), ('norms', 0.38881462812423706), ('legitimacy', 0.37530621886253357)]"
156,social,0.27152103,"[('institutional', 0.4813818633556366), ('cultural', 0.4631648063659668), ('norms', 0.42906463146209717)]"
157,traditions,0.2714774,"[('cultural', 0.4507097601890564), ('norms', 0.437752902507782), ('ritual', 0.433160662651062)]"
158,coercive_isomorphic,0.27126852,"[('institutional', 0.39497244358062744), ('organizational_field', 0.3690605163574219), ('diffuse', 0.36163991689682007)]"
159,articulated,0.27118716,"[('taken_granted', 0.4737435281276703), ('legitimate', 0.42528483271598816), ('socially_constructed', 0.413125604391098)]"
160,rhetoric,0.2708781,"[('rationalized', 0.39717018604278564), ('legitimate', 0.39342284202575684), ('normative', 0.3881150484085083)]"
161,theorizing,0.27075088,"[('institutionalization', 0.4210765063762665), ('socially_constructed', 0.41538235545158386), ('institutional', 0.4141696095466614)]"
162,reinforcing,0.27074283,"[('norms', 0.40990149974823), ('socially_constructed', 0.37498968839645386), ('institutionalize', 0.3724896311759949)]"
163,enacted,0.27042878,"[('institutionalize', 0.4350143074989319), ('taken_granted', 0.38891279697418213), ('decoupled', 0.3675318956375122)]"
164,external,0.270346,"[('institutional', 0.4731530547142029), ('innovation', 0.47300606966018677), ('legitimacy', 0.40667054057121277)]"
165,underpin,0.27025422,"[('taken_granted', 0.4517570734024048), ('normative', 0.4192231595516205), ('institutionalize', 0.4056263267993927)]"
166,myths,0.27021945,"[('taken_granted', 0.4247410297393799), ('socially_constructed', 0.41941267251968384), ('ritual', 0.35234296321868896)]"
167,realm,0.27021387,"[('rationalized', 0.4826282262802124), ('legitimate', 0.4449906051158905), ('taken_granted', 0.4272845983505249)]"
168,moral,0.26991612,"[('normative', 0.5995720624923706), ('norms', 0.47377753257751465), ('legitimacy', 0.41294369101524353)]"
169,emphasize,0.2698585,"[('normative', 0.394929438829422), ('socially_constructed', 0.3636971116065979), ('rationalize', 0.3523155152797699)]"
170,contend,0.26982445,"[('socially_constructed', 0.428021103143692), ('legitimacy', 0.3783118426799774), ('rationalize', 0.36621129512786865)]"
171,perspective,0.2697953,"[('institutional', 0.5036458373069763), ('innovation', 0.43535202741622925), ('normative', 0.4250025749206543)]"
172,creation,0.26971605,"[('innovation', 0.5459029674530029), ('institutionalization', 0.47238850593566895), ('diffusion', 0.4470962882041931)]"
173,fundamentally,0.2693823,"[('socially_constructed', 0.5222679972648621), ('taken_granted', 0.4725983738899231), ('legitimate', 0.45360827445983887)]"
174,rather,0.2686967,"[('diffuse', 0.395383358001709), ('socially_constructed', 0.3906445801258087), ('normative', 0.3597105145454407)]"
175,blueprints,0.26868787,"[('taken_granted', 0.4004201292991638), ('institutionalize', 0.38582515716552734), ('norms', 0.36073991656303406)]"
176,promote,0.26851642,"[('institutionalize', 0.5260539054870605), ('norms', 0.41625964641571045), ('rationalize', 0.41183385252952576)]"
177,emerging,0.268405,"[('institutional', 0.4847003221511841), ('legitimacy', 0.4178141951560974), ('institutionalization', 0.4025048315525055)]"
